,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,14,0,22,0,36,36
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,2,0,4,0,6,6
COLLANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,2,0,2,2
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,28,0,55,0,83,83
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,6,0,0,0,6,6
ENTRE RIOS CBBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,11,0,11,11
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,1,0,1,1
HUARINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,3,0,0,0,3,3
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,1,0,1,1
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,30,0,32,0,62,62
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,6,0,7,0,13,13
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,9,0,3,0,12,12
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,2,0,0,0,2,2
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,2,0,3,0,5,5
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,34,0,1,0,35,35
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,3,0,20,0,23,23
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,4,0,5,0,9,9
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,2,0,12,0,14,14
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,2,0,2,2
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,2,0,9,0,11,11
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,6,0,0,0,6,6
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,4,0,4,4
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,3,0,4,0,7,7
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,5,0,5,5
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,2,0,2,2
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,2,0,0,0,2,2
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,3,0,3,3
SAN JOAQUIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,3,0,4,0,7,7
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,39,0,18,0,57,57
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,2,0,2,2
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,28,0,3,0,31,31
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,4,0,3,0,7,7
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,2,0,2,2
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,2,0,0,0,2,2
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,1,0,1,1
TOTORA(ORR),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,14,0,15,15
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,0,0,1,0,1,1
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,5,0,14,0,19,19
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,3,0,0,0,3,3
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,3,0,0,0,3,3
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-06-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,4,0,0,0,4,4
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,1,0,2,2
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,2,0,2,2
ALALAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,2,0,0,0,2,2
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,7,0,7,7
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,2,0,2,2
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,2,0,0,0,2,2
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,3,0,3,3
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,2,0,2,2
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,21,0,12,0,33,33
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,2,0,2,2
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,12,0,12,12
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
CURVA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,34,0,33,0,67,67
EL VILLAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,5,0,1,0,6,6
EUCALIPTUS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,2,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,4,0,7,0,11,11
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,3,0,4,4
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,2,0,4,0,6,6
INGAVI (HUMAITA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,34,0,5,0,39,39
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,3,0,4,4
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,7,0,11,0,18,18
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,8,0,8,8
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,3,0,3,3
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,5,0,5,5
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,13,0,1,0,14,14
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,2,0,2,2
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,11,0,12,12
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,2,0,2,2
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,3,0,0,0,3,3
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,1,0,2,2
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,4,0,0,0,4,4
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,8,0,0,0,8,8
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,9,0,0,0,9,9
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,2,0,15,0,17,17
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,1,0,2,2
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,10,0,46,0,56,56
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,26,0,14,0,40,40
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,2,0,2,2
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,11,0,2,0,13,13
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,4,0,4,4
TARACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,12,0,9,0,21,21
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,2,0,9,0,11,11
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,5,0,5,5
TRIGAL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,3,0,3,3
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,2,0,2,0,4,4
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,4,0,4,4
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,3,0,9,0,12,12
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,2,0,1,0,3,3
YOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,0,0,1,0,1,1
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-07-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,4,0,4,4
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,2,0,3,0,5,5
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,8,0,8,8
ANTEQUERA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,7,0,7,7
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,2,0,14,0,16,16
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,5,0,0,0,5,5
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,6,0,6,6
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,3,0,2,0,5,5
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,4,0,33,0,37,37
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,1,0,1,1
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,2,0,2,2
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,5,0,5,5
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,17,0,17,17
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,6,0,6,6
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,10,0,4,0,14,14
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,5,0,10,0,15,15
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,40,0,60,0,100,100
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,3,0,0,0,3,3
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,3,0,4,4
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,8,0,6,0,14,14
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,51,0,99,0,150,150
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,4,0,0,0,4,4
EL VILLAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,3,0,2,0,5,5
ENTRE RIOS CBBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,4,0,5,5
EUCALIPTUS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,3,0,3,3
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,5,0,5,5
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,1,0,1,1
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,10,0,10,10
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,3,0,5,0,8,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,5,0,11,0,16,16
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,5,0,6,6
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,3,0,3,3
INQUISIVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,2,0,2,2
IXIAMAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,2,0,2,2
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,2,0,11,0,13,13
LA ASUNTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,2,0,0,0,2,2
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,29,0,165,0,194,194
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,5,0,5,5
LAJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,5,0,6,6
LICOMA PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,1,0,1,1
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,5,0,5,5
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,3,0,0,0,3,3
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,7,0,64,0,71,71
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,4,0,4,0,8,8
MOJINETE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,8,0,6,0,14,14
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,8,0,8,8
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,1,0,1,1
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,8,0,13,0,21,21
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,8,0,2,0,10,10
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,4,0,2,0,6,6
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,1,0,3,0,4,4
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,2,0,2,0,4,4
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-08-01,0,0,0,6,0,6,6
