,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,15,0,1,0,16,16
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,153,0,7,0,160,160
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,5,0,13,13
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,1,0,6,6
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,9,0,1,0,10,10
CATACORA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,1,0,2,2
CHACARILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,21,0,4,0,25,25
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,11,0,1,0,12,12
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,22,0,15,0,37,37
CHARAÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,21,0,14,0,35,35
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,40,0,6,0,46,46
CHUA COCANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,18,0,20,0,38,38
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,5,0,13,13
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,14,0,2,0,16,16
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,20,0,9,0,29,29
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,22,0,8,0,30,30
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,73,0,2,0,75,75
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,35,0,10,0,45,45
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,657,0,121,0,778,778
COLCAPIRHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,39,0,17,0,56,56
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,7,0,1,0,8,8
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,43,0,2,0,45,45
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,6,0,0,0,6,6
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,29,0,4,0,33,33
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,11,0,0,0,11,11
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,14,0,5,0,19,19
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,10,0,6,0,16,16
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,58,0,6,0,64,64
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,5,0,10,10
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,53,0,7,0,60,60
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,20,0,1,0,21,21
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,11,0,1,0,12,12
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,2,0,5,5
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,30,0,5,0,35,35
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,93,0,60,0,153,153
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,21,0,0,0,21,21
CUEVO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,7,0,4,0,11,11
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,9,0,1,0,10,10
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,0,0,3,3
CURVA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,5,0,8,8
DESAGUADERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,7,0,1,0,8,8
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1564,0,418,0,1982,1982
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,4,0,0,0,4,4
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,5,0,8,8
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,13,0,2,0,15,15
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,62,0,0,0,62,62
EL VILLAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,2,0,0,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,17,0,4,0,21,21
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,95,0,20,0,115,115
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,0,0,3,3
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,6,0,0,0,6,6
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,0,0,2,0,2,2
EXALTACION,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,2,0,2,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,9,0,0,0,9,9
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,0,0,5,5
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,33,0,2,0,35,35
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,12,0,2,0,14,14
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,17,0,10,0,27,27
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,0,0,8,8
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,185,0,6,0,191,191
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,14,0,17,0,31,31
HUACARETA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,2,0,2,0,4,4
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,0,0,3,3
HUACHACALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,13,0,0,0,13,13
HUARACAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,0,0,4,0,4,4
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,1,0,6,6
ICLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,6,0,3,0,9,9
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,3,0,6,6
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,14,0,2,0,16,16
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,23,0,1,0,24,24
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,4,0,0,0,4,4
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,6,0,2,0,8,8
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,84,0,74,0,158,158
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,115,0,36,0,151,151
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,659,0,195,0,854,854
LAGUNILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,13,0,16,0,29,29
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,28,0,0,0,28,28
LICOMA PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,7,0,0,0,7,7
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,13,0,20,0,33,33
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,6,0,2,0,8,8
LORETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,2,0,1,0,3,3
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,12,0,3,0,15,15
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,0,0,5,5
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,37,0,3,0,40,40
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,0,0,3,3
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,57,0,6,0,63,63
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,26,0,20,0,46,46
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,1,0,2,2
MOJOCOYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,1,0,4,4
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,41,0,0,0,41,41
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,165,0,6,0,171,171
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,10,0,9,0,19,19
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,2,0,1,0,3,3
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,0,0,2,0,2,2
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,2,0,2,0,4,4
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,3,0,11,11
OMEREQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,1,0,4,4
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,420,0,19,0,439,439
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,7,0,2,0,9,9
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,27,0,0,0,27,27
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,11,0,17,0,28,28
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,35,0,14,0,49,49
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,38,0,10,0,48,48
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,6,0,0,0,6,6
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,12,0,1,0,13,13
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,2,0,0,0,2,2
PASORAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,58,0,13,0,71,71
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,9,0,2,0,11,11
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,14,0,11,0,25,25
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,3,0,11,11
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,35,0,1,0,36,36
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,0,0,8,8
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,9,0,2,0,11,11
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,26,0,8,0,34,34
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,0,0,3,3
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,38,0,1,0,39,39
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,1,0,2,2
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,439,0,24,0,463,463
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,1,0,4,4
PUCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,40,0,10,0,50,50
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,2,0,4,0,6,6
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,10,0,1,0,11,11
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,1,0,9,9
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,1,0,6,6
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,0,0,5,5
PUERTO SILES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,10,0,0,0,10,10
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,97,0,30,0,127,127
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,11,0,2,0,13,13
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,23,0,8,0,31,31
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,0,0,3,3
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,64,0,301,0,365,365
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,7,0,0,0,7,7
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,14,0,0,0,14,14
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,12,0,4,0,16,16
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,39,0,0,0,39,39
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,206,0,1,0,207,207
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,12,0,4,0,16,16
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,49,0,2,0,51,51
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,155,0,66,0,221,221
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,38,0,38,0,76,76
SAIPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,3,0,4,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,18,0,0,0,18,18
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,17,0,2,0,19,19
SAN AGUSTIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,0,0,2,0,2,2
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,16,0,7,0,23,23
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,2,0,0,0,2,2
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,0,0,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,0,0,5,5
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,14,0,2,0,16,16
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,94,0,1,0,95,95
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,10,0,0,0,10,10
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,15,0,0,0,15,15
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,34,0,3,0,37,37
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,99,0,0,0,99,99
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,0,0,2,0,2,2
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,0,0,5,5
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,13,0,0,0,13,13
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,4,0,15,0,19,19
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,85,0,2,0,87,87
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,10,0,2,0,12,12
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,14,0,3,0,17,17
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,24,0,7,0,31,31
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,30,0,24,0,54,54
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,16,0,4,0,20,20
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,4,0,8,0,12,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,58,0,17,0,75,75
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,7,0,1,0,8,8
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,34,0,12,0,46,46
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,4,0,0,0,4,4
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,0,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,28,0,3,0,31,31
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,4,0,0,0,4,4
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,0,0,8,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1828,0,87,0,1915,1915
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,14,0,22,22
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,18,0,2,0,20,20
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,1,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,4,0,1,0,5,5
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,5,0,1,0,6,6
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,3,0,1,0,4,4
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,8,0,1,0,9,9
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,31,0,9,0,40,40
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,37,0,32,0,69,69
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-07-01,0,18,0,0,0,18,18
