,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,2,0,91,0,93,93
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,146,0,354,0,500,500
TACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,3,0,3,3
TACACOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,2,0,35,0,37,37
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,3,0,15,0,18,18
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,9,0,9,9
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,1,0,13,0,14,14
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,32,0,38,0,70,70
TARACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,2,0,2,2
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,3,0,3,3
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,33,0,30,0,63,63
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,1,0,2,0,3,3
TIAHUANACU,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,1,0,14,0,15,15
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,5,0,40,0,45,45
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,44,0,44,44
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,7,0,13,0,20,20
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,9,0,9,9
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,1,0,1,0,2,2
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,21,0,21,21
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,6,0,11,0,17,17
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,3,0,9,0,12,12
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,3,0,39,0,42,42
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,31,0,6,0,37,37
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,6,0,12,0,18,18
TRIGAL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,4,0,4,4
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,9,0,9,9
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,43,0,7,0,50,50
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,19,0,19,19
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,1,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,2,0,2,2
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,10,0,1,0,11,11
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,47,0,57,0,104,104
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,13,0,46,0,59,59
VILA VILA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,1,0,2,0,3,3
VILLA CHARCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,14,0,31,0,45,45
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,57,0,3,0,60,60
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,7,0,7,7
VILLA RIVERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,0,0,18,0,18,18
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,60,0,553,0,613,613
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,18,0,62,0,80,80
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,69,0,155,0,224,224
VITICHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,12,0,21,0,33,33
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,90,0,28,0,118,118
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,2,0,21,0,23,23
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,5,0,201,0,206,206
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,14,0,9,0,23,23
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,131,0,96,0,227,227
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,4,0,19,0,23,23
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,1,0,8,0,9,9
ZUDAÑEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-04-01,0,4,0,9,0,13,13
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,5,0,6,6
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,43,0,44,44
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,5,0,8,8
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,58,0,60,60
ALALAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,6,0,6,6
ALCALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,11,0,87,0,98,98
ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,2,0,2,2
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,6,0,7,7
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,11,0,23,0,34,34
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,9,0,9,9
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,2,0,4,4
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,10,0,10,10
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,4,0,16,0,20,20
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,14,0,16,16
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,6,0,6,6
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,2,0,3,3
AYO AYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,5,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,9,0,9,9
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,8,0,15,0,23,23
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,79,0,79,79
BELEN DE URMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,8,0,11,11
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,8,0,9,9
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,44,0,46,46
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,0,0,3,3
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,10,0,0,0,10,10
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,4,0,15,0,19,19
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,6,0,7,7
CAJUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,54,0,57,57
CALACOTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,5,0,5,5
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,16,0,16,16
CAMARGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,4,0,6,6
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,4,0,1,0,5,5
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,4,0,6,6
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,1,0,2,2
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,22,0,24,24
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,7,0,3,0,10,10
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,64,0,65,65
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,8,0,8,8
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,25,0,55,0,80,80
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,1,0,1,1
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,4,0,4,4
CHOQUE COTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,8,0,39,0,47,47
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,1,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,26,0,27,27
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,16,0,46,0,62,62
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,16,0,17,17
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,30,0,91,0,121,121
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,7,0,10,0,17,17
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,103,0,216,0,319,319
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,5,0,31,0,36,36
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,5,0,27,0,32,32
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,5,0,5,5
COLPA BELGICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,0,0,3,3
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,5,0,7,7
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,7,0,8,8
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,4,0,1,0,5,5
COMANCHE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,4,0,6,0,10,10
COMARAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,0,0,1,1
COMBAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,11,0,11,11
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,1,0,2,2
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,4,0,4,4
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,27,0,27,27
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,5,0,6,6
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,8,0,10,0,18,18
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,79,0,79,0,158,158
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,9,0,12,0,21,21
CURAHUARA DE CARANGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,2,0,3,3
DESAGUADERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,43,0,46,46
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,435,0,834,0,1269,1269
EL CHORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,7,0,7,7
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,41,0,41,41
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,5,0,8,8
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,17,0,0,0,17,17
EL VILLAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,26,0,7,0,33,33
ESCOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,9,0,9,9
EUCALIPTUS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,2,0,3,3
EXALTACION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,12,0,13,13
FERNANDEZ ALONSO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,0,0,2,2
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,6,0,6,6
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,3,0,3,3
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,32,0,35,35
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,7,0,10,0,17,17
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,10,0,21,0,31,31
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,19,0,2,0,21,21
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,5,0,7,7
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,1,0,1,1
HUACHACALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,2,0,4,4
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,4,0,28,0,32,32
HUARINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,8,0,8,8
HUAYLLAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,2,0,3,3
HUMANATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,5,0,5,5
ICLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,2,0,2,2
INCAHUASI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,4,0,0,0,4,4
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,67,0,68,68
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,1,0,1,1
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,4,0,34,0,38,38
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,5,0,3,0,8,8
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,24,0,49,0,73,73
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,205,0,275,0,480,480
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,187,0,239,0,426,426
LA RIVERA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,1,0,1,1
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,26,0,0,0,26,26
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,14,0,14,14
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,45,0,45,45
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,3,0,3,3
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,7,0,8,8
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,1,0,1,1
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,36,0,38,38
MALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,2,0,4,4
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,75,0,75,75
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,2,0,2,2
MOCOMOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,23,0,23,23
MOJOCOYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,2,0,2,2
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,9,0,5,0,14,14
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,29,0,44,0,73,73
MORO MORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,2,0,2,2
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,2,0,4,4
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,2,0,2,2
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,21,0,7,0,28,28
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,27,0,54,0,81,81
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,20,0,20,0,40,40
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,51,0,0,0,51,51
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,10,0,19,0,29,29
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,7,0,34,0,41,41
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,115,0,116,116
PAMPA AULLAGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,22,0,9,0,31,31
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,12,0,12,12
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,11,0,11,11
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,2,0,2,2
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,47,0,47,47
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,0,0,1,1
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,10,0,13,13
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,2,0,2,2
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,3,0,3,3
PORONGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,13,0,16,0,29,29
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,10,0,14,0,24,24
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,131,0,123,0,254,254
PUCARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,12,0,2,0,14,14
PUCARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,2,0,74,0,76,76
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,7,0,7,7
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,4,0,3,0,7,7
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,1,0,12,0,13,13
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,4,0,7,7
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,4,0,4,4
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,3,0,3,3
PUERTO VILLARROEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,0,0,1,0,1,1
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-05-01,0,3,0,26,0,29,29
