,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,3,0,6,17,9,17,26
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,3,6,8,4,11,10,21
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,72,112,74,130,146,242,388
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,48,61,86,77,134,138,272
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,13,30,21,31,34,61,95
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,91,142,17,47,108,189,297
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,19,35,17,29,36,64,100
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,40,65,27,38,67,103,170
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,59,91,77,143,136,234,370
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,6,5,4,9,10,14,24
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,58,75,56,53,114,128,242
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,15,20,1,6,16,26,42
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,40,23,23,43,63,66,129
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,16,28,20,22,36,50,86
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,0,2,7,8,7,10,17
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,7,9,5,12,12,21,33
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-06-01,5,11,10,29,15,40,55
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,3,1,4,4,7,5,12
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,91,135,149,212,240,347,587
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,12,44,3,4,15,48,63
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,8,9,7,14,15,23,38
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,1,1,1,1,2
ALCALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,5,2,3,5,8,7,15
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,9,8,6,19,15,27,42
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,3,3,2,4,5,9
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,1,2,4,3,5,8
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,0,4,6,6,6,12
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,5,4,6,10,11,14,25
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,8,3,2,4,10,14
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,0,11,6,13,6,19
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,11,12,21,50,32,62,94
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,16,32,53,106,69,138,207
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,2,2,2,4,4,8
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,3,4,57,108,60,112,172
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,7,12,10,15,17,27,44
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,6,6,9,5,15,11,26
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,1,1,1,2,2,4
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,18,21,17,23,35,44,79
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,20,34,4,6,24,40,64
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,3,5,7,8,10,13,23
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,55,63,9,13,64,76,140
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,1,3,1,3,4
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,3,1,1,2,4,3,7
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,6,8,8,8,14,22
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,30,39,10,7,40,46,86
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,12,23,12,32,24,55,79
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,4,4,7,10,11,14,25
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,2,4,7,4,9,13
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,10,11,0,1,10,12,22
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,6,0,0,1,6,7
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,18,31,41,51,59,82,141
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,2,7,9,8,11,19
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,1,3,2,3,3,6
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,9,11,2,1,11,12,23
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,9,11,15,13,24,37
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,5,0,1,2,6,8
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,12,5,7,5,19,24
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,1,1,1,1,2
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,37,44,16,23,53,67,120
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,8,28,47,29,55,84
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,6,15,24,38,30,53,83
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,26,18,15,16,41,34,75
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,18,5,9,5,27,10,37
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,2,1,0,2,2,4
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,9,26,11,19,20,45,65
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,11,8,4,7,15,15,30
CHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,1,1,0,2,1,3
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,11,8,12,18,23,26,49
CHARAÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,1,2,2,2,3,5
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,3,9,8,15,11,24,35
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,16,30,33,62,49,92,141
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,1,0,0,1,1,2
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,0,5,0,5,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,15,6,69,79,84,85,169
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,0,2,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,3,6,23,7,26,33
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,6,4,5,6,11,17
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,27,49,9,5,36,54,90
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,29,35,90,77,119,112,231
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,7,21,5,24,12,45,57
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,532,856,2175,2366,2707,3222,5929
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,56,45,237,265,293,310,603
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,4,5,0,1,4,6,10
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,1,3,4,3,5,8
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,5,10,10,8,15,18,33
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,8,7,6,12,14,19,33
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,1,9,19,10,20,30
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,12,15,20,25,32,40,72
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,7,2,14,14,21,16,37
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,1,0,1,0,1
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,58,75,20,23,78,98,176
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,4,2,18,23,22,25,47
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,8,4,7,5,15,20
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,16,19,23,17,39,36,75
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,3,6,9,7,12,19
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,21,27,25,49,46,76,122
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,5,1,3,3,8,11
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,22,41,19,40,41,81,122
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,59,123,132,245,191,368,559
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,20,14,0,1,20,15,35
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,1,3,1,3,4
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,11,18,4,21,15,39,54
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,12,24,10,18,22,42,64
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,6,1,0,3,6,9
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,4,9,4,9,13
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,2,10,20,11,22,33
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,636,884,583,712,1219,1596,2815
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,2,2,12,2,14,16
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,10,3,16,5,26,31
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,54,87,68,77,122,164,286
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,6,15,5,8,11,23,34
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,18,11,5,12,23,23,46
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,48,85,123,176,171,261,432
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,5,1,0,0,5,1,6
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,1,7,10,7,11,18
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,2,7,17,8,19,27
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,3,2,2,8,5,10,15
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,3,0,1,1,4,1,5
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,23,34,6,8,29,42,71
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,3,3,0,4,3,7,10
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,5,16,19,22,24,38,62
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,5,6,5,11,10,17,27
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,29,53,28,25,57,78,135
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,2,5,1,3,3,8,11
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,5,11,9,14,14,25,39
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,1,0,1,0,1
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,4,3,0,0,4,3,7
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,3,5,5,24,8,29,37
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,16,23,0,0,16,23,39
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,3,14,11,15,14,29
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,0,0,0,1,0,1
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,1,0,1,0,2,2
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,1,3,1,4,2,6
ICLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,67,89,54,73,121,162,283
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,11,24,9,19,20,43,63
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,0,0,2,3,2,3,5
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,5,13,10,7,15,20,35
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,24,48,6,11,30,59,89
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,11,5,5,6,16,22
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,17,27,10,9,27,36,63
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,31,47,28,14,59,61,120
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,264,374,531,789,795,1163,1958
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,683,1034,969,1359,1652,2393,4045
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,1,13,5,21,6,34,40
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,12,15,21,37,33,52,85
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,9,8,1,1,10,9,19
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-07-01,18,19,41,69,59,88,147
