,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,0,1,0,1,0,1
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,8,30,16,45,24,75,99
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
COMANCHE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,3,0,0,0,3,3
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,3,1,0,0,3,1,4
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
CORQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,5,12,0,0,5,12,17
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,2,0,0,1,2,3
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,2,8,8,5,10,13,23
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,2,1,0,0,2,1,3
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,1,0,0,1,1,2
EL VILLAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,2,4,0,0,2,4,6
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,3,6,0,0,3,6,9
HUARINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,2,8,0,0,2,8,10
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,19,33,2,7,21,40,61
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,2,0,0,0,2,2
MOJOCOYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,3,37,0,1,3,38,41
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,28,63,0,0,28,63,91
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,3,0,0,0,3,3
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,1,0,0,1,1,2
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
POSTRER VALLE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,5,0,0,1,5,6
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,3,12,2,0,5,12,17
PUCARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,2,3,0,0,2,3,5
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,7,0,0,0,7,7
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,7,19,0,1,7,20,27
RAQAYPAMPA(ETA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,6,15,0,1,6,16,22
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,3,0,0,0,3,3
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,28,0,0,0,28,28
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,2,1,0,0,2,1,3
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,6,0,0,1,6,7
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,2,0,0,1,2,3
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,34,94,5,8,39,102,141
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,2,0,0,1,2,3
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,3,0,0,1,3,4
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,16,29,2,1,18,30,48
TACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,5,3,0,0,5,3,8
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,5,16,0,0,5,16,21
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,4,6,0,0,4,6,10
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,2,0,0,0,2,2
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,1,0,0,1,1,2
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,3,0,0,0,3,3
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,0,1,1,1,1,2
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,3,0,0,1,3,4
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,3,0,0,0,3,3
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,2,2,0,0,2,2,4
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,5,0,0,0,5,5
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,3,14,0,0,3,14,17
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,7,0,0,0,7,7
