,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,42,63,6,8,119
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,6,5,9,3,23
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,10,11,0,1,22
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,3,6,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,19,9,31,18,77
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,3,6,3,13
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,36,33,5,7,81
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,8,5,2,5,20
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,15,12,1,1,29
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,12,16,7,19,54
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,13,18,2,2,35
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,7,6,2,1,16
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,5,3,1,0,9
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,12,11,2,0,25
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,14,21,10,8,53
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,5,1,0,10
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,2,0,0,1,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,2,0,0,0,2
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,2,6,0,0,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,3,5,1,2,11
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,11,6,0,0,17
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,20,13,1,4,38
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1243,1221,25,26,2515
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,7,7,1,1,16
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,12,11,4,4,31
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,1,1,3,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,2,0,6,3,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,2,4,1,1,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,5,7,0,0,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,0,0,3,3,6
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,6,5,3,2,16
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,6,0,1,11
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,16,17,0,1,34
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,12,8,1,4,25
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,3,2,0,0,5
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,35,58,0,0,93
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,3,0,5,0,8
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,7,5,7,6,25
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,5,7,3,3,18
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,291,273,1,4,569
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,0,0,2,0,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,11,10,3,1,25
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,3,5,2,2,12
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,2,1,0,1,4
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,2,1,0,0,3
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,12,14,5,6,37
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,10,7,11,32
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,0,1,0,0,1
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,10,11,2,2,25
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,167,194,6,5,372
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,6,3,3,5,17
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,12,4,1,21
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,9,4,0,2,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,14,10,15,11,50
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,5,8,1,0,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,42,56,10,6,114
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,12,10,6,11,39
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,1,0,1,3
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,5,5,1,0,11
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,2,2,0,8
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,0,0,2,5,7
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,6,7,6,3,22
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,2,5,3,3,13
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,3,5,6,4,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,8,12,9,6,35
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,3,3,2,0,8
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,127,107,6,6,246
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,35,40,5,6,86
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,2,2,0,5
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,3,0,1,8
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,8,16,7,5,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,11,15,3,1,30
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,8,0,0,0,8
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,23,21,1,4,49
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,2,6,2,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,10,12,0,0,22
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,35,52,3,2,92
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,0,4,1,1,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,7,9,3,7,26
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,35,43,8,6,92
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,1,1,0,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,7,6,1,18
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,7,8,1,0,16
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,46,49,11,11,117
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,5,5,3,2,15
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,30,37,4,2,73
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,52,51,14,18,135
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,4,3,3,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,2,0,0,6
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,110,107,6,7,230
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,4,0,0,5
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,76,61,6,5,148
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,5,1,3,10
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,3,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,27,25,25,13,90
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,2,6,4,2,14
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,6,2,2,14
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,1,1,5,8,15
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,0,0,0,1,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-04-01,4,3,1,6,14
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,3,3,4,11
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,18,17,9,5,49
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,8,3,7,21
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,12,16,4,7,39
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,0,1,0,2
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,0,1,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,6,5,0,1,12
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,8,9,2,4,23
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,1,0,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,2,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,4,3,5,12
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,8,14,3,3,28
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,1,4,3,9
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,5,5,3,0,13
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,9,11,7,2,29
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,7,17,3,8,35
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,28,36,0,1,65
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,10,10,1,1,22
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,0,1,1,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,0,3,3,9
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,4,3,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,10,8,17,13,48
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,3,5,1,12
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,9,10,0,0,19
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,0,2,1,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,0,2,1,3
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,2,1,2,5
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,20,26,1,7,54
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,18,18,6,7,49
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,1,4,3,11
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,2,0,2,2,6
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,4,0,2,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,11,7,1,2,21
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,18,22,17,14,71
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,4,6,6,6,22
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,2,9,1,3,15
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,8,7,1,0,16
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,1,0,1,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,8,3,3,2,16
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,10,7,1,1,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,1,0,1,3
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,33,31,0,1,65
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,16,18,2,3,39
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,5,4,0,0,9
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,19,11,7,1,38
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,29,28,6,5,68
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,13,5,2,2,22
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,4,1,3,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,3,4,1,11
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,1,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,0,0,2,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,17,23,0,0,40
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,9,6,2,0,17
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,23,13,7,4,47
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,1,1,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,15,6,1,4,26
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,19,14,3,3,39
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,3,1,0,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,12,11,0,2,25
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,5,2,2,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,3,3,2,11
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,6,7,6,8,27
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,10,9,0,2,21
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,54,67,10,6,137
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,9,4,13,13,39
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,602,585,2,4,1193
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,39,31,2,1,73
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,8,6,2,1,17
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,2,1,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,16,12,0,2,30
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,6,4,0,0,10
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,15,25,25,17,82
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,13,7,0,0,20
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,6,5,3,14,28
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,1,0,0,4
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,19,19,2,1,41
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,2,0,1,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,19,17,0,1,37
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,6,6,5,3,20
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,17,13,0,1,31
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,4,4,2,4,14
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,6,3,1,1,11
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,3,0,1,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,18,14,6,3,41
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,57,45,7,4,113
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,1,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,23,19,5,2,49
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,0,0,1,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,8,1,1,13
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,8,6,5,6,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,3,0,0,6
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,0,2,2,4
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,9,3,0,1,13
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,595,580,170,150,1495
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,1,1,1,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,15,13,2,1,31
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,5,7,1,1,14
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,38,41,2,4,85
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,1,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,15,10,4,2,31
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,51,41,1,1,94
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,1,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,1,0,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,2,1,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,0,2,2,4
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,0,0,1,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,12,7,1,3,23
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,4,3,7,14
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,13,16,2,0,31
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,4,2,3,2,11
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,7,12,5,4,28
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,2,1,0,1,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,49,44,1,1,95
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,4,8,11,26
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,6,11,2,2,21
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,0,1,1,3
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,19,22,0,1,42
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,2,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,2,5,1,0,8
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,2,0,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,1,2,0,1,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,1,1,1,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,0,0,1,0,1
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,3,6,3,3,15
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,7,6,4,3,20
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,2,0,2,1,5
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,10,2,8,4,24
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,4,5,2,5,16
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,9,4,0,2,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,4,3,0,2,9
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-05-01,46,35,4,5,90
