,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,19,11,7,1,38
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,30,30,6,5,71
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,13,6,4,2,25
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,4,1,3,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,3,4,1,11
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,1,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,0,0,2,3
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,19,26,0,3,48
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,9,6,2,0,17
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,24,14,12,8,58
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,1,1,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,15,6,1,4,26
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,20,14,3,5,42
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,3,1,0,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,14,11,0,2,27
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,5,2,2,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,3,5,2,13
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,7,6,8,28
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,10,9,0,2,21
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,55,69,12,6,142
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,10,4,12,15,41
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,616,606,6,5,1233
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,38,31,2,1,72
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,6,2,1,15
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,1,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,17,12,1,2,32
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,4,0,0,10
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,14,25,26,17,82
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,13,7,0,0,20
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,5,3,14,28
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,1,0,0,4
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,19,20,2,1,42
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,2,0,1,4
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,20,17,0,1,38
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,6,5,3,20
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,18,13,0,1,32
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,4,2,5,15
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,3,2,1,12
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,4,0,1,6
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,18,15,6,3,42
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,59,45,7,5,116
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,1,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,24,21,5,2,52
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,6,1,1,11
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,8,6,5,6,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,2,0,0,5
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,0,2,2,4
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,9,3,0,1,13
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,626,614,188,168,1596
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,1,1,1,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,18,15,2,3,38
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,5,7,0,2,14
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,39,46,3,4,92
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,1,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,17,11,5,9,42
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,55,45,2,1,103
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,1,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,1,0,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,2,1,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,0,2,2,4
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,0,2,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,12,7,1,3,23
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,4,4,7,15
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,13,16,2,0,31
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,2,3,2,11
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,12,5,4,28
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,1,0,1,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,59,52,1,1,113
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,4,8,11,26
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,11,2,2,21
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,0,1,3,4
HUACHACALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,20,22,0,1,43
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,2,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,5,1,0,8
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,0,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,2,0,1,4
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,1,1,1,6
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,0,1,1,3
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,6,3,3,15
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,6,5,3,21
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,0,2,1,5
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,10,2,8,4,24
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,10,2,6,22
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,9,4,0,2,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,3,0,2,8
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,47,36,5,7,95
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,72,89,0,0,161
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,583,552,15,7,1157
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,5,4,3,2,14
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,11,11,0,7,29
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,3,2,3,10
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,1,0,2,5
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,20,25,34,26,105
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,5,0,0,9
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,1,0,4,12
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,7,3,3,19
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,3,0,0,7
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,2,1,0,5
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,10,15,6,4,35
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,17,12,1,0,30
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,0,0,0,2
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,11,9,1,0,21
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,4,4,1,16
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,26,16,1,2,45
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,23,12,14,6,55
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,3,5,1,11
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,3,1,2,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,24,15,4,0,43
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,121,145,1,1,268
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,5,1,0,0,6
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,2,10,8,20
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,0,1,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,3,0,0,5
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,2,7,8,21
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,5,9,4,0,18
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,1,5,4,11
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,307,243,11,18,579
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,12,17,2,3,34
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,10,0,0,16
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,20,19,27,19,85
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,11,9,6,6,32
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,18,22,4,4,48
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,3,0,1,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,7,0,0,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,2,3,1,8
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,0,0,2,2
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,21,15,5,3,44
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,3,0,1,5
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,5,4,4,20
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,8,3,16,14,41
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,6,2,2,14
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,8,1,4,20
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,3,1,0,8
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,12,7,4,1,24
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,5,8,6,26
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,3,5,1,13
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,35,17,1,1,54
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,3,2,1,8
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,0,1,0,1
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,223,217,11,12,463
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,6,1,5,13
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,0,0,1,1
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,15,10,6,11,42
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,3,2,4,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,2,6,2,16
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,5,2,1,4,12
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,2,2,5,11
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,14,18,1,3,36
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,7,1,1,16
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,1,1,1,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,12,9,10,4,35
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,55,72,3,3,133
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,12,7,11,5,35
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,16,27,3,1,47
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,5,3,0,0,8
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,76,78,45,48,247
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,10,1,0,12
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,2,0,0,4
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,4,8,9,28
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,20,6,0,1,27
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,127,124,19,15,285
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,18,22,0,0,40
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,16,28,1,2,47
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,0,0,1,5
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,109,119,14,11,253
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,0,2,1,5
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,12,11,11,7,41
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,6,0,0,12
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,4,7,6,19
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,3,2,0,12
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,1,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,6,1,1,12
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,0,1,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,3,0,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,4,0,2,9
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,7,1,2,17
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,49,49,4,0,102
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,8,10,5,2,25
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,24,20,2,19,65
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,23,22,6,7,58
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,36,35,14,9,94
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,2,0,0,3
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,5,10,0,3,18
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,4,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,16,16,14,52
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,10,7,1,1,19
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,47,39,13,6,105
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,0,4,3,8
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,18,15,0,5,38
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,16,13,14,6,49
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,12,16,4,3,35
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,17,9,0,0,26
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,3,0,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,11,12,0,0,23
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,17,18,15,13,63
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,5,3,0,0,8
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,2,0,0,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,0,0,0,2,2
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,8,1,0,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,1,3,3,10
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,3,0,0,9
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,11,9,0,0,20
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1442,1304,21,14,2781
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,11,2,3,20
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,12,6,2,3,23
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,0,1,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,4,5,5,4,18
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,5,4,0,0,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,1,3,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,6,4,1,1,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,2,1,1,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,4,2,4,13
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,3,4,6,20
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,21,18,0,3,42
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,11,6,7,31
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,1,1,1,6
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,42,43,1,1,87
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,3,3,1,3,10
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,7,2,1,1,11
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,11,1,11,6,29
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,295,309,1,6,611
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-05-01,2,0,0,0,2
