,group,variable,month,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS FUERA,ANTINEUMOCÓCICA 1RA DOSIS FUERA,TOTALES
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,0,0,1,1,2
TOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,4,4,0,0,8
TODOS SANTOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,0,0,1,1,2
TOLATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,4,4,2,0,10
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,2,1,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,4,12,2,2,20
TOMINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,4,3,0,3,10
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,5,3,4,4,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,16,8,7,5,36
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,0,3,0,0,3
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,3,0,0,2,5
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,141,138,10,3,292
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,41,27,8,3,79
TURCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,1,1,0,1,3
UMALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,3,5,2,0,10
UNCIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,17,11,11,2,41
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,13,15,1,2,31
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,12,5,0,0,17
UYUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,24,26,3,7,60
VACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,3,0,11,3,17
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,10,9,1,0,20
VIACHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,47,55,5,4,111
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,5,3,0,1,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,8,12,4,2,26
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,42,56,8,6,112
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,1,1,1,1,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,3,0,5,4,12
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,4,4,0,2,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,79,74,12,13,178
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,6,5,3,1,15
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,40,37,4,3,84
VINTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,38,35,4,15,92
VITICHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,7,2,1,4,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,1,2,0,0,3
WARNES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,125,115,1,5,246
YACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,3,4,2,0,9
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,121,87,9,5,222
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,4,3,1,0,8
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,2,8,0,0,10
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,47,53,16,14,130
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,5,2,1,3,11
YOTALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,0,2,4,3,9
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,3,1,3,4,11
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-04-01,8,5,0,3,16
ACACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,3,1,3,10
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,29,18,3,6,56
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,8,4,9,11,32
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,15,12,4,8,39
ALALAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,0,2,2,5
ALCALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,2,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,13,11,2,2,28
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,6,5,6,2,19
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,1,0,1,6
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,0,1,0,3
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,0,3,0,3
APOLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,11,11,2,1,25
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,0,2,0,3
ARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,6,12,0,0,18
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,8,15,4,1,28
ARQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,1,1,2,7
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,31,29,2,2,64
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,8,1,1,22
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,3,0,2,7
AYATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,3,4,0,8
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,5,5,0,2,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,16,14,13,8,51
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,6,3,0,12
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,9,7,5,4,25
BAURES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,7,5,2,2,16
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,2,0,1,4
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,33,34,2,3,72
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,24,13,8,3,48
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,3,4,0,10
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,0,2,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,4,1,1,8
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,7,7,2,3,19
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,24,23,7,9,63
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,8,3,4,2,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,8,8,0,1,17
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,7,7,3,1,18
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,1,1,1,5
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,5,10,1,0,16
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,10,6,3,0,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,0,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,24,40,0,2,66
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,14,12,1,0,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,5,1,4,14
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,11,14,8,1,34
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,53,40,4,4,101
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,19,12,0,1,32
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,2,1,0,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,6,6,4,7,23
CATACORA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,0,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,20,22,5,3,50
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,7,2,2,1,12
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,16,18,8,18,60
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,8,3,5,28
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,28,21,2,3,54
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,0,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,2,1,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,3,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,17,12,1,2,32
CHUMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,3,3,0,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,6,0,1,11
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,10,9,11,1,31
CLIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,11,14,2,2,29
COBIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,47,62,16,14,139
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,6,4,9,14,33
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,652,603,3,4,1262
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,25,50,0,0,75
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,7,15,1,1,24
COLLANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,1,0,0,4
COLOMI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,28,18,2,2,50
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,8,1,0,0,9
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,16,15,19,12,62
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,3,0,0,7
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,9,8,14,9,40
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,3,0,0,5
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,12,1,0,25
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,0,1,3,5
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,14,17,3,2,36
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,6,4,5,7,22
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,16,13,0,0,29
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,3,2,3,10
COROICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,11,3,0,26
CORQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,2,2,2,8
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,15,12,3,4,34
COTOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,59,58,4,5,126
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,17,19,4,0,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,1,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,5,3,4,1,13
CULPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,6,10,4,5,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,4,0,2,7
CURVA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,0,2,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,2,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,622,666,172,152,1612
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,1,3,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,8,6,1,0,15
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,7,1,0,12
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,41,48,3,3,95
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,2,1,1,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,19,5,6,7,37
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,32,34,2,1,69
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,0,0,0,3
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,2,0,1,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,0,0,1,2
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,2,0,2,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,8,14,3,2,27
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,6,6,2,9,23
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,13,0,0,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,7,5,4,18
GUANAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,10,3,6,4,23
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,5,0,2,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,47,50,2,3,102
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,7,6,9,9,31
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,6,2,2,14
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,1,2,1,5
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,15,20,0,2,37
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,6,0,0,9
HUARINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,1,0,0,1
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,4,0,0,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,0,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,1,0,3,6
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,3,2,1,8
ICLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,2,3,3,9
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,5,1,8,5,19
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,0,2,1,3
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,5,5,5,19
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,11,4,3,30
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,9,7,4,1,21
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,5,6,0,1,12
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,25,34,5,9,73
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,85,73,3,0,161
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,617,650,11,6,1284
LA RIVERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,5,1,3,12
LAJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,12,2,2,28
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,2,1,0,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,1,0,1,5
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,22,27,32,93
LLICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,3,0,0,6
LORETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,1,0,2,6
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,6,4,1,0,11
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,3,0,1,8
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,9,1,0,13
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,15,6,2,35
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,10,7,1,1,19
MALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,0,0,0,1
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,8,12,2,0,22
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,7,11,2,2,22
MINEROS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,21,23,3,2,49
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,21,20,11,11,63
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,6,2,2,12
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,3,0,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,20,14,3,1,38
MONTERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,182,158,0,0,340
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,1,0,0,4
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,3,6,10,22
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,2,2,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,5,0,0,8
OCURI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,7,3,11,24
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,11,20,0,0,31
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,4,5,1,13
ORURO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,259,283,8,9,559
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,15,11,2,2,30
PADILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,5,3,0,0,8
PAILON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,17,18,26,24,85
PALCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,12,9,5,6,32
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,26,22,6,0,54
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,10,9,0,0,19
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,0,1,1,3
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,1,1,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,20,15,2,2,39
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,2,1,1,6
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,5,1,0,10
POCOATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,3,14,13,33
POCONA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,6,5,4,5,20
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,9,7,4,6,26
POOPO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,1,2,1,2,6
PORCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,10,4,2,2,18
POROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,5,5,6,5,21
PORONGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,13,11,3,2,29
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,17,24,0,0,41
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,4,8,0,3,15
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,2,0,1,0,3
POTOSI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,186,172,11,8,377
PRESTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,3,2,1,2,8
PUCARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-05-01,0,0,1,0,1
