,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,45,54,5,4,108
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,5,3,0,1,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,8,12,4,2,26
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,39,54,7,4,104
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,1,1,1,1,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,2,0,5,4,11
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,4,4,0,2,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,80,73,10,12,175
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,6,5,3,1,15
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,39,37,4,3,83
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,42,33,3,12,90
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,6,2,2,4,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,1,2,0,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,121,111,1,4,237
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,3,4,2,0,9
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,111,80,11,3,205
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,4,3,1,0,8
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,2,8,0,0,10
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,45,52,14,13,124
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,5,2,1,3,11
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,0,2,4,3,9
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,3,1,3,4,11
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-04-01,8,5,0,3,16
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,3,1,3,10
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,26,15,1,6,48
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,8,4,9,11,32
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,15,12,4,5,36
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,1,2,1,5
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,2,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,9,2,2,24
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,5,5,2,17
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,1,0,1,6
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,0,1,0,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,3,0,3
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,11,2,1,25
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,0,2,0,3
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,6,12,0,0,18
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,7,15,4,1,27
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,1,1,2,7
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,29,26,2,2,59
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,13,9,1,1,24
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,3,0,2,7
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,3,4,0,8
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,5,0,2,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,15,14,12,5,46
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,6,3,0,12
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,8,7,4,4,23
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,7,5,2,2,16
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,2,0,1,3
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,33,33,2,4,72
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,24,13,9,3,49
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,2,4,0,9
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,1,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,4,1,1,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,8,7,2,3,20
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,22,24,11,15,72
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,8,3,3,2,16
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,6,6,0,1,13
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,7,7,3,1,18
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,1,1,1,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,10,1,0,16
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,9,6,3,0,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,0,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,30,40,0,1,71
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,14,10,1,0,25
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,5,0,4,14
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,13,8,0,32
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,50,40,4,3,97
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,20,14,0,1,35
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,2,1,0,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,6,6,4,7,23
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,19,18,5,3,45
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,7,2,2,0,11
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,15,18,7,19,59
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,12,8,3,5,28
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,27,20,2,3,52
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,0,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,2,1,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,3,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,16,12,1,1,30
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,3,3,0,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,6,0,1,11
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,9,11,1,32
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,14,2,2,29
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,47,61,14,14,136
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,6,4,8,12,30
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,642,591,3,3,1239
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,24,50,0,0,74
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,7,15,1,1,24
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,1,0,0,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,26,17,2,2,47
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,8,1,0,0,9
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,17,15,22,15,69
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,3,0,0,7
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,9,8,13,9,39
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,2,0,0,4
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,12,1,0,24
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,1,3,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,14,16,3,2,35
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,6,4,5,5,20
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,14,11,0,0,25
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,1,2,2,8
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,12,11,3,0,26
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,1,1,2,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,15,12,3,3,33
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,56,60,4,5,125
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,19,17,4,0,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,1,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,3,4,1,13
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,6,10,4,5,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,3,0,2,6
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,2,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,2,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,593,623,157,141,1514
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,1,3,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,9,7,1,2,19
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,6,0,2,11
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,39,49,3,2,93
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,2,1,1,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,18,6,2,7,33
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,31,33,2,1,67
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,0,0,0,3
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,2,0,1,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,0,0,1,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,2,2,0,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,12,3,2,22
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,6,6,2,8,22
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,12,12,0,0,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,7,5,4,18
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,10,3,5,4,22
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,5,0,2,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,44,46,2,4,96
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,7,6,9,9,31
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,5,2,2,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,1,2,1,5
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,15,20,0,2,37
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,6,0,0,9
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,1,0,0,1
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,4,0,0,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,0,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,1,0,3,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,3,2,1,8
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,2,3,3,9
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,1,7,5,16
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,1,1,2
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,5,5,6,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,10,4,4,29
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,9,7,4,1,21
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,6,0,1,12
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,21,32,3,9,65
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,100,89,3,0,192
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,605,627,13,3,1248
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,5,1,3,12
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,10,12,2,2,26
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,2,1,0,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,1,0,1,5
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,12,22,27,32,93
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,3,0,0,6
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,1,2,2,8
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,6,4,1,0,11
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,3,0,1,8
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,9,1,0,13
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,12,5,2,30
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,9,7,1,1,18
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,0,0,0,1
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,8,12,2,0,22
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,7,11,1,1,20
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,21,23,3,2,49
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,20,20,10,9,59
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,6,2,2,12
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,3,0,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,20,14,3,1,38
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,180,159,0,0,339
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,1,0,0,4
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,2,6,11,23
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,2,2,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,5,0,0,7
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,7,3,10,23
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,21,0,0,32
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,4,5,1,13
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,247,282,7,9,545
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,15,11,2,2,30
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,3,0,0,8
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,22,21,27,24,94
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,12,10,5,6,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,27,22,5,0,54
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,12,10,0,0,22
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,0,1,1,3
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,1,1,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,18,15,0,2,35
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,2,1,1,6
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,5,1,0,10
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,3,14,13,33
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,6,5,4,5,20
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,10,5,4,3,22
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,2,0,2,5
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,10,4,2,2,18
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,5,6,4,20
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,13,9,3,2,27
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,17,24,0,0,41
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,4,8,0,2,14
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,0,1,0,3
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,187,178,11,7,383
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,2,1,2,8
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,0,1,0,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,17,14,10,7,48
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,3,3,1,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,5,1,7,16
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,1,3,4,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,1,1,5,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,14,9,5,2,30
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,7,9,1,3,20
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,1,0,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,19,17,4,0,40
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,63,39,3,6,111
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,9,8,3,25
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,28,27,0,2,57
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,2,0,0,7
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,99,80,40,26,245
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,4,1,1,9
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,0,2,0,0,2
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,7,1,9,14,31
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,14,10,2,3,29
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,121,128,10,9,268
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,16,9,1,2,28
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,12,16,1,1,30
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,3,3,0,0,6
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,108,127,12,9,256
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,1,1,1,4
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,11,13,12,7,43
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,2,1,0,1,4
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,5,2,2,6,15
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,5,1,1,8
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-05-01,8,12,2,3,25
