,group,variable,month,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,TOTALES
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,0,2,2,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,3,1,1,6
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,6,0,0,10
BAURES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,2,0,0,4
BELEN DE URMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,1,2,3
BERMEJO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,6,7,4,6,23
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,2,0,0,4
BOLIVAR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,1,1,2
BOLPEBRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,0,0,1
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,0,2,3
CAMARGO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,1,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,12,0,0,14
CAPINOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,5,0,0,6
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,7,1,0,0,8
CARANAVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,12,6,0,0,18
CARAPARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,3,0,0,3
CHARAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,2,2,6,11
CHIMORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,12,6,2,7,27
CHUA COCANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,2,1,2,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,6,8,1,0,15
CLIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,12,13,1,3,29
COBIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,54,45,8,11,118
COCAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,15,6,22
COCHABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,158,168,4,2,332
COLCAPIRHUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,16,10,0,0,26
COLOMI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,10,9,0,1,20
COLQUENCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,0,0,1
COLQUIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,4,0,0,8
COPACABANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,3,2,0,0,5
COROICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,2,0,0,2
COTAGAITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,0,1,0,3
CUEVO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,2,2,2,7
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,3,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,27,27,1,6,61
EL PUENTE(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,3,0,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,9,3,1,1,14
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,23,18,5,4,50
EUCALIPTUS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,0,0,1
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,1,0,0,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,1,0,0,1
FILADELFIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,0,0,0,4
GUANAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,3,10,6,3,22
HUACARETA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,3,1,4
HUANUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,6,4,2,4,16
HUARINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,1,2,1,4
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,3,7,4,16
LA ASUNTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,18,14,4,1,37
LA PAZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,37,52,29,28,146
LAGUNILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,2,3,5
LAJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,5,3,0,6,14
LAS CARRERAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,3,2,8,6,19
LURIBAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,1,1,0,4
MAGDALENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,8,5,0,0,13
MAPIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,6,10,0,2,18
MIZQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,19,10,12,19,60
MOJOCOYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,2,0,0,3
MONTEAGUDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,12,8,0,0,20
MONTERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,18,16,0,0,34
MORO MORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,1,0,0,3
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,2,0,1,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,2,3,2,9
OCURI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,3,3,2,8
ORURO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,131,133,12,17,293
PADCAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,3,3,0,10
PALOS BLANCOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,1,0,0,1
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,0,0,1
PAPEL PAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,2,0,2,4
POCOATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,1,3,4,12
POJO (CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,6,7,7,4,24
POOPO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,3,3,0,0,6
PORVENIR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,5,1,3,9
POTOSI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,61,44,21,24,150
PUCARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,0,0,1
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,2,4,4,11
PUERTO RICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,6,6,0,0,12
PUERTO SUAREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,6,0,0,10
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,18,14,3,15,50
QUILLACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,23,14,13,11,61
QUIME,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,3,0,0,7
RAVELO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,3,1,0,1,5
REYES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,12,10,1,0,23
RIBERALTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,10,3,0,0,13
SACABA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,60,67,54,57,238
SACABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,1,0,0,1
SACACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,2,0,0,3
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,0,0,1,3
SAN ANDRES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,9,6,4,2,21
SAN BORJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,17,21,1,0,39
SAN IGNACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,15,16,0,0,31
SAN LORENZO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,4,10,4,22
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,6,8,1,0,15
SAN LUCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,3,0,0,7
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,2,0,0,4
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,2,0,2
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,0,1,1
SAN PEDRO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,1,0,0,1
SANTA ANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,3,0,0,7
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,122,115,1,4,242
SANTA ROSA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,3,31,30,65
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,1,4,0,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,3,2,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,2,0,0,4
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,2,1,0,7
SENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,10,5,2,2,19
SHINAOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,6,0,0,10
SICAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,1,0,2
SOPACHUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,3,0,0,0,3
SORATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,3,5,1,10
SUCRE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,57,75,9,13,154
TACOBAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,0,1,1
TACOPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,3,0,3
TAPACARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,2,1,1,5
TARATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,5,3,2,12
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,94,83,20,10,207
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,4,2,7
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,7,3,0,1,11
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,21,15,2,2,40
TOCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,2,4,0,0,6
TOLATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,1,1,0,3
TOLEDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,1,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,3,5,2,2,12
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,24,34,3,2,63
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,3,0,0,1,4
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,5,7,1,14
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,0,1,2,7
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,5,5,1,0,11
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,13,12,2,1,28
VILLA CHARCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,5,2,0,0,7
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,33,28,8,9,78
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,24,29,3,0,56
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,2,0,0,2
VINTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,7,5,7,9,28
WARNES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,1,0,0,0,1
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,44,43,6,3,96
YAMPARAEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,4,6,1,1,12
YANACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,1,0,0,1
YUNCHARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,0,0,1,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-09-01,5,1,2,1,9
ACHACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,8,3,1,0,12
ALTO BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,0,0,0,1
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,0,0,2,2
APOLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,3,0,1,5
ARBIETO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,7,7,8,12,34
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,6,4,1,0,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,5,2,7,7,21
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,8,1,0,0,9
BAURES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,7,4,0,0,11
BELLA FLOR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,1,1,0,2
BERMEJO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,11,3,3,8,25
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,2,3,1,2,8
BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,0,0,1,2
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,4,3,0,3,10
CAJUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,0,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,12,10,0,0,22
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,15,11,0,0,26
CARAPARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,2,2,0,0,4
CARIPUYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,0,0,2,2
CHARAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,4,2,2,17,25
CHIMORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,8,2,4,3,17
CHOQUE COTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,3,4,0,0,7
CHUA COCANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,2,0,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,4,3,0,0,7
CLIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,11,11,5,7,34
COBIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,34,37,14,8,93
COCHABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,111,95,0,1,207
"COLCHA ""K""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,2,0,1,3
COLOMI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,25,15,11,11,62
COLQUECHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,2,0,5,2,9
COLQUENCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,3,0,0,3
COLQUIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,6,8,1,0,15
COPACABANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,3,2,0,0,5
COROICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,3,0,0,3
CORQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,0,0,1,1
COTAGAITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,3,5,6,5,19
CUEVO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,1,2,0,3
EL ALTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,5,4,0,3,12
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,9,8,0,1,18
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,4,1,5,2,12
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,0,0,1,1
EXALTACION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,3,4,1,0,8
FILADELFIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,1,3,4,9
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,1,0,0,1
GUANAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,3,2,0,1,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,7,4,1,2,14
GUTIERREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,4,6,3,14
HUANUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,4,10,1,1,16
HUAYLLAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,0,1,1,3
INQUISIVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,1,0,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,2,0,3,11,16
LA ASUNTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,2,2,0,0,4
LA PAZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,8,13,0,0,21
LAGUNILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,4,5,6,2,17
LAJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,0,0,1,2
LAS CARRERAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,1,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,0,0,2,0,2
MAGDALENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,5,5,3,2,15
MAPIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,7,4,0,0,11
MIZQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,13,6,3,3,25
MOJOCOYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,1,6,0,0,7
MONTEAGUDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2016-10-01,7,9,0,0,16
