,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,7,46,51,46,58,104
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,10,1,1,5,11,16
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,10,0,10,0,10
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,3,0,0,1,3,4
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,9,17,42,38,51,55,106
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,16,14,16,14,30
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,7,10,12,12,19,31
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,35,18,35,20,55
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,0,1,0,3,3
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,8,13,8,13,16,29
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,3,1,13,16,16,17,33
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,24,41,445,52,469,93,562
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,74,69,211,202,285,271,556
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,119,437,377,287,496,724,1220
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,13,36,605,541,618,577,1195
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,18,29,51,3,69,32,101
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,4,0,0,2,4,6
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,6,13,121,34,127,47,174
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,7,0,6,4,13,17
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,34,6,16,8,50,58
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,7,0,0,1,7,8
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,12,16,20,20,32,52
COMANCHE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,0,0,0,1,0,1
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,11,0,5,1,16,17
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,31,43,65,43,96,139
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,3,15,0,1,3,16,19
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,21,125,133,126,154,280
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,4,0,0,0,4,4
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,0,33,32,34,32,66
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,2,4,10,6,12,18
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,19,11,6,14,25,25,50
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,4,6,3,8,7,15
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,3,12,23,13,26,39
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,2,0,1,2,3,5
CULPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,0,1,0,3,0,3
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,4,11,12,11,16,27
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,1,1,1,2,3
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,156,1005,1613,1649,1769,2654,4423
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,0,0,0,2,2
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,5,35,38,36,43,79
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,5,2,5,3,10,13
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,4,0,0,2,4,6
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,14,8,38,41,52,49,101
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,18,34,5,22,23,56,79
ESCARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,7,5,7,5,12
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,181,0,181,1,182
ESMERALDA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,1,1,1,1,2
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,3,2,3,4,7
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,6,3,6,5,11
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,0,1,0,3,3
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,17,98,96,99,113,212
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,7,8,13,13,20,21,41
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,13,6,6,6,19,25
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,1,164,147,165,148,313
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,3,20,26,35,29,55,84
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,8,67,100,130,108,197,305
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,18,39,40,19,58,58,116
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,1,0,0,2,1,3
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,194,2,194,2,196
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,6,7,13,29,19,36,55
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,0,0,0,2,2
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,5,0,0,2,5,7
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,3,4,1,0,4,4,8
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,3,2,0,6,3,9
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,3,3,3,5,8
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,6,12,3,4,9,16,25
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,5,22,21,23,26,49
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,16,0,0,0,16,16
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,1,5,2,6,3,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,7,4,63,14,70,18,88
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,2,7,5,9,7,16
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,2,0,0,2,2,4
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,8,19,47,61,55,80,135
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,561,534,797,769,1358,1303,2661
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,0,20,1,21,1,22
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,5,9,4,10,9,19
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,2,20,2,24,4,28
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,1,1,1,3,2,5
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,11,30,23,44,34,74,108
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,0,8,0,8,8
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,29,53,29,53,82
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,8,5,7,5,15,20
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,3,4,4,4,7,11
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,10,4,4,5,14,19
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,12,113,139,115,151,266
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,6,0,0,2,6,8
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,25,9,15,10,40,50
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,7,7,12,7,19,26
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,26,24,13,26,39,65
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,6,0,12,2,18,20
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,5,0,0,0,5,5
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,2,0,0,1,2,3
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,10,8,53,70,63,78,141
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,6,177,749,751,755,928,1683
MORO MORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,1,0,1,0,1
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,3,8,151,140,154,148,302
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,2,0,2,2,4
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,1,0,1,0,1
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,8,29,0,49,8,78,86
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,4,53,20,53,24,77
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,5,14,11,16,16,32
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,42,348,297,120,339,468,807
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,7,0,2,1,9,10
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,11,4,9,4,20,24
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,6,20,23,33,29,53,82
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,5,15,154,171,159,186,345
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,2,4,4,5,6,11
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,8,0,32,1,40,41
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,42,36,42,38,80
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,10,0,24,0,34,34
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,1,0,1,1,2,3
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,3,26,20,26,23,49
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,12,11,12,12,24
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,7,19,15,23,22,45
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,2,2,3,3,5,8
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,4,9,16,9,20,29
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,18,3,9,7,27,34
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,2,11,12,12,14,26
PORONGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,3,0,3,0,3
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,5,3,19,12,24,15,39
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,5,33,31,35,36,71
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,75,295,125,74,200,369,569
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,0,1,0,2,2
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,3,12,5,11,8,23,31
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,3,3,3,5,8
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,3,0,1,1,4,5
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,0,1,0,2,2
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,10,0,0,4,10,14
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,7,12,3,13,10,23
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,6,2,6,2,8
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,7,38,6,6,13,44,57
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,18,36,65,99,83,135,218
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,9,14,31,14,40,54
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,13,24,37,65,50,89,139
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,2,50,36,52,38,90
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,46,72,129,204,175,276,451
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,7,0,1,0,8,8
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,4,1,1,2,5,7
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,6,59,48,61,54,115
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,21,28,28,30,49,79
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,10,5,13,5,23,28
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,85,142,16,146,101,247
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,3,5,0,6,3,9
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,9,231,31,232,40,272
SABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,0,1,2,2,2,4
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,25,101,136,141,161,242,403
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,9,1,3,5,12,17
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,7,14,25,14,32,46
SAIPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,3,0,0,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,4,6,25,7,29,36
SAMAIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
SAN AGUSTIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,10,12,10,12,22
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,7,73,39,77,46,123
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,0,25,24,26,24,50
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,6,15,32,15,38,53
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,14,32,83,61,97,93,190
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,6,25,18,27,24,51
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,8,0,0,4,8,12
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,14,48,46,61,60,109,169
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,8,22,41,49,49,71,120
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,0,8,0,10,10
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,7,73,8,26,15,99,114
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,1,20,1,20,21
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,5,5,3,7,8,12,20
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,1,8,5,10,6,16
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,14,42,16,28,30,70,100
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,3,8,9,8,12,20
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,8,10,11,12,19,31
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,4,0,5,1,9,10
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,8,16,19,31,27,47,74
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,6,7,0,0,6,7,13
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,5,0,0,0,5,5
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,3,7,8,7,11,18
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,19,0,13,0,32,32
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,7,0,0,0,7,7
SAN PEDRO DE QUEMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,0,1,0,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,1,0,1,2,3
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,10,15,9,19,19,38
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,7,1,2,1,9,10
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,4,0,0,0,4,4
SANTA ANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,5,9,18,10,23,33
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,833,2032,625,808,1458,2840,4298
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,11,0,0,0,11,11
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,28,13,52,54,80,67,147
SANTIAGO DE CALLAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,3,1,0,3,3,6
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,3,3,5,12,8,15,23
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,3,4,5,5,8,13
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,3,2,1,2,4,4,8
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,7,1,3,1,10,11
SENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,37,14,37,16,53
SHINAOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,18,204,60,205,78,283
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,9,51,52,53,61,114
SICAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,0,2,5,3,5,8
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,11,34,344,303,355,337,692
SOPACHUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,4,0,1,4,5,9
SORACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,3,37,21,38,24,62
SORATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,12,23,10,11,22,34,56
SUCRE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,66,112,382,494,448,606,1054
TACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,2,3,2,5,7
TACACOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,6,9,2,11,8,20,28
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,0,1,0,3,3
TACOPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,5,8,5,10,10,20
TAHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,14,30,12,14,26,44,70
TARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,3,0,0,1,3,4
TARATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,0,17,15,18,15,33
TARIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,30,227,274,93,304,320,624
TARVITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,0,0,2,2,2,4
TEOPONTE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,8,16,34,37,42,53,95
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,3,0,3,0,6,6
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,11,29,31,30,42,72
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,32,52,219,175,251,227,478
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,3,16,23,32,26,48,74
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,2,6,2,6,4,10
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,7,9,15,11,22,33
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,4,20,38,20,42,62
TOLEDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,1,11,8,12,9,21
TOMAVE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,4,3,0,5,4,8,12
TOMINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,1,3,2,5,3,8,11
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,6,0,4,0,10,10
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,9,5,7,7,16,23
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,2,5,1,0,3,5,8
TRIGAL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,0,0,2,0,2,0,2
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,36,169,487,174,523,343,866
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-04-01,16,79,313,28,329,107,436
