,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,35,43,36,63,71,106,177
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,195,305,388,460,583,765,1348
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,1,1,20,23,21,24,45
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,7,8,10,21,17,29,46
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,44,87,34,56,78,143,221
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,11,23,76,118,87,141,228
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,29,32,12,38,41,70,111
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,2,2,1,1,3,3,6
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,43,61,90,184,133,245,378
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,71,96,83,152,154,248,402
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,0,2,6,6,6,8,14
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,2,5,22,23,24,28,52
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,12,9,12,27,24,36,60
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,0,0,2,3,2,3,5
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,5,12,1,2,6,14,20
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,3,7,0,0,3,7,10
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,12,17,9,22,21,39,60
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,10,23,0,2,10,25,35
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,8538,11141,2407,2180,10945,13321,24266
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,14,24,73,158,87,182,269
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,54,87,67,76,121,163,284
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,3,9,8,6,11,15,26
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,2,3,1,2,3,5,8
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,10,9,5,4,15,13,28
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,4,1,2,3,6,4,10
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,10,11,20,37,30,48,78
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,0,1,0,5,0,6,6
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,23,18,14,12,37,30,67
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,2,18,17,18,19,36,55
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,24,37,39,59,63,96,159
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,28,42,35,58,63,100,163
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,1,2,20,30,21,32,53
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,21,27,73,145,94,172,266
SOPACHUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,7,19,17,34,24,53,77
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,1,1,11,15,12,16,28
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,18,12,26,38,44,50,94
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,606,1103,718,782,1324,1885,3209
TACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,0,1,6,14,6,15,21
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,10,10,73,44,83,54,137
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,5,5,20,15,25,20,45
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,5,6,34,38,39,44,83
TAHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,0,0,1,2,1,2,3
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,15,12,22,31,37,43,80
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,32,95,36,82,68,177,245
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,26,27,42,34,68,61,129
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,8,22,49,70,57,92,149
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,587,598,544,963,1131,1561,2692
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,19,44,39,87,58,131,189
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,6,15,8,9,14,24,38
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,9,26,21,37,30,63,93
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,16,24,24,38,40,62,102
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,12,9,20,34,32,43,75
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,149,161,121,205,270,366,636
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,11,15,84,176,95,191,286
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,2,6,36,46,38,52,90
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,12,30,37,57,49,87,136
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,4,7,7,26,11,33,44
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,0,1,2,2,2,3,5
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,18,31,87,47,105,78,183
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,13,30,17,32,30,62,92
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,38,17,20,41,58,58,116
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,15,38,5,20,20,58,78
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,1,3,3,3,4,6,10
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,4,4,0,9,4,13,17
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,340,184,70,101,410,285,695
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,163,302,140,226,303,528,831
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,6,2,15,8,21,10,31
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,10,1,26,18,36,19,55
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,25,33,14,20,39,53,92
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,6,18,23,49,29,67,96
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,8,21,41,54,49,75,124
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,64,191,45,38,109,229,338
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,14,14,38,45,52,59,111
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,71,115,109,115,180,230,410
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,59,97,188,459,247,556,803
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,0,3,16,17,16,20,36
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,14,43,28,69,42,112,154
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,108,130,199,148,307,278,585
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,0,0,3,3,3,3,6
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,17,21,33,57,50,78,128
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,76,99,68,80,144,179,323
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,106,154,377,338,483,492,975
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,93,100,45,98,138,198,336
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,81,130,48,121,129,251,380
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,112,128,202,317,314,445,759
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,72,120,35,54,107,174,281
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,0,1,86,115,86,116,202
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,457,682,252,603,709,1285,1994
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,2,6,17,13,19,19,38
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,108,153,60,102,168,255,423
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,9,8,7,14,16,22,38
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,7,9,6,6,13,15,28
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,152,188,181,337,333,525,858
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,50,56,25,41,75,97,172
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,4,10,28,43,32,53,85
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,3,8,11,13,14,21,35
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-05-01,17,32,98,237,115,269,384
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,0,0,2,2,2,2,4
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,44,45,23,41,67,86,153
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,14,25,36,14,50,39,89
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,23,44,27,40,50,84,134
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,0,0,4,7,4,7,11
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,22,30,15,19,37,49,86
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,3,5,13,24,16,29,45
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,6,4,1,1,7,5,12
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,1,1,6,9,7,10,17
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,8,4,12,15,20,19,39
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,4,4,3,1,7,5,12
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,12,10,11,12,23,22,45
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,7,24,33,101,40,125,165
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,6,9,9,11,15,20,35
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,20,36,2,4,22,40,62
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,20,20,0,0,20,20,40
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,4,0,6,6,10,6,16
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,1,4,6,6,7,10,17
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,4,5,21,26,25,31,56
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,6,9,35,41,41,50,91
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,31,34,33,57,64,91,155
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,10,7,7,5,17,12,29
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,0,1,2,4,2,5,7
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,0,2,5,14,5,16,21
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,53,72,48,72,101,144,245
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,20,38,7,13,27,51,78
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,4,4,1,1,5,5,10
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,3,5,0,0,3,5,8
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,5,2,0,7,5,9,14
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,2,0,22,23,24,23,47
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,27,40,43,60,70,100,170
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,4,1,0,3,4,4,8
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,2,5,0,0,2,5,7
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,25,53,21,13,46,66,112
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,2,1,0,0,2,1,3
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,20,45,91,148,111,193,304
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,8,17,8,17,16,34,50
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,5,12,0,0,5,12,17
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,68,65,66,75,134,140,274
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,6,3,8,14,14,17,31
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,5,10,6,9,11,19,30
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,14,22,25,28,39,50,89
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,52,51,23,17,75,68,143
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,9,8,38,44,47,52,99
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-06-01,1,7,2,5,3,12,15
