,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,60,58,78,68,138,126,264
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,38,41,39,44,77,85,162
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,93,79,95,129,188,208,396
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,15,14,16,12,31,26,57
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,346,387,143,167,489,554,1043
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,3,3,13,14,16,17,33
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,29,20,14,12,43,32,75
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,0,9,0,0,0,9,9
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,49,41,56,49,105,90,195
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,23,14,10,48,33,62,95
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,213,198,263,257,476,455,931
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,14,14,37,22,51,36,87
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,39,52,139,223,178,275,453
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,375,534,370,564,745,1098,1843
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,24,22,142,163,166,185,351
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,39,42,80,96,119,138,257
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,42,40,18,25,60,65,125
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,74,62,112,119,186,181,367
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,214,225,512,644,726,869,1595
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,19,17,60,57,79,74,153
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,5,6,20,28,25,34,59
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,27,24,58,82,85,106,191
SAN PEDRO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,0,0,23,12,23,12,35
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,21,9,11,5,32,14,46
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,6,3,0,0,6,3,9
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,9,6,16,9,25,15,40
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,17,15,0,0,17,15,32
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,5520,5787,1122,1135,6642,6922,13564
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,43,39,110,147,153,186,339
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,148,138,114,101,262,239,501
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,25,23,91,94,116,117,233
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,14,10,81,124,95,134,229
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,50,57,47,62,97,119,216
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,50,53,92,108,142,161,303
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,44,92,84,136,128,228,356
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,2,4,29,35,31,39,70
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,131,120,68,69,199,189,388
SENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,21,8,9,8,30,16,46
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,88,82,104,112,192,194,386
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,170,182,184,198,354,380,734
SICAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,10,17,88,115,98,132,230
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,101,120,335,563,436,683,1119
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,21,29,55,71,76,100,176
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,25,28,100,112,125,140,265
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,86,71,253,289,339,360,699
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,991,1371,994,1137,1985,2508,4493
TACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,5,3,16,37,21,40,61
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,23,18,127,111,150,129,279
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,47,58,100,131,147,189,336
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,54,57,223,250,277,307,584
TAHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,6,3,16,23,22,26,48
TAPACARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,205,216,398,486,603,702,1305
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,81,147,151,185,232,332,564
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,50,48,50,80,100,128,228
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,46,45,133,202,179,247,426
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,1091,1188,1170,1879,2261,3067,5328
TARVITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,77,98,183,285,260,383,643
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,66,46,73,63,139,109,248
TIAHUANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,231,252,88,124,319,376,695
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,96,154,508,639,604,793,1397
TIPUANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,92,49,84,59,176,108,284
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,174,243,192,320,366,563,929
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,91,118,348,461,439,579,1018
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,6,10,39,60,45,70,115
TOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,49,73,78,125,127,198,325
TODOS SANTOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,0,0,12,16,12,16,28
TOLATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,30,27,67,161,97,188,285
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,4,5,83,78,87,83,170
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,105,140,265,392,370,532,902
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,64,75,124,169,188,244,432
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,37,37,267,334,304,371,675
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,74,78,65,63,139,141,280
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,56,62,91,108,147,170,317
TRIGAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,2,6,8,12,10,18,28
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,217,201,153,157,370,358,728
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,266,481,272,418,538,899,1437
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,43,37,51,49,94,86,180
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,74,63,175,196,249,259,508
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,13,20,239,271,252,291,543
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,22,20,107,189,129,209,338
URUBICHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,2,4,10,10,12,14,26
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,184,202,136,157,320,359,679
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,71,108,106,137,177,245,422
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,108,141,125,162,233,303,536
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,275,289,569,718,844,1007,1851
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,20,27,97,119,117,146,263
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,55,82,124,200,179,282,461
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,139,150,212,222,351,372,723
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,0,0,6,3,6,3,9
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,69,90,66,132,135,222,357
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,193,159,134,164,327,323,650
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,432,279,616,496,1048,775,1823
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,30,40,93,115,123,155,278
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,208,284,266,382,474,666,1140
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,169,170,574,834,743,1004,1747
VITICHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,169,276,166,276,335,552,887
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,0,0,24,27,24,27,51
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,360,344,220,246,580,590,1170
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,67,51,135,120,202,171,373
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,288,296,958,1098,1246,1394,2640
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,41,63,29,52,70,115,185
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,50,31,30,32,80,63,143
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,206,189,192,197,398,386,784
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,68,94,106,130,174,224,398
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,43,65,149,252,192,317,509
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,7,15,103,134,110,149,259
YUNGUYO DE LITORAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,0,1,9,5,9,6,15
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-05-01,51,48,121,145,172,193,365
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,9,10,29,33,38,43,81
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,95,70,143,195,238,265,503
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,41,36,13,9,54,45,99
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,39,37,77,92,116,129,245
ALALAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,3,7,26,24,29,31,60
ALCALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,26,10,8,2,34,12,46
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,28,29,69,87,97,116,213
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,8,10,11,21,19,31,50
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,1,1,1,1,2,2,4
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,5,2,15,21,20,23,43
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,25,25,47,49,72,74,146
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,0,2,3,3,3,5,8
ARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,9,10,35,47,44,57,101
ARBIETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,28,42,174,275,202,317,519
ARQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,27,36,29,48,56,84,140
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,62,50,2,1,64,51,115
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,2,0,4,5,6,5,11
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,26,26,41,50,67,76,143
AYATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,16,11,38,61,54,72,126
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,12,10,37,41,49,51,100
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,81,81,185,236,266,317,583
AZURDUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,37,56,23,20,60,76,136
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,34,31,48,53,82,84,166
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,1,2,9,7,10,9,19
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,3,1,0,4,3,5,8
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,2,0,3,3,5,3,8
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,54,65,99,114,153,179,332
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,76,105,99,131,175,236,411
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,15,15,30,26,45,41,86
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,0,0,2,0,2,0,2
BOYUIBE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,4,2,2,7,6,9,15
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,10,11,25,28,35,39,74
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,9,24,4,6,13,30,43
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,8,8,35,28,43,36,79
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,8,7,12,31,20,38,58
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,18,11,1,2,19,13,32
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,4,5,2,2,6,7,13
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,74,70,145,151,219,221,440
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,25,17,63,68,88,85,173
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,19,21,10,15,29,36,65
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,64,94,50,67,114,161,275
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,19,26,73,98,92,124,216
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,50,51,85,88,135,139,274
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,24,14,31,32,55,46,101
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,171,127,52,40,223,167,390
CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,0,0,6,4,6,4,10
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,19,14,53,56,72,70,142
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,2,0,1,2,3,2,5
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,4,4,13,13,17,17,34
CHACARILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,2,4,2,1,4,5,9
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,10,15,156,160,166,175,341
CHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,27,30,46,75,73,105,178
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,17,14,27,29,44,43,87
CHARAÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,8,10,18,15,26,25,51
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,5,1,70,79,75,80,155
CHIMORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,29,30,65,59,94,89,183
CHIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,2,2,3,2,5,4,9
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,3,8,0,0,3,8,11
CHUA COCANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,41,31,48,34,89,65,154
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,50,53,57,55,107,108,215
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,2,3,21,38,23,41,64
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,14,14,37,48,51,62,113
CLIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-06-01,2,7,17,16,19,23,42
