,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,0,0,0,1,0,1
MORO MORO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,42,84,2,8,44,92,136
PAILON,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,0,0,2,0,2,2
POOPO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,2,0,0,1,2,3
POROMA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,4,26,0,1,4,27,31
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,11,9,0,0,11,9,20
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,27,18,9,32,36,50,86
QUIME,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,0,3,0,3,0,3
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,3,0,1,0,4,4
SACABA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,4,5,20,6,24,30
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,3,3,1,0,4,3,7
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,2,0,0,0,2,2
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2019-09-01,2,9,0,0,2,9,11
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,17,45,20,24,37,69,106
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,5,0,0,0,5,5
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,8,4,28,5,36,41
TACACHI,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,3,4,0,0,3,4,7
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,7,5,15,6,22,28
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,0,4,2,4,2,6
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,3,1,0,0,3,1,4
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,2,0,0,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2019-09-01,4,5,0,0,4,5,9
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,2,0,0,1,2,3
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,3,0,2,0,5,5
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
VINTO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,0,1,0,1,0,1
WARNES,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,2,3,0,0,2,3,5
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,19,39,5,9,24,48,72
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,4,2,0,0,4,2,6
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,0,1,0,1,0,1
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,2,2,0,0,2,2,4
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,12,0,0,0,12,12
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,33,123,82,200,115,323,438
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,1,2,0,0,1,2,3
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,0,1,0,1,0,1
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,18,19,2,7,20,26,46
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,6,0,0,0,6,6
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,4,2,0,0,4,2,6
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,2,3,0,0,2,3,5
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,4,5,0,0,4,5,9
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,0,2,0,2,0,2
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,0,3,1,3,1,4
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,52,176,5,6,57,182,239
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,1,3,0,0,1,3,4
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,2,0,1,0,3,3
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,10,1,1,1,11,12
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,1,1,2,1,3,4
ORURO,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,11,33,5,9,16,42,58
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,10,36,0,0,10,36,46
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,2,0,0,0,2,2
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,1,2,0,3,1,5,6
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,1,0,0,0,1,0,1
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,1,2,0,0,1,2,3
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,31,53,1,4,32,57,89
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,2,0,0,0,2,2
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,4,4,4,4,8,12
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,1,0,0,4,1,4,5
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,13,25,0,0,13,25,38
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,1,0,1,0,2,2
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,0,3,0,0,0,3,3
WARNES,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,1,1,0,0,1,1,2
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2019-10-01,4,40,1,10,5,50,55
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,2,0,0,1,2,3
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,1,0,0,1,1,2
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,2,1,0,0,2,1,3
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,9,7,0,0,9,7,16
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,3,0,0,1,3,4
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,4,9,2,3,6,12,18
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,0,0,0,1,0,1
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,4,4,0,0,4,4,8
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,2,0,0,0,2,2
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,0,1,1,2,1,3
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,1,0,0,1,1,2
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,87,65,53,73,140,138,278
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,0,0,0,1,0,1
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,2,1,0,0,2,1,3
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,1,0,0,1,1,2
ORURO,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,8,20,2,5,10,25,35
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,2,0,0,1,2,3
PAILON,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,0,14,13,14,13,27
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,3,6,0,0,3,6,9
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,4,0,0,0,4,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,3,0,0,1,3,4
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,42,14,22,19,64,33,97
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,5,0,0,0,5,5
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,2,1,0,0,2,1,3
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,42,36,0,0,42,36,78
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,0,0,0,1,0,1
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,3,6,0,0,3,6,9
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,1,1,0,0,1,1,2
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,3,7,0,0,3,7,10
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,2,0,0,0,2,0,2
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,0,0,1,0,1,1
WARNES,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,3,8,2,1,5,9,14
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2019-11-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,0,0,0,1,0,1
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,2,0,0,0,2,2
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,1,0,0,1,1,2
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,1,0,0,0,1,1
CATACORA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,2,0,0,0,2,2
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,2,1,0,0,2,1,3
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,41,43,8,35,49,78,127
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,10,9,2,1,12,10,22
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,4,0,0,0,4,4
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,19,19,0,6,19,25,44
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,7,6,0,1,7,7,14
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,0,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,7,5,0,0,7,5,12
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,10,5,5,1,15,6,21
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,1,0,1,0,2,2
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,1,1,0,1,1,2
HUMANATA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,0,0,1,0,1,1
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,235,246,1,0,236,246,482
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,2,2,0,0,2,2,4
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,30,52,0,0,30,52,82
PAILON,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,3,6,0,0,3,6,9
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,3,2,0,1,3,3,6
POOPO,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,23,34,0,0,23,34,57
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,1,0,1,1,2,3
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,2,0,0,0,2,2
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,3,0,0,0,3,3
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,0,0,0,1,0,1
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,0,1,2,2,2,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,0,0,0,1,0,1
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,2,0,1,0,3,3
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,0,1,0,1,0,1
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,0,0,0,1,0,1
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,59,57,2,5,61,62,123
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,0,14,0,14,0,14
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,0,1,1,1,1,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,4,0,0,0,4,4
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,6,11,0,0,6,11,17
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,6,1,1,2,7,9
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,1,0,0,0,1,1
TODOS SANTOS,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,0,2,0,2,0,2
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2019-12-01,2,4,0,0,2,4,6
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,22,40,0,0,22,40,62
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,2,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a personal de salud,2019-12-01,16,33,0,0,16,33,49
