,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SAN LORENZO(TJA),consultas prenatales,repetidas,2015-03-01,0,0,32,1,78,2,15,1,0,0,129
SAN LUCAS,consultas prenatales,repetidas,2015-03-01,0,0,34,24,79,21,32,16,0,0,206
SAN MATIAS,consultas prenatales,repetidas,2015-03-01,4,0,37,0,58,0,6,0,0,0,105
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2015-03-01,1,0,22,1,43,0,8,1,0,0,76
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2015-03-01,0,0,1,0,6,1,6,0,0,0,14
SAN PEDRO,consultas prenatales,repetidas,2015-03-01,0,0,14,0,61,1,16,0,0,0,92
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2015-03-01,0,0,18,4,41,10,12,1,0,0,86
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2015-03-01,2,0,7,0,14,1,0,1,0,0,25
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2015-03-01,0,0,1,0,4,0,1,0,0,0,6
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2015-03-01,0,0,9,0,15,0,0,0,0,0,24
SAN PEDRO(PND),consultas prenatales,repetidas,2015-03-01,0,0,1,2,3,1,0,0,0,0,7
SAN RAFAEL,consultas prenatales,repetidas,2015-03-01,1,0,7,1,25,0,3,1,0,0,38
SAN RAMON BENI,consultas prenatales,repetidas,2015-03-01,0,0,12,0,15,0,1,0,0,0,28
SAN RAMON SCZ,consultas prenatales,repetidas,2015-03-01,4,14,32,0,5,0,0,0,0,0,55
SANTA ANA,consultas prenatales,repetidas,2015-03-01,5,0,61,0,129,0,10,0,0,0,205
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2015-03-01,273,0,2546,19,8582,27,1300,35,124,0,12906
SANTA ROSA,consultas prenatales,repetidas,2015-03-01,0,0,10,0,22,0,2,0,0,0,34
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2015-03-01,3,0,32,0,52,0,13,0,0,0,100
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2015-03-01,0,0,2,0,3,1,1,1,0,0,8
SANTIAGO DE HUARI,consultas prenatales,repetidas,2015-03-01,0,0,11,3,26,0,7,1,0,0,48
SANTIAGO DE HUATA,consultas prenatales,repetidas,2015-03-01,0,0,3,0,13,0,2,0,0,0,18
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2015-03-01,0,0,3,0,10,0,5,1,0,0,19
SANTIVAÑES,consultas prenatales,repetidas,2015-03-01,2,0,15,0,17,0,1,0,0,0,35
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2015-03-01,0,0,5,1,7,1,5,0,0,0,19
SAPAHAQUI,consultas prenatales,repetidas,2015-03-01,0,0,4,2,20,2,4,1,0,0,33
SENA,consultas prenatales,repetidas,2015-03-01,4,0,9,0,34,1,1,0,0,0,49
SHINAOTA,consultas prenatales,repetidas,2015-03-01,2,0,94,1,271,2,30,0,0,0,400
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2015-03-01,2,0,21,0,44,0,9,0,0,0,76
SICAYA,consultas prenatales,repetidas,2015-03-01,1,1,1,0,11,1,1,0,0,0,16
SIPE SIPE,consultas prenatales,repetidas,2015-03-01,8,0,117,0,289,1,44,0,0,0,459
SOPACHUY,consultas prenatales,repetidas,2015-03-01,3,0,14,2,17,5,6,0,0,0,47
SORACACHI,consultas prenatales,repetidas,2015-03-01,0,0,5,0,21,1,5,0,0,0,32
SORATA,consultas prenatales,repetidas,2015-03-01,1,0,20,4,48,3,4,2,0,0,82
SUCRE,consultas prenatales,repetidas,2015-03-01,11,0,469,13,2109,4,438,1,0,0,3045
TACACHI,consultas prenatales,repetidas,2015-03-01,0,0,0,0,1,1,0,0,0,0,2
TACACOMA,consultas prenatales,repetidas,2015-03-01,1,0,7,1,10,1,0,0,0,0,20
TACOBAMBA,consultas prenatales,repetidas,2015-03-01,0,0,4,1,7,7,6,2,0,0,27
TACOPAYA,consultas prenatales,repetidas,2015-03-01,0,0,7,2,12,5,10,2,0,0,38
TAHUA,consultas prenatales,repetidas,2015-03-01,0,0,0,0,2,0,0,0,0,0,2
TAPACARI,consultas prenatales,repetidas,2015-03-01,2,0,18,2,63,3,21,2,0,0,111
TARABUCO,consultas prenatales,repetidas,2015-03-01,2,0,15,2,35,11,7,2,0,0,74
TARACO,consultas prenatales,repetidas,2015-03-01,0,0,7,0,14,3,0,0,0,0,24
TARATA,consultas prenatales,repetidas,2015-03-01,0,0,8,1,25,1,9,2,0,0,46
TARIJA,consultas prenatales,repetidas,2015-03-01,11,37,375,18,1403,49,350,4,0,0,2247
TARVITA,consultas prenatales,repetidas,2015-03-01,1,0,15,0,24,6,11,4,0,0,61
TEOPONTE,consultas prenatales,repetidas,2015-03-01,0,0,26,6,46,6,6,0,0,0,90
TIAWANACU,consultas prenatales,repetidas,2015-03-01,0,0,13,0,23,3,1,0,0,0,40
TINGUIPAYA,consultas prenatales,repetidas,2015-03-01,0,0,4,1,20,7,11,0,0,0,43
TIPUANI,consultas prenatales,repetidas,2015-03-01,0,0,18,0,43,0,9,0,0,0,70
TIQUIPAYA,consultas prenatales,repetidas,2015-03-01,0,2,118,9,464,7,89,0,0,0,689
TIRAQUE (CBBA),consultas prenatales,repetidas,2015-03-01,0,0,38,2,67,2,19,1,0,0,129
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2015-03-01,0,0,1,0,1,0,2,0,0,0,4
TOCO,consultas prenatales,repetidas,2015-03-01,0,0,5,0,22,0,6,0,0,0,33
TODOS SANTOS,consultas prenatales,repetidas,2015-03-01,0,0,0,0,1,1,0,0,0,0,2
TOLATA,consultas prenatales,repetidas,2015-03-01,2,0,14,0,39,0,9,0,0,0,64
TOLEDO,consultas prenatales,repetidas,2015-03-01,0,2,6,0,10,1,2,0,0,0,21
TOMAVE,consultas prenatales,repetidas,2015-03-01,0,0,11,0,20,6,3,5,0,0,45
TOMINA,consultas prenatales,repetidas,2015-03-01,3,0,19,0,30,1,11,0,0,0,64
TORO TORO,consultas prenatales,repetidas,2015-03-01,0,0,10,2,15,7,7,3,0,0,44
TOTORA(CBBA),consultas prenatales,repetidas,2015-03-01,4,0,70,1,126,2,17,1,0,0,221
TOTORA(ORR),consultas prenatales,repetidas,2015-03-01,1,0,4,0,13,1,0,0,0,0,19
TRIGAL,consultas prenatales,repetidas,2015-03-01,0,0,1,0,1,0,0,0,0,0,2
TRINIDAD,consultas prenatales,repetidas,2015-03-01,22,0,278,6,689,3,97,0,0,0,1095
TUPIZA,consultas prenatales,repetidas,2015-03-01,2,0,85,2,206,10,29,3,0,0,337
TURCO,consultas prenatales,repetidas,2015-03-01,0,0,4,0,7,2,2,0,0,0,15
UMALA,consultas prenatales,repetidas,2015-03-01,0,0,3,0,14,3,1,1,0,0,22
UNCIA,consultas prenatales,repetidas,2015-03-01,0,0,11,3,105,15,6,3,0,0,143
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2015-03-01,1,0,24,2,55,0,8,0,0,0,90
URUBICHA,consultas prenatales,repetidas,2015-03-01,1,0,8,0,24,0,3,0,0,0,36
UYUNI,consultas prenatales,repetidas,2015-03-01,1,0,27,1,157,1,26,0,1,0,214
VACAS,consultas prenatales,repetidas,2015-03-01,0,0,15,1,21,0,5,0,0,0,42
VALLEGRANDE,consultas prenatales,repetidas,2015-03-01,1,0,23,0,68,1,9,0,0,0,102
VIACHA,consultas prenatales,repetidas,2015-03-01,3,12,107,47,130,5,14,1,0,0,319
VILA VILA,consultas prenatales,repetidas,2015-03-01,2,0,8,0,10,0,5,0,0,0,25
VILLA CHARCAS,consultas prenatales,repetidas,2015-03-01,1,0,20,4,36,9,13,5,0,0,88
VILLA MONTES,consultas prenatales,repetidas,2015-03-01,4,0,71,4,209,1,38,1,0,0,328
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2015-03-01,1,0,3,0,7,0,0,0,0,0,11
VILLA RIVERO,consultas prenatales,repetidas,2015-03-01,0,0,17,0,31,1,4,0,0,0,53
VILLA SERRANO,consultas prenatales,repetidas,2015-03-01,0,0,11,2,45,3,8,1,0,0,70
VILLA TUNARI,consultas prenatales,repetidas,2015-03-01,7,0,158,0,456,5,68,1,1,0,696
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2015-03-01,2,0,12,1,33,3,6,0,0,0,57
VILLAZON,consultas prenatales,repetidas,2015-03-01,1,0,84,3,304,2,48,1,0,0,443
VINTO,consultas prenatales,repetidas,2015-03-01,9,0,42,0,195,5,122,0,0,0,373
VITICHI,consultas prenatales,repetidas,2015-03-01,0,0,8,1,28,5,9,2,0,0,53
WALDO BALLIVIAN,consultas prenatales,repetidas,2015-03-01,0,0,3,1,4,0,3,0,0,0,11
WARNES,consultas prenatales,repetidas,2015-03-01,27,0,258,1,521,1,64,6,1,0,879
YACO,consultas prenatales,repetidas,2015-03-01,0,0,2,0,8,6,1,1,0,0,18
YACUIBA,consultas prenatales,repetidas,2015-03-01,14,0,114,2,422,8,72,2,0,0,634
YAMPARAEZ,consultas prenatales,repetidas,2015-03-01,0,0,10,1,13,1,5,1,0,0,31
YANACACHI,consultas prenatales,repetidas,2015-03-01,1,0,7,0,19,1,1,0,0,0,29
YAPACANI,consultas prenatales,repetidas,2015-03-01,5,0,98,7,209,16,25,4,0,0,364
YOCALLA,consultas prenatales,repetidas,2015-03-01,0,0,1,1,29,0,5,1,0,0,37
YOTALA,consultas prenatales,repetidas,2015-03-01,1,0,22,0,36,0,17,1,0,0,77
YUNCHARA,consultas prenatales,repetidas,2015-03-01,0,0,1,4,4,8,0,3,0,0,20
ZUDAÑEZ,consultas prenatales,repetidas,2015-03-01,0,0,13,1,21,1,3,2,0,0,41
ACACIO,consultas prenatales,repetidas,2015-04-01,2,2,1,0,5,3,1,1,0,0,15
ACHACACHI,consultas prenatales,repetidas,2015-04-01,1,0,50,1,142,1,20,0,0,0,215
ACHOCALLA,consultas prenatales,repetidas,2015-04-01,0,0,16,9,63,22,8,3,0,0,121
AIQUILE,consultas prenatales,repetidas,2015-04-01,5,0,55,2,134,6,22,0,0,0,224
ALALAY,consultas prenatales,repetidas,2015-04-01,1,0,0,0,5,0,2,1,0,0,9
ALCALA,consultas prenatales,repetidas,2015-04-01,0,0,7,0,10,1,5,1,0,0,24
ALTO BENI,consultas prenatales,repetidas,2015-04-01,1,0,11,0,30,1,4,0,0,0,47
ANCORAIMES,consultas prenatales,repetidas,2015-04-01,0,0,1,0,13,0,7,0,0,0,21
ANDAMARCA,consultas prenatales,repetidas,2015-04-01,1,0,7,1,6,4,2,0,0,0,21
ANTEQUERA,consultas prenatales,repetidas,2015-04-01,0,0,5,0,15,3,2,3,0,0,28
ANZALDO,consultas prenatales,repetidas,2015-04-01,0,0,8,0,10,5,1,1,0,0,25
APOLO,consultas prenatales,repetidas,2015-04-01,0,0,31,1,89,8,17,0,0,0,146
ARAMPAMPA,consultas prenatales,repetidas,2015-04-01,0,1,8,0,4,6,0,1,0,0,20
ARANI,consultas prenatales,repetidas,2015-04-01,1,0,34,0,68,0,6,0,0,0,109
ARBIETO,consultas prenatales,repetidas,2015-04-01,0,0,34,3,61,11,16,1,0,0,126
ARQUE,consultas prenatales,repetidas,2015-04-01,1,0,13,0,30,2,6,0,0,0,52
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2015-04-01,8,0,82,3,190,0,24,0,0,0,307
ATOCHA,consultas prenatales,repetidas,2015-04-01,0,0,6,0,26,3,4,0,0,0,39
AUCAPATA,consultas prenatales,repetidas,2015-04-01,1,0,8,0,8,0,4,0,0,0,21
AYATA,consultas prenatales,repetidas,2015-04-01,0,0,0,0,9,2,6,1,0,0,18
AYO AYO,consultas prenatales,repetidas,2015-04-01,0,0,5,0,23,0,6,0,0,0,34
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2015-04-01,0,0,34,0,69,3,16,1,0,0,123
AZURDUY,consultas prenatales,repetidas,2015-04-01,2,1,10,3,25,15,12,10,0,0,78
BATALLAS,consultas prenatales,repetidas,2015-04-01,2,0,9,4,59,6,7,1,0,0,88
BAURES,consultas prenatales,repetidas,2015-04-01,3,0,8,0,33,5,0,0,0,0,49
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2015-04-01,0,0,2,0,4,0,0,0,0,0,6
BELEN DE URMIRI,consultas prenatales,repetidas,2015-04-01,0,0,0,0,4,4,0,0,0,0,8
BELLA FLOR,consultas prenatales,repetidas,2015-04-01,2,0,5,0,11,1,2,0,0,0,21
BERMEJO,consultas prenatales,repetidas,2015-04-01,8,0,128,1,288,12,47,1,0,0,485
BETANZOS,consultas prenatales,repetidas,2015-04-01,2,0,39,3,83,10,21,7,0,0,165
BOLIVAR,consultas prenatales,repetidas,2015-04-01,0,0,4,1,7,1,5,1,0,0,19
BOLPEBRA,consultas prenatales,repetidas,2015-04-01,0,0,1,1,2,0,0,0,0,0,4
BOYUIBE,consultas prenatales,repetidas,2015-04-01,1,0,9,0,11,1,1,0,0,0,23
BUENA VISTA,consultas prenatales,repetidas,2015-04-01,0,0,19,0,48,0,5,0,0,0,72
CABEZAS,consultas prenatales,repetidas,2015-04-01,0,3,24,4,52,6,8,0,0,0,97
CAIROMA,consultas prenatales,repetidas,2015-04-01,0,1,9,1,25,2,1,0,0,0,39
"CAIZA ""D""",consultas prenatales,repetidas,2015-04-01,0,0,14,0,36,1,8,2,0,0,61
CAJUATA,consultas prenatales,repetidas,2015-04-01,0,0,24,0,57,0,7,0,0,0,88
CALACOTO,consultas prenatales,repetidas,2015-04-01,0,0,1,1,6,2,0,0,0,0,10
CALAMARCA,consultas prenatales,repetidas,2015-04-01,0,0,20,0,39,0,4,0,0,0,63
CAMARGO,consultas prenatales,repetidas,2015-04-01,0,0,17,1,66,6,16,0,0,0,106
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2015-04-01,0,0,4,0,7,6,3,0,0,0,20
CAMIRI,consultas prenatales,repetidas,2015-04-01,4,1,67,7,163,4,45,0,0,0,291
CAPINOTA,consultas prenatales,repetidas,2015-04-01,0,0,42,0,133,2,33,1,0,0,211
CAQUIAVIRI,consultas prenatales,repetidas,2015-04-01,1,0,8,1,11,1,0,0,0,0,22
CARACOLLO,consultas prenatales,repetidas,2015-04-01,0,0,32,0,84,7,17,0,0,0,140
CARANAVI,consultas prenatales,repetidas,2015-04-01,5,1,114,2,255,3,37,1,0,0,418
CARAPARI,consultas prenatales,repetidas,2015-04-01,0,0,31,0,67,2,9,2,0,0,111
CARIPUYO,consultas prenatales,repetidas,2015-04-01,0,0,7,3,19,6,2,4,0,0,41
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2015-04-01,1,0,12,0,19,0,5,0,0,0,37
CHACARILLA,consultas prenatales,repetidas,2015-04-01,0,0,0,0,2,0,0,0,0,0,2
CHALLAPATA,consultas prenatales,repetidas,2015-04-01,4,3,45,3,130,19,22,4,0,0,230
CHAQUI,consultas prenatales,repetidas,2015-04-01,0,0,7,3,20,7,6,0,0,0,43
CHARAGUA,consultas prenatales,repetidas,2015-04-01,5,0,36,2,97,1,14,0,0,0,155
CHARAÑA,consultas prenatales,repetidas,2015-04-01,0,0,0,0,8,4,0,2,0,0,14
CHAYANTA,consultas prenatales,repetidas,2015-04-01,0,0,21,3,35,9,9,3,0,0,80
CHIMORE,consultas prenatales,repetidas,2015-04-01,1,0,44,1,76,3,6,0,0,0,131
CHIPAYA,consultas prenatales,repetidas,2015-04-01,0,0,1,1,0,9,0,0,0,0,11
CHOQUE COTA,consultas prenatales,repetidas,2015-04-01,0,1,0,0,1,1,0,0,0,0,3
CHUA COCANI,consultas prenatales,repetidas,2015-04-01,0,0,4,0,5,0,3,0,0,0,12
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2015-04-01,2,0,44,0,96,0,20,0,0,0,162
CHUMA,consultas prenatales,repetidas,2015-04-01,0,0,7,0,7,2,3,0,0,0,19
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2015-04-01,0,0,10,0,30,0,3,0,0,0,43
CKOCHAS,consultas prenatales,repetidas,2015-04-01,1,0,14,2,37,5,11,8,0,0,78
CLIZA,consultas prenatales,repetidas,2015-04-01,0,0,27,0,68,0,24,0,0,0,119
COBIJA,consultas prenatales,repetidas,2015-04-01,7,20,182,53,376,8,106,0,0,0,752
COCAPATA,consultas prenatales,repetidas,2015-04-01,0,0,7,13,16,14,7,3,0,0,60
COCHABAMBA,consultas prenatales,repetidas,2015-04-01,74,0,920,2,4871,12,1182,1,3,0,7065
COIPASA,consultas prenatales,repetidas,2015-04-01,0,0,0,0,6,0,0,0,0,0,6
COLCAPIRHUA,consultas prenatales,repetidas,2015-04-01,1,0,56,0,317,10,27,0,0,0,411
"COLCHA ""K""",consultas prenatales,repetidas,2015-04-01,0,0,13,1,42,0,6,1,0,0,63
COLLANA,consultas prenatales,repetidas,2015-04-01,0,0,2,0,8,0,3,0,0,0,13
COLOMI,consultas prenatales,repetidas,2015-04-01,1,0,31,0,106,0,8,0,0,0,146
COLPA BELGICA,consultas prenatales,repetidas,2015-04-01,0,0,13,0,38,0,1,0,0,0,52
COLQUECHACA,consultas prenatales,repetidas,2015-04-01,0,0,24,6,84,22,25,3,0,0,164
COLQUENCHA,consultas prenatales,repetidas,2015-04-01,4,0,9,0,38,0,7,0,0,0,58
COLQUIRI,consultas prenatales,repetidas,2015-04-01,0,0,17,4,47,14,5,0,0,0,87
COMANCHE,consultas prenatales,repetidas,2015-04-01,0,0,1,0,7,0,2,1,0,0,11
COMARAPA,consultas prenatales,repetidas,2015-04-01,2,0,57,0,114,0,22,0,0,0,195
COMBAYA,consultas prenatales,repetidas,2015-04-01,0,0,1,1,4,6,1,0,0,0,13
CONCEPCION,consultas prenatales,repetidas,2015-04-01,3,0,47,1,107,1,15,1,0,0,175
COPACABANA,consultas prenatales,repetidas,2015-04-01,0,0,12,0,52,1,4,0,0,0,69
CORIPATA,consultas prenatales,repetidas,2015-04-01,0,0,31,0,79,0,14,0,0,0,124
CORO CORO,consultas prenatales,repetidas,2015-04-01,0,0,6,1,17,0,5,0,0,0,29
COROICO,consultas prenatales,repetidas,2015-04-01,0,0,18,0,88,0,21,0,0,0,127
CORQUE,consultas prenatales,repetidas,2015-04-01,0,1,4,4,11,5,3,0,0,0,28
COTAGAITA,consultas prenatales,repetidas,2015-04-01,3,0,28,4,58,4,20,5,0,0,122
COTOCA,consultas prenatales,repetidas,2015-04-01,6,0,98,0,223,1,31,0,1,0,360
CUATRO CAÑADAS,consultas prenatales,repetidas,2015-04-01,0,0,49,0,90,8,12,1,0,0,160
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2015-04-01,0,0,1,1,2,1,0,1,0,0,6
CUEVO,consultas prenatales,repetidas,2015-04-01,1,1,16,0,13,0,1,0,0,0,32
CULPINA,consultas prenatales,repetidas,2015-04-01,5,0,21,3,67,11,10,7,0,0,124
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2015-04-01,0,0,14,0,20,0,9,1,0,0,44
CURVA,consultas prenatales,repetidas,2015-04-01,0,0,6,0,9,0,0,0,0,0,15
DESAGUADERO,consultas prenatales,repetidas,2015-04-01,0,0,2,0,18,0,2,0,0,0,22
EL ALTO,consultas prenatales,repetidas,2015-04-01,13,0,882,63,4427,351,767,61,2,0,6566
EL CHORO,consultas prenatales,repetidas,2015-04-01,0,0,1,3,3,8,0,1,0,0,16
EL PUENTE(STC),consultas prenatales,repetidas,2015-04-01,0,0,20,0,37,3,5,0,0,0,65
EL PUENTE(TJA),consultas prenatales,repetidas,2015-04-01,0,0,15,0,54,5,12,2,0,0,88
EL TORNO,consultas prenatales,repetidas,2015-04-01,27,0,80,1,325,2,72,0,0,0,507
EL VILLAR,consultas prenatales,repetidas,2015-04-01,0,0,5,2,5,0,2,0,0,0,14
ENTRE RIOS TRJ,consultas prenatales,repetidas,2015-04-01,2,0,30,4,77,6,14,1,0,0,134
ENTRE RIOS CBBA,consultas prenatales,repetidas,2015-04-01,3,0,70,0,199,0,15,0,1,0,288
ESCOMA,consultas prenatales,repetidas,2015-04-01,0,0,6,0,10,1,1,0,0,0,18
EUCALIPTUS,consultas prenatales,repetidas,2015-04-01,0,0,4,0,11,0,3,0,0,0,18
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2015-04-01,0,0,7,1,11,0,1,0,0,0,20
EXALTACION,consultas prenatales,repetidas,2015-04-01,2,0,2,0,8,0,4,0,0,0,16
FERNANDEZ ALONSO,consultas prenatales,repetidas,2015-04-01,0,0,17,0,58,0,11,0,0,0,86
FILADELFIA,consultas prenatales,repetidas,2015-04-01,0,0,8,0,25,0,4,0,0,0,37
GENERAL SAAVEDRA,consultas prenatales,repetidas,2015-04-01,1,0,37,0,54,0,6,0,0,0,98
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2015-04-01,0,0,5,0,30,1,3,2,0,0,41
GUANAY,consultas prenatales,repetidas,2015-04-01,0,0,40,2,76,3,7,3,0,0,131
GUAQUI,consultas prenatales,repetidas,2015-04-01,0,0,11,0,19,4,1,0,0,0,35
GUAYARAMERIN,consultas prenatales,repetidas,2015-04-01,17,0,119,13,332,2,54,0,0,0,537
GUTIERREZ,consultas prenatales,repetidas,2015-04-01,0,0,15,0,33,4,6,0,0,0,58
HUACARETA,consultas prenatales,repetidas,2015-04-01,1,0,13,1,29,3,6,6,0,0,59
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2015-04-01,0,0,0,1,10,2,2,1,0,0,16
HUACHACALLA,consultas prenatales,repetidas,2015-04-01,0,0,2,0,2,0,1,0,0,0,5
HUANUNI,consultas prenatales,repetidas,2015-04-01,1,0,46,0,135,1,27,0,0,0,210
HUARACAJE,consultas prenatales,repetidas,2015-04-01,0,0,8,0,7,0,1,0,0,0,16
HUARINA,consultas prenatales,repetidas,2015-04-01,0,0,2,0,16,2,5,2,0,0,27
HUATAJATA,consultas prenatales,repetidas,2015-04-01,0,0,3,0,10,0,4,0,0,0,17
HUAYLLAMARCA,consultas prenatales,repetidas,2015-04-01,0,0,4,0,7,2,1,0,0,0,14
HUMANATA,consultas prenatales,repetidas,2015-04-01,0,0,4,0,3,0,2,0,0,0,9
ICHOCA,consultas prenatales,repetidas,2015-04-01,0,1,3,1,5,6,4,2,0,0,22
ICLA,consultas prenatales,repetidas,2015-04-01,0,0,6,2,26,6,7,5,0,0,52
INCAHUASI,consultas prenatales,repetidas,2015-04-01,0,0,13,2,45,11,7,9,0,0,87
INGAVI (HUMAITA),consultas prenatales,repetidas,2015-04-01,1,0,1,0,6,0,0,0,0,0,8
INQUISIVI,consultas prenatales,repetidas,2015-04-01,0,0,7,2,14,11,7,2,0,0,43
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2015-04-01,0,0,22,1,61,1,13,0,0,0,98
IXIAMAS,consultas prenatales,repetidas,2015-04-01,5,0,12,1,46,1,4,0,0,0,69
JESUS DE MACHACA,consultas prenatales,repetidas,2015-04-01,0,0,13,0,26,1,8,0,0,0,48
LA ASUNTA,consultas prenatales,repetidas,2015-04-01,2,0,71,0,239,3,32,1,1,0,349
LA GUARDIA,consultas prenatales,repetidas,2015-04-01,8,0,176,0,416,0,53,0,0,0,653
LA PAZ,consultas prenatales,repetidas,2015-04-01,9,0,621,0,5722,0,922,0,1,0,7275
LA RIVERA,consultas prenatales,repetidas,2015-04-01,0,0,0,0,1,0,0,0,0,0,1
LAGUNILLAS,consultas prenatales,repetidas,2015-04-01,0,0,9,1,17,3,5,2,0,0,37
LAJA,consultas prenatales,repetidas,2015-04-01,1,1,25,0,64,1,10,0,0,0,102
LAS CARRERAS,consultas prenatales,repetidas,2015-04-01,1,0,4,1,15,1,0,0,0,0,22
LICOMA PAMPA,consultas prenatales,repetidas,2015-04-01,0,0,4,0,0,0,2,0,0,0,6
LLALLAGUA,consultas prenatales,repetidas,2015-04-01,4,0,89,0,264,1,40,0,0,0,398
LLICA,consultas prenatales,repetidas,2015-04-01,0,0,4,2,19,1,1,0,0,0,27
LORETO,consultas prenatales,repetidas,2015-04-01,0,0,1,2,8,1,1,0,0,0,13
LURIBAY,consultas prenatales,repetidas,2015-04-01,0,0,8,1,22,1,3,0,1,0,36
MACHACAMARCA,consultas prenatales,repetidas,2015-04-01,0,0,3,0,13,0,3,0,0,0,19
MACHARETI,consultas prenatales,repetidas,2015-04-01,2,0,17,2,30,0,2,0,0,0,53
MAGDALENA,consultas prenatales,repetidas,2015-04-01,1,0,30,1,67,0,2,0,0,0,101
MAIRANA,consultas prenatales,repetidas,2015-04-01,4,0,20,0,64,0,6,0,0,0,94
MALLA,consultas prenatales,repetidas,2015-04-01,0,0,1,1,0,2,0,1,0,0,5
MAPIRI,consultas prenatales,repetidas,2015-04-01,0,0,21,0,97,1,14,6,0,0,139
MECAPACA,consultas prenatales,repetidas,2015-04-01,1,0,13,9,20,2,1,1,0,0,47
MINEROS,consultas prenatales,repetidas,2015-04-01,8,0,53,0,95,0,15,1,0,0,172
MIZQUE,consultas prenatales,repetidas,2015-04-01,5,0,30,2,84,0,16,1,0,0,138
MOCOMOCO,consultas prenatales,repetidas,2015-04-01,0,1,5,3,10,4,10,1,0,0,34
MOJOCOYA,consultas prenatales,repetidas,2015-04-01,1,1,9,0,20,2,5,1,0,0,39
MONTEAGUDO,consultas prenatales,repetidas,2015-04-01,1,0,43,0,106,1,46,2,0,0,199
MONTERO,consultas prenatales,repetidas,2015-04-01,9,1,183,1,588,3,113,1,0,0,899
MORO MORO,consultas prenatales,repetidas,2015-04-01,1,0,4,1,8,0,0,0,0,0,14
MOROCHATA,consultas prenatales,repetidas,2015-04-01,1,2,10,4,18,4,11,3,0,0,53
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2015-04-01,1,0,3,0,6,0,0,0,0,0,10
NAZACARA DE PACAJES,consultas prenatales,repetidas,2015-04-01,0,0,1,0,0,0,1,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2015-04-01,1,0,2,3,5,2,1,0,0,0,14
OCURI,consultas prenatales,repetidas,2015-04-01,1,0,15,1,29,7,13,5,0,0,71
OKINAWA,consultas prenatales,repetidas,2015-04-01,1,0,27,1,56,3,4,1,0,0,93
OMEREQUE,consultas prenatales,repetidas,2015-04-01,4,0,9,1,18,1,9,0,0,0,42
ORURO,consultas prenatales,repetidas,2015-04-01,7,0,492,1,2473,8,395,0,8,0,3384
PADCAYA,consultas prenatales,repetidas,2015-04-01,0,1,16,1,72,4,14,1,0,0,109
PADILLA,consultas prenatales,repetidas,2015-04-01,2,0,15,0,33,5,13,1,0,0,69
PAILON,consultas prenatales,repetidas,2015-04-01,3,0,46,0,91,0,5,0,0,0,145
PALCA,consultas prenatales,repetidas,2015-04-01,0,0,20,1,42,0,13,0,0,0,76
PALOS BLANCOS,consultas prenatales,repetidas,2015-04-01,2,1,56,4,123,3,30,1,0,0,220
PAMPA AULLAGAS,consultas prenatales,repetidas,2015-04-01,0,0,5,0,7,2,2,0,0,0,16
PAMPA GRANDE,consultas prenatales,repetidas,2015-04-01,1,0,14,0,34,0,8,0,0,0,57
PAPEL PAMPA,consultas prenatales,repetidas,2015-04-01,0,0,9,2,10,5,2,1,0,0,29
