municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitamina A,TOTAL
VILLA TUNARI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,225,225
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,43,43
VILLAZON,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,114,114
VINTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,78,78
VITICHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,13,13
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,5,5
WARNES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,134,134
YACO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,9,9
YACUIBA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,158,158
YAMPARAEZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,17,17
YANACACHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,5,5
YAPACANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,124,124
YOCALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,39,39
YOTALA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,19,19
YUNCHARA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,18,18
ZUDAÑEZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-04-01,23,23
ACACIO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,12,12
ACHACACHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,113,113
ACHOCALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,16,16
AIQUILE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,54,54
ALALAY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,14,14
ALCALA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,4,4
ANCORAIMES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,29,29
ANDAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,7,7
ANTEQUERA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,6,6
ANZALDO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,16,16
APOLO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,41,41
ARAMPAMPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,3,3
ARANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,30,30
ARBIETO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,23,23
ARQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,33,33
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,6,6
ATOCHA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,18,18
AUCAPATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,11,11
AYATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,23,23
AYO AYO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,67,67
AZURDUY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,22,22
BATALLAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,36,36
BAURES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,21,21
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,5,5
BELLA FLOR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,13,13
BERMEJO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,45,45
BETANZOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,99,99
BOLIVAR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,17,17
BOLPEBRA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,2,2
BOYUIBE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
BUENA VISTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,20,20
CABEZAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,37,37
CAIROMA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,21,21
"CAIZA ""D""",nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,11,11
CAJUATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,20,20
CALACOTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,5,5
CALAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,19,19
CAMARGO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,26,26
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,3,3
CAMIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,58,58
CAPINOTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,38,38
CAQUIAVIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,6,6
CARACOLLO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,31,31
CARANAVI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,233,233
CARAPARI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,21,21
CARIPUYO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,36,36
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,8,8
CATACORA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,3,3
CHALLAPATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,35,35
CHAQUI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,22,22
CHARAGUA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,69,69
CHARAÑA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,11,11
CHAYANTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,60,60
CHIMORE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,44,44
CHIPAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,3,3
CHOQUE COTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,35,35
CHUMA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,7,7
CLIZA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,40,40
COBIJA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,110,110
COCHABAMBA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1248,1248
COIPASA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,2,2
COLCAPIRHUA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,63,63
"COLCHA ""K""",nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,30,30
COLLANA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,5,5
COLOMI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,66,66
COLPA BELGICA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,7,7
COLQUECHACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,91,91
COLQUENCHA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,15,15
COLQUIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,57,57
COMANCHE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,8,8
COMARAPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,39,39
COMBAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,2,2
CONCEPCION,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,13,13
COPACABANA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,28,28
CORIPATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,41,41
CORO CORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,13,13
COROICO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,32,32
CORQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,17,17
COTAGAITA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,51,51
COTOCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,89,89
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,44,44
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
CUEVO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,12,12
CULPINA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,33,33
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,8,8
CURVA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,6,6
DESAGUADERO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,19,19
EL ALTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1974,1974
EL CHORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,7,7
EL PUENTE(STC),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,26,26
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,25,25
EL TORNO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,134,134
EL VILLAR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,3,3
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,82,82
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,39,39
ESMERALDA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,6,6
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
EXALTACION,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,10,10
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,28,28
FILADELFIA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,8,8
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,46,46
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,28,28
GUANAY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,20,20
GUAQUI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,16,16
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,108,108
GUTIERREZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,18,18
HUACARETA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,19,19
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,15,15
HUACHACALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,2,2
HUANUNI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,83,83
HUARACAJE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,4,4
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,6,6
ICHOCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,18,18
ICLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,9,9
INCAHUASI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,74,74
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
INQUISIVI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,37,37
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,30,30
IXIAMAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,9,9
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,25,25
LA ASUNTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,80,80
LA GUARDIA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,113,113
LA PAZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1359,1359
LA RIVERA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,11,11
LAJA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,32,32
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,4,4
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,5,5
LLALLAGUA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,84,84
LLICA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,4,4
LORETO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,13,13
LURIBAY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,15,15
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,9,9
MACHARETI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,5,5
MAGDALENA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,14,14
MAIRANA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,9,9
MALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,5,5
MAPIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,26,26
MECAPACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,27,27
MINEROS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,34,34
MIZQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,84,84
MOCOMOCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,12,12
MOJOCOYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,20,20
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,44,44
MONTERO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,163,163
MORO MORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
MOROCHATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,130,130
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,5,5
NAZACARA DE PACAJES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,5,5
OCURI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,68,68
OKINAWA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,23,23
OMEREQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,10,10
ORURO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,670,670
PADCAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,20,20
PADILLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,17,17
PAILON,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,26,26
PALCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,54,54
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-05-01,51,51
