,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,2,0,0,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,24,26,6,4,60
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,2,1,3,2,8
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,2,0,2
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
CORQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,2,0,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
CUEVO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,22,21,21,15,79
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,2,0,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,5,2,0,0,7
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,1,1,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,2,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,2,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,3,2,0,0,5
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,1,1,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,2,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,2,5,0,3,10
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,25,36,5,7,73
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,1,0,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,4,2,2,5,13
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,10,16,0,3,29
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,4,2,13,15,34
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,1,2
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,3,0,0,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,6,9,0,1,16
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,2,1,1,0,4
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,3,0,1,4
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,3,1,7,6,17
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,1,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,1,0,0,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,1,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,7,6,4,9,26
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,2,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,4,3,0,8
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,3,4
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,2,3,4,6,15
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,71,49,6,7,133
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,3,0,0,0,3
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,2,3,6
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
SICAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,3,1,1,0,5
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,2,3,1,2,8
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,5,4,4,6,19
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,1,2
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,1,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,3,1,1,6
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,5,0,0,6
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,2,1,0,0,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,4,1,1,0,6
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,4,3,0,2,9
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,2,0,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,4,4,4,1,13
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,2,0,2,1,5
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,8,10,0,1,19
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,3,3,2,2,10
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,1,1,3
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,2,0,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,2,3,5
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,1,0,0,2
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,1,1,2
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,1,1,1,5
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,2,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,19,20,1,4,44
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,3,1,2,2,8
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,1,1,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,1,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,5,3,0,0,8
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,2,2,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,26,23,6,7,62
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,3,2,0,0,5
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,3,1,2,0,6
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,2,2,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,4,8,0,1,13
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,7,0,0,8
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,18,21,4,3,46
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,1,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,7,3,1,0,11
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,11,9,0,2,22
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,3,4,3,5,15
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,1,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,1,0,0,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,7,7,0,3,17
PUCARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,2,1,0,3
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,3,0,0,4
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,2,4,7
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,2,1,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,3,3,8,16
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,2,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,2,0,0,3
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,1,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,6,4,11
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,5,5,2,2,14
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,3,3,5,12
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,1,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,2,0,0,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,2,1,0,3
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,10,4,14
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,1,2,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,2,0,0,3
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,1,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,7,6,14
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,67,54,6,6,133
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,1,1,3
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,2,0,0,4
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,3,1,1,7
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,3,6,0,1,10
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,5,5,6,9,25
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,2,1,0,5
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,10,5,12,10,37
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,1,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,1,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,5,5,0,2,12
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,1,0,2,0,3
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,3,3,1,1,8
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,2,1,2,0,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-12-01,0,0,0,2,2
