,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
HUMANATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
ICHOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,1,2,3
ICLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,2,1,0,3
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,3,0,3
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,2,0,1,4
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,7,5,4,0,16
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,9,10,2,1,22
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,94,79,5,9,187
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,0,1,3
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,0,0,2
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,3,4,4,12
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,6,5,0,0,11
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,0,0,4,6
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,2,2,0,5
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,3,0,5,1,9
MALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,0,2,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,6,0,1,7
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,1,0,0,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,5,11,6,24
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,4,1,7
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,12,8,11,11,42
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,3,1,4
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,1,1,0,4
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,30,25,20,26,101
PADCAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,2,0,1,3
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,3,3,9,16
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,3,1,2,0,6
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,4,0,0,4
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,1,1,2
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,6,2,0,1,9
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,3,1,1,6
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,4,3,8
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,0,0,2
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,2,0,3
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,1,2
POROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,0,0,0,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,2,0,0,4
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,0,0,0,2
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,1,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,12,13,7,3,35
PRESTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,2,1,0,3
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,2,2,2,8
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,5,0,0,0,5
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,9,8,5,3,25
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,1,0,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,3,3,2,0,8
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,8,5,15,10,38
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,1,2
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,5,2,0,0,7
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,10,10,5,3,28
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,3,4,7
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,2,0,0,3
SABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,11,13,18,15,57
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,0,2,0,4
SAIPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,2,0,1,4
SAN AGUSTIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,3,1,4,8
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,0,1,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,8,1,0,0,9
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,2,2,5
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,3,3,2,3,11
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,4,4,3,5,16
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,1,0,2,5
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,0,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,4,4,2,4,14
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,4,2,2,3,11
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,2,0,0,2
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,6,3,1,1,11
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,4,0,0,6
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,0,0,2
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,2,0,1,3
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,2,1,0,5
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,2,0,0,4
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,9,1,1,1,12
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,175,186,60,32,453
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,2,0,0,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,1,0,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,1,0,3
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,1,2
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,2,3,0,6
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,3,1,1,1,6
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,1,0,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,5,4,3,12
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,1,1,4
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,3,0,1,2,6
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,26,37,8,0,71
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,1,0,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,0,1,3
TARACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,29,15,16,18,78
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,0,0,2
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,1,1,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,5,6,6,2,19
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,2,0,0,2
TOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,1,0,1
TOLATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,0,1,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,3,0,0,3
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,2,0,2
TOMINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,1,0,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,1,0,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,3,0,0,1,4
TRIGAL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,9,9,0,2,20
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,3,0,0,5
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,1,3,1,6
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,3,0,0,0,3
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,1,1,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,10,4,1,1,16
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,1,1,0,2
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,2,3
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,4,5,0,2,11
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,2,0,1,3,6
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,23,15,4,3,45
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,3,2,0,6
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,5,2,2,7,16
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,23,21,15,12,71
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,4,10,2,6,22
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
YANACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,4,3,8
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
YOTALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,1,0,0,0,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-04-01,0,2,2,1,5
ACACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,4,5,1,0,10
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,1,1,2
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,1,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,0,1,1
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,1,1,1,3
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,2,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,1,2
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,1,0,2,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,3,0,3
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,1,1,1,3
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,1,1,0,2
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,2,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,4,2,9,7,22
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,1,0,0,2
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,2,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,5,3,1,5,14
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,3,2,0,0,5
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,1,1,0,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,3,0,0,4
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,2,0,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,0,1,1
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,3,7,0,3,13
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,2,0,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,2,2,0,5
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,3,8,5,4,20
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,2,0,0,0,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,0,1,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,2,5,2,9
CHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,2,1,1,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,3,19,13,36
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,1,1,1,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,2,5,4,12
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,3,4,1,2,10
CHUMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,3,3,6
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,1,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,4,3,17,10,34
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,2,1,1,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,53,74,5,8,140
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,4,3,1,0,8
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
COLLANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,5,0,0,6
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,2,4,0,0,6
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,2,3
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,3,4,0,0,7
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,20,11,32
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,0,4,2,6
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,2,1,0,1,4
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,3,1,1,0,5
CORQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,2,1,0,0,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,12,13,11,5,41
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,2,3,2,1,8
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,96,97,89,114,396
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,3,1,0,0,4
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,1,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,3,4,0,0,7
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,2,0,0,3
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,5,6,0,2,13
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-05-01,1,0,0,1,2
