municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,24,24
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,7,7
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,127,127
HUARACAJE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,10,10
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,22,22
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,6,6
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,53,53
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,8,8
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,43,43
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,17,17
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,47,47
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,35,35
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,133,133
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,23,23
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,127,127
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,19,19
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,10,10
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,39,39
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,26,26
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,20,20
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,9,9
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,69,69
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,10,10
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,16,16
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,48,48
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,39,39
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,118,118
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,15,15
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,32,32
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,13,13
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,23,23
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,899,899
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,25,25
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,39,39
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,49,49
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,21,21
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,17,17
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,7,7
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,6,6
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,97,97
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,29,29
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,6,6
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,30,30
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,60,60
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,19,19
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,127,127
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,41,41
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,10,10
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,32,32
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,7,7
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,6,6
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,22,22
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,25,25
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,96,96
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,50,50
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,558,558
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,106,106
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,14,14
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,38,38
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,9,9
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,54,54
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,11,11
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,32,32
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,47,47
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,159,159
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,14,14
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,44,44
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,44,44
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,111,111
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,63,63
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,27,27
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,68,68
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,72,72
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,16,16
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,9,9
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,118,118
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,14,14
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,72,72
