municipality,group,variable,month,Nº de familias carpetizadas con seguimiento durante el periódo,TOTAL
MONTERO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,673,673
MORO MORO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,47,47
MOROCHATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,76,76
OKINAWA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,60,60
OMEREQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,143,143
ORURO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,461,461
PADCAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,341,341
PADILLA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,60,60
PAILON,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,282,282
PALCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,6,6
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,226,226
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,31,31
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,15,15
PATACAMAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,27,27
PAZÑA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,7,7
PELECHUCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,50,50
POCOATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,148,148
POCONA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,15,15
POOPO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,32,32
PORCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,20,20
POROMA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,37,37
PORONGO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,5,5
PORTACHUELO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,18,18
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,5,5
POTOSI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,472,472
PRESTO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,204,204
PUCARA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,77,77
PUCARANI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,106,106
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,53,53
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,85,85
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,183,183
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,36,36
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,40,40
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,379,379
PUNA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,62,62
PUNATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,711,711
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,277,277
QUIME,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,17,17
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,34,34
RAVELO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,315,315
REYES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,32,32
RIBERALTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,330,330
ROBORE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,9,9
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,74,74
SABAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,64,64
SACABA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,542,542
SACABAMBA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,47,47
SACACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,12,12
SAIPINA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,59,59
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,488,488
SAMAIPATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,13,13
SAN ANDRES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,68,68
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,40,40
SAN BENITO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,171,171
SAN BORJA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,170,170
SAN CARLOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,140,140
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,57,57
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,95,95
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,49,49
SAN JULIAN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,215,215
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,115,115
SAN LUCAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,65,65
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,49,49
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,11,11
SAN PEDRO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,118,118
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,16,16
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,56,56
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,138,138
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,210,210
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,558,558
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,15,15
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,170,170
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,52,52
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,30,30
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,208,208
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,9,9
SHINAOTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,86,86
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,127,127
SICAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,60,60
SIPE SIPE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,190,190
SOPACHUY,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,144,144
SORACACHI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,279,279
SORATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2021-04-01,53,53
