municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,19,19
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,16,16
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,699,699
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,191,191
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,67,67
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,21,21
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,9,9
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,26,26
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,162,162
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,293,293
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,1309,1309
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,8,8
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,119,119
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,27,27
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,94,94
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,338,338
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,84,84
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,26,26
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,30,30
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,958,958
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,166,166
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,28,28
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,483,483
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,38,38
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,237,237
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,473,473
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,272,272
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,9,9
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,832,832
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,80,80
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,554,554
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,14,14
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,5,5
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,19,19
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,19,19
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,34,34
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,333,333
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,94,94
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,377,377
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,27,27
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,222,222
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,151,151
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,27,27
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,5,5
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,306,306
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,346,346
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,8,8
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,30,30
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,261,261
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,34,34
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,201,201
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,43,43
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,47,47
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,148,148
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,42,42
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,142,142
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,140,140
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,242,242
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,76,76
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,71,71
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,107,107
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,343,343
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,115,115
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,206,206
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,73,73
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,30,30
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,1666,1666
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,388,388
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,394,394
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,108,108
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,308,308
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,513,513
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,2957,2957
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,117,117
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,16,16
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,41,41
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,84,84
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,693,693
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,1552,1552
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,555,555
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,330,330
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,282,282
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,161,161
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,618,618
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,79,79
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,20,20
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,82,82
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,47,47
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,27,27
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,74,74
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,58,58
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,495,495
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,173,173
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,126,126
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,106,106
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,103,103
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,639,639
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,45,45
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,18,18
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,220,220
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,1579,1579
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,356,356
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,123,123
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,236,236
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,65,65
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,165,165
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,356,356
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,186,186
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-04-01,10,10
