municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,415,415
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,8,8
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,16,16
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,54,54
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,9,9
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,162,162
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,32,32
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,24,24
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,277,277
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,15,15
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,104,104
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,143,143
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,41,41
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,71,71
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,32,32
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,252,252
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,205,205
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,78,78
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,60,60
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,25,25
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,99,99
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,218,218
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,289,289
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,68,68
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,382,382
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,440,440
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,275,275
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,58,58
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,8,8
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,420,420
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,526,526
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,238,238
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,447,447
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,318,318
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,143,143
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,111,111
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,68,68
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,109,109
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,20,20
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,13,13
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,33,33
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,332,332
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,81,81
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,98,98
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,76,76
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,542,542
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,56,56
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,12,12
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,1717,1717
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,344,344
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,45,45
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,92,92
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,58,58
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,131,131
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,42,42
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,160,160
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,22,22
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,326,326
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,156,156
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,167,167
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,378,378
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,83,83
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,220,220
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,46,46
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,437,437
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,80,80
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,644,644
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,127,127
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,95,95
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,345,345
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,5,5
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,100,100
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,34,34
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,301,301
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,52,52
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,22,22
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,59,59
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,93,93
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,18,18
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,111,111
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,408,408
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,6,6
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,357,357
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,391,391
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,225,225
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,10,10
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,45,45
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,17,17
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,219,219
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,22,22
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,44,44
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,1507,1507
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,19,19
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,19,19
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,18,18
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,169,169
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,86,86
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,24,24
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,24,24
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,18,18
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,303,303
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,33,33
SANTA ANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,485,485
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,10,10
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,202,202
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,150,150
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-05-01,73,73
