,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,1,8,1,8,9
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,31,32,3,5,34,37,71
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,14,6,15,4,29,10,39
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,1,3,3,5,4,9
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,1,1,1,1,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,6,1,3,3,9,4,13
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,8,10,11,6,19,16,35
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,20,19,22,19,42,38,80
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,7,4,1,4,8,8,16
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,3,6,3,7,6,13
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,8,11,1,0,9,11,20
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,0,7,7,8,7,15
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,8,9,0,0,8,9,17
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,6,0,3,5,9,14
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,0,0,3,3,3,6
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,25,42,5,2,30,44,74
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,19,23,3,2,22,25,47
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,4,2,0,7,4,11
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,12,6,4,8,16,24
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,34,32,3,1,37,33,70
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,3,10,15,13,18,31
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,2,6,9,8,11,19
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,2,6,6,11,8,19
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,0,1,0,1,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,18,15,9,13,27,28,55
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,4,1,1,3,5,8
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,18,14,18,32,36,46,82
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,1,1,0,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,1,5,5,7,6,13
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,21,27,5,6,26,33,59
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,1,3,1,3,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,15,6,2,4,17,10,27
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,5,1,3,3,8,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,3,4,2,5,5,10
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,7,4,5,1,12,5,17
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,9,15,3,11,12,26,38
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,47,52,34,36,81,88,169
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,6,5,9,11,15,16,31
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,623,599,14,13,637,612,1249
COIPASA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,1,0,0,1,1,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,41,46,7,2,48,48,96
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,14,8,1,13,15,21,36
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,1,0,1,0,2,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,9,23,0,0,9,23,32
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,11,8,4,7,15,15,30
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,11,14,28,26,39,40,79
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,4,5,4,7,8,15
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,1,19,20,19,21,40
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,1,4,3,5,4,9
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,13,21,1,0,14,21,35
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,3,1,2,1,5,6
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,22,23,7,5,29,28,57
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,3,6,2,9,5,14
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,10,20,6,4,16,24,40
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,1,4,7,6,8,14
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,9,3,3,4,12,7,19
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,2,1,0,3,2,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,6,20,5,3,11,23,34
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,76,83,22,19,98,102,200
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,30,13,10,5,40,18,58
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,4,3,4,3,7
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,2,0,5,3,7,10
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,8,6,6,2,14,8,22
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,1,1,2,3,3,6
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,0,3,2,4,2,6
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,6,2,0,5,6,11
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,548,556,250,264,798,820,1618
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,1,1,0,2,1,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,8,6,6,4,14,10,24
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,1,8,9,9,10,19
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,52,50,16,10,68,60,128
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,9,3,0,3,9,6,15
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,12,9,10,5,22,14,36
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,49,43,1,4,50,47,97
ESCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,0,0,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,2,4,2,6,4,10
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,2,1,1,2,3,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,0,0,5,1,5,6
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,7,11,6,7,13,18,31
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,3,8,10,10,13,23
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,14,26,2,5,16,31,47
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,11,3,6,3,17,6,23
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,4,7,11,9,15,24
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,2,3,2,6,4,10
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,53,36,32,37,85,73,158
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,7,12,11,8,18,20,38
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,9,0,3,5,12,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,0,0,0,3,0,3
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,4,15,17,17,21,38
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,1,1,0,3,1,4
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,1,3,0,6,1,7
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,0,2,0,4,0,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,2,0,1,3,3,6
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,3,1,0,4,3,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,2,1,0,1,2,3
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,4,0,0,7,4,7,11
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,6,1,7,4,13,5,18
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,2,0,0,2,2,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,6,0,13,10,19,10,29
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,4,9,12,14,16,30
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,11,6,6,4,17,10,27
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,7,3,7,6,14,9,23
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,38,24,3,4,41,28,69
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,97,87,41,17,138,104,242
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,549,528,4,3,553,531,1084
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,8,3,4,9,12,12,24
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,15,19,3,1,18,20,38
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,1,5,7,5,8,13
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,1,1,1,1,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,21,13,38,31,59,44,103
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,4,0,0,2,4,6
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,4,0,2,2,6,2,8
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,4,0,0,2,4,6
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,4,7,4,2,8,9,17
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,4,6,4,7,8,13,21
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,13,8,5,5,18,13,31
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,11,11,8,3,19,14,33
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,0,1,4,2,4,6
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,10,8,0,0,10,8,18
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,5,1,2,3,7,10
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,16,17,6,6,22,23,45
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,16,14,19,16,35,30,65
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,7,5,4,6,11,11,22
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,3,4,2,6,5,11
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,17,19,5,0,22,19,41
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,169,150,10,7,179,157,336
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,1,0,1,0,1
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,4,4,5,8,9,12,21
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,3,5,3,5,8
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,4,2,6,5,10,7,17
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,13,17,6,5,19,22,41
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,2,7,3,9,5,14
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,237,230,7,2,244,232,476
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,17,13,12,6,29,19,48
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,8,9,3,0,11,9,20
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,24,30,12,17,36,47,83
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,17,16,11,7,28,23,51
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,18,6,7,12,25,18,43
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,2,1,2,1,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,6,8,3,6,9,14,23
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,4,1,0,3,4,7
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,1,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,12,17,5,8,17,25,42
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,0,2,4,3,4,7
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,1,0,0,2,1,3
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,3,13,16,14,19,33
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,2,10,14,11,16,27
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,1,3,2,8,3,11
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,1,7,2,12,3,15
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,8,4,6,6,14,20
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,10,3,5,8,15,23
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,5,9,7,14,12,26
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,34,19,0,0,34,19,53
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,3,5,11,8,14,22
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,167,152,28,25,195,177,372
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,3,4,3,6,6,12
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,18,16,10,12,28,28,56
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,4,3,0,1,4,4,8
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,4,6,9,2,13,8,21
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,3,3,3,3,6
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,1,4,3,6,4,10
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,7,21,10,11,17,32,49
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,6,6,5,8,11,14,25
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,0,1,2,1,2,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,19,29,17,22,36,51,87
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,61,70,29,25,90,95,185
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,3,5,5,8,8,16
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,25,15,3,2,28,17,45
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,8,0,0,0,8,8
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,128,111,125,99,253,210,463
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,1,6,11,11,12,23
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,5,1,17,13,22,14,36
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,10,9,15,17,25,26,51
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,110,86,33,33,143,119,262
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,11,10,7,9,18,19,37
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,20,21,8,8,28,29,57
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,2,4,2,7,4,11
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,108,110,53,32,161,142,303
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,1,3,1,4,2,6
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,15,16,28,24,43,40,83
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,1,4,4,4,5,9
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,1,6,5,7,6,13
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,8,3,3,3,11,6,17
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,7,9,3,7,10,16,26
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,2,2,2,2,4,6
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,1,0,1,1,2,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,0,2,3,3,3,5,8
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,6,5,8,11,14,16,30
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,52,52,11,15,63,67,130
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,13,9,7,11,20,20,40
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,21,8,5,3,26,11,37
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,18,23,7,8,25,31,56
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,69,48,16,12,85,60,145
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,4,5,0,0,4,5,9
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,12,0,2,3,14,3,17
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,25,16,23,22,48,38,86
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,9,6,3,11,12,17,29
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,37,48,32,22,69,70,139
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,2,2,1,3,3,5,8
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,15,16,0,1,15,17,32
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,10,9,22,24,32,33,65
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,16,11,3,4,19,15,34
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,12,9,3,1,15,10,25
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,3,15,1,0,4,15,19
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,15,10,6,4,21,14,35
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-05-01,8,13,11,8,19,21,40
