,group,variable,month,BCG < A 1 AÑO - D,BCG < A 1 AÑO - D,BCG < A 1 AÑO - F,BCG < A 1 AÑO - F,BCG 12 A 23 MESES - D,BCG 12 A 23 MESES - D,BCG 12 A 23 MESES - F,BCG 12 A 23 MESES - F,BCG 2 AÑOS - D,BCG 2 AÑOS - D,BCG 2 AÑOS - F,BCG 2 AÑOS - F,BCG 3 AÑOS - D,BCG 3 AÑOS - D,BCG 3 AÑOS - F,BCG 3 AÑOS - F,BCG 4 AÑOS - D,BCG 4 AÑOS - D,BCG 4 AÑOS - F,BCG 4 AÑOS - F,TOTALES,TOTALES,TOTALES
HUACAYA (VILLA DE HUACAYA),vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUACHACALLA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HUANUNI,vacunacion en menores  de 5 anos,bcg,2024-03-01,15,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,26
HUARINA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
HUATAJATA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUAYLLAMARCA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
HUMANATA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
ICHOCA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
ICLA,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
INCAHUASI,vacunacion en menores  de 5 anos,bcg,2024-03-01,11,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17
INGAVI (HUMAITA),vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
INQUISIVI,vacunacion en menores  de 5 anos,bcg,2024-03-01,3,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12
IRUPANA (VILLA DE LANZA),vacunacion en menores  de 5 anos,bcg,2024-03-01,4,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13
IXIAMAS,vacunacion en menores  de 5 anos,bcg,2024-03-01,4,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16
JESUS DE MACHACA,vacunacion en menores  de 5 anos,bcg,2024-03-01,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
LA ASUNTA,vacunacion en menores  de 5 anos,bcg,2024-03-01,22,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,54
LA GUARDIA,vacunacion en menores  de 5 anos,bcg,2024-03-01,43,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,55,99
LA PAZ,vacunacion en menores  de 5 anos,bcg,2024-03-01,511,506,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,511,1027
LA RIVERA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LAGUNILLAS,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LAJA,vacunacion en menores  de 5 anos,bcg,2024-03-01,7,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20
LICOMA PAMPA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LLALLAGUA,vacunacion en menores  de 5 anos,bcg,2024-03-01,19,15,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,36,81
LLICA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
LORETO,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
LURIBAY,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
MACHACAMARCA,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
MACHARETI,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MAGDALENA,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
MAIRANA,vacunacion en menores  de 5 anos,bcg,2024-03-01,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
MALLA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAPIRI,vacunacion en menores  de 5 anos,bcg,2024-03-01,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
MECAPACA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
MINEROS,vacunacion en menores  de 5 anos,bcg,2024-03-01,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,27
MIZQUE,vacunacion en menores  de 5 anos,bcg,2024-03-01,11,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20
MOCOMOCO,vacunacion en menores  de 5 anos,bcg,2024-03-01,4,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16
MOJINETE,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MOJOCOYA,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
MONTEAGUDO,vacunacion en menores  de 5 anos,bcg,2024-03-01,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,39
MONTERO,vacunacion en menores  de 5 anos,bcg,2024-03-01,118,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,126,245
MORO MORO,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
MOROCHATA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
OCURI,vacunacion en menores  de 5 anos,bcg,2024-03-01,3,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17
OKINAWA,vacunacion en menores  de 5 anos,bcg,2024-03-01,9,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,18
OMEREQUE,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ORURO,vacunacion en menores  de 5 anos,bcg,2024-03-01,234,234,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,255,497
PADCAYA,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,5
PADILLA,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15
PAILON,vacunacion en menores  de 5 anos,bcg,2024-03-01,24,22,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,32,59
PALCA,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
PALOS BLANCOS,vacunacion en menores  de 5 anos,bcg,2024-03-01,16,16,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,46
PAMPA AULLAGAS,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PAMPA GRANDE,vacunacion en menores  de 5 anos,bcg,2024-03-01,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
PAPEL PAMPA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
PASORAPA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PATACAMAYA,vacunacion en menores  de 5 anos,bcg,2024-03-01,13,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,29
PAZÑA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
PELECHUCO,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
POCOATA,vacunacion en menores  de 5 anos,bcg,2024-03-01,7,8,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31
POCONA,vacunacion en menores  de 5 anos,bcg,2024-03-01,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
POJO (CBBA),vacunacion en menores  de 5 anos,bcg,2024-03-01,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
POOPO,vacunacion en menores  de 5 anos,bcg,2024-03-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
PORCO,vacunacion en menores  de 5 anos,bcg,2024-03-01,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
POROMA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
PORONGO,vacunacion en menores  de 5 anos,bcg,2024-03-01,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
PORTACHUELO,vacunacion en menores  de 5 anos,bcg,2024-03-01,17,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,36
PORVENIR,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
POSTRER VALLE,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,vacunacion en menores  de 5 anos,bcg,2024-03-01,224,206,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,214,447
PRESTO,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
PUCARANI,vacunacion en menores  de 5 anos,bcg,2024-03-01,4,5,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,25
PUERTO ACOSTA,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
PUERTO CARABUCO,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
PUERTO GONZALO MORENO,vacunacion en menores  de 5 anos,bcg,2024-03-01,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
PUERTO PEREZ,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO QUIJARRO,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
PUERTO RICO,vacunacion en menores  de 5 anos,bcg,2024-03-01,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
PUERTO SUAREZ,vacunacion en menores  de 5 anos,bcg,2024-03-01,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31
PUERTO VILLARROEL,vacunacion en menores  de 5 anos,bcg,2024-03-01,68,74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76,144
PUNA,vacunacion en menores  de 5 anos,bcg,2024-03-01,3,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16
PUNATA,vacunacion en menores  de 5 anos,bcg,2024-03-01,33,34,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,71
QUIABAYA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
QUILLACOLLO,vacunacion en menores  de 5 anos,bcg,2024-03-01,134,92,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,98,234
QUIME,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
RAQAYPAMPA(ETA),vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
RAVELO,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
REYES,vacunacion en menores  de 5 anos,bcg,2024-03-01,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13
RIBERALTA,vacunacion en menores  de 5 anos,bcg,2024-03-01,106,104,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,105,215
ROBORE,vacunacion en menores  de 5 anos,bcg,2024-03-01,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
RURRENABAQUE,vacunacion en menores  de 5 anos,bcg,2024-03-01,7,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19
SABAYA,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
SACABA,vacunacion en menores  de 5 anos,bcg,2024-03-01,142,115,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,117,260
SACABAMBA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACACA,vacunacion en menores  de 5 anos,bcg,2024-03-01,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,20
SAIPINA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6
SALINAS DE GARCI MENDOZA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
SAMAIPATA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN AGUSTIN,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN ANDRES,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
SAN ANDRES DE MACHACA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN ANTONIO DE LOMERIO,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN BENITO,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
SAN BORJA,vacunacion en menores  de 5 anos,bcg,2024-03-01,57,55,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,68,133
SAN BUENA VENTURA,vacunacion en menores  de 5 anos,bcg,2024-03-01,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,25
SAN CARLOS,vacunacion en menores  de 5 anos,bcg,2024-03-01,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,28
SAN IGNACIO,vacunacion en menores  de 5 anos,bcg,2024-03-01,9,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,32
SAN IGNACIO DE VELASCO,vacunacion en menores  de 5 anos,bcg,2024-03-01,76,72,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,73,152
SAN JAVIER(BNI),vacunacion en menores  de 5 anos,bcg,2024-03-01,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAN JAVIER(STC),vacunacion en menores  de 5 anos,bcg,2024-03-01,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SAN JOAQUIN,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15
SAN JOSE DE CHIQUITOS,vacunacion en menores  de 5 anos,bcg,2024-03-01,19,12,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,92
SAN JUAN DE YAPACANI,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN JULIAN,vacunacion en menores  de 5 anos,bcg,2024-03-01,33,40,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,80
SAN LORENZO(PND),vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
SAN LORENZO(TJA),vacunacion en menores  de 5 anos,bcg,2024-03-01,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
SAN LUCAS,vacunacion en menores  de 5 anos,bcg,2024-03-01,13,11,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,40
SAN MATIAS,vacunacion en menores  de 5 anos,bcg,2024-03-01,11,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,28
SAN MIGUEL DE VELASCO,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16
SAN PABLO DE LIPEZ,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAN PEDRO,vacunacion en menores  de 5 anos,bcg,2024-03-01,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19
SAN PEDRO DE BUENA VISTA,vacunacion en menores  de 5 anos,bcg,2024-03-01,7,8,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,34
SAN PEDRO DE CURAHUARA,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN PEDRO DE MACHA,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,4,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,22
SAN PEDRO DE TIQUINA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN RAFAEL,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SAN RAMON BENI,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
SANTA ANA,vacunacion en menores  de 5 anos,bcg,2024-03-01,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,27
SANTA CRUZ DE LA SIERRA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1220,1200,62,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1282,1267,2549
SANTA ROSA,vacunacion en menores  de 5 anos,bcg,2024-03-01,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
SANTA ROSA DEL SARA,vacunacion en menores  de 5 anos,bcg,2024-03-01,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
SANTIAGO DE CALLAPA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
SANTIAGO DE HUARI,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
SANTIAGO DE HUATA,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTIVAÑES,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SANTUARIO DE QUILLACAS,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAPAHAQUI,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
SENA,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
SHINAOTA,vacunacion en menores  de 5 anos,bcg,2024-03-01,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,50
SICA SICA (VILLA AROMA),vacunacion en menores  de 5 anos,bcg,2024-03-01,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
SICAYA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SIPE SIPE,vacunacion en menores  de 5 anos,bcg,2024-03-01,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,52
SOPACHUY,vacunacion en menores  de 5 anos,bcg,2024-03-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
SORACACHI,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
SORATA,vacunacion en menores  de 5 anos,bcg,2024-03-01,7,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,18
SUCRE,vacunacion en menores  de 5 anos,bcg,2024-03-01,180,175,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,203,399
TACACHI,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TACACOMA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
TACOPAYA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
TAPACARI,vacunacion en menores  de 5 anos,bcg,2024-03-01,8,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,21
TARABUCO,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
TARACO,vacunacion en menores  de 5 anos,bcg,2024-03-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
TARATA,vacunacion en menores  de 5 anos,bcg,2024-03-01,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
TARIJA,vacunacion en menores  de 5 anos,bcg,2024-03-01,123,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,142,265
TARVITA,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
TEOPONTE,vacunacion en menores  de 5 anos,bcg,2024-03-01,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
TIAHUANACU,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
TINGUIPAYA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15
TIPUANI,vacunacion en menores  de 5 anos,bcg,2024-03-01,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
TIQUIPAYA,vacunacion en menores  de 5 anos,bcg,2024-03-01,43,31,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,34,83
TIRAQUE (CBBA),vacunacion en menores  de 5 anos,bcg,2024-03-01,5,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,22
TOCO,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
TOLEDO,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
TOMAVE,vacunacion en menores  de 5 anos,bcg,2024-03-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
TOMINA,vacunacion en menores  de 5 anos,bcg,2024-03-01,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
