,group,variable,month,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
AYO AYO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,12,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,24
AZURDUY,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
BATALLAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,20
BAURES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
BELEN DE ANDAMARCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BELEN DE URMIRI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BELLA FLOR,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
BERMEJO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,22
BETANZOS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,10,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,34
BOLIVAR,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
BOLPEBRA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
BOYUIBE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
BUENA VISTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
CABEZAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,15,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,37
CAIROMA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
"CAIZA ""D""",vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13
CAJUATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
CALAMARCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9
CAMARGO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
CAMATAQUI (C. VILLA ABECIA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CAMIRI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,16,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,28
CAPINOTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23
CAQUIAVIRI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
CARACOLLO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,10,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,31
CARANAVI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,25,23,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,57
CARAPARI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,6,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18
CARIPUYO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
CARMEN RIVERO TORREZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13
CATACORA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHALLAPATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,20,15,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,49
CHAQUI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9
CHARAGUA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,12,8,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,41
CHARAÑA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CHAYANTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12
CHIMORE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,13,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30
CHIPAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHOQUE COTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHUA COCANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,6,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20
CHUMA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,8
CKOCHAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
CLIZA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,16,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,32
COBIJA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,24,12,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,59
COCAPATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,13,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,29
COCHABAMBA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,351,392,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,415,791
COLCAPIRHUA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,27,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,53
"COLCHA ""K""",vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,9,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
COLOMI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19
COLPA BELGICA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
COLQUECHACA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
COLQUENCHA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
COLQUIRI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,5,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,21
COMARAPA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17
COMBAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CONCEPCION,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,13,19,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,39
CORIPATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
CORO CORO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
COROICO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23
CORQUE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
COTAGAITA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,8,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22
COTOCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,44,38,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,108
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,11,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,30
CUEVO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
CULPINA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
CURAHUARA DE CARANGAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CURVA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DESAGUADERO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
EL ALTO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,374,346,171,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,503,1048
EL CHORO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
EL PUENTE(STC),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14
EL PUENTE(TJA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
EL TORNO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,40
EL VILLAR,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
ENTRE RIOS TRJ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22
ENTRE RIOS CBBA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,19,23,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,49
ESCOMA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
EUCALIPTUS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
EUREKA (SANTOS MERCADO),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
EXALTACION,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
FERNANDEZ ALONSO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,13
FILADELFIA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
GAIOC JATUN AYLLU YURA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
GENERAL SAAVEDRA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14
GIA-TIM,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
GUANAY,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,5,9,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,28
GUAQUI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,41
GUTIERREZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,8,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19
HUACARAJE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
HUACARETA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14
HUACAYA (VILLA DE HUACAYA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
HUACHACALLA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
HUANUNI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,8,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19
HUARINA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
HUATAJATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
HUAYLLAMARCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
ICHOCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
ICLA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
INCAHUASI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,4,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,19
INGAVI (HUMAITA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
INQUISIVI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
IRUPANA (VILLA DE LANZA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
IXIAMAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
JESUS DE MACHACA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
LA ASUNTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,28,20,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,55
LA GUARDIA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,66,63,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71,140
LA PAZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,386,312,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,319,708
LAGUNILLAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
LAJA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19
LAS CARRERAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LICOMA PAMPA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
LLALLAGUA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,10,8,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,72
LLICA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
LORETO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
LURIBAY,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
MACHACAMARCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
MACHARETI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
MAGDALENA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,6,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
MAIRANA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15
MALLA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MAPIRI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,16,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,31
MECAPACA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
MINEROS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,7,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,27
MIZQUE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,12,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,24
MOCOMOCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10
MOJOCOYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,10,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21
MONTERO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,62,73,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,83,147
MORO MORO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MOROCHATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
OCURI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,6,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21
OKINAWA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
OMEREQUE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ORURO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,159,142,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,148,314
PADCAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,15
PADILLA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
PAILON,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,8,14,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,41
PALCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,18,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,34
PALOS BLANCOS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,9,13,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,36
PAMPA AULLAGAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-04-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
