,group,variable,month,PENTAVALENTE 5TA DOSIS < A 1 AÑO - D,PENTAVALENTE 5TA DOSIS < A 1 AÑO - D,PENTAVALENTE 5TA DOSIS < A 1 AÑO - F,PENTAVALENTE 5TA DOSIS < A 1 AÑO - F,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - D,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - D,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - F,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - F,PENTAVALENTE 5TA DOSIS 2 AÑOS - D,PENTAVALENTE 5TA DOSIS 2 AÑOS - D,PENTAVALENTE 5TA DOSIS 2 AÑOS - F,PENTAVALENTE 5TA DOSIS 2 AÑOS - F,PENTAVALENTE 5TA DOSIS 3 AÑOS - D,PENTAVALENTE 5TA DOSIS 3 AÑOS - D,PENTAVALENTE 5TA DOSIS 3 AÑOS - F,PENTAVALENTE 5TA DOSIS 3 AÑOS - F,PENTAVALENTE 5TA DOSIS 4 AÑOS - D,PENTAVALENTE 5TA DOSIS 4 AÑOS - D,PENTAVALENTE 5TA DOSIS 4 AÑOS - F,PENTAVALENTE 5TA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
YOCALLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,4
YOTALA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,11,6,17,7,24
YUNCHARA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4
ZUDAÑEZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,3,7,10
ACACIO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
ACHACACHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,6,14,17,31
ACHOCALLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,4,1,19,15,34
AIQUILE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,7,5,11,16
ALALAY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4
ALCALA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3
ALTO BENI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,8,8,15,23
ANCORAIMES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,7,9
ANDAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,3
ANTEQUERA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,4
ANZALDO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4
APOLO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,10,16,15,31
ARAMPAMPA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4
ARANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1,6,5,11
ARBIETO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,12,10,23,20,43
ARQUE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,4,11,7,18
ASCENCION DE GUARAYOS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,44,31,65,52,117
ATOCHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,3,7
AUCAPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
AYATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,4,8
AYO AYO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,6,2,8
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,3,9,11,20
AZURDUY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,4,7,13,20
BATALLAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,9,10,21,21,42
BAURES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
BELEN DE ANDAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,1,8
BELLA FLOR,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,4,3,7
BERMEJO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,9,7,21,16,37
BETANZOS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,7,8,19,10,29
BOLIVAR,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,3,5
BOLPEBRA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BOYUIBE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,3,3,6
BUENA VISTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
CABEZAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,22,18,28,46
CAIROMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
"CAIZA ""D""",vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2,6,8
CAJUATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,6,8,11,19
CALACOTO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
CALAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,4,2,6
CAMARGO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,1,11,5,16
CAMATAQUI (C. VILLA ABECIA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CAMIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,4,5,14,17,31
CAPINOTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,14,12,21,33
CAQUIAVIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,5,7
CARACOLLO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,9,14,12,26
CARANAVI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,11,11,24,28,52
CARAPARI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,5,4,9
CARIPUYO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,5
CARMEN RIVERO TORREZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,6,11,8,19
CATACORA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHACARILLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CHALLAPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,23,11,28,39
CHAQUI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,4
CHARAGUA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,10,18,16,34
CHAYANTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,4,6,10
CHIMORE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,2,2,8,13,21
CHIPAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,0,7
CHOQUE COTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
CHUA COCANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,23,30,25,38,63
CHUMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,4,14,18
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,5,2,7
CKOCHAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,5,5,11,16
CLIZA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,6,21,9,30
COBIJA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,27,24,45,40,85
COCAPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,2,5,13,13,26
COCHABAMBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,166,191,163,338,329,667
COIPASA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COLCAPIRHUA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,5,5,16,21,37
"COLCHA ""K""",vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,6,7,13,20
COLLANA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,5
COLOMI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,3,10,7,17
COLPA BELGICA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,7,2,9
COLQUECHACA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,8,10,18
COLQUENCHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,6,8,11,19
COLQUIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,10,6,16
COMARAPA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,7,9,14,23
CONCEPCION,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,9,14,14,28
CORIPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,7,5,12
CORO CORO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,7,2,9
COROICO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,6,12,14,26
CORQUE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,7,2,9
COTAGAITA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,2,2,5,15,20
COTOCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,61,51,85,70,155
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,11,12,22,34
CUCHUMUELA (V. G. VILLARROEL),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
CUEVO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,5,1,6
CULPINA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,3,10,9,19
CURAHUARA DE CARANGAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,4,4,8
CURVA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
DESAGUADERO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,3,7
EL ALTO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,163,404,366,565,529,1094
EL CHORO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
EL PUENTE(STC),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,6,19,10,29
EL PUENTE(TJA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,5,8
EL TORNO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,34,4,3,55,37,92
EL VILLAR,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,5,6
ENTRE RIOS TRJ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,4,3,14,18,32
ENTRE RIOS CBBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,24,29,32,39,71
ESCOMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,6
EUCALIPTUS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
EUREKA (SANTOS MERCADO),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
FERNANDEZ ALONSO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,15,15,18,33
FILADELFIA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,9,4,13
GAIOC JATUN AYLLU YURA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,4,5
GENERAL SAAVEDRA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,4
GIA-TIM,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,4,7,11
GUANAY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,9,9,18
GUAQUI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,4,2,6
GUAYARAMERIN,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,27,25,51,47,98
GUTIERREZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,5,8,13
HUACARAJE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
HUACARETA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,6,7,8,15
HUACAYA (VILLA DE HUACAYA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,5,3,8
HUACHACALLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
HUANUNI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,13,12,14,26
HUARINA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,5,4,9
HUATAJATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4
HUAYLLAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
HUMANATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ICLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,4,1,5
INCAHUASI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,8,8,16
INGAVI (HUMAITA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
INQUISIVI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3
IRUPANA (VILLA DE LANZA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,8,8,13,21
IXIAMAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,4,6,10
JESUS DE MACHACA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,3,8,11
LA ASUNTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,9,6,26,21,47
LA GUARDIA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,49,53,39,97,88,185
LA PAZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,149,82,108,259,257,516
LAGUNILLAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,5,3,8
LAJA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,4,7,11
LAS CARRERAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,6
LICOMA PAMPA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,5,6
LLALLAGUA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,19,17,23,22,45
LLICA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,6,2,8
LORETO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,5,8
LURIBAY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,2,9,9,18
MACHACAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,6,3,9
MACHARETI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,4,4,8
MAGDALENA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,6,6,12
