,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,20,20,0,5,20,25,45
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,23,13,3,2,26,15,41
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,10,11,0,0,10,11,21
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,2,1,0,3,2,5
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,77,75,16,21,93,96,189
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,0,2,0,3,0,3
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,6,4,5,7,11,18
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,7,3,2,0,9,3,12
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,8,2,0,4,8,12
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,10,11,2,1,12,12,24
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,4,3,0,0,4,3,7
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,0,1,0,3,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,4,5,2,9,6,14,20
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,4,2,3,4,7,11
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,17,9,0,0,17,9,26
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,9,3,8,7,17,10,27
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,22,18,2,2,24,20,44
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,12,12,0,0,12,12,24
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,19,27,13,8,32,35,67
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,12,14,2,1,14,15,29
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,10,11,11,7,21,18,39
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,2,0,0,2,2,4
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,30,36,7,7,37,43,80
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,1,0,0,1,1,2
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,6,6,1,0,7,6,13
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,4,2,6,5,10,7,17
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,0,3,0,3,3
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,5,5,12,13,17,18,35
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,3,0,0,1,3,4
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,7,6,3,8,10,18
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,6,7,4,8,10,15,25
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,2,1,0,3,2,5
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,7,9,4,2,11,11,22
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,3,2,2,5,5,10
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,1,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,0,2,0,2,2
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,8,4,8,4,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,5,0,0,0,5,0,5
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,4,0,0,3,4,7
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,665,685,54,86,719,771,1490
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,3,0,0,2,3,5
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,11,14,2,6,13,20,33
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,2,0,2,0,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,1,1,1,2,2,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,5,4,0,0,5,4,9
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,2,0,1,3,3,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,3,6,3,7,6,13
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,4,0,0,2,4,6
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,1,2,1,2,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,16,19,0,4,16,23,39
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,11,13,3,1,14,14,28
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,0,0,3,3,3,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,28,16,2,2,30,18,48
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,1,1,2,1,3,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,3,1,0,1,3,4
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,10,7,6,10,16,26
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,182,184,6,4,188,188,376
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,1,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,6,0,0,2,6,8
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,5,3,1,2,6,5,11
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,2,0,1,3,3,6
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,15,9,4,8,19,17,36
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,0,0,1,1,1,2
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,1,0,0,1,1,2
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,6,1,8,4,14,5,19
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,128,101,20,21,148,122,270
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,3,10,4,10,7,17
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,7,6,4,8,11,19
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,6,0,1,2,7,9
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,6,2,3,4,9,6,15
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,5,6,2,3,7,9,16
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,13,24,9,13,22,37,59
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,5,6,5,9,10,19
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,0,1,0,1,1
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,5,3,2,4,7,11
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,6,2,2,3,8,5,13
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,3,0,0,2,3,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,4,1,3,3,7,10
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,0,0,0,1,0,1
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,6,4,5,6,11,17
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,8,12,3,3,11,15,26
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,4,0,0,3,4,7
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,40,44,0,0,40,44,84
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,25,19,4,3,29,22,51
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,0,0,1,1,1,2
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,2,1,1,3,3,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,20,14,3,4,23,18,41
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,6,7,4,4,10,11,21
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,7,4,0,1,7,5,12
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,12,11,2,3,14,14,28
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,5,4,1,1,6,5,11
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,16,9,2,1,18,10,28
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,19,27,8,7,27,34,61
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,2,0,0,1,2,3
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,6,4,4,6,10,16
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,16,26,7,5,23,31,54
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,0,1,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,4,1,3,0,7,1,8
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,5,4,4,4,9,8,17
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,45,32,6,5,51,37,88
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,6,8,1,1,7,9,16
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,23,23,1,2,24,25,49
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,27,20,19,16,46,36,82
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,3,5,2,0,5,5,10
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,2,0,0,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,117,109,9,9,126,118,244
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,2,0,0,2,2,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,38,44,9,12,47,56,103
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,1,0,1,0,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,4,0,0,2,4,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,13,12,18,10,31,22,53
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,2,4,1,0,3,4,7
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,1,1,1,1,2,2,4
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,0,1,3,1,3,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-03-01,0,1,2,2,2,3,5
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,1,5,3,7,4,11
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,9,11,0,2,9,13,22
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,17,15,0,0,17,15,32
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,9,9,7,7,16,16,32
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,1,0,0,0,1,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,3,0,0,0,3,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,7,1,0,3,7,10
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,5,8,1,1,6,9,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,1,2,0,4,1,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,0,3,1,3,1,4
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,1,5,1,5,2,7
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,9,13,4,4,13,17,30
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,0,1,0,3,0,3
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,2,2,0,6,2,8
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,7,10,1,4,8,14,22
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,8,1,0,3,8,11
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,47,40,2,2,49,42,91
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,6,10,3,4,9,14,23
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,3,0,0,2,3,5
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,3,2,0,3,3,5,8
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,0,0,4,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,8,9,9,4,17,13,30
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,6,2,3,6,9,8,17
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,8,6,3,0,11,6,17
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,7,0,0,4,7,11
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,0,0,1,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,0,1,2,1,2,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,0,3,1,5,1,6
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,16,11,3,2,19,13,32
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,20,8,1,5,21,13,34
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,1,2,0,2,1,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,3,0,1,0,4,4
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,3,1,1,0,4,1,5
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,6,3,6,9,12,12,24
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,6,3,0,5,6,11
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,1,3,2,7,3,10
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,8,3,0,0,8,3,11
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,1,0,5,0,6,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,2,1,0,5,2,7
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,8,1,1,1,9,2,11
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,19,21,0,0,19,21,40
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,8,12,0,1,8,13,21
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,9,7,1,0,10,7,17
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,9,10,2,1,11,11,22
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,21,20,3,5,24,25,49
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,6,5,2,2,8,7,15
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,3,0,1,1,4,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,4,10,8,14,12,26
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,0,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,12,8,11,5,23,13,36
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,5,5,2,1,7,6,13
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,7,6,7,7,14,13,27
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,0,0,1,0,1,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,2,2,3,2,5,7
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,10,12,0,3,10,15,25
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,1,0,1,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,5,0,0,1,5,6
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,0,1,3,3,3,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,5,6,2,9,7,15,22
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,3,6,4,1,7,7,14
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,6,12,2,3,8,15,23
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,21,31,5,5,26,36,62
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,7,5,7,5,14,10,24
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,194,215,2,4,196,219,415
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,1,1,0,2,1,3
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,16,18,3,1,19,19,38
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,6,1,1,2,7,9
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,12,10,3,3,15,13,28
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,5,0,0,2,5,7
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,3,3,2,7,5,12
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,6,3,0,0,6,3,9
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,7,3,2,7,9,16
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,12,11,3,1,15,12,27
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,6,2,4,9,10,11,21
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,1,4,2,5,3,8
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,10,6,1,1,11,7,18
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,1,1,2,5,3,8
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,6,2,1,4,7,11
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,6,1,0,5,6,11
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,11,9,3,7,14,16,30
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,74,52,2,4,76,56,132
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,28,20,7,2,35,22,57
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,3,4,2,6,5,11
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,8,12,0,4,8,16,24
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,1,0,0,2,1,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,4,0,1,2,5,7
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,5,1,0,0,5,1,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,310,291,109,102,419,393,812
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,4,0,1,1,5,6
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,4,3,0,0,4,3,7
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,6,2,2,3,8,5,13
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,73,67,7,6,80,73,153
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,0,2,1,3,1,4
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,15,12,1,4,16,16,32
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,24,27,2,0,26,27,53
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,2,0,0,2,2,4
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,1,1,0,3,1,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,0,1,1,2,1,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,3,3,1,2,4,5,9
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,1,5,3,6,4,10
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,13,5,1,0,14,5,19
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,1,6,1,0,2,6,8
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,6,3,3,5,9,8,17
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,2,1,0,0,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-04-01,5,10,1,1,6,11,17
