,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,8,14,7,16,15,30,45
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,1,0,0,6,1,7
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,13,17,0,4,13,21,34
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,2,0,0,1,2,3
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,2,9,4,9,6,15
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,1,0,0,1,1,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,1,7,1,8,2,10
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,2,2,0,3,2,5
ICLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,2,3,2,8,4,12
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,4,5,7,5,11,10,21
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,0,0,1,3,1,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,14,10,6,6,20,16,36
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,24,21,5,7,29,28,57
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,4,3,0,3,4,6,10
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,13,8,2,1,15,9,24
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,23,30,10,16,33,46,79
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,156,137,10,8,166,145,311
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,574,550,94,85,668,635,1303
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,4,19,19,28,23,51
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,24,14,2,4,26,18,44
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,4,6,0,0,4,6,10
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,1,0,1,3,2,5
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,22,14,57,40,79,54,133
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,2,3,0,2,2,5,7
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,2,0,0,0,2,0,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,1,1,1,7,2,9
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,3,1,0,1,3,4
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,2,3,3,6,5,11
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,13,25,3,5,16,30,46
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,15,12,0,0,15,12,27
MALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,1,0,1,0,2,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,22,13,0,0,22,13,35
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,9,1,1,4,10,14
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,27,35,1,5,28,40,68
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,13,13,9,15,22,28,50
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,10,11,9,20,19,39
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,2,2,2,7,4,11
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,22,27,1,0,23,27,50
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,150,119,9,10,159,129,288
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,4,2,4,0,8,2,10
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,3,10,13,13,16,29
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,2,2,1,5,3,8
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,0,1,2,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,19,13,13,9,32,22,54
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,23,23,5,4,28,27,55
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,0,1,1,1,1,2
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,310,295,4,2,314,297,611
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,13,27,5,4,18,31,49
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,12,0,0,9,12,21
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,20,27,34,34,54,61,115
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,10,7,8,8,18,15,33
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,30,42,18,9,48,51,99
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,2,0,0,0,2,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,23,8,0,0,23,8,31
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,3,1,0,6,3,9
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,22,19,5,4,27,23,50
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,1,0,0,3,1,4
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,12,5,2,11,14,25
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,8,7,12,8,20,15,35
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,8,6,6,4,14,10,24
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,18,18,8,11,26,29,55
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,4,6,6,1,10,7,17
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,20,19,5,5,25,24,49
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,14,9,4,18,18,36
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,14,16,0,0,14,16,30
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,20,26,1,4,21,30,51
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,7,6,4,2,11,8,19
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,301,256,40,47,341,303,644
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,5,7,8,12,13,25
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,2,4,0,1,2,5,7
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,30,37,10,8,40,45,85
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,3,8,2,9,5,14
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,11,8,27,32,38,40,78
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,3,2,2,7,5,12
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,2,2,1,3,3,6
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,14,15,1,1,15,16,31
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,8,2,1,3,9,12
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,0,1,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,18,14,0,4,18,18,36
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,66,60,22,23,88,83,171
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,11,14,5,10,16,24,40
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,30,29,30,19,60,48,108
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,4,1,5,6,9,15
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,92,76,232,195,324,271,595
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,7,0,2,9,9,18
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,1,0,0,5,1,6
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,4,0,0,6,4,10
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,11,14,13,12,24,26,50
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,13,6,3,2,16,8,24
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,53,58,4,4,57,62,119
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,22,27,2,6,24,33,57
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,10,19,1,0,11,19,30
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,1,2,0,3,1,4
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,118,118,57,57,175,175,350
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,1,0,4,3,5,8
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,18,10,45,31,63,41,104
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,13,14,3,4,16,18,34
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,2,4,0,2,2,6,8
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,14,17,0,0,14,17,31
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,8,2,0,8,8,16
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,16,14,2,1,18,15,33
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,2,1,3,1,5,6
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,4,0,0,0,4,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,7,6,2,2,9,8,17
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,11,10,2,3,13,13,26
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,44,46,3,9,47,55,102
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,11,3,5,12,16,28
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,23,17,0,1,23,18,41
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,7,23,4,5,11,28,39
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,106,87,6,9,112,96,208
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,1,8,9,14,10,24
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,10,16,0,0,10,16,26
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,2,3,0,0,2,3,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,22,26,34,33,56,59,115
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,6,3,0,12,6,18
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,87,105,9,13,96,118,214
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,7,3,6,8,13,11,24
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,13,12,2,3,15,15,30
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,18,21,19,14,37,35,72
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,31,33,1,2,32,35,67
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,38,41,19,17,57,58,115
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,4,6,0,0,4,6,10
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,17,13,14,9,31,22,53
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,23,28,29,27,52,55,107
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,5,0,1,6,6,12
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,19,12,18,20,37,32,69
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,1,1,0,4,1,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,0,1,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,7,4,3,10,10,20
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,1,7,4,8,5,13
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,10,0,0,9,10,19
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,8,0,1,6,9,15
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1809,1810,79,97,1888,1907,3795
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,14,12,7,11,21,23,44
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,28,20,2,0,30,20,50
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,4,0,0,0,4,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,2,2,3,1,5,3,8
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,8,2,0,0,8,2,10
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,1,0,0,3,1,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,5,1,1,6,6,12
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,1,0,1,1,2,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,2,5,1,3,3,8,11
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,6,7,3,0,9,7,16
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,27,32,6,6,33,38,71
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,12,17,0,1,12,18,30
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,7,2,4,1,11,3,14
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,62,54,13,14,75,68,143
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,3,3,9,3,12,15
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,7,14,5,6,12,20,32
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,8,7,10,7,18,14,32
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,386,364,19,11,405,375,780
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,7,7,8,5,15,12,27
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,3,2,2,7,5,12
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,2,8,7,9,9,18
TAHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,0,1,1,1,1,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,20,19,14,18,34,37,71
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,27,22,3,14,30,36,66
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,4,3,0,1,4,4,8
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,4,8,5,1,9,9,18
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,205,185,29,40,234,225,459
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,15,22,16,31,31,62
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,11,6,8,13,19,19,38
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,18,19,1,0,19,19,38
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,10,6,15,12,25,18,43
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,9,1,1,10,10,20
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,30,51,17,23,47,74,121
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,14,10,21,15,35,25,60
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,1,0,0,2,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,0,0,1,2,1,2,3
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,3,5,3,14,6,20
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,3,1,0,0,3,1,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,10,15,6,3,16,18,34
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,11,8,0,1,11,9,20
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,8,5,19,13,27,18,45
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,9,16,11,10,20,26,46
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,2,1,1,5,3,6,9
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,91,90,5,4,96,94,190
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,59,46,2,5,61,51,112
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,7,2,1,3,8,5,13
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-07-01,5,3,5,3,10,6,16
