,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,0,1,2,2,2,4
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,0,4,1,4,1,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,14,12,6,4,20,16,36
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,3,1,3,3,6,9
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,4,2,4,3,8,5,13
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,4,4,9,10,13,14,27
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,1,5,1,8,2,10
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,6,9,4,4,10,13,23
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,2,1,1,1,3,4
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,6,4,9,3,15,7,22
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,6,3,3,4,9,7,16
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,7,1,3,2,10,3,13
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,16,10,1,4,17,14,31
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,4,7,9,9,13,22
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,1,1,1,1,2,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,155,193,31,35,186,228,414
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,2,2,2,4,4,8
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,15,20,4,5,19,25,44
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,4,5,4,7,8,15
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,9,7,3,5,12,12,24
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,0,0,0,1,0,1
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,8,3,1,3,9,12
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,19,7,3,1,22,8,30
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,0,14,5,14,5,19
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,9,11,1,2,10,13,23
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,42,47,8,10,50,57,107
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,1,7,11,10,12,22
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,22,18,11,5,33,23,56
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,2,0,2,0,4,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,65,68,90,97,155,165,320
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,2,2,1,4,3,7
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,1,3,3,5,4,9
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,5,7,10,13,15,20,35
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,10,9,0,0,10,9,19
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,58,48,18,21,76,69,145
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,11,20,3,3,14,23,37
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,10,10,6,8,16,18,34
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,5,0,0,0,5,5
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,103,93,22,22,125,115,240
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,0,1,2,2,2,4
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,8,5,7,5,15,10,25
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,4,5,1,6,5,11
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,9,5,2,3,11,8,19
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,1,1,1,1,2,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,4,5,7,7,11,18
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,2,0,0,3,2,5
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,2,1,4,4,6,10
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,9,4,8,5,17,9,26
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,48,35,1,3,49,38,87
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,5,6,7,7,12,13,25
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,12,12,11,6,23,18,41
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,21,22,3,5,24,27,51
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,38,45,23,30,61,75,136
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,1,0,0,1,1,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,18,16,0,0,18,16,34
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,4,12,0,0,4,12,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,27,17,2,2,29,19,48
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,10,12,0,1,10,13,23
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,56,43,2,12,58,55,113
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,4,3,2,13,6,16,22
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,11,11,0,0,11,11,22
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,6,12,11,7,17,19,36
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,18,8,0,0,18,8,26
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,4,5,9,4,13,9,22
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,1,0,0,2,1,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,6,8,2,10,8,18,26
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,9,12,17,12,26,24,50
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,5,0,1,2,6,8
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,13,4,6,5,19,24
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,2,0,1,1,3,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,0,4,3,5,3,8
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,0,2,6,2,6,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,14,6,0,0,14,6,20
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,9,8,0,2,9,10,19
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1007,964,52,50,1059,1014,2073
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,6,3,0,0,6,3,9
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,12,13,1,3,13,16,29
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,1,1,1,3,2,5
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,0,0,0,3,0,3
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,0,6,5,7,5,12
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,5,3,0,0,5,3,8
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,9,4,0,0,9,4,13
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,1,2,1,2,2,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,2,1,0,4,2,6
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,2,9,14,12,16,28
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,27,21,2,0,29,21,50
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,9,9,3,1,12,10,22
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,0,3,4,4,4,8
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,35,41,3,3,38,44,82
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,1,5,2,5,3,8
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,5,6,0,0,5,6,11
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,8,8,6,5,14,13,27
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,225,242,7,6,232,248,480
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,1,0,2,1,3,4
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,3,0,0,2,3,5
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,2,4,7,4,9,13
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,2,1,5,4,7,11
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,1,1,0,2,1,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,10,19,2,5,12,24,36
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,10,7,3,0,13,7,20
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,4,6,0,0,4,6,10
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,5,6,5,1,10,7,17
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,144,135,36,16,180,151,331
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,5,7,9,9,14,23
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,4,3,7,5,11,8,19
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,2,1,0,4,2,6
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,6,7,4,8,10,15,25
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,0,7,5,7,5,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,40,37,11,13,51,50,101
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,7,10,7,2,14,12,26
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,0,1,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,3,0,3,2,6,8
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,2,3,0,5,2,7
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,3,0,0,0,3,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,3,2,3,5,6,11
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,2,0,3,2,5,7
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,7,9,1,5,8,14,22
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,10,11,2,4,12,15,27
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,2,1,1,2,3,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,84,90,3,1,87,91,178
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,31,32,11,10,42,42,84
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,2,5,3,5,5,10
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,0,0,1,2,1,3
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,10,13,8,10,18,23,41
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,7,5,0,1,7,6,13
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,7,2,1,2,8,4,12
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,18,27,2,1,20,28,48
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,1,7,7,10,8,18
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,13,9,1,1,14,10,24
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,47,47,7,7,54,54,108
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,0,2,3,2,3,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,5,8,4,6,9,14,23
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,29,31,7,8,36,39,75
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,0,2,1,0,1,2,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,2,3,3,4,5,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,3,1,1,3,4,7
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,64,59,10,10,74,69,143
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,5,0,1,0,6,0,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,24,20,7,5,31,25,56
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,23,39,21,21,44,60,104
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,3,0,3,3,6,9
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,2,0,0,2,2,4
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,130,103,10,9,140,112,252
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,0,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,61,56,18,15,79,71,150
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,9,3,0,2,9,5,14
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,3,0,0,3,3,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,23,28,17,20,40,48,88
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,6,4,0,1,6,5,11
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,3,3,4,1,7,4,11
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,2,0,0,5,2,5,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-03-01,1,4,1,2,2,6,8
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,1,0,0,2,1,2,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,21,10,17,4,38,14,52
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,18,12,0,2,18,14,32
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,10,11,5,12,15,23,38
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,1,0,0,0,1,0,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,1,0,0,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,3,9,1,0,4,9,13
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,2,5,1,3,3,8,11
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,1,2,2,0,3,2,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,0,1,1,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,1,0,1,0,2,0,2
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,10,9,5,4,15,13,28
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,0,3,1,3,1,4
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,6,3,1,0,7,3,10
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,15,12,2,3,17,15,32
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,4,6,4,2,8,8,16
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,33,41,6,3,39,44,83
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,3,6,1,2,4,8,12
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,4,4,0,0,4,4,8
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,0,2,1,2,1,3
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,1,1,2,4,3,5,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,17,19,20,19,37,38,75
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,2,4,1,5,3,9,12
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,8,10,2,1,10,11,21
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,8,5,2,0,10,5,15
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,1,0,1,0,2,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,1,1,2,1,3,4
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,35,22,4,1,39,23,62
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,9,13,9,3,18,16,34
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,0,2,5,2,5,7
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,5,6,2,6,7,13
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,4,4,2,4,6,8,14
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,16,18,20,18,36,36,72
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,3,3,6,0,9,3,12
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,2,6,3,2,5,8,13
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,4,9,0,0,4,9,13
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,0,1,1,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,9,5,4,1,13,6,19
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,13,7,2,1,15,8,23
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,30,30,1,1,31,31,62
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,8,16,0,0,8,16,24
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,4,7,2,2,6,9,15
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,3,13,9,3,12,16,28
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,29,50,3,2,32,52,84
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,4,1,10,8,14,9,23
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,3,4,2,3,5,7,12
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,1,5,8,4,9,9,18
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,0,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,10,14,15,19,25,33,58
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,5,3,2,1,7,4,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,20,14,19,14,39,28,67
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,2,1,0,0,2,1,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,4,7,2,3,6,10,16
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,21,21,5,5,26,26,52
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,2,0,1,1,3,1,4
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,0,0,0,2,0,2,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,2,5,0,0,2,5,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,14,8,6,4,20,12,32
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,4,7,6,9,10,16,26
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,9,3,2,1,11,4,15
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,10,4,3,6,13,10,23
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,21,11,1,2,22,13,35
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,19,32,7,8,26,40,66
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,7,12,13,12,20,24,44
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,545,486,5,6,550,492,1042
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-04-01,25,32,0,0,25,32,57
