municipality,group,variable,month,Otras actividades,TOTAL
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2023-04-01,137,137
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2023-04-01,404,404
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2023-04-01,969,969
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2023-04-01,3800,3800
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2023-04-01,125,125
SAN JULIAN,otras actividades de enfermeria,otras actividades,2023-04-01,2233,2233
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2023-04-01,16,16
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2023-04-01,369,369
SAN LUCAS,otras actividades de enfermeria,otras actividades,2023-04-01,5726,5726
SAN MATIAS,otras actividades de enfermeria,otras actividades,2023-04-01,1068,1068
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2023-04-01,761,761
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2023-04-01,6,6
SAN PEDRO,otras actividades de enfermeria,otras actividades,2023-04-01,367,367
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2023-04-01,143,143
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2023-04-01,1,1
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2023-04-01,16,16
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2023-04-01,35,35
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2023-04-01,1,1
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2023-04-01,173,173
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2023-04-01,1297,1297
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2023-04-01,238,238
SANTA ANA,otras actividades de enfermeria,otras actividades,2023-04-01,14085,14085
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2023-04-01,1939799,1939799
SANTA ROSA,otras actividades de enfermeria,otras actividades,2023-04-01,885,885
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2023-04-01,275,275
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2023-04-01,3,3
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2023-04-01,8,8
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2023-04-01,3,3
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2023-04-01,7,7
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2023-04-01,3,3
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2023-04-01,250,250
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2023-04-01,10,10
SENA,otras actividades de enfermeria,otras actividades,2023-04-01,248,248
SHINAOTA,otras actividades de enfermeria,otras actividades,2023-04-01,8563,8563
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2023-04-01,176,176
SICAYA,otras actividades de enfermeria,otras actividades,2023-04-01,6,6
SIPE SIPE,otras actividades de enfermeria,otras actividades,2023-04-01,400,400
SOPACHUY,otras actividades de enfermeria,otras actividades,2023-04-01,244,244
SORACACHI,otras actividades de enfermeria,otras actividades,2023-04-01,86,86
SORATA,otras actividades de enfermeria,otras actividades,2023-04-01,993,993
SUCRE,otras actividades de enfermeria,otras actividades,2023-04-01,248168,248168
TACACHI,otras actividades de enfermeria,otras actividades,2023-04-01,1,1
TACACOMA,otras actividades de enfermeria,otras actividades,2023-04-01,2,2
TACOBAMBA,otras actividades de enfermeria,otras actividades,2023-04-01,4,4
TACOPAYA,otras actividades de enfermeria,otras actividades,2023-04-01,3,3
TAHUA,otras actividades de enfermeria,otras actividades,2023-04-01,3,3
TAPACARI,otras actividades de enfermeria,otras actividades,2023-04-01,167,167
TARABUCO,otras actividades de enfermeria,otras actividades,2023-04-01,4537,4537
TARACO,otras actividades de enfermeria,otras actividades,2023-04-01,18,18
TARATA,otras actividades de enfermeria,otras actividades,2023-04-01,380,380
TARIJA,otras actividades de enfermeria,otras actividades,2023-04-01,679776,679776
TARVITA,otras actividades de enfermeria,otras actividades,2023-04-01,1782,1782
TEOPONTE,otras actividades de enfermeria,otras actividades,2023-04-01,234,234
TIAHUANACU,otras actividades de enfermeria,otras actividades,2023-04-01,68,68
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2023-04-01,19,19
TIPUANI,otras actividades de enfermeria,otras actividades,2023-04-01,101,101
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2023-04-01,585,585
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2023-04-01,110,110
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2023-04-01,57,57
TOCO,otras actividades de enfermeria,otras actividades,2023-04-01,50,50
TODOS SANTOS,otras actividades de enfermeria,otras actividades,2023-04-01,1,1
TOLATA,otras actividades de enfermeria,otras actividades,2023-04-01,4,4
TOLEDO,otras actividades de enfermeria,otras actividades,2023-04-01,597,597
TOMAVE,otras actividades de enfermeria,otras actividades,2023-04-01,3,3
TOMINA,otras actividades de enfermeria,otras actividades,2023-04-01,2488,2488
TORO TORO,otras actividades de enfermeria,otras actividades,2023-04-01,58,58
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2023-04-01,845,845
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2023-04-01,48,48
TRIGAL,otras actividades de enfermeria,otras actividades,2023-04-01,2,2
TRINIDAD,otras actividades de enfermeria,otras actividades,2023-04-01,383056,383056
TUPIZA,otras actividades de enfermeria,otras actividades,2023-04-01,41141,41141
TURCO,otras actividades de enfermeria,otras actividades,2023-04-01,407,407
UMALA,otras actividades de enfermeria,otras actividades,2023-04-01,4,4
UNCIA,otras actividades de enfermeria,otras actividades,2023-04-01,379,379
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2023-04-01,415,415
URUBICHA,otras actividades de enfermeria,otras actividades,2023-04-01,255,255
UYUNI,otras actividades de enfermeria,otras actividades,2023-04-01,12342,12342
VACAS,otras actividades de enfermeria,otras actividades,2023-04-01,14,14
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2023-04-01,14459,14459
VIACHA,otras actividades de enfermeria,otras actividades,2023-04-01,1241,1241
VILA VILA,otras actividades de enfermeria,otras actividades,2023-04-01,51,51
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2023-04-01,4,4
VILLA MONTES,otras actividades de enfermeria,otras actividades,2023-04-01,42935,42935
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2023-04-01,10,10
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2023-04-01,10,10
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2023-04-01,1407,1407
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2023-04-01,2687,2687
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2023-04-01,1784,1784
VILLAZON,otras actividades de enfermeria,otras actividades,2023-04-01,10117,10117
VINTO,otras actividades de enfermeria,otras actividades,2023-04-01,5037,5037
VITICHI,otras actividades de enfermeria,otras actividades,2023-04-01,16,16
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2023-04-01,7,7
WARNES,otras actividades de enfermeria,otras actividades,2023-04-01,26247,26247
YACO,otras actividades de enfermeria,otras actividades,2023-04-01,2,2
YACUIBA,otras actividades de enfermeria,otras actividades,2023-04-01,157948,157948
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2023-04-01,44,44
YANACACHI,otras actividades de enfermeria,otras actividades,2023-04-01,42,42
YAPACANI,otras actividades de enfermeria,otras actividades,2023-04-01,4131,4131
YOCALLA,otras actividades de enfermeria,otras actividades,2023-04-01,14,14
YOTALA,otras actividades de enfermeria,otras actividades,2023-04-01,130,130
YUNCHARA,otras actividades de enfermeria,otras actividades,2023-04-01,36,36
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2023-04-01,1109,1109
ACACIO,otras actividades de enfermeria,otras actividades,2023-05-01,1,1
ACHACACHI,otras actividades de enfermeria,otras actividades,2023-05-01,199,199
ACHOCALLA,otras actividades de enfermeria,otras actividades,2023-05-01,37,37
AIQUILE,otras actividades de enfermeria,otras actividades,2023-05-01,575,575
ALALAY,otras actividades de enfermeria,otras actividades,2023-05-01,46,46
ALCALA,otras actividades de enfermeria,otras actividades,2023-05-01,499,499
ALTO BENI,otras actividades de enfermeria,otras actividades,2023-05-01,15,15
ANCORAIMES,otras actividades de enfermeria,otras actividades,2023-05-01,43,43
ANDAMARCA,otras actividades de enfermeria,otras actividades,2023-05-01,44,44
ANTEQUERA,otras actividades de enfermeria,otras actividades,2023-05-01,7,7
ANZALDO,otras actividades de enfermeria,otras actividades,2023-05-01,18,18
APOLO,otras actividades de enfermeria,otras actividades,2023-05-01,1849,1849
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2023-05-01,14,14
ARANI,otras actividades de enfermeria,otras actividades,2023-05-01,95,95
ARBIETO,otras actividades de enfermeria,otras actividades,2023-05-01,81,81
ARQUE,otras actividades de enfermeria,otras actividades,2023-05-01,53,53
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2023-05-01,1363,1363
ATOCHA,otras actividades de enfermeria,otras actividades,2023-05-01,3476,3476
AUCAPATA,otras actividades de enfermeria,otras actividades,2023-05-01,3,3
AYATA,otras actividades de enfermeria,otras actividades,2023-05-01,14,14
AYO AYO,otras actividades de enfermeria,otras actividades,2023-05-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2023-05-01,246,246
AZURDUY,otras actividades de enfermeria,otras actividades,2023-05-01,735,735
BATALLAS,otras actividades de enfermeria,otras actividades,2023-05-01,34,34
BAURES,otras actividades de enfermeria,otras actividades,2023-05-01,230,230
BELLA FLOR,otras actividades de enfermeria,otras actividades,2023-05-01,705,705
BERMEJO,otras actividades de enfermeria,otras actividades,2023-05-01,138623,138623
BETANZOS,otras actividades de enfermeria,otras actividades,2023-05-01,1113,1113
BOLPEBRA,otras actividades de enfermeria,otras actividades,2023-05-01,4,4
BOYUIBE,otras actividades de enfermeria,otras actividades,2023-05-01,159,159
BUENA VISTA,otras actividades de enfermeria,otras actividades,2023-05-01,327,327
CABEZAS,otras actividades de enfermeria,otras actividades,2023-05-01,1321,1321
CAIROMA,otras actividades de enfermeria,otras actividades,2023-05-01,15,15
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2023-05-01,1289,1289
CAJUATA,otras actividades de enfermeria,otras actividades,2023-05-01,329,329
CALACOTO,otras actividades de enfermeria,otras actividades,2023-05-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2023-05-01,19,19
CAMARGO,otras actividades de enfermeria,otras actividades,2023-05-01,10811,10811
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2023-05-01,132,132
CAMIRI,otras actividades de enfermeria,otras actividades,2023-05-01,1886,1886
CAPINOTA,otras actividades de enfermeria,otras actividades,2023-05-01,270,270
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2023-05-01,63,63
CARACOLLO,otras actividades de enfermeria,otras actividades,2023-05-01,349,349
CARANAVI,otras actividades de enfermeria,otras actividades,2023-05-01,43165,43165
CARAPARI,otras actividades de enfermeria,otras actividades,2023-05-01,327,327
CARIPUYO,otras actividades de enfermeria,otras actividades,2023-05-01,61,61
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2023-05-01,519,519
CATACORA,otras actividades de enfermeria,otras actividades,2023-05-01,5,5
CHACARILLA,otras actividades de enfermeria,otras actividades,2023-05-01,7,7
CHALLAPATA,otras actividades de enfermeria,otras actividades,2023-05-01,32387,32387
CHAQUI,otras actividades de enfermeria,otras actividades,2023-05-01,8,8
CHARAGUA,otras actividades de enfermeria,otras actividades,2023-05-01,2705,2705
CHARAÑA,otras actividades de enfermeria,otras actividades,2023-05-01,1,1
CHAYANTA,otras actividades de enfermeria,otras actividades,2023-05-01,437,437
CHIMORE,otras actividades de enfermeria,otras actividades,2023-05-01,374,374
CHIPAYA,otras actividades de enfermeria,otras actividades,2023-05-01,1,1
CHUA COCANI,otras actividades de enfermeria,otras actividades,2023-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2023-05-01,91,91
CHUMA,otras actividades de enfermeria,otras actividades,2023-05-01,312,312
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2023-05-01,90,90
CKOCHAS,otras actividades de enfermeria,otras actividades,2023-05-01,10,10
CLIZA,otras actividades de enfermeria,otras actividades,2023-05-01,948,948
COBIJA,otras actividades de enfermeria,otras actividades,2023-05-01,20375,20375
COCAPATA,otras actividades de enfermeria,otras actividades,2023-05-01,85,85
COCHABAMBA,otras actividades de enfermeria,otras actividades,2023-05-01,460119,460119
COIPASA,otras actividades de enfermeria,otras actividades,2023-05-01,20,20
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2023-05-01,2865,2865
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2023-05-01,636,636
COLLANA,otras actividades de enfermeria,otras actividades,2023-05-01,9,9
COLOMI,otras actividades de enfermeria,otras actividades,2023-05-01,166,166
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2023-05-01,245,245
COLQUECHACA,otras actividades de enfermeria,otras actividades,2023-05-01,14,14
COLQUENCHA,otras actividades de enfermeria,otras actividades,2023-05-01,3,3
COLQUIRI,otras actividades de enfermeria,otras actividades,2023-05-01,3297,3297
COMANCHE,otras actividades de enfermeria,otras actividades,2023-05-01,2,2
COMARAPA,otras actividades de enfermeria,otras actividades,2023-05-01,197,197
CONCEPCION,otras actividades de enfermeria,otras actividades,2023-05-01,670,670
COPACABANA,otras actividades de enfermeria,otras actividades,2023-05-01,9,9
CORIPATA,otras actividades de enfermeria,otras actividades,2023-05-01,64,64
CORO CORO,otras actividades de enfermeria,otras actividades,2023-05-01,71,71
COROICO,otras actividades de enfermeria,otras actividades,2023-05-01,24517,24517
CORQUE,otras actividades de enfermeria,otras actividades,2023-05-01,643,643
COTAGAITA,otras actividades de enfermeria,otras actividades,2023-05-01,2145,2145
COTOCA,otras actividades de enfermeria,otras actividades,2023-05-01,7995,7995
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2023-05-01,636,636
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2023-05-01,2,2
CUEVO,otras actividades de enfermeria,otras actividades,2023-05-01,12,12
CULPINA,otras actividades de enfermeria,otras actividades,2023-05-01,494,494
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2023-05-01,103,103
CURVA,otras actividades de enfermeria,otras actividades,2023-05-01,29,29
EL ALTO,otras actividades de enfermeria,otras actividades,2023-05-01,469302,469302
EL CHORO,otras actividades de enfermeria,otras actividades,2023-05-01,46,46
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2023-05-01,187,187
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2023-05-01,63,63
EL TORNO,otras actividades de enfermeria,otras actividades,2023-05-01,1357,1357
EL VILLAR,otras actividades de enfermeria,otras actividades,2023-05-01,414,414
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2023-05-01,8733,8733
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2023-05-01,462,462
ESCOMA,otras actividades de enfermeria,otras actividades,2023-05-01,41,41
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2023-05-01,6,6
EXALTACION,otras actividades de enfermeria,otras actividades,2023-05-01,98,98
