municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,114,114
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,267,267
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,80,80
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,64,64
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,96,96
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,42,42
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,29,29
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,26,26
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,424,424
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,95,95
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,228,228
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,313,313
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,823,823
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,54,54
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,765,765
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,1530,1530
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,253,253
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,401,401
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,90,90
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,102,102
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,420,420
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,35,35
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,41,41
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,33,33
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,58,58
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,120,120
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,77,77
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,866,866
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,218,218
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,81,81
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,140,140
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,1475,1475
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,405,405
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,105,105
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,10,10
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,706,706
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,461,461
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,437,437
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,51,51
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,210,210
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,99,99
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,361,361
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,18,18
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,638,638
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,522,522
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,182,182
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,52,52
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,106,106
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,170,170
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,47,47
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,398,398
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,67,67
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,424,424
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,6,6
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,4052,4052
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,173,173
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,240,240
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,56,56
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,271,271
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,196,196
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,413,413
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,131,131
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,56,56
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,26,26
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,142,142
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,12,12
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,15,15
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,148,148
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,95,95
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,101,101
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,208,208
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,248,248
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,4,4
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,12,12
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,29,29
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,17,17
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,538,538
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,45,45
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,719,719
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,26,26
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,34,34
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,55,55
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,153,153
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,162,162
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,33,33
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,29,29
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,355,355
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,20,20
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,5,5
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,164,164
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,3136,3136
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,5,5
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,35,35
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,476,476
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,52,52
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,69,69
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,223,223
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,223,223
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,17,17
SENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,3,3
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,180,180
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,206,206
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,331,331
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,1382,1382
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,162,162
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,431,431
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,172,172
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-05-01,401,401
