municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,5,5
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,13,13
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,53,53
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,11,11
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,25,25
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,23,23
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,20,20
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,45,45
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,93,93
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,12,12
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,3,3
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,27,27
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,1,1
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,324,324
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,20,20
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,58,58
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,3,3
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,12,12
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,6,6
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,19,19
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,15,15
SENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,25,25
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,47,47
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,11,11
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,19,19
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,7,7
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,51,51
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,47,47
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,10,10
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,4,4
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,46,46
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,14,14
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,22,22
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,77,77
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,5,5
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,131,131
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,70,70
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,4,4
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,15,15
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,7,7
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,32,32
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,92,92
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,10,10
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,8,8
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,21,21
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,48,48
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,33,33
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,4,4
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,47,47
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,13,13
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,216,216
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,44,44
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,23,23
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,18,18
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,26,26
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,74,74
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,10,10
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,28,28
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,11,11
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,38,38
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,111,111
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,26,26
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,25,25
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,22,22
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,11,11
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,98,98
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,7,7
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,106,106
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,72,72
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,24,24
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,18,18
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,13,13
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,97,97
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,51,51
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,19,19
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,285,285
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,24,24
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,6,6
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-03-01,35,35
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,4,4
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,21,21
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,29,29
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,21,21
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,6,6
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,47,47
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,34,34
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-04-01,20,20
