municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,51,51
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,11,11
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,9,9
PORCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,5,5
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,6,6
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
REYES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAMAIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,9,9
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,8,8
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,7,7
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,21,21
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,4,4
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,8,8
TACACOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,11,11
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TIPUANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,4,4
TOMAVE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,7,7
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,5,5
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,4,4
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,5,5
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,8,8
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
ACACIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
ANTEQUERA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,6,6
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,4,4
CARACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
CARIPUYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,6,6
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
