municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
CHUMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,21,21
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,17,17
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,82,82
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,24,24
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,319,319
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,33,33
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,9,9
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,10,10
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,16,16
COMANCHE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,7,7
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,10,10
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,17,17
COROICO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,13,13
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,17,17
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,29,29
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,8,8
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,17,17
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,2,2
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,4,4
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,18,18
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,642,642
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,9,9
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,13,13
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,55,55
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,7,7
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,13,13
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,6,6
EUCALIPTUS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,16,16
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,6,6
GUANAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,14,14
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,13,13
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,16,16
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,9,9
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,7,7
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,31,31
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,29,29
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,18,18
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
IXIAMAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,12,12
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,22,22
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,158,158
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,327,327
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,12,12
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,8,8
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,41,41
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,6,6
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,40,40
MALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,9,9
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,5,5
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,25,25
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,5,5
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,12,12
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,6,6
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,30,30
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,33,33
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,160,160
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,8,8
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,2,2
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,19,19
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,98,98
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,12,12
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,243,243
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,35,35
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,44,44
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,14,14
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,52,52
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,2,2
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,12,12
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,25,25
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,9,9
PELECHUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,8,8
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,6,6
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,3,3
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,5,5
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,9,9
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,124,124
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,32,32
PUCARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,4,4
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,18,18
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,28,28
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,7,7
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,12,12
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,18,18
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,698,698
QUIABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,11,11
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,105,105
QUIME,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,29,29
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-05-01,7,7
