municipality,group,variable,month,Nuevas en personas de 60 años o más -Hombre,Nuevas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
PUERTO VILLARROEL,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,50,30,50,30,80
PUNA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,185,287,185,287,472
PUNATA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,87,124,87,124,211
QUIABAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,5,2,5,2,7
QUILLACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,410,601,410,601,1011
QUIME,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,34,42,34,42,76
QUIRUSILLAS,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,3,9,3,9,12
RAVELO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,36,68,36,68,104
REYES,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,90,105,90,105,195
RIBERALTA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,141,115,141,115,256
ROBORE,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,42,49,42,49,91
RURRENABAQUE,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,112,112,112,112,224
SABAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,30,33,30,33,63
SACABA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,120,425,120,425,545
SACABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,2,18,2,18,20
SACACA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,47,80,47,80,127
SAIPINA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,8,6,8,6,14
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,60,51,60,51,111
SAMAIPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,59,53,59,53,112
SAN AGUSTIN,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,4,9,4,9,13
SAN ANDRES,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,12,11,12,11,23
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,50,58,50,58,108
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,8,7,8,7,15
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,15,15,15,15,30
SAN BENITO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,27,37,27,37,64
SAN BORJA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,102,89,102,89,191
SAN BUENA VENTURA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,28,46,28,46,74
SAN CARLOS,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,81,111,81,111,192
SAN IGNACIO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,63,82,63,82,145
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,194,239,194,239,433
SAN JAVIER(BNI),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,17,21,17,21,38
SAN JAVIER(STC),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,11,14,11,14,25
SAN JOAQUIN,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,62,61,62,61,123
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,94,83,94,83,177
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,47,35,47,35,82
SAN JULIAN,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,117,115,117,115,232
SAN LORENZO(PND),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,4,5,4,5,9
SAN LORENZO(TJA),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,68,110,68,110,178
SAN LUCAS,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,139,270,139,270,409
SAN MATIAS,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,19,12,19,12,31
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,89,101,89,101,190
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,24,28,24,28,52
SAN PEDRO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,63,72,63,72,135
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,29,48,29,48,77
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,47,48,47,48,95
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,5,7,5,7,12
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,11,29,11,29,40
SAN PEDRO(PND),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,4,9,4,9,13
SAN RAFAEL,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,22,19,22,19,41
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,31,80,31,80,111
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,11,12,11,12,23
SANTA ANA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,89,123,89,123,212
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,5803,7473,5803,7473,13276
SANTA ROSA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,64,56,64,56,120
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,41,45,41,45,86
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,14,9,14,9,23
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,52,56,52,56,108
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,21,12,21,12,33
SANTIVAÑES,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,17,41,17,41,58
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,17,18,17,18,35
SAPAHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,40,34,40,34,74
SENA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,8,3,8,3,11
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,25,38,25,38,63
SICAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,3,7,3,7,10
SIPE SIPE,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,19,57,19,57,76
SOPACHUY,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,37,41,37,41,78
SORACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,12,9,12,9,21
SORATA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,52,61,52,61,113
SUCRE,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,2388,3222,2388,3222,5610
TACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,2,5,2,5,7
TACACOMA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,14,12,14,12,26
TACOBAMBA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,17,67,17,67,84
TACOPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,26,63,26,63,89
TAHUA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,7,4,7,4,11
TAPACARI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,76,74,76,74,150
TARABUCO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,98,151,98,151,249
TARACO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,21,17,21,17,38
TARATA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,7,10,7,10,17
TARIJA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,1586,1690,1586,1690,3276
TARVITA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,64,83,64,83,147
TEOPONTE,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,65,50,65,50,115
TIAWANACU,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,23,25,23,25,48
TINGUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,47,97,47,97,144
TIPUANI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,13,9,13,9,22
TIQUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,17,12,17,12,29
TIRAQUE (CBBA),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,48,38,48,38,86
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,8,16,8,16,24
TOCO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,7,17,7,17,24
TODOS SANTOS,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,2,0,2,0,2
TOLATA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,13,19,13,19,32
TOLEDO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,31,42,31,42,73
TOMAVE,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,55,115,55,115,170
TOMINA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,34,53,34,53,87
TORO TORO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,31,36,31,36,67
TOTORA(CBBA),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,18,34,18,34,52
TOTORA(ORR),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,9,16,9,16,25
TRIGAL,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,28,37,28,37,65
TRINIDAD,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,326,404,326,404,730
TUPIZA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,379,561,379,561,940
TURCO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,29,19,29,19,48
UMALA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,27,24,27,24,51
UNCIA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,138,182,138,182,320
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,57,64,57,64,121
URUBICHA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,12,13,12,13,25
UYUNI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,159,178,159,178,337
VACAS,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,30,55,30,55,85
VALLEGRANDE,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,180,233,180,233,413
VIACHA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,266,235,266,235,501
VILA VILA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,5,11,5,11,16
VILLA MONTES,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,66,65,66,65,131
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,6,5,6,5,11
VILLA RIVERO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,14,20,14,20,34
VILLA SERRANO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,40,71,40,71,111
VILLA TUNARI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,141,101,141,101,242
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,38,65,38,65,103
VILLAZON,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,223,300,223,300,523
VINTO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,18,45,18,45,63
VITICHI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,85,135,85,135,220
WALDO BALLIVIAN,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,3,3,3,3,6
WARNES,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,59,56,59,56,115
YACO,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,22,12,22,12,34
YACUIBA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,514,564,514,564,1078
YAMPARAEZ,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,39,63,39,63,102
YANACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,27,21,27,21,48
YAPACANI,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,151,126,151,126,277
YOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,36,53,36,53,89
YOTALA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,116,107,116,107,223
YUNCHARA,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,23,47,23,47,70
ZUDAÑEZ,consulta externa,nuevas en personas de 60 anos o mas,2006-04-01,59,84,59,84,143
ACACIO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,16,54,16,54,70
ACHACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,165,161,165,161,326
ACHOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,15,4,15,4,19
AIQUILE,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,58,90,58,90,148
ALALAY,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,7,0,7,0,7
ALCALA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,26,65,26,65,91
ANCORAIMES,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,34,40,34,40,74
ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,24,33,24,33,57
ANTEQUERA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,2,8,2,8,10
ANZALDO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,16,28,16,28,44
APOLO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,33,59,33,59,92
ARAMPAMPA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,26,16,26,16,42
ARANI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,8,9,8,9,17
ARBIETO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,27,23,27,23,50
ARQUE,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,28,15,28,15,43
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,24,20,24,20,44
ATOCHA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,78,120,78,120,198
AUCAPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,17,25,17,25,42
AYATA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,21,14,21,14,35
AYO AYO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,19,11,19,11,30
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,57,71,57,71,128
AZURDUY,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,64,115,64,115,179
BATALLAS,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,36,38,36,38,74
BAURES,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,43,39,43,39,82
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,11,6,11,6,17
BELEN DE URMIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,38,40,38,40,78
BELLA FLOR,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,9,6,9,6,15
BERMEJO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,293,251,293,251,544
BETANZOS,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,180,275,180,275,455
BOLIVAR,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,18,23,18,23,41
BOLPEBRA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,5,4,5,4,9
BOYUIBE,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,21,44,21,44,65
BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,89,48,89,48,137
CABEZAS,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,31,40,31,40,71
CAIROMA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,45,32,45,32,77
"CAIZA ""D""",consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,68,95,68,95,163
CAJUATA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,31,38,31,38,69
CALACOTO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,84,84,84,84,168
CALAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,21,17,21,17,38
CAMARGO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,152,202,152,202,354
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,52,55,52,55,107
CAMIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,678,959,678,959,1637
CAPINOTA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,25,28,25,28,53
CAQUIAVIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,30,55,30,55,85
CARACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,89,81,89,81,170
CARANAVI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,348,183,348,183,531
CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,2,1,2,1,3
CARAPARI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,52,70,52,70,122
CARIPUYO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,17,24,17,24,41
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,2,0,2,0,2
CATACORA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,9,8,9,8,17
CHACARILLA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,4,4,4,4,8
CHALLAPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,167,133,167,133,300
CHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,16,38,16,38,54
CHARAGUA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,43,38,43,38,81
CHARAÑA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,14,13,14,13,27
CHAYANTA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,58,127,58,127,185
CHIMORE,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,24,14,24,14,38
CHIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,6,5,6,5,11
CHOQUE COTA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,8,10,8,10,18
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,72,55,72,55,127
CHUMA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,58,65,58,65,123
CLIZA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,20,26,20,26,46
COBIJA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,279,203,279,203,482
COCHABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,4431,6463,4431,6463,10894
COIPASA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,1,0,1,0,1
COLCAPIRHUA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,137,169,137,169,306
"COLCHA ""K""",consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,76,94,76,94,170
COLLANA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,14,11,14,11,25
COLOMI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,10,8,10,8,18
COLPA BELGICA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,64,52,64,52,116
COLQUECHACA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,100,120,100,120,220
COLQUENCHA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,20,39,20,39,59
COLQUIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,81,66,81,66,147
COMANCHE,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,16,21,16,21,37
COMARAPA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,113,157,113,157,270
COMBAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,15,16,15,16,31
CONCEPCION,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,64,48,64,48,112
COPACABANA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,52,52,52,52,104
CORIPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,34,27,34,27,61
CORO CORO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,38,30,38,30,68
COROICO,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,113,93,113,93,206
CORQUE,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,66,58,66,58,124
COTAGAITA,consulta externa,nuevas en personas de 60 anos o mas,2006-05-01,277,539,277,539,816
