municipality,group,variable,month,Repetidas en menores de 5 años -Hombre,Repetidas en menores de 5 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TAHUA,consulta externa,repetidas en menores de 5 anos,2006-04-01,2,0,2,0,2
TAPACARI,consulta externa,repetidas en menores de 5 anos,2006-04-01,7,4,7,4,11
TARABUCO,consulta externa,repetidas en menores de 5 anos,2006-04-01,210,220,210,220,430
TARACO,consulta externa,repetidas en menores de 5 anos,2006-04-01,2,2,2,2,4
TARATA,consulta externa,repetidas en menores de 5 anos,2006-04-01,27,35,27,35,62
TARIJA,consulta externa,repetidas en menores de 5 anos,2006-04-01,748,611,748,611,1359
TARVITA,consulta externa,repetidas en menores de 5 anos,2006-04-01,17,23,17,23,40
TEOPONTE,consulta externa,repetidas en menores de 5 anos,2006-04-01,8,2,8,2,10
TIAWANACU,consulta externa,repetidas en menores de 5 anos,2006-04-01,4,2,4,2,6
TINGUIPAYA,consulta externa,repetidas en menores de 5 anos,2006-04-01,31,24,31,24,55
TIPUANI,consulta externa,repetidas en menores de 5 anos,2006-04-01,4,0,4,0,4
TIQUIPAYA,consulta externa,repetidas en menores de 5 anos,2006-04-01,269,210,269,210,479
TIRAQUE (CBBA),consulta externa,repetidas en menores de 5 anos,2006-04-01,104,83,104,83,187
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en menores de 5 anos,2006-04-01,2,3,2,3,5
TOCO,consulta externa,repetidas en menores de 5 anos,2006-04-01,5,5,5,5,10
TODOS SANTOS,consulta externa,repetidas en menores de 5 anos,2006-04-01,1,0,1,0,1
TOLATA,consulta externa,repetidas en menores de 5 anos,2006-04-01,7,5,7,5,12
TOLEDO,consulta externa,repetidas en menores de 5 anos,2006-04-01,4,4,4,4,8
TOMAVE,consulta externa,repetidas en menores de 5 anos,2006-04-01,3,3,3,3,6
TOMINA,consulta externa,repetidas en menores de 5 anos,2006-04-01,3,4,3,4,7
TORO TORO,consulta externa,repetidas en menores de 5 anos,2006-04-01,16,22,16,22,38
TOTORA(CBBA),consulta externa,repetidas en menores de 5 anos,2006-04-01,124,75,124,75,199
TOTORA(ORR),consulta externa,repetidas en menores de 5 anos,2006-04-01,2,2,2,2,4
TRIGAL,consulta externa,repetidas en menores de 5 anos,2006-04-01,1,7,1,7,8
TRINIDAD,consulta externa,repetidas en menores de 5 anos,2006-04-01,371,358,371,358,729
TUPIZA,consulta externa,repetidas en menores de 5 anos,2006-04-01,129,64,129,64,193
TURCO,consulta externa,repetidas en menores de 5 anos,2006-04-01,5,1,5,1,6
UMALA,consulta externa,repetidas en menores de 5 anos,2006-04-01,1,0,1,0,1
UNCIA,consulta externa,repetidas en menores de 5 anos,2006-04-01,20,13,20,13,33
URIONDO (A. CONCEPCION),consulta externa,repetidas en menores de 5 anos,2006-04-01,53,47,53,47,100
URUBICHA,consulta externa,repetidas en menores de 5 anos,2006-04-01,4,6,4,6,10
UYUNI,consulta externa,repetidas en menores de 5 anos,2006-04-01,19,12,19,12,31
VACAS,consulta externa,repetidas en menores de 5 anos,2006-04-01,31,29,31,29,60
VALLEGRANDE,consulta externa,repetidas en menores de 5 anos,2006-04-01,15,13,15,13,28
VIACHA,consulta externa,repetidas en menores de 5 anos,2006-04-01,91,101,91,101,192
VILLA MONTES,consulta externa,repetidas en menores de 5 anos,2006-04-01,16,21,16,21,37
VILLA RIVERO,consulta externa,repetidas en menores de 5 anos,2006-04-01,6,3,6,3,9
VILLA SERRANO,consulta externa,repetidas en menores de 5 anos,2006-04-01,16,17,16,17,33
VILLA TUNARI,consulta externa,repetidas en menores de 5 anos,2006-04-01,141,104,141,104,245
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en menores de 5 anos,2006-04-01,14,10,14,10,24
VILLAZON,consulta externa,repetidas en menores de 5 anos,2006-04-01,45,30,45,30,75
VINTO,consulta externa,repetidas en menores de 5 anos,2006-04-01,72,65,72,65,137
VITICHI,consulta externa,repetidas en menores de 5 anos,2006-04-01,6,6,6,6,12
WALDO BALLIVIAN,consulta externa,repetidas en menores de 5 anos,2006-04-01,1,0,1,0,1
WARNES,consulta externa,repetidas en menores de 5 anos,2006-04-01,39,36,39,36,75
YACO,consulta externa,repetidas en menores de 5 anos,2006-04-01,5,1,5,1,6
YACUIBA,consulta externa,repetidas en menores de 5 anos,2006-04-01,96,86,96,86,182
YAMPARAEZ,consulta externa,repetidas en menores de 5 anos,2006-04-01,10,11,10,11,21
YANACACHI,consulta externa,repetidas en menores de 5 anos,2006-04-01,2,1,2,1,3
YAPACANI,consulta externa,repetidas en menores de 5 anos,2006-04-01,90,73,90,73,163
YOCALLA,consulta externa,repetidas en menores de 5 anos,2006-04-01,15,19,15,19,34
YOTALA,consulta externa,repetidas en menores de 5 anos,2006-04-01,18,19,18,19,37
YUNCHARA,consulta externa,repetidas en menores de 5 anos,2006-04-01,50,52,50,52,102
ZUDAÑEZ,consulta externa,repetidas en menores de 5 anos,2006-04-01,0,4,0,4,4
ACACIO,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,1,3,1,4
ACHACACHI,consulta externa,repetidas en menores de 5 anos,2006-05-01,8,8,8,8,16
ACHOCALLA,consulta externa,repetidas en menores de 5 anos,2006-05-01,11,8,11,8,19
AIQUILE,consulta externa,repetidas en menores de 5 anos,2006-05-01,109,111,109,111,220
ALALAY,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,0,3,0,3
ALCALA,consulta externa,repetidas en menores de 5 anos,2006-05-01,7,0,7,0,7
ANCORAIMES,consulta externa,repetidas en menores de 5 anos,2006-05-01,7,14,7,14,21
ANDAMARCA,consulta externa,repetidas en menores de 5 anos,2006-05-01,6,12,6,12,18
ANTEQUERA,consulta externa,repetidas en menores de 5 anos,2006-05-01,69,93,69,93,162
ANZALDO,consulta externa,repetidas en menores de 5 anos,2006-05-01,32,32,32,32,64
APOLO,consulta externa,repetidas en menores de 5 anos,2006-05-01,14,14,14,14,28
ARAMPAMPA,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,0,1,0,1
ARANI,consulta externa,repetidas en menores de 5 anos,2006-05-01,38,18,38,18,56
ARBIETO,consulta externa,repetidas en menores de 5 anos,2006-05-01,8,4,8,4,12
ARQUE,consulta externa,repetidas en menores de 5 anos,2006-05-01,31,27,31,27,58
ASCENCION DE GUARAYOS,consulta externa,repetidas en menores de 5 anos,2006-05-01,41,55,41,55,96
ATOCHA,consulta externa,repetidas en menores de 5 anos,2006-05-01,109,75,109,75,184
AUCAPATA,consulta externa,repetidas en menores de 5 anos,2006-05-01,6,5,6,5,11
AYATA,consulta externa,repetidas en menores de 5 anos,2006-05-01,9,9,9,9,18
AYO AYO,consulta externa,repetidas en menores de 5 anos,2006-05-01,14,19,14,19,33
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en menores de 5 anos,2006-05-01,44,46,44,46,90
AZURDUY,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,1,0,1,1
BATALLAS,consulta externa,repetidas en menores de 5 anos,2006-05-01,4,1,4,1,5
BAURES,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,4,1,4,5
BELEN DE ANDAMARCA,consulta externa,repetidas en menores de 5 anos,2006-05-01,14,28,14,28,42
BELEN DE URMIRI,consulta externa,repetidas en menores de 5 anos,2006-05-01,6,3,6,3,9
BERMEJO,consulta externa,repetidas en menores de 5 anos,2006-05-01,45,26,45,26,71
BETANZOS,consulta externa,repetidas en menores de 5 anos,2006-05-01,27,27,27,27,54
BOLIVAR,consulta externa,repetidas en menores de 5 anos,2006-05-01,9,3,9,3,12
BOLPEBRA,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,1,0,1,1
BOYUIBE,consulta externa,repetidas en menores de 5 anos,2006-05-01,2,7,2,7,9
BUENA VISTA,consulta externa,repetidas en menores de 5 anos,2006-05-01,136,118,136,118,254
CABEZAS,consulta externa,repetidas en menores de 5 anos,2006-05-01,9,3,9,3,12
CAIROMA,consulta externa,repetidas en menores de 5 anos,2006-05-01,16,14,16,14,30
"CAIZA ""D""",consulta externa,repetidas en menores de 5 anos,2006-05-01,7,8,7,8,15
CAJUATA,consulta externa,repetidas en menores de 5 anos,2006-05-01,10,8,10,8,18
CALACOTO,consulta externa,repetidas en menores de 5 anos,2006-05-01,2,2,2,2,4
CALAMARCA,consulta externa,repetidas en menores de 5 anos,2006-05-01,11,10,11,10,21
CAMARGO,consulta externa,repetidas en menores de 5 anos,2006-05-01,17,10,17,10,27
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en menores de 5 anos,2006-05-01,6,2,6,2,8
CAMIRI,consulta externa,repetidas en menores de 5 anos,2006-05-01,94,70,94,70,164
CAPINOTA,consulta externa,repetidas en menores de 5 anos,2006-05-01,54,63,54,63,117
CAQUIAVIRI,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,2,1,2,3
CARACOLLO,consulta externa,repetidas en menores de 5 anos,2006-05-01,15,15,15,15,30
CARANAVI,consulta externa,repetidas en menores de 5 anos,2006-05-01,33,23,33,23,56
CARAPARI,consulta externa,repetidas en menores de 5 anos,2006-05-01,13,7,13,7,20
CARIPUYO,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,1,1,1,2
CARMEN RIVERO TORREZ,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,0,1,0,1
CHALLAPATA,consulta externa,repetidas en menores de 5 anos,2006-05-01,29,13,29,13,42
CHAQUI,consulta externa,repetidas en menores de 5 anos,2006-05-01,4,1,4,1,5
CHARAGUA,consulta externa,repetidas en menores de 5 anos,2006-05-01,16,8,16,8,24
CHARAÑA,consulta externa,repetidas en menores de 5 anos,2006-05-01,4,1,4,1,5
CHAYANTA,consulta externa,repetidas en menores de 5 anos,2006-05-01,18,7,18,7,25
CHIMORE,consulta externa,repetidas en menores de 5 anos,2006-05-01,33,37,33,37,70
CHIPAYA,consulta externa,repetidas en menores de 5 anos,2006-05-01,8,5,8,5,13
CHOQUE COTA,consulta externa,repetidas en menores de 5 anos,2006-05-01,11,17,11,17,28
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en menores de 5 anos,2006-05-01,15,15,15,15,30
CHUMA,consulta externa,repetidas en menores de 5 anos,2006-05-01,4,8,4,8,12
CLIZA,consulta externa,repetidas en menores de 5 anos,2006-05-01,28,34,28,34,62
COBIJA,consulta externa,repetidas en menores de 5 anos,2006-05-01,70,87,70,87,157
COCHABAMBA,consulta externa,repetidas en menores de 5 anos,2006-05-01,4062,3870,4062,3870,7932
COIPASA,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,0,1,0,1
COLCAPIRHUA,consulta externa,repetidas en menores de 5 anos,2006-05-01,174,159,174,159,333
"COLCHA ""K""",consulta externa,repetidas en menores de 5 anos,2006-05-01,8,12,8,12,20
COLLANA,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,0,1,0,1
COLOMI,consulta externa,repetidas en menores de 5 anos,2006-05-01,52,29,52,29,81
COLPA BELGICA,consulta externa,repetidas en menores de 5 anos,2006-05-01,40,36,40,36,76
COLQUECHACA,consulta externa,repetidas en menores de 5 anos,2006-05-01,8,22,8,22,30
COLQUENCHA,consulta externa,repetidas en menores de 5 anos,2006-05-01,7,9,7,9,16
COLQUIRI,consulta externa,repetidas en menores de 5 anos,2006-05-01,44,33,44,33,77
COMANCHE,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,2,0,2,2
COMARAPA,consulta externa,repetidas en menores de 5 anos,2006-05-01,28,28,28,28,56
COMBAYA,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,2,1,2,3
CONCEPCION,consulta externa,repetidas en menores de 5 anos,2006-05-01,7,3,7,3,10
COPACABANA,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,1,0,1,1
CORIPATA,consulta externa,repetidas en menores de 5 anos,2006-05-01,26,20,26,20,46
CORO CORO,consulta externa,repetidas en menores de 5 anos,2006-05-01,4,6,4,6,10
COROICO,consulta externa,repetidas en menores de 5 anos,2006-05-01,33,40,33,40,73
CORQUE,consulta externa,repetidas en menores de 5 anos,2006-05-01,12,11,12,11,23
COTAGAITA,consulta externa,repetidas en menores de 5 anos,2006-05-01,50,31,50,31,81
COTOCA,consulta externa,repetidas en menores de 5 anos,2006-05-01,27,50,27,50,77
CUATRO CAÑADAS,consulta externa,repetidas en menores de 5 anos,2006-05-01,34,12,34,12,46
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en menores de 5 anos,2006-05-01,6,4,6,4,10
CUEVO,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,12,1,12,13
CULPINA,consulta externa,repetidas en menores de 5 anos,2006-05-01,10,8,10,8,18
CURAHUARA DE CARANGAS,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,3,0,3,3
CURVA,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,1,0,1,1
DESAGUADERO,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,1,1,1,2
EL ALTO,consulta externa,repetidas en menores de 5 anos,2006-05-01,2414,2343,2414,2343,4757
EL CHORO,consulta externa,repetidas en menores de 5 anos,2006-05-01,10,3,10,3,13
EL PUENTE(STC),consulta externa,repetidas en menores de 5 anos,2006-05-01,9,18,9,18,27
EL PUENTE(TJA),consulta externa,repetidas en menores de 5 anos,2006-05-01,22,21,22,21,43
EL TORNO,consulta externa,repetidas en menores de 5 anos,2006-05-01,42,43,42,43,85
EL VILLAR,consulta externa,repetidas en menores de 5 anos,2006-05-01,2,0,2,0,2
ENTRE RIOS,consulta externa,repetidas en menores de 5 anos,2006-05-01,9,8,9,8,17
ENTRE RIOS,consulta externa,repetidas en menores de 5 anos,2006-05-01,31,23,31,23,54
EUCALIPTUS,consulta externa,repetidas en menores de 5 anos,2006-05-01,29,19,29,19,48
EUREKA (SANTOS MERCADO),consulta externa,repetidas en menores de 5 anos,2006-05-01,1,0,1,0,1
EXALTACION,consulta externa,repetidas en menores de 5 anos,2006-05-01,11,6,11,6,17
FERNANDEZ ALONSO,consulta externa,repetidas en menores de 5 anos,2006-05-01,34,29,34,29,63
FILADELFIA,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,1,1,1,2
GENERAL SAAVEDRA,consulta externa,repetidas en menores de 5 anos,2006-05-01,13,9,13,9,22
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en menores de 5 anos,2006-05-01,2,3,2,3,5
GUAQUI,consulta externa,repetidas en menores de 5 anos,2006-05-01,5,6,5,6,11
GUAYARAMERIN,consulta externa,repetidas en menores de 5 anos,2006-05-01,110,120,110,120,230
GUTIERREZ,consulta externa,repetidas en menores de 5 anos,2006-05-01,29,35,29,35,64
HUACARETA,consulta externa,repetidas en menores de 5 anos,2006-05-01,55,68,55,68,123
HUACHACALLA,consulta externa,repetidas en menores de 5 anos,2006-05-01,5,2,5,2,7
HUANUNI,consulta externa,repetidas en menores de 5 anos,2006-05-01,210,215,210,215,425
HUARACAJE,consulta externa,repetidas en menores de 5 anos,2006-05-01,29,16,29,16,45
HUAYLLAMARCA,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,2,0,2,2
ICHOCA,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,2,1,2,3
ICLA,consulta externa,repetidas en menores de 5 anos,2006-05-01,9,19,9,19,28
INCAHUASI,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,2,3,2,5
INGAVI (HUMAITA),consulta externa,repetidas en menores de 5 anos,2006-05-01,2,1,2,1,3
INQUISIVI,consulta externa,repetidas en menores de 5 anos,2006-05-01,13,15,13,15,28
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en menores de 5 anos,2006-05-01,7,3,7,3,10
IXIAMAS,consulta externa,repetidas en menores de 5 anos,2006-05-01,11,8,11,8,19
JESUS DE MACHACA,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,4,3,4,7
LA ASUNTA,consulta externa,repetidas en menores de 5 anos,2006-05-01,13,16,13,16,29
LA GUARDIA,consulta externa,repetidas en menores de 5 anos,2006-05-01,90,81,90,81,171
LA PAZ,consulta externa,repetidas en menores de 5 anos,2006-05-01,4730,4813,4730,4813,9543
LA RIVERA,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,2,0,2,2
LAGUNILLAS,consulta externa,repetidas en menores de 5 anos,2006-05-01,6,6,6,6,12
LAJA,consulta externa,repetidas en menores de 5 anos,2006-05-01,15,3,15,3,18
LAS CARRERAS,consulta externa,repetidas en menores de 5 anos,2006-05-01,7,5,7,5,12
LLALLAGUA,consulta externa,repetidas en menores de 5 anos,2006-05-01,64,49,64,49,113
LLICA,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,10,3,10,13
LORETO,consulta externa,repetidas en menores de 5 anos,2006-05-01,15,17,15,17,32
LURIBAY,consulta externa,repetidas en menores de 5 anos,2006-05-01,2,2,2,2,4
MACHACAMARCA,consulta externa,repetidas en menores de 5 anos,2006-05-01,4,9,4,9,13
MACHARETI,consulta externa,repetidas en menores de 5 anos,2006-05-01,8,10,8,10,18
MAGDALENA,consulta externa,repetidas en menores de 5 anos,2006-05-01,18,20,18,20,38
MAIRANA,consulta externa,repetidas en menores de 5 anos,2006-05-01,5,9,5,9,14
MALLA,consulta externa,repetidas en menores de 5 anos,2006-05-01,6,1,6,1,7
MAPIRI,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,6,3,6,9
MECAPACA,consulta externa,repetidas en menores de 5 anos,2006-05-01,17,18,17,18,35
MINEROS,consulta externa,repetidas en menores de 5 anos,2006-05-01,20,17,20,17,37
MIZQUE,consulta externa,repetidas en menores de 5 anos,2006-05-01,35,37,35,37,72
MOCOMOCO,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,0,3,0,3
MOJINETE,consulta externa,repetidas en menores de 5 anos,2006-05-01,2,0,2,0,2
MOJOCOYA,consulta externa,repetidas en menores de 5 anos,2006-05-01,8,7,8,7,15
MONTEAGUDO,consulta externa,repetidas en menores de 5 anos,2006-05-01,120,95,120,95,215
MONTERO,consulta externa,repetidas en menores de 5 anos,2006-05-01,457,405,457,405,862
MORO MORO,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,4,1,4,5
MOROCHATA,consulta externa,repetidas en menores de 5 anos,2006-05-01,63,67,63,67,130
OCURI,consulta externa,repetidas en menores de 5 anos,2006-05-01,9,3,9,3,12
OKINAWA,consulta externa,repetidas en menores de 5 anos,2006-05-01,5,3,5,3,8
OMEREQUE,consulta externa,repetidas en menores de 5 anos,2006-05-01,29,13,29,13,42
ORURO,consulta externa,repetidas en menores de 5 anos,2006-05-01,796,802,796,802,1598
PADCAYA,consulta externa,repetidas en menores de 5 anos,2006-05-01,39,48,39,48,87
PADILLA,consulta externa,repetidas en menores de 5 anos,2006-05-01,7,3,7,3,10
PAILON,consulta externa,repetidas en menores de 5 anos,2006-05-01,9,8,9,8,17
PALCA,consulta externa,repetidas en menores de 5 anos,2006-05-01,4,5,4,5,9
PALOS BLANCOS,consulta externa,repetidas en menores de 5 anos,2006-05-01,36,30,36,30,66
PAMPA AULLAGAS,consulta externa,repetidas en menores de 5 anos,2006-05-01,2,1,2,1,3
PAMPA GRANDE,consulta externa,repetidas en menores de 5 anos,2006-05-01,4,7,4,7,11
PAPEL PAMPA,consulta externa,repetidas en menores de 5 anos,2006-05-01,2,0,2,0,2
PASORAPA,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,3,0,3,3
PATACAMAYA,consulta externa,repetidas en menores de 5 anos,2006-05-01,13,12,13,12,25
PAZÑA,consulta externa,repetidas en menores de 5 anos,2006-05-01,12,5,12,5,17
PELECHUCO,consulta externa,repetidas en menores de 5 anos,2006-05-01,4,3,4,3,7
POCOATA,consulta externa,repetidas en menores de 5 anos,2006-05-01,11,13,11,13,24
POCONA,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,4,3,4,7
POJO (CBBA),consulta externa,repetidas en menores de 5 anos,2006-05-01,4,5,4,5,9
POOPO,consulta externa,repetidas en menores de 5 anos,2006-05-01,6,2,6,2,8
PORCO,consulta externa,repetidas en menores de 5 anos,2006-05-01,15,9,15,9,24
POROMA,consulta externa,repetidas en menores de 5 anos,2006-05-01,22,19,22,19,41
PORONGO,consulta externa,repetidas en menores de 5 anos,2006-05-01,14,12,14,12,26
PORTACHUELO,consulta externa,repetidas en menores de 5 anos,2006-05-01,49,38,49,38,87
PORVENIR,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,1,1,1,2
POSTRER VALLE,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,1,1,1,2
POTOSI,consulta externa,repetidas en menores de 5 anos,2006-05-01,581,356,581,356,937
PRESTO,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,2,1,2,3
PUCARA,consulta externa,repetidas en menores de 5 anos,2006-05-01,0,2,0,2,2
PUCARANI,consulta externa,repetidas en menores de 5 anos,2006-05-01,10,9,10,9,19
PUERTO ACOSTA,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,2,1,2,3
PUERTO CARABUCO,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,13,3,13,16
PUERTO GONZALO MORENO,consulta externa,repetidas en menores de 5 anos,2006-05-01,7,6,7,6,13
PUERTO PEREZ,consulta externa,repetidas en menores de 5 anos,2006-05-01,3,0,3,0,3
PUERTO QUIJARRO,consulta externa,repetidas en menores de 5 anos,2006-05-01,12,19,12,19,31
PUERTO RICO,consulta externa,repetidas en menores de 5 anos,2006-05-01,2,2,2,2,4
PUERTO SILES,consulta externa,repetidas en menores de 5 anos,2006-05-01,1,0,1,0,1
PUERTO SUAREZ,consulta externa,repetidas en menores de 5 anos,2006-05-01,20,13,20,13,33
PUERTO VILLARROEL,consulta externa,repetidas en menores de 5 anos,2006-05-01,73,80,73,80,153
PUNA,consulta externa,repetidas en menores de 5 anos,2006-05-01,19,14,19,14,33
PUNATA,consulta externa,repetidas en menores de 5 anos,2006-05-01,95,99,95,99,194
