municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
SAN JULIAN,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,59,349,59,349,408
SAN LORENZO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,4,2,4,2,6
SAN LORENZO(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,8,44,8,44,52
SAN LUCAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,36,127,36,127,163
SAN MATIAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,5,161,5,161,166
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,16,59,16,59,75
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,8,8,8,8,16
SAN PEDRO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,105,188,105,188,293
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,0,1,0,1,1
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,4,2,4,6
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,3,2,3,5
SAN RAFAEL,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,6,9,6,9,15
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,8,19,8,19,27
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,9,127,9,127,136
SANTA ANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,35,113,35,113,148
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,6107,13947,6107,13947,20054
SANTA ROSA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,8,2,8,10
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,5,12,5,12,17
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,1,1,1,1,2
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,24,16,24,16,40
SANTIVAÑES,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,5,5,5,5,10
SAPAHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,0,2,0,2
SENA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,1,0,1,0,1
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,4,2,4,2,6
SICAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,0,1,0,1,1
SIPE SIPE,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,22,202,22,202,224
SOPACHUY,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,1,7,1,7,8
SORACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,3,2,3,2,5
SORATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,10,6,10,6,16
SUCRE,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2167,5934,2167,5934,8101
TACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,1,12,1,12,13
TACACOMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,3,10,3,10,13
TACOBAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,1,3,1,3,4
TAHUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,0,1,0,1,1
TAPACARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,7,37,7,37,44
TARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,23,61,23,61,84
TARACO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,3,2,3,5
TARATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,7,3,7,3,10
TARIJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,1707,4908,1707,4908,6615
TARVITA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,0,18,0,18,18
TEOPONTE,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,4,5,4,5,9
TIAWANACU,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,5,9,5,9,14
TINGUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,16,18,16,18,34
TIPUANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,3,2,3,5
TIQUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,17,105,17,105,122
TIRAQUE (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,45,273,45,273,318
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,0,6,0,6,6
TOCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,1,2,1,3
TODOS SANTOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,2,2,2,4
TOLATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,0,5,0,5,5
TOLEDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,3,12,3,12,15
TOMAVE,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,13,14,13,14,27
TOMINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,5,6,5,6,11
TORO TORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,9,33,9,33,42
TOTORA(CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,1,13,1,13,14
TRIGAL,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,0,6,0,6,6
TRINIDAD,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,299,690,299,690,989
TUPIZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,188,232,188,232,420
TURCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,1,0,1,0,1
UNCIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,94,156,94,156,250
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,13,35,13,35,48
URUBICHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,0,134,0,134,134
UYUNI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,30,117,30,117,147
VACAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,19,48,19,48,67
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,40,137,40,137,177
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,128,298,128,298,426
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,58,91,58,91,149
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,13,49,13,49,62
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,3,31,3,31,34
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,52,85,52,85,137
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,4,24,4,24,28
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,37,142,37,142,179
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,37,102,37,102,139
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,8,10,8,10,18
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,6,2,6,8
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,13,148,13,148,161
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,2,3,2,3,5
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,181,662,181,662,843
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,21,30,21,30,51
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,3,2,3,2,5
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,31,317,31,317,348
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,5,3,5,3,8
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,15,46,15,46,61
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,21,31,21,31,52
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-04-01,9,21,9,21,30
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,8,4,8,12
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,41,38,41,38,79
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,5,1,5,6
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,65,321,65,321,386
ALCALA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,12,1,12,13
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,7,5,7,12
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,4,2,4,6
ANTEQUERA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,11,4,11,15
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,5,1,5,6
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8,13,8,13,21
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8,24,8,24,32
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,13,0,13,13
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,9,2,9,11
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,314,337,314,337,651
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,22,16,22,16,38
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,4,3,4,7
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,11,21,11,21,32
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,17,5,17,22
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,2,0,2,2
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,8,4,8,12
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,4,4,4,8
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,1,1,1,2
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,6,2,6,8
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,96,172,96,172,268
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,25,41,25,41,66
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,0,2,0,2
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,6,14,6,14,20
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,33,81,33,81,114
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,6,15,6,15,21
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,126,69,126,69,195
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8,11,8,11,19
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,3,0,3,3
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,1,1,1,2
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,13,4,13,17
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,40,5,40,45
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,2,2,2,4
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,61,89,61,89,150
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,14,25,14,25,39
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,7,3,7,10
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,32,5,32,37
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,19,17,19,17,36
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,10,3,10,13
CARIPUYO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,1,5,1,6
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,0,1,0,1
CATACORA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,1,1,1,2
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,23,14,23,14,37
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,4,2,4,6
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8,26,8,26,34
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,4,1,4,5
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,12,22,12,22,34
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,12,26,12,26,38
CHIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,2,0,2,2
CHOQUE COTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,16,44,16,44,60
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,62,52,62,52,114
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,4,2,4,6
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,9,1,9,10
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,46,390,46,390,436
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8613,21023,8613,21023,29636
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,113,364,113,364,477
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8,13,8,13,21
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,8,4,8,12
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,15,52,15,52,67
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,10,13,10,13,23
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,7,2,7,9
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,19,23,19,23,42
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,3,0,3,3
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,12,21,12,21,33
COMBAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,1,1,1,2
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,2,0,2,2
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,0,2,0,2
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,9,10,9,10,19
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,4,5,4,9
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,61,96,61,96,157
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,28,17,28,17,45
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,84,108,84,108,192
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,26,25,26,25,51
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,12,38,12,38,50
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,3,1,3,4
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,6,4,6,4,10
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,5,1,5,6
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,3,1,3,4
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,1,3,1,4
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,3,0,3,3
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2833,5350,2833,5350,8183
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,6,0,6,6
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,3,5,3,8
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,10,5,10,15
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,216,240,216,240,456
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,0,1,0,1
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,10,19,10,19,29
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,13,9,13,9,22
ESCARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,1,0,1,1
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,8,3,8,11
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,7,3,7,10
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,10,79,10,79,89
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,1,0,1,1
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8,4,8,4,12
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,2,4,2,6
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,1,1,1,2
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,10,3,10,13
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,210,246,210,246,456
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,7,12,7,12,19
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8,76,8,76,84
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,1,0,1,1
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,124,150,124,150,274
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,11,23,11,23,34
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,7,3,7,10
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,7,3,7,10
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,7,4,7,11
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,3,1,3,4
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,3,1,3,1,4
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,9,8,9,8,17
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,20,25,20,25,45
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,5,1,5,6
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,6,12,6,12,18
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,2,5,2,7
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,17,147,17,147,164
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,13532,31048,13532,31048,44580
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,4,4,4,8
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,9,8,9,8,17
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,10,1,10,11
LICOMA PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,1,0,1,1
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,52,65,52,65,117
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,7,4,7,4,11
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,6,9,6,9,15
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,2,4,2,4,6
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8,15,8,15,23
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,38,5,38,43
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,27,97,27,97,124
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,5,8,5,8,13
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,0,2,0,2,2
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,4,5,4,5,9
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,13,19,13,19,32
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,11,54,11,54,65
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,5,1,5,6
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,8,6,8,6,14
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2006-05-01,1,0,1,0,1
