municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,123,126,123,126,249
AZURDUY,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,77,98,77,98,175
BATALLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,31,35,31,35,66
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,16,16,16,16,32
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,12,14,12,14,26
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,32,33,32,33,65
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,40,42,40,42,82
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,342,336,342,336,678
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,277,263,277,263,540
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,36,36,36,36,72
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,34,36,34,36,70
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,70,54,70,54,124
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,88,68,88,68,156
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,160,133,160,133,293
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,81,77,81,77,158
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,107,95,107,95,202
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,60,50,60,50,110
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,112,88,112,88,200
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,54,33,54,33,87
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,133,145,133,145,278
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,34,55,34,55,89
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,412,572,412,572,984
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,84,89,84,89,173
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,45,44,45,44,89
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,120,133,120,133,253
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,364,329,364,329,693
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,160,177,160,177,337
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,33,35,33,35,68
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,3,5,3,5,8
CATACORA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,21,4,21,4,25
CHACARILLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,5,9,5,9,14
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,143,124,143,124,267
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,34,26,34,26,60
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,107,121,107,121,228
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,21,17,21,17,38
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,111,103,111,103,214
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,90,97,90,97,187
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,10,7,10,7,17
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,22,17,22,17,39
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,197,199,197,199,396
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,52,63,52,63,115
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,52,42,52,42,94
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,275,247,275,247,522
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,5659,6017,5659,6017,11676
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,3,7,3,7,10
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,286,275,286,275,561
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,92,111,92,111,203
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,8,6,8,6,14
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,53,39,53,39,92
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,43,32,43,32,75
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,139,113,139,113,252
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,53,73,53,73,126
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,83,90,83,90,173
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,16,22,16,22,38
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,163,142,163,142,305
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,10,15,10,15,25
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,37,37,37,37,74
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,84,83,84,83,167
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,136,84,136,84,220
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,45,43,45,43,88
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,148,132,148,132,280
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,102,91,102,91,193
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,393,395,393,395,788
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,46,51,46,51,97
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,122,104,122,104,226
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,19,13,19,13,32
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,70,78,70,78,148
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,89,110,89,110,199
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,31,43,31,43,74
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,7,13,7,13,20
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,37,26,37,26,63
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,7341,8262,7341,8262,15603
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,48,34,48,34,82
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,142,128,142,128,270
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,189,179,189,179,368
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,256,260,256,260,516
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,42,27,42,27,69
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,264,287,264,287,551
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,62,42,62,42,104
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,3,0,3,0,3
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,54,55,54,55,109
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,7,13,7,13,20
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,22,37,22,37,59
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,33,40,33,40,73
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,74,61,74,61,135
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,126,124,126,124,250
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,76,69,76,69,145
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,25,37,25,37,62
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,35,19,35,19,54
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,285,372,285,372,657
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,183,204,183,204,387
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,129,99,129,99,228
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,28,32,28,32,60
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,13,5,13,5,18
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,293,345,293,345,638
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,46,23,46,23,69
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,52,55,52,55,107
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,43,44,43,44,87
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,81,95,81,95,176
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,116,97,116,97,213
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,7,10,7,10,17
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,101,89,101,89,190
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,108,97,108,97,205
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,82,43,82,43,125
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,76,81,76,81,157
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,105,110,105,110,215
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,190,209,190,209,399
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,9389,9463,9389,9463,18852
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,7,5,7,5,12
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,75,68,75,68,143
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,68,38,68,38,106
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,27,34,27,34,61
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,19,36,19,36,55
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,271,237,271,237,508
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,37,35,37,35,72
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,27,14,27,14,41
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,65,66,65,66,131
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,35,43,35,43,78
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,105,126,105,126,231
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,75,93,75,93,168
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,58,36,58,36,94
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,65,67,65,67,132
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,116,90,116,90,206
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,108,84,108,84,192
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,24,38,24,38,62
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,49,72,49,72,121
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,111,119,111,119,230
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,10,4,10,4,14
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,41,41,41,41,82
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,356,419,356,419,775
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,915,909,915,909,1824
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,19,16,19,16,35
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,37,42,37,42,79
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,55,45,55,45,100
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,3,2,3,2,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,27,15,27,15,42
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,115,89,115,89,204
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,62,78,62,78,140
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,39,47,39,47,86
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,3527,3663,3527,3663,7190
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,227,285,227,285,512
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,151,168,151,168,319
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,63,60,63,60,123
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,75,71,75,71,146
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,160,143,160,143,303
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,28,28,28,28,56
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,54,63,54,63,117
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,73,55,73,55,128
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,10,14,10,14,24
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,74,43,74,43,117
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,46,72,46,72,118
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,51,58,51,58,109
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,132,102,132,102,234
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,65,63,65,63,128
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,35,27,35,27,62
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,36,25,36,25,61
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,89,109,89,109,198
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,165,166,165,166,331
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,125,124,125,124,249
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,145,108,145,108,253
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,51,54,51,54,105
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,86,118,86,118,204
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,2459,2216,2459,2216,4675
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,57,78,57,78,135
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,39,60,39,60,99
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,117,101,117,101,218
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,92,76,92,76,168
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,83,72,83,72,155
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,45,34,45,34,79
PUERTO PEREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,26,27,26,27,53
PUERTO QUIJARRO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,114,106,114,106,220
PUERTO RICO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,57,54,57,54,111
PUERTO SILES,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,4,1,4,1,5
PUERTO SUAREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,157,173,157,173,330
PUERTO VILLARROEL,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,218,210,218,210,428
PUNA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,274,241,274,241,515
PUNATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,143,135,143,135,278
QUIABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,5,8,5,8,13
QUILLACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,611,456,611,456,1067
QUIME,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,40,38,40,38,78
QUIRUSILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,21,12,21,12,33
RAVELO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,104,93,104,93,197
REYES,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,188,220,188,220,408
RIBERALTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,400,373,400,373,773
ROBORE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,98,60,98,60,158
RURRENABAQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,73,79,73,79,152
SABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,22,44,22,44,66
SACABA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,407,351,407,351,758
SACABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,31,23,31,23,54
SACACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,173,143,173,143,316
SAIPINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,40,38,40,38,78
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,88,96,88,96,184
SAMAIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,40,37,40,37,77
SAN AGUSTIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,20,22,20,22,42
SAN ANDRES,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,41,45,41,45,86
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,38,30,38,30,68
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,47,47,47,47,94
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,17,10,17,10,27
SAN BENITO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,59,50,59,50,109
SAN BORJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,128,110,128,110,238
SAN BUENA VENTURA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,97,79,97,79,176
SAN CARLOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,94,118,94,118,212
SAN IGNACIO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,158,144,158,144,302
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,308,356,308,356,664
SAN JAVIER(BNI),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,14,18,14,18,32
SAN JAVIER(STC),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,31,35,31,35,66
SAN JOAQUIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,28,33,28,33,61
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,83,96,83,96,179
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,44,57,44,57,101
SAN JULIAN,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,511,389,511,389,900
SAN LORENZO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,53,55,53,55,108
SAN LORENZO(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,333,391,333,391,724
SAN LUCAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,228,212,228,212,440
SAN MATIAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,34,37,34,37,71
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,36,40,36,40,76
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,70,72,70,72,142
SAN PEDRO,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,112,129,112,129,241
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,145,89,145,89,234
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,45,47,45,47,92
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,4,3,4,3,7
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,24,19,24,19,43
SAN PEDRO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,14,13,14,13,27
SAN RAFAEL,consulta externa,nuevas en personas de 5 a 14 anos,2006-05-01,11,14,11,14,25
