municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,8,8,8,8,16
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,31,24,31,24,55
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,446,475,446,475,921
TARVITA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,1,1,1,1,2
TEOPONTE,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,0,4,0,4,4
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,2,2,2,2,4
TINGUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,8,6,8,6,14
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,1,2,1,2,3
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,14,17,14,17,31
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,7,10,7,10,17
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,0,1,0,1,1
TOLEDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,2,1,2,1,3
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,4,2,4,2,6
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,1,0,1,0,1
TORO TORO,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,3,5,3,5,8
TOTORA(CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,4,8,4,8,12
TOTORA(ORR),consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,1,0,1,0,1
TRIGAL,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,1,1,1,1,2
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,126,192,126,192,318
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,86,105,86,105,191
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,39,25,39,25,64
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,11,7,11,7,18
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,5,5,5,5,10
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,9,6,9,6,15
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,36,25,36,25,61
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,44,44,44,44,88
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,23,31,23,31,54
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,3,4,3,4,7
VILLA SERRANO,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,2,4,2,4,6
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,13,20,13,20,33
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,9,4,9,4,13
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,21,18,21,18,39
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,17,15,17,15,32
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,1,0,1,0,1
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,16,12,16,12,28
YACO,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,3,6,3,6,9
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,71,72,71,72,143
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,9,2,9,2,11
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,13,12,13,12,25
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,4,2,4,2,6
YUNCHARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,14,11,14,11,25
ZUDAÑEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-04-01,1,0,1,0,1
ACACIO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,11,9,11,9,20
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,16,12,16,12,28
ACHOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,2,4,2,6
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,25,36,25,36,61
ALALAY,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
ALCALA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
ANTEQUERA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,13,19,13,19,32
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,2,1,2,3
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,5,3,5,3,8
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,5,5,5,5,10
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,8,16,8,16,24
ARQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,32,73,32,73,105
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,102,109,102,109,211
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,70,83,70,83,153
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
AYO AYO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,2,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,3,4,3,7
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,8,1,8,1,9
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,28,20,28,20,48
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,6,1,6,7
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
BOLPEBRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,0,2,0,2
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,13,7,13,7,20
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,1,3,1,4
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,48,31,48,31,79
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,3,0,3,3
CAJUATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,2,1,2,3
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,43,58,43,58,101
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,9,6,9,6,15
CAQUIAVIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,2,2,2,4
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,26,25,26,25,51
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,6,2,6,8
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,12,10,12,10,22
CHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,10,6,10,6,16
CHAYANTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,10,3,10,3,13
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,5,7,5,7,12
CHIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
CHOQUE COTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,17,18,17,18,35
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,12,10,12,10,22
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,2,1,2,3
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,10,4,10,4,14
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,23,23,23,23,46
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2550,2552,2550,2552,5102
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,36,45,36,45,81
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,14,3,14,17
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,9,4,9,13
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,4,4,4,8
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,5,4,5,9
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,12,9,12,9,21
COMBAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,0,2,0,2
CONCEPCION,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,8,5,8,5,13
CORO CORO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,5,10,5,10,15
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,8,7,8,7,15
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,27,26,27,26,53
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,7,6,7,6,13
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,6,5,6,5,11
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,4,2,4,6
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,6,4,6,10
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,3,0,3,3
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2317,2240,2317,2240,4557
EL CHORO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
EL PUENTE(STC),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,10,0,10,0,10
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,3,1,3,4
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,68,83,68,83,151
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,5,0,5,0,5
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,6,1,6,7
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,8,8,8,8,16
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,2,3,2,5
FILADELFIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,80,50,80,50,130
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,9,11,9,11,20
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,16,6,16,6,22
HUACHACALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,0,3,0,3
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,197,169,197,169,366
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,6,4,6,4,10
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,5,2,5,7
ICHOCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
ICLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,2,1,2,3
INGAVI (HUMAITA),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,5,3,5,8
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,8,3,8,3,11
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,11,3,11,3,14
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,3,2,3,5
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,4,2,4,6
LA ASUNTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,10,9,10,9,19
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3044,2995,3044,2995,6039
LA RIVERA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,0,3,0,3
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
LICOMA PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,15,31,15,31,46
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,2,4,2,6
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,6,3,6,3,9
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,0,2,0,2
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,5,11,5,11,16
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,3,2,3,5
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,10,11,10,11,21
MAIRANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,7,13,7,13,20
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,1,1,1,2
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,0,2,0,2
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
MOJOCOYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,3,2,3,5
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,34,45,34,45,79
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,264,257,264,257,521
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,9,13,9,13,22
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,0,2,0,2
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,3,3,3,6
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,0,2,0,2
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,599,621,599,621,1220
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,17,25,17,25,42
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,1,3,1,4
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,17,6,17,6,23
PAMPA AULLAGAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,1,2,1,3
PAMPA GRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,2,2,2,4
PAPEL PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,2,2,2,4
PELECHUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,2,0,2,2
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,1,3,1,4
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
PORCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,3,1,3,4
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,4,4,4,8
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,5,2,5,7
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,29,11,29,11,40
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,370,343,370,343,713
PRESTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,2,3,2,5
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,3,3,3,6
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,22,0,22,22
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,16,27,16,27,43
PUERTO SILES,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,4,4,4,8
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,14,15,14,15,29
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,21,8,21,8,29
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,3,3,3,6
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,25,28,25,28,53
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,77,73,77,73,150
QUIME,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,2,2,2,4
RAVELO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,7,3,7,3,10
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,25,17,25,17,42
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,19,17,19,17,36
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,2,1,2,3
SABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,78,72,78,72,150
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,1,2,1,3
SACACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,1,2,1,3
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,5,3,5,3,8
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,6,7,6,7,13
SAMAIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,0,1,0,1
SAN AGUSTIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,1,0,1,1
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,4,4,4,8
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,0,2,0,2,2
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,1,2,1,3
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,7,2,7,9
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,16,20,16,20,36
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,9,2,9,2,11
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,2,3,2,5
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,3,4,3,4,7
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,26,37,26,37,63
SAN JAVIER(BNI),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,1,3,1,3,4
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,6,2,6,2,8
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,10,9,10,9,19
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,4,1,4,1,5
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,25,22,25,22,47
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,13,18,13,18,31
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,13,15,13,15,28
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,7,5,7,5,12
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,5,2,5,7
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,11,11,11,11,22
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,2,9,2,9,11
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2006-05-01,13,36,13,36,49
