municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,413,492,413,492,905
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,66,72,66,72,138
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,161,381,161,381,542
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,19,35,19,35,54
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,110,268,110,268,378
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,109,169,109,169,278
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,98,105,98,105,203
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,19,41,19,41,60
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,51,77,51,77,128
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,116,232,116,232,348
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,45,68,45,68,113
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,72,90,72,90,162
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,31,61,31,61,92
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,99,206,99,206,305
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,183,378,183,378,561
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,738,812,738,812,1550
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,157,232,157,232,389
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,66,106,66,106,172
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,77,98,77,98,175
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,257,459,257,459,716
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,208,606,208,606,814
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,110,175,110,175,285
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,66,132,66,132,198
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,47,28,47,28,75
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,57,69,57,69,126
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,82,98,82,98,180
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,639,945,639,945,1584
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,399,762,399,762,1161
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,84,99,84,99,183
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,37,31,37,31,68
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,56,157,56,157,213
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,272,368,272,368,640
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,249,275,249,275,524
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,118,199,118,199,317
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,208,283,208,283,491
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,108,222,108,222,330
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,83,131,83,131,214
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,54,114,54,114,168
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,263,625,263,625,888
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,93,174,93,174,267
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,925,1720,925,1720,2645
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,217,284,217,284,501
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,74,172,74,172,246
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,139,293,139,293,432
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,832,1106,832,1106,1938
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,2,4,2,4,6
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,276,373,276,373,649
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,72,163,72,163,235
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,49,84,49,84,133
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,14,42,14,42,56
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,14,9,14,9,23
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,252,446,252,446,698
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,55,113,55,113,168
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,140,305,140,305,445
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,60,34,60,34,94
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,188,359,188,359,547
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,193,247,193,247,440
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,43,80,43,80,123
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,22,33,22,33,55
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,202,342,202,342,544
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,114,182,114,182,296
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,28,84,28,84,112
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,630,1130,630,1130,1760
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,10614,21008,10614,21008,31622
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,9,7,9,7,16
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,415,679,415,679,1094
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,188,330,188,330,518
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,26,21,26,21,47
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,68,183,68,183,251
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,118,202,118,202,320
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,346,638,346,638,984
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,59,93,59,93,152
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,209,420,209,420,629
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,21,43,21,43,64
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,240,452,240,452,692
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,19,42,19,42,61
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,100,185,100,185,285
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,138,283,138,283,421
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,148,191,148,191,339
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,57,141,57,141,198
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,419,450,419,450,869
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,193,128,193,128,321
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,638,1157,638,1157,1795
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,151,393,151,393,544
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,330,585,330,585,915
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,24,38,24,38,62
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,87,124,87,124,211
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,164,315,164,315,479
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,116,214,116,214,330
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,20,35,20,35,55
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,40,51,40,51,91
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,7249,12612,7249,12612,19861
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,101,136,101,136,237
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,130,222,130,222,352
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,189,415,189,415,604
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,577,947,577,947,1524
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,63,281,63,281,344
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,306,541,306,541,847
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,204,220,204,220,424
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,4,7,4,7,11
ESMERALDA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,1,1,1,1,2
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,37,77,37,77,114
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,10,11,10,11,21
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,11,56,11,56,67
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,120,254,120,254,374
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,111,135,111,135,246
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,155,241,155,241,396
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,88,129,88,129,217
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,173,337,173,337,510
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,57,84,57,84,141
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,495,1597,495,1597,2092
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,221,346,221,346,567
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,189,402,189,402,591
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,24,81,24,81,105
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,14,12,14,12,26
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,444,608,444,608,1052
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,28,76,28,76,104
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,53,60,53,60,113
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,49,111,49,111,160
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,180,360,180,360,540
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,317,841,317,841,1158
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,49,37,49,37,86
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,101,232,101,232,333
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,187,377,187,377,564
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,72,177,72,177,249
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,151,257,151,257,408
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,254,340,254,340,594
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,270,532,270,532,802
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,18367,33381,18367,33381,51748
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,5,11,5,11,16
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,143,203,143,203,346
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,67,115,67,115,182
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,61,147,61,147,208
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,64,71,64,71,135
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,340,693,340,693,1033
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,121,182,121,182,303
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,44,92,44,92,136
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,132,205,132,205,337
MACHACAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,43,65,43,65,108
MACHARETI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,132,406,132,406,538
MAGDALENA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,106,277,106,277,383
MAIRANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,87,203,87,203,290
MALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,38,89,38,89,127
MAPIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,153,256,153,256,409
MECAPACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,141,202,141,202,343
MINEROS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,140,353,140,353,493
MIZQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,129,187,129,187,316
MOCOMOCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,242,228,242,228,470
MOJINETE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,10,48,10,48,58
MOJOCOYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,158,293,158,293,451
MONTEAGUDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,616,1095,616,1095,1711
MONTERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,1289,2272,1289,2272,3561
MORO MORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,35,128,35,128,163
MOROCHATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,137,227,137,227,364
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,191,146,191,146,337
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,12,9,12,9,21
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,42,20,42,20,62
OCURI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,156,344,156,344,500
OKINAWA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,126,363,126,363,489
OMEREQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,159,192,159,192,351
ORURO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,6460,9927,6460,9927,16387
PADCAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,331,652,331,652,983
PADILLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,294,866,294,866,1160
PAILON,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,125,204,125,204,329
PALCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,116,142,116,142,258
PALOS BLANCOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,423,485,423,485,908
PAMPA AULLAGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,23,44,23,44,67
PAMPA GRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,89,189,89,189,278
PAPEL PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,72,93,72,93,165
PASORAPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,27,67,27,67,94
PATACAMAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,88,120,88,120,208
PAZÑA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,96,144,96,144,240
PELECHUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,95,109,95,109,204
POCOATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,241,374,241,374,615
POCONA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,103,186,103,186,289
POJO (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,25,81,25,81,106
POOPO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,102,135,102,135,237
PORCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,90,145,90,145,235
POROMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,218,412,218,412,630
PORONGO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,90,156,90,156,246
PORTACHUELO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,252,593,252,593,845
PORVENIR,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,111,100,111,100,211
POSTRER VALLE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,43,71,43,71,114
POTOSI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,10424,7110,10424,7110,17534
PRESTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,172,338,172,338,510
PUCARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,41,60,41,60,101
PUCARANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,147,220,147,220,367
PUERTO ACOSTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,265,285,265,285,550
PUERTO CARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,155,248,155,248,403
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,65,130,65,130,195
PUERTO PEREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,79,98,79,98,177
PUERTO QUIJARRO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,435,370,435,370,805
PUERTO RICO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,147,205,147,205,352
PUERTO SILES,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,29,68,29,68,97
PUERTO SUAREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,509,847,509,847,1356
PUERTO VILLARROEL,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,578,853,578,853,1431
PUNA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,565,1005,565,1005,1570
PUNATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,195,558,195,558,753
QUIABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,12,26,12,26,38
QUILLACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,525,1217,525,1217,1742
QUIME,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,197,140,197,140,337
QUIRUSILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,30,49,30,49,79
RAVELO,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,125,237,125,237,362
REYES,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,109,214,109,214,323
RIBERALTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,701,1464,701,1464,2165
ROBORE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,178,509,178,509,687
RURRENABAQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,218,356,218,356,574
SABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,46,66,46,66,112
SACABA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,659,1449,659,1449,2108
SACABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-04-01,40,59,40,59,99
