,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,4,3,7
EXALTACION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,3,2,6
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,15,8,25
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,9,7,17
GAIOC JATUN AYLLU YURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,1,1,5
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,10,6,9,3,28
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,2,6,8,18
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,2,5,7,16
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,1,4,4,15
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,10,11,16,24,61
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,10,1,1,18
HUACARAJE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,5,5,5,20
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,2,3,3,10
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,3,3,9
HUACHACALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,0,1,2
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,10,13,26
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,3,5,5,15
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,2,1,3
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,3,5,10
HUMANATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,0,4,5
ICHOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,2,0,4
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,1,1,2,7
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,3,5,9,20
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,7,5,14
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,4,3,4,13
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,4,7,8,25
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,4,1,7,10,22
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,8,3,5,4,20
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,18,21,19,11,69
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,41,31,81,73,226
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,158,158,335,293,944
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,4,2,2,11
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,2,4,5,17
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,1,1,0,2
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,2,1,5
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,8,14,35,35,92
LLICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,2,3,8
LORETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,2,0,1,5
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,2,3,4,12
MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,1,2,5
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,3,4,6,13
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,4,3,15,13,35
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,13,4,1,2,20
MALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,2,2,6
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,6,3,11
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,4,4,4,17
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,10,30,33,78
MIZQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,3,3,3,14
MOCOMOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,4,10,5,21
MOJOCOYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,1,1,4
MONTEAGUDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,9,6,9,30
MONTERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,39,35,146,111,331
MORO MORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,2,1,5
MOROCHATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,3,2,5,12
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,2,1,3
OCURI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,3,5,6,15
OKINAWA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,3,8,3,17
OMEREQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,2,3,2,8
ORURO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,93,59,241,259,652
PADCAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,10,7,4,6,27
PADILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,11,4,1,3,19
PAILON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,7,4,41,43,95
PALCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,4,12,9,28
PALOS BLANCOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,18,13,13,12,56
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,2,1,2,7
PAMPA GRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,5,4,2,13
PAPEL PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,1,6,3,13
PASORAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,1,0,1
PATACAMAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,15,11,28
PAZÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,1,2,5
PELECHUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,12,8,0,1,21
POCOATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,3,18,14,36
POCONA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,4,10,6,22
POJO (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,7,8,18
POOPO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,3,5,9
PORCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,0,2,1,8
POROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,7,5,10,28
PORONGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,8,6,7,2,23
PORTACHUELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,7,7,8,27
PORVENIR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,4,3,0,4,11
POTOSI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,83,75,224,278,660
PRESTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,4,4,6,16
PUCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,1,0,1,2
PUCARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,4,15,13,35
PUERTO ACOSTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,4,7,13
PUERTO CARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,4,7,2,1,14
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,2,1,5
PUERTO PEREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,1,6,1,8
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,7,5,8,8,28
PUERTO RICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,1,4,2,10
PUERTO SUAREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,20,15,15,9,59
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,20,13,28,21,82
PUNA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,3,5,4,18
PUNATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,3,11,13,33
QUIABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,4,5,11
QUILLACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,19,27,168,161,375
QUIME,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,5,5,11
QUIRUSILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,2,0,2
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,1,2,2,10
RAVELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,0,10,9,22
REYES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,1,14,17,38
RIBERALTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,25,38,59,71,193
ROBORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,8,20,9,43
RURRENABAQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,13,7,34,17,71
SACABA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,40,26,103,97,266
SACABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,1,1,2
SACACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,4,8,9,27
SAIPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,0,3,5,13
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,5,2,10
SAMAIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,5,7,4,22
SAN ANDRES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,1,8,14,26
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,4,4,10
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,2,1,1,5
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,1,1,3,10
SAN BENITO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,2,2,7
SAN BORJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,15,20,42,36,113
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,12,10,24
SAN CARLOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,14,14,15,15,58
SAN IGNACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,7,11,25,18,61
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,30,23,95,86,234
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,4,5,6,15
SAN JAVIER(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,3,6,5,20
SAN JOAQUIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,7,0,0,10
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,4,6,4,9,23
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,6,7,16
SAN JULIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,24,23,75,68,190
SAN LORENZO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,2,1,6
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,15,11,7,39
SAN LUCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,14,12,6,13,45
SAN MATIAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,9,6,30,18,63
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,4,1,11,4,20
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,0,1,3
SAN PEDRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,10,4,5,25
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,4,6,4,12,26
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,5,1,9
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,7,11,5,1,24
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,5,0,1,11
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,1,1,2
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,15,13,29
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,4,4,8
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,2,3,1,7
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,7,21,25,58
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,376,328,1129,1105,2938
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,8,6,19,22,55
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,11,9,10,7,37
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,0,2,4
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,4,3,8
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,2,4,0,8
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,1,1,2
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,6,3,5,16
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,3,0,3
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,11,4,8,8,31
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,2,12,22,38
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,11,20,13,12,56
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,6,8,5,25
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,1,0,2
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,9,9,20,20,58
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,3,1,4,10
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,1,2,2,7
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,3,6,11
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,126,140,207,197,670
TACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,0,0,1
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,4,5,6,15
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,4,5,11
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,1,10,5,16
TAHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,1,0,1,2
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,8,23,8,42
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,2,11,10,26
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,3,4,6,16
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,5,11,5,23
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,72,63,76,75,286
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,5,13,4,23
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,5,6,9,22
TIAHUANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,4,4,1,10
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,10,10,22
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,2,10,3,16
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,10,11,24,29,74
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,1,11,8,23
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,1,1,2
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,4,6,6,19
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,0,1,3
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,2,2,3,9
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,3,3,3,10
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,4,10,4,24
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,4,6,4,2,16
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,2,21,13,36
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,3,2,2,8
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,1,2,3
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,22,33,209,205,469
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,21,15,18,32,86
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,2,2,3,10
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,1,3,2,9
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,8,7,9,8,32
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,9,3,3,3,18
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,6,4,3,19
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,20,9,14,13,56
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,1,4,4,10
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,14,5,2,26
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,7,13,24,19,63
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,3,2,5
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,5,2,12,5,24
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,12,15,33,31,91
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,1,4,1,6
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,4,6,5,16
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,6,7,5,2,20
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,30,29,69,64,192
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,6,7,9,25
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,13,14,12,25,64
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,10,10,31,20,71
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,1,3,0,4
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,72,48,76,70,266
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,4,3,10,20
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,19,20,37,38,114
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,5,2,0,10
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,3,3,2,1,9
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,14,12,37,61,124
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,1,4,0,1,6
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,3,8,8,21
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,0,0,6,2,8
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-04-01,2,4,7,1,14
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,0,1,2,0,3
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,8,4,12,11,35
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,3,11,0,0,14
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,0,4,23,19,46
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,1,0,0,0,1
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,9,7,0,2,18
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,2,2,4,3,11
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,1,1,1,0,3
ANTEQUERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,1,0,1,1,3
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,1,1,1,1,4
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-05-01,3,4,4,7,18
