municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,17,17
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,7,7
LAS CARRERAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,3,3
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,22,22
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,6,6
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,36,36
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,14,14
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,8,8
MOJOCOYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,2,2
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,5,5
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,32,32
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,13,13
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,11,11
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,14,14
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,614,614
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,11,11
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,291,291
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,7,7
PALCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,12,12
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,6,6
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,2,2
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,6,6
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,70,70
POROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,770,770
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,215,215
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,444,444
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,8,8
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,47,47
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,27,27
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,48,48
PUNA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,26,26
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,675,675
QUIME,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,5,5
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,7,7
RAVELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,3,3
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,12,12
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,20,20
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,9,9
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,9,9
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,178,178
SACACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,5,5
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,9,9
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,16,16
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,204,204
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,8,8
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,45,45
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,10,10
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,5,5
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
SAN JULIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,36,36
SAN LORENZO(PND),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,3,3
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,116,116
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,17,17
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
SAN PEDRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,3,3
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,46,46
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,23,23
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1055,1055
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,6,6
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,3,3
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,2,2
SAPAHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,7,7
SENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,3,3
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,163,163
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,5,5
SORACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,517,517
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,10,10
TAPACARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,188,188
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,12,12
TIAWANACU,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,2,2
TINGUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,51,51
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,26,26
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,9,9
TOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,10,10
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,15,15
TOMAVE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,2,2
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,304,304
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,96,96
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,67,67
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,9,9
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,29,29
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,52,52
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,3,3
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,24,24
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,129,129
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,3,3
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,9,9
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,39,39
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,9,9
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,67,67
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,11,11
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,1,1
WALDO BALLIVIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,8,8
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,14,14
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,95,95
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,6,6
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-05-01,4,4
ACACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,4,4
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,50,50
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
ANCORAIMES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,2,2
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,5,5
ANZALDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,6,6
APOLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
ARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,14,14
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,143,143
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,52,52
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,12,12
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,65,65
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,26,26
"CAIZA ""D""",consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,3,3
CALAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,5,5
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,38,38
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,29,29
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,60,60
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,23,23
CAQUIAVIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,23,23
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,5,5
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,21,21
CARMEN RIVERO TORREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,27,27
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,16,16
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,15,15
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,46,46
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,58,58
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1413,1413
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,176,176
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,47,47
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,56,56
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,6,6
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,3,3
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,9,9
CORQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,163,163
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,2,2
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,104,104
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,20,20
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,14,14
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,621,621
EL CHORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,15,15
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,36,36
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,61,61
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,59,59
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,7,7
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,8,8
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,5,5
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,52,52
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,54,54
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,3,3
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,7,7
ICHOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,8,8
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,12,12
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,4,4
INQUISIVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,4,4
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,5,5
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,2,2
LA ASUNTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,7,7
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,7,7
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1759,1759
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,27,27
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,5,5
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,10,10
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,1,1
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-06-01,14,14
