municipality,group,variable,month,Restauraciones,TOTAL
CHALLAPATA,consultas odontologicas,restauraciones,2007-05-01,115,115
CHAQUI,consultas odontologicas,restauraciones,2007-05-01,16,16
CHARAGUA,consultas odontologicas,restauraciones,2007-05-01,72,72
CHAYANTA,consultas odontologicas,restauraciones,2007-05-01,43,43
CHIMORE,consultas odontologicas,restauraciones,2007-05-01,96,96
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2007-05-01,82,82
CHUMA,consultas odontologicas,restauraciones,2007-05-01,27,27
CLIZA,consultas odontologicas,restauraciones,2007-05-01,158,158
COBIJA,consultas odontologicas,restauraciones,2007-05-01,123,123
COCHABAMBA,consultas odontologicas,restauraciones,2007-05-01,12307,12307
COLCAPIRHUA,consultas odontologicas,restauraciones,2007-05-01,89,89
"COLCHA ""K""",consultas odontologicas,restauraciones,2007-05-01,5,5
COLLANA,consultas odontologicas,restauraciones,2007-05-01,27,27
COLOMI,consultas odontologicas,restauraciones,2007-05-01,122,122
COLPA BELGICA,consultas odontologicas,restauraciones,2007-05-01,98,98
COLQUECHACA,consultas odontologicas,restauraciones,2007-05-01,10,10
COLQUENCHA,consultas odontologicas,restauraciones,2007-05-01,24,24
COLQUIRI,consultas odontologicas,restauraciones,2007-05-01,126,126
COMANCHE,consultas odontologicas,restauraciones,2007-05-01,12,12
COMARAPA,consultas odontologicas,restauraciones,2007-05-01,427,427
CONCEPCION,consultas odontologicas,restauraciones,2007-05-01,1,1
COPACABANA,consultas odontologicas,restauraciones,2007-05-01,29,29
CORIPATA,consultas odontologicas,restauraciones,2007-05-01,75,75
CORO CORO,consultas odontologicas,restauraciones,2007-05-01,5,5
COROICO,consultas odontologicas,restauraciones,2007-05-01,224,224
CORQUE,consultas odontologicas,restauraciones,2007-05-01,27,27
COTAGAITA,consultas odontologicas,restauraciones,2007-05-01,192,192
COTOCA,consultas odontologicas,restauraciones,2007-05-01,30,30
CUATRO CAÑADAS,consultas odontologicas,restauraciones,2007-05-01,29,29
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,restauraciones,2007-05-01,4,4
CUEVO,consultas odontologicas,restauraciones,2007-05-01,17,17
CULPINA,consultas odontologicas,restauraciones,2007-05-01,44,44
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2007-05-01,32,32
CURVA,consultas odontologicas,restauraciones,2007-05-01,1,1
DESAGUADERO,consultas odontologicas,restauraciones,2007-05-01,42,42
EL ALTO,consultas odontologicas,restauraciones,2007-05-01,5044,5044
EL PUENTE(STC),consultas odontologicas,restauraciones,2007-05-01,23,23
EL PUENTE(TJA),consultas odontologicas,restauraciones,2007-05-01,53,53
EL TORNO,consultas odontologicas,restauraciones,2007-05-01,124,124
EL VILLAR,consultas odontologicas,restauraciones,2007-05-01,25,25
ENTRE RIOS,consultas odontologicas,restauraciones,2007-05-01,72,72
ENTRE RIOS,consultas odontologicas,restauraciones,2007-05-01,155,155
EUCALIPTUS,consultas odontologicas,restauraciones,2007-05-01,10,10
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2007-05-01,76,76
FILADELFIA,consultas odontologicas,restauraciones,2007-05-01,5,5
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2007-05-01,37,37
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2007-05-01,42,42
GUANAY,consultas odontologicas,restauraciones,2007-05-01,34,34
GUAQUI,consultas odontologicas,restauraciones,2007-05-01,42,42
GUAYARAMERIN,consultas odontologicas,restauraciones,2007-05-01,166,166
GUTIERREZ,consultas odontologicas,restauraciones,2007-05-01,28,28
HUACARETA,consultas odontologicas,restauraciones,2007-05-01,165,165
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,restauraciones,2007-05-01,23,23
HUACHACALLA,consultas odontologicas,restauraciones,2007-05-01,9,9
HUANUNI,consultas odontologicas,restauraciones,2007-05-01,176,176
HUARACAJE,consultas odontologicas,restauraciones,2007-05-01,13,13
HUAYLLAMARCA,consultas odontologicas,restauraciones,2007-05-01,19,19
ICHOCA,consultas odontologicas,restauraciones,2007-05-01,2,2
ICLA,consultas odontologicas,restauraciones,2007-05-01,36,36
INCAHUASI,consultas odontologicas,restauraciones,2007-05-01,36,36
INQUISIVI,consultas odontologicas,restauraciones,2007-05-01,17,17
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2007-05-01,101,101
IXIAMAS,consultas odontologicas,restauraciones,2007-05-01,48,48
JESUS DE MACHACA,consultas odontologicas,restauraciones,2007-05-01,46,46
LA ASUNTA,consultas odontologicas,restauraciones,2007-05-01,30,30
LA GUARDIA,consultas odontologicas,restauraciones,2007-05-01,150,150
LA PAZ,consultas odontologicas,restauraciones,2007-05-01,12948,12948
LAGUNILLAS,consultas odontologicas,restauraciones,2007-05-01,51,51
LAJA,consultas odontologicas,restauraciones,2007-05-01,20,20
LICOMA PAMPA,consultas odontologicas,restauraciones,2007-05-01,19,19
LLALLAGUA,consultas odontologicas,restauraciones,2007-05-01,141,141
LLICA,consultas odontologicas,restauraciones,2007-05-01,3,3
LURIBAY,consultas odontologicas,restauraciones,2007-05-01,46,46
MACHACAMARCA,consultas odontologicas,restauraciones,2007-05-01,16,16
MACHARETI,consultas odontologicas,restauraciones,2007-05-01,41,41
MAGDALENA,consultas odontologicas,restauraciones,2007-05-01,35,35
MAIRANA,consultas odontologicas,restauraciones,2007-05-01,107,107
MAPIRI,consultas odontologicas,restauraciones,2007-05-01,121,121
MECAPACA,consultas odontologicas,restauraciones,2007-05-01,14,14
MINEROS,consultas odontologicas,restauraciones,2007-05-01,11,11
MIZQUE,consultas odontologicas,restauraciones,2007-05-01,59,59
MOCOMOCO,consultas odontologicas,restauraciones,2007-05-01,9,9
MOJOCOYA,consultas odontologicas,restauraciones,2007-05-01,17,17
MONTEAGUDO,consultas odontologicas,restauraciones,2007-05-01,92,92
MONTERO,consultas odontologicas,restauraciones,2007-05-01,301,301
MORO MORO,consultas odontologicas,restauraciones,2007-05-01,16,16
MOROCHATA,consultas odontologicas,restauraciones,2007-05-01,47,47
OKINAWA,consultas odontologicas,restauraciones,2007-05-01,41,41
OMEREQUE,consultas odontologicas,restauraciones,2007-05-01,14,14
ORURO,consultas odontologicas,restauraciones,2007-05-01,2073,2073
PADCAYA,consultas odontologicas,restauraciones,2007-05-01,177,177
PADILLA,consultas odontologicas,restauraciones,2007-05-01,46,46
PALCA,consultas odontologicas,restauraciones,2007-05-01,19,19
PALOS BLANCOS,consultas odontologicas,restauraciones,2007-05-01,62,62
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2007-05-01,48,48
PASORAPA,consultas odontologicas,restauraciones,2007-05-01,25,25
PAZÑA,consultas odontologicas,restauraciones,2007-05-01,92,92
POCOATA,consultas odontologicas,restauraciones,2007-05-01,23,23
POJO (CBBA),consultas odontologicas,restauraciones,2007-05-01,39,39
POOPO,consultas odontologicas,restauraciones,2007-05-01,46,46
PORCO,consultas odontologicas,restauraciones,2007-05-01,37,37
POROMA,consultas odontologicas,restauraciones,2007-05-01,9,9
PORONGO,consultas odontologicas,restauraciones,2007-05-01,57,57
PORTACHUELO,consultas odontologicas,restauraciones,2007-05-01,112,112
PORVENIR,consultas odontologicas,restauraciones,2007-05-01,32,32
POSTRER VALLE,consultas odontologicas,restauraciones,2007-05-01,23,23
POTOSI,consultas odontologicas,restauraciones,2007-05-01,502,502
PRESTO,consultas odontologicas,restauraciones,2007-05-01,3,3
PUCARANI,consultas odontologicas,restauraciones,2007-05-01,105,105
PUERTO ACOSTA,consultas odontologicas,restauraciones,2007-05-01,138,138
PUERTO CARABUCO,consultas odontologicas,restauraciones,2007-05-01,8,8
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2007-05-01,1,1
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2007-05-01,57,57
PUERTO RICO,consultas odontologicas,restauraciones,2007-05-01,29,29
PUERTO SUAREZ,consultas odontologicas,restauraciones,2007-05-01,77,77
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2007-05-01,336,336
PUNA,consultas odontologicas,restauraciones,2007-05-01,141,141
PUNATA,consultas odontologicas,restauraciones,2007-05-01,189,189
QUIABAYA,consultas odontologicas,restauraciones,2007-05-01,4,4
QUILLACOLLO,consultas odontologicas,restauraciones,2007-05-01,860,860
QUIME,consultas odontologicas,restauraciones,2007-05-01,112,112
QUIRUSILLAS,consultas odontologicas,restauraciones,2007-05-01,35,35
RAVELO,consultas odontologicas,restauraciones,2007-05-01,26,26
REYES,consultas odontologicas,restauraciones,2007-05-01,22,22
RIBERALTA,consultas odontologicas,restauraciones,2007-05-01,137,137
ROBORE,consultas odontologicas,restauraciones,2007-05-01,49,49
RURRENABAQUE,consultas odontologicas,restauraciones,2007-05-01,44,44
SABAYA,consultas odontologicas,restauraciones,2007-05-01,20,20
SACABA,consultas odontologicas,restauraciones,2007-05-01,482,482
SACACA,consultas odontologicas,restauraciones,2007-05-01,50,50
SAIPINA,consultas odontologicas,restauraciones,2007-05-01,121,121
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2007-05-01,9,9
SAMAIPATA,consultas odontologicas,restauraciones,2007-05-01,92,92
SAN AGUSTIN,consultas odontologicas,restauraciones,2007-05-01,3,3
SAN ANDRES DE MACHACA,consultas odontologicas,restauraciones,2007-05-01,19,19
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2007-05-01,17,17
SAN BENITO,consultas odontologicas,restauraciones,2007-05-01,50,50
SAN BORJA,consultas odontologicas,restauraciones,2007-05-01,59,59
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2007-05-01,33,33
SAN CARLOS,consultas odontologicas,restauraciones,2007-05-01,114,114
SAN IGNACIO,consultas odontologicas,restauraciones,2007-05-01,66,66
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2007-05-01,138,138
SAN JAVIER(STC),consultas odontologicas,restauraciones,2007-05-01,219,219
SAN JOAQUIN,consultas odontologicas,restauraciones,2007-05-01,14,14
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2007-05-01,62,62
SAN JUAN DE YAPACANI,consultas odontologicas,restauraciones,2007-05-01,34,34
SAN JULIAN,consultas odontologicas,restauraciones,2007-05-01,33,33
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2007-05-01,179,179
SAN LUCAS,consultas odontologicas,restauraciones,2007-05-01,31,31
SAN MATIAS,consultas odontologicas,restauraciones,2007-05-01,68,68
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2007-05-01,86,86
SAN PEDRO,consultas odontologicas,restauraciones,2007-05-01,63,63
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2007-05-01,28,28
SAN PEDRO DE CURAHUARA,consultas odontologicas,restauraciones,2007-05-01,12,12
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2007-05-01,8,8
SAN RAFAEL,consultas odontologicas,restauraciones,2007-05-01,52,52
SAN RAMON,consultas odontologicas,restauraciones,2007-05-01,14,14
SAN RAMON,consultas odontologicas,restauraciones,2007-05-01,34,34
SANTA ANA,consultas odontologicas,restauraciones,2007-05-01,53,53
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2007-05-01,5628,5628
SANTA ROSA,consultas odontologicas,restauraciones,2007-05-01,76,76
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2007-05-01,132,132
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2007-05-01,1,1
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2007-05-01,56,56
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2007-05-01,6,6
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2007-05-01,19,19
SAPAHAQUI,consultas odontologicas,restauraciones,2007-05-01,7,7
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2007-05-01,90,90
SICAYA,consultas odontologicas,restauraciones,2007-05-01,8,8
SIPE SIPE,consultas odontologicas,restauraciones,2007-05-01,516,516
SOPACHUY,consultas odontologicas,restauraciones,2007-05-01,33,33
SORACACHI,consultas odontologicas,restauraciones,2007-05-01,10,10
SORATA,consultas odontologicas,restauraciones,2007-05-01,9,9
SUCRE,consultas odontologicas,restauraciones,2007-05-01,3175,3175
TACACOMA,consultas odontologicas,restauraciones,2007-05-01,66,66
TACOPAYA,consultas odontologicas,restauraciones,2007-05-01,19,19
TAPACARI,consultas odontologicas,restauraciones,2007-05-01,28,28
TARABUCO,consultas odontologicas,restauraciones,2007-05-01,53,53
TARACO,consultas odontologicas,restauraciones,2007-05-01,4,4
TARATA,consultas odontologicas,restauraciones,2007-05-01,51,51
TARIJA,consultas odontologicas,restauraciones,2007-05-01,1338,1338
TARVITA,consultas odontologicas,restauraciones,2007-05-01,58,58
TEOPONTE,consultas odontologicas,restauraciones,2007-05-01,45,45
TIAWANACU,consultas odontologicas,restauraciones,2007-05-01,38,38
TINGUIPAYA,consultas odontologicas,restauraciones,2007-05-01,40,40
TIPUANI,consultas odontologicas,restauraciones,2007-05-01,27,27
TIQUIPAYA,consultas odontologicas,restauraciones,2007-05-01,250,250
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2007-05-01,603,603
TOCO,consultas odontologicas,restauraciones,2007-05-01,57,57
TOLATA,consultas odontologicas,restauraciones,2007-05-01,140,140
TOLEDO,consultas odontologicas,restauraciones,2007-05-01,115,115
TOMAVE,consultas odontologicas,restauraciones,2007-05-01,13,13
TOMINA,consultas odontologicas,restauraciones,2007-05-01,101,101
TORO TORO,consultas odontologicas,restauraciones,2007-05-01,27,27
TOTORA(CBBA),consultas odontologicas,restauraciones,2007-05-01,54,54
TOTORA(ORR),consultas odontologicas,restauraciones,2007-05-01,3,3
TRIGAL,consultas odontologicas,restauraciones,2007-05-01,35,35
TRINIDAD,consultas odontologicas,restauraciones,2007-05-01,400,400
TUPIZA,consultas odontologicas,restauraciones,2007-05-01,67,67
TURCO,consultas odontologicas,restauraciones,2007-05-01,13,13
UMALA,consultas odontologicas,restauraciones,2007-05-01,9,9
UNCIA,consultas odontologicas,restauraciones,2007-05-01,53,53
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2007-05-01,106,106
URUBICHA,consultas odontologicas,restauraciones,2007-05-01,12,12
UYUNI,consultas odontologicas,restauraciones,2007-05-01,8,8
VACAS,consultas odontologicas,restauraciones,2007-05-01,62,62
VALLEGRANDE,consultas odontologicas,restauraciones,2007-05-01,410,410
VIACHA,consultas odontologicas,restauraciones,2007-05-01,122,122
VILLA MONTES,consultas odontologicas,restauraciones,2007-05-01,160,160
VILLA NUEVA (LOMA ALTA),consultas odontologicas,restauraciones,2007-05-01,11,11
VILLA RIVERO,consultas odontologicas,restauraciones,2007-05-01,39,39
VILLA SERRANO,consultas odontologicas,restauraciones,2007-05-01,68,68
VILLA TUNARI,consultas odontologicas,restauraciones,2007-05-01,383,383
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2007-05-01,108,108
VILLAZON,consultas odontologicas,restauraciones,2007-05-01,50,50
VINTO,consultas odontologicas,restauraciones,2007-05-01,102,102
VITICHI,consultas odontologicas,restauraciones,2007-05-01,8,8
WALDO BALLIVIAN,consultas odontologicas,restauraciones,2007-05-01,19,19
WARNES,consultas odontologicas,restauraciones,2007-05-01,214,214
YACUIBA,consultas odontologicas,restauraciones,2007-05-01,192,192
YAMPARAEZ,consultas odontologicas,restauraciones,2007-05-01,24,24
YAPACANI,consultas odontologicas,restauraciones,2007-05-01,156,156
YOCALLA,consultas odontologicas,restauraciones,2007-05-01,10,10
YOTALA,consultas odontologicas,restauraciones,2007-05-01,43,43
YUNCHARA,consultas odontologicas,restauraciones,2007-05-01,144,144
ACACIO,consultas odontologicas,restauraciones,2007-06-01,27,27
ACHACACHI,consultas odontologicas,restauraciones,2007-06-01,107,107
ACHOCALLA,consultas odontologicas,restauraciones,2007-06-01,6,6
AIQUILE,consultas odontologicas,restauraciones,2007-06-01,188,188
ALCALA,consultas odontologicas,restauraciones,2007-06-01,50,50
ANCORAIMES,consultas odontologicas,restauraciones,2007-06-01,24,24
ANDAMARCA,consultas odontologicas,restauraciones,2007-06-01,28,28
ANTEQUERA,consultas odontologicas,restauraciones,2007-06-01,50,50
ANZALDO,consultas odontologicas,restauraciones,2007-06-01,71,71
APOLO,consultas odontologicas,restauraciones,2007-06-01,73,73
ARAMPAMPA,consultas odontologicas,restauraciones,2007-06-01,14,14
ARANI,consultas odontologicas,restauraciones,2007-06-01,50,50
ARBIETO,consultas odontologicas,restauraciones,2007-06-01,40,40
ARQUE,consultas odontologicas,restauraciones,2007-06-01,19,19
ASCENCION DE GUARAYOS,consultas odontologicas,restauraciones,2007-06-01,16,16
ATOCHA,consultas odontologicas,restauraciones,2007-06-01,274,274
AYATA,consultas odontologicas,restauraciones,2007-06-01,12,12
AYO AYO,consultas odontologicas,restauraciones,2007-06-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2007-06-01,208,208
AZURDUY,consultas odontologicas,restauraciones,2007-06-01,74,74
BATALLAS,consultas odontologicas,restauraciones,2007-06-01,29,29
BAURES,consultas odontologicas,restauraciones,2007-06-01,17,17
BELLA FLOR,consultas odontologicas,restauraciones,2007-06-01,34,34
BERMEJO,consultas odontologicas,restauraciones,2007-06-01,277,277
BETANZOS,consultas odontologicas,restauraciones,2007-06-01,85,85
BOLIVAR,consultas odontologicas,restauraciones,2007-06-01,39,39
BOLPEBRA,consultas odontologicas,restauraciones,2007-06-01,12,12
BOYUIBE,consultas odontologicas,restauraciones,2007-06-01,54,54
CABEZAS,consultas odontologicas,restauraciones,2007-06-01,24,24
CAIROMA,consultas odontologicas,restauraciones,2007-06-01,4,4
"CAIZA ""D""",consultas odontologicas,restauraciones,2007-06-01,16,16
CAJUATA,consultas odontologicas,restauraciones,2007-06-01,42,42
CALACOTO,consultas odontologicas,restauraciones,2007-06-01,7,7
CALAMARCA,consultas odontologicas,restauraciones,2007-06-01,11,11
CAMARGO,consultas odontologicas,restauraciones,2007-06-01,126,126
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2007-06-01,41,41
CAMIRI,consultas odontologicas,restauraciones,2007-06-01,280,280
CAPINOTA,consultas odontologicas,restauraciones,2007-06-01,51,51
CAQUIAVIRI,consultas odontologicas,restauraciones,2007-06-01,8,8
CARACOLLO,consultas odontologicas,restauraciones,2007-06-01,60,60
CARANAVI,consultas odontologicas,restauraciones,2007-06-01,64,64
CARAPARI,consultas odontologicas,restauraciones,2007-06-01,114,114
CARIPUYO,consultas odontologicas,restauraciones,2007-06-01,30,30
CARMEN RIVERO TORREZ,consultas odontologicas,restauraciones,2007-06-01,16,16
CATACORA,consultas odontologicas,restauraciones,2007-06-01,3,3
