municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,87,87
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,183,183
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,12,12
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,1,1
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,2,2
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,2,2
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,310,310
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,143,143
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,7,7
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,2,2
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,3931,3931
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,51,51
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,76,76
TARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,9,9
TARACO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,2,2
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,13,13
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,2281,2281
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,18,18
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,29,29
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,250,250
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,78,78
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,62,62
TOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,24,24
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,12,12
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,10,10
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,16,16
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,366,366
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,20,20
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,34,34
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,4,4
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,318,318
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,152,152
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,23,23
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,146,146
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,38,38
URUBICHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,8,8
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,95,95
VACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,3,3
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,196,196
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,139,139
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,226,226
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,21,21
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,221,221
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,50,50
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,253,253
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,15,15
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,10,10
WALDO BALLIVIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,1,1
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,44,44
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,170,170
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,33,33
YANACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,1,1
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,55,55
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,9,9
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,30,30
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-04-01,39,39
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,14,14
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,18,18
ACHOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,2,2
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,68,68
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,5,5
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1,1
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,15,15
ANTEQUERA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,5,5
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,3,3
APOLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1,1
ARAMPAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,3,3
ARBIETO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,10,10
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,41,41
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,39,39
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1041,1041
AYO AYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,22,22
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,27,27
BATALLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,9,9
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,32,32
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,284,284
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,24,24
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,5,5
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,10,10
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,5,5
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,70,70
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,16,16
CAJUATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1,1
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,4,4
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,245,245
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,93,93
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,631,631
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,193,193
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,64,64
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,62,62
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,65,65
CARIPUYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,15,15
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,157,157
CHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,2,2
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,17,17
CHARAÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,3,3
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,72,72
CHIMORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,11,11
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,48,48
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,103,103
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,7012,7012
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,132,132
COLLANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,7,7
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,52,52
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,70,70
COLQUENCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,7,7
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,173,173
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,223,223
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1,1
CORIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,14,14
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,2,2
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,30,30
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,57,57
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,467,467
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,31,31
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,70,70
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,10,10
CUEVO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,23,23
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,35,35
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,48,48
CURVA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,7,7
DESAGUADERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,3,3
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,3497,3497
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,13,13
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,26,26
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,131,131
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,13,13
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,37,37
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,40,40
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,10,10
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,83,83
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,13,13
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,54,54
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,55,55
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,103,103
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,6,6
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,130,130
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,37,37
ICHOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,2,2
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,11,11
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,17,17
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,12,12
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,89,89
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,9,9
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,21,21
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,51,51
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,57,57
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,10203,10203
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,41,41
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,2,2
LAS CARRERAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,7,7
LICOMA PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1,1
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,87,87
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,3,3
LURIBAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,3,3
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,44,44
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,14,14
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,39,39
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,65,65
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1,1
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,1,1
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,10,10
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,8,8
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-05-01,2,2
