municipality,group,variable,month,Periodoncias,TOTAL
SUCRE,consultas odontologicas,periodoncias,2007-10-01,371,371
TACACOMA,consultas odontologicas,periodoncias,2007-10-01,48,48
TACOPAYA,consultas odontologicas,periodoncias,2007-10-01,300,300
TAHUA,consultas odontologicas,periodoncias,2007-10-01,1,1
TARABUCO,consultas odontologicas,periodoncias,2007-10-01,1,1
TARATA,consultas odontologicas,periodoncias,2007-10-01,22,22
TARIJA,consultas odontologicas,periodoncias,2007-10-01,216,216
TARVITA,consultas odontologicas,periodoncias,2007-10-01,7,7
TIAWANACU,consultas odontologicas,periodoncias,2007-10-01,1,1
TIPUANI,consultas odontologicas,periodoncias,2007-10-01,1,1
TIQUIPAYA,consultas odontologicas,periodoncias,2007-10-01,112,112
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2007-10-01,183,183
TOLATA,consultas odontologicas,periodoncias,2007-10-01,11,11
TOLEDO,consultas odontologicas,periodoncias,2007-10-01,66,66
TOMINA,consultas odontologicas,periodoncias,2007-10-01,6,6
TORO TORO,consultas odontologicas,periodoncias,2007-10-01,2,2
TRINIDAD,consultas odontologicas,periodoncias,2007-10-01,16,16
TUPIZA,consultas odontologicas,periodoncias,2007-10-01,3,3
UMALA,consultas odontologicas,periodoncias,2007-10-01,1,1
UNCIA,consultas odontologicas,periodoncias,2007-10-01,22,22
URIONDO (A. CONCEPCION),consultas odontologicas,periodoncias,2007-10-01,30,30
URUBICHA,consultas odontologicas,periodoncias,2007-10-01,57,57
UYUNI,consultas odontologicas,periodoncias,2007-10-01,11,11
VACAS,consultas odontologicas,periodoncias,2007-10-01,27,27
VALLEGRANDE,consultas odontologicas,periodoncias,2007-10-01,22,22
VIACHA,consultas odontologicas,periodoncias,2007-10-01,22,22
VILLA MONTES,consultas odontologicas,periodoncias,2007-10-01,32,32
VILLA NUEVA (LOMA ALTA),consultas odontologicas,periodoncias,2007-10-01,3,3
VILLA SERRANO,consultas odontologicas,periodoncias,2007-10-01,3,3
VILLA TUNARI,consultas odontologicas,periodoncias,2007-10-01,135,135
VILLAZON,consultas odontologicas,periodoncias,2007-10-01,63,63
VINTO,consultas odontologicas,periodoncias,2007-10-01,17,17
VITICHI,consultas odontologicas,periodoncias,2007-10-01,8,8
WARNES,consultas odontologicas,periodoncias,2007-10-01,116,116
YACO,consultas odontologicas,periodoncias,2007-10-01,1,1
YACUIBA,consultas odontologicas,periodoncias,2007-10-01,65,65
YOCALLA,consultas odontologicas,periodoncias,2007-10-01,10,10
YUNCHARA,consultas odontologicas,periodoncias,2007-10-01,11,11
ZUDAÑEZ,consultas odontologicas,periodoncias,2007-10-01,2,2
ACACIO,consultas odontologicas,periodoncias,2007-11-01,6,6
ACHACACHI,consultas odontologicas,periodoncias,2007-11-01,4,4
ACHOCALLA,consultas odontologicas,periodoncias,2007-11-01,2,2
AIQUILE,consultas odontologicas,periodoncias,2007-11-01,644,644
ALCALA,consultas odontologicas,periodoncias,2007-11-01,177,177
ANCORAIMES,consultas odontologicas,periodoncias,2007-11-01,19,19
ANDAMARCA,consultas odontologicas,periodoncias,2007-11-01,5,5
ANZALDO,consultas odontologicas,periodoncias,2007-11-01,7,7
ARANI,consultas odontologicas,periodoncias,2007-11-01,259,259
ARBIETO,consultas odontologicas,periodoncias,2007-11-01,5,5
ASCENCION DE GUARAYOS,consultas odontologicas,periodoncias,2007-11-01,10,10
ATOCHA,consultas odontologicas,periodoncias,2007-11-01,7,7
AYATA,consultas odontologicas,periodoncias,2007-11-01,1,1
AYO AYO,consultas odontologicas,periodoncias,2007-11-01,1,1
AZURDUY,consultas odontologicas,periodoncias,2007-11-01,1,1
BATALLAS,consultas odontologicas,periodoncias,2007-11-01,1,1
BAURES,consultas odontologicas,periodoncias,2007-11-01,11,11
BERMEJO,consultas odontologicas,periodoncias,2007-11-01,182,182
BETANZOS,consultas odontologicas,periodoncias,2007-11-01,3,3
BOLIVAR,consultas odontologicas,periodoncias,2007-11-01,271,271
BOYUIBE,consultas odontologicas,periodoncias,2007-11-01,1,1
BUENA VISTA,consultas odontologicas,periodoncias,2007-11-01,7,7
CABEZAS,consultas odontologicas,periodoncias,2007-11-01,49,49
CAIROMA,consultas odontologicas,periodoncias,2007-11-01,18,18
"CAIZA ""D""",consultas odontologicas,periodoncias,2007-11-01,5,5
CAJUATA,consultas odontologicas,periodoncias,2007-11-01,1,1
CALAMARCA,consultas odontologicas,periodoncias,2007-11-01,2,2
CAMARGO,consultas odontologicas,periodoncias,2007-11-01,5,5
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2007-11-01,1,1
CAMIRI,consultas odontologicas,periodoncias,2007-11-01,97,97
CAPINOTA,consultas odontologicas,periodoncias,2007-11-01,94,94
CARACOLLO,consultas odontologicas,periodoncias,2007-11-01,25,25
CARANAVI,consultas odontologicas,periodoncias,2007-11-01,10,10
CARAPARI,consultas odontologicas,periodoncias,2007-11-01,44,44
CARIPUYO,consultas odontologicas,periodoncias,2007-11-01,5,5
CHALLAPATA,consultas odontologicas,periodoncias,2007-11-01,13,13
CHARAGUA,consultas odontologicas,periodoncias,2007-11-01,2,2
CHARAÑA,consultas odontologicas,periodoncias,2007-11-01,1,1
CHIMORE,consultas odontologicas,periodoncias,2007-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,periodoncias,2007-11-01,1,1
CHUMA,consultas odontologicas,periodoncias,2007-11-01,4,4
CLIZA,consultas odontologicas,periodoncias,2007-11-01,48,48
COBIJA,consultas odontologicas,periodoncias,2007-11-01,43,43
COCHABAMBA,consultas odontologicas,periodoncias,2007-11-01,2237,2237
COLCAPIRHUA,consultas odontologicas,periodoncias,2007-11-01,32,32
"COLCHA ""K""",consultas odontologicas,periodoncias,2007-11-01,2,2
COLOMI,consultas odontologicas,periodoncias,2007-11-01,6,6
COLPA BELGICA,consultas odontologicas,periodoncias,2007-11-01,11,11
COLQUECHACA,consultas odontologicas,periodoncias,2007-11-01,2,2
COLQUENCHA,consultas odontologicas,periodoncias,2007-11-01,2,2
COLQUIRI,consultas odontologicas,periodoncias,2007-11-01,1,1
COMARAPA,consultas odontologicas,periodoncias,2007-11-01,71,71
CONCEPCION,consultas odontologicas,periodoncias,2007-11-01,1,1
COPACABANA,consultas odontologicas,periodoncias,2007-11-01,2,2
CORIPATA,consultas odontologicas,periodoncias,2007-11-01,3,3
COROICO,consultas odontologicas,periodoncias,2007-11-01,15,15
CORQUE,consultas odontologicas,periodoncias,2007-11-01,2,2
COTAGAITA,consultas odontologicas,periodoncias,2007-11-01,2,2
COTOCA,consultas odontologicas,periodoncias,2007-11-01,43,43
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,periodoncias,2007-11-01,14,14
CUEVO,consultas odontologicas,periodoncias,2007-11-01,2,2
CULPINA,consultas odontologicas,periodoncias,2007-11-01,30,30
EL ALTO,consultas odontologicas,periodoncias,2007-11-01,590,590
EL PUENTE(STC),consultas odontologicas,periodoncias,2007-11-01,2,2
EL PUENTE(TJA),consultas odontologicas,periodoncias,2007-11-01,30,30
EL TORNO,consultas odontologicas,periodoncias,2007-11-01,13,13
EL VILLAR,consultas odontologicas,periodoncias,2007-11-01,4,4
ENTRE RIOS,consultas odontologicas,periodoncias,2007-11-01,45,45
ENTRE RIOS,consultas odontologicas,periodoncias,2007-11-01,3,3
EUREKA (SANTOS MERCADO),consultas odontologicas,periodoncias,2007-11-01,5,5
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2007-11-01,23,23
FILADELFIA,consultas odontologicas,periodoncias,2007-11-01,4,4
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2007-11-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,periodoncias,2007-11-01,183,183
GUANAY,consultas odontologicas,periodoncias,2007-11-01,15,15
GUAQUI,consultas odontologicas,periodoncias,2007-11-01,4,4
GUAYARAMERIN,consultas odontologicas,periodoncias,2007-11-01,1,1
GUTIERREZ,consultas odontologicas,periodoncias,2007-11-01,18,18
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,periodoncias,2007-11-01,39,39
HUACHACALLA,consultas odontologicas,periodoncias,2007-11-01,1,1
HUANUNI,consultas odontologicas,periodoncias,2007-11-01,7,7
HUARACAJE,consultas odontologicas,periodoncias,2007-11-01,29,29
HUAYLLAMARCA,consultas odontologicas,periodoncias,2007-11-01,1,1
ICLA,consultas odontologicas,periodoncias,2007-11-01,3,3
INQUISIVI,consultas odontologicas,periodoncias,2007-11-01,2,2
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2007-11-01,8,8
LA GUARDIA,consultas odontologicas,periodoncias,2007-11-01,67,67
LA PAZ,consultas odontologicas,periodoncias,2007-11-01,1481,1481
LAGUNILLAS,consultas odontologicas,periodoncias,2007-11-01,12,12
LAJA,consultas odontologicas,periodoncias,2007-11-01,1,1
LICOMA PAMPA,consultas odontologicas,periodoncias,2007-11-01,3,3
LLALLAGUA,consultas odontologicas,periodoncias,2007-11-01,18,18
LLICA,consultas odontologicas,periodoncias,2007-11-01,4,4
MACHACAMARCA,consultas odontologicas,periodoncias,2007-11-01,12,12
MACHARETI,consultas odontologicas,periodoncias,2007-11-01,11,11
MAGDALENA,consultas odontologicas,periodoncias,2007-11-01,5,5
MAIRANA,consultas odontologicas,periodoncias,2007-11-01,12,12
MAPIRI,consultas odontologicas,periodoncias,2007-11-01,5,5
MECAPACA,consultas odontologicas,periodoncias,2007-11-01,3,3
MINEROS,consultas odontologicas,periodoncias,2007-11-01,5,5
MIZQUE,consultas odontologicas,periodoncias,2007-11-01,40,40
MOCOMOCO,consultas odontologicas,periodoncias,2007-11-01,2,2
MOJOCOYA,consultas odontologicas,periodoncias,2007-11-01,1,1
MONTERO,consultas odontologicas,periodoncias,2007-11-01,156,156
MORO MORO,consultas odontologicas,periodoncias,2007-11-01,5,5
MOROCHATA,consultas odontologicas,periodoncias,2007-11-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,periodoncias,2007-11-01,5,5
OKINAWA,consultas odontologicas,periodoncias,2007-11-01,11,11
OMEREQUE,consultas odontologicas,periodoncias,2007-11-01,16,16
ORURO,consultas odontologicas,periodoncias,2007-11-01,162,162
PADCAYA,consultas odontologicas,periodoncias,2007-11-01,56,56
PADILLA,consultas odontologicas,periodoncias,2007-11-01,46,46
PAILON,consultas odontologicas,periodoncias,2007-11-01,8,8
PALCA,consultas odontologicas,periodoncias,2007-11-01,2,2
PALOS BLANCOS,consultas odontologicas,periodoncias,2007-11-01,2,2
PASORAPA,consultas odontologicas,periodoncias,2007-11-01,4,4
PAZÑA,consultas odontologicas,periodoncias,2007-11-01,7,7
POCOATA,consultas odontologicas,periodoncias,2007-11-01,31,31
POJO (CBBA),consultas odontologicas,periodoncias,2007-11-01,55,55
POOPO,consultas odontologicas,periodoncias,2007-11-01,7,7
PORCO,consultas odontologicas,periodoncias,2007-11-01,1,1
PORONGO,consultas odontologicas,periodoncias,2007-11-01,13,13
PORTACHUELO,consultas odontologicas,periodoncias,2007-11-01,10,10
PORVENIR,consultas odontologicas,periodoncias,2007-11-01,5,5
POSTRER VALLE,consultas odontologicas,periodoncias,2007-11-01,6,6
POTOSI,consultas odontologicas,periodoncias,2007-11-01,46,46
PUCARA,consultas odontologicas,periodoncias,2007-11-01,3,3
PUCARANI,consultas odontologicas,periodoncias,2007-11-01,2,2
PUERTO ACOSTA,consultas odontologicas,periodoncias,2007-11-01,20,20
PUERTO CARABUCO,consultas odontologicas,periodoncias,2007-11-01,7,7
PUERTO RICO,consultas odontologicas,periodoncias,2007-11-01,44,44
PUERTO SUAREZ,consultas odontologicas,periodoncias,2007-11-01,62,62
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2007-11-01,5,5
PUNA,consultas odontologicas,periodoncias,2007-11-01,45,45
PUNATA,consultas odontologicas,periodoncias,2007-11-01,468,468
QUIABAYA,consultas odontologicas,periodoncias,2007-11-01,1,1
QUILLACOLLO,consultas odontologicas,periodoncias,2007-11-01,128,128
QUIME,consultas odontologicas,periodoncias,2007-11-01,43,43
REYES,consultas odontologicas,periodoncias,2007-11-01,13,13
RIBERALTA,consultas odontologicas,periodoncias,2007-11-01,237,237
ROBORE,consultas odontologicas,periodoncias,2007-11-01,18,18
RURRENABAQUE,consultas odontologicas,periodoncias,2007-11-01,16,16
SACABA,consultas odontologicas,periodoncias,2007-11-01,63,63
SACACA,consultas odontologicas,periodoncias,2007-11-01,4,4
SAIPINA,consultas odontologicas,periodoncias,2007-11-01,40,40
SALINAS DE GARCI MENDOZA,consultas odontologicas,periodoncias,2007-11-01,2,2
SAMAIPATA,consultas odontologicas,periodoncias,2007-11-01,4,4
SAN ANDRES,consultas odontologicas,periodoncias,2007-11-01,6,6
SAN ANTONIO DE LOMERIO,consultas odontologicas,periodoncias,2007-11-01,4,4
SAN BENITO,consultas odontologicas,periodoncias,2007-11-01,8,8
SAN BORJA,consultas odontologicas,periodoncias,2007-11-01,19,19
SAN CARLOS,consultas odontologicas,periodoncias,2007-11-01,14,14
SAN IGNACIO,consultas odontologicas,periodoncias,2007-11-01,30,30
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2007-11-01,1,1
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2007-11-01,7,7
SAN JULIAN,consultas odontologicas,periodoncias,2007-11-01,28,28
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2007-11-01,215,215
SAN LUCAS,consultas odontologicas,periodoncias,2007-11-01,37,37
SAN MATIAS,consultas odontologicas,periodoncias,2007-11-01,4,4
SAN MIGUEL DE VELASCO,consultas odontologicas,periodoncias,2007-11-01,11,11
SAN PEDRO,consultas odontologicas,periodoncias,2007-11-01,6,6
SAN PEDRO DE TIQUINA,consultas odontologicas,periodoncias,2007-11-01,1,1
SAN RAFAEL,consultas odontologicas,periodoncias,2007-11-01,68,68
SAN RAMON,consultas odontologicas,periodoncias,2007-11-01,3,3
SANTA ANA,consultas odontologicas,periodoncias,2007-11-01,2,2
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2007-11-01,895,895
SANTA ROSA,consultas odontologicas,periodoncias,2007-11-01,30,30
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2007-11-01,4,4
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2007-11-01,12,12
SANTIAGO DE MACHACA,consultas odontologicas,periodoncias,2007-11-01,4,4
SANTIVAÑES,consultas odontologicas,periodoncias,2007-11-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,periodoncias,2007-11-01,1,1
SENA,consultas odontologicas,periodoncias,2007-11-01,100,100
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2007-11-01,98,98
SICAYA,consultas odontologicas,periodoncias,2007-11-01,14,14
SIPE SIPE,consultas odontologicas,periodoncias,2007-11-01,53,53
SOPACHUY,consultas odontologicas,periodoncias,2007-11-01,2,2
SORACACHI,consultas odontologicas,periodoncias,2007-11-01,6,6
SORATA,consultas odontologicas,periodoncias,2007-11-01,25,25
SUCRE,consultas odontologicas,periodoncias,2007-11-01,212,212
TACACOMA,consultas odontologicas,periodoncias,2007-11-01,7,7
TACOPAYA,consultas odontologicas,periodoncias,2007-11-01,6,6
TAHUA,consultas odontologicas,periodoncias,2007-11-01,2,2
TAPACARI,consultas odontologicas,periodoncias,2007-11-01,21,21
TARABUCO,consultas odontologicas,periodoncias,2007-11-01,2,2
TARATA,consultas odontologicas,periodoncias,2007-11-01,20,20
TARIJA,consultas odontologicas,periodoncias,2007-11-01,308,308
TARVITA,consultas odontologicas,periodoncias,2007-11-01,20,20
TIAWANACU,consultas odontologicas,periodoncias,2007-11-01,18,18
TIPUANI,consultas odontologicas,periodoncias,2007-11-01,1,1
TIQUIPAYA,consultas odontologicas,periodoncias,2007-11-01,77,77
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2007-11-01,100,100
TOCO,consultas odontologicas,periodoncias,2007-11-01,12,12
TOLATA,consultas odontologicas,periodoncias,2007-11-01,14,14
TOLEDO,consultas odontologicas,periodoncias,2007-11-01,1,1
TOMAVE,consultas odontologicas,periodoncias,2007-11-01,5,5
TOMINA,consultas odontologicas,periodoncias,2007-11-01,9,9
TORO TORO,consultas odontologicas,periodoncias,2007-11-01,1,1
TRIGAL,consultas odontologicas,periodoncias,2007-11-01,5,5
TRINIDAD,consultas odontologicas,periodoncias,2007-11-01,11,11
TUPIZA,consultas odontologicas,periodoncias,2007-11-01,3,3
UNCIA,consultas odontologicas,periodoncias,2007-11-01,30,30
URIONDO (A. CONCEPCION),consultas odontologicas,periodoncias,2007-11-01,32,32
URUBICHA,consultas odontologicas,periodoncias,2007-11-01,8,8
UYUNI,consultas odontologicas,periodoncias,2007-11-01,14,14
VACAS,consultas odontologicas,periodoncias,2007-11-01,31,31
VALLEGRANDE,consultas odontologicas,periodoncias,2007-11-01,10,10
VIACHA,consultas odontologicas,periodoncias,2007-11-01,23,23
VILLA MONTES,consultas odontologicas,periodoncias,2007-11-01,43,43
VILLA NUEVA (LOMA ALTA),consultas odontologicas,periodoncias,2007-11-01,1,1
VILLA RIVERO,consultas odontologicas,periodoncias,2007-11-01,3,3
VILLA SERRANO,consultas odontologicas,periodoncias,2007-11-01,44,44
VILLA TUNARI,consultas odontologicas,periodoncias,2007-11-01,155,155
VILLAZON,consultas odontologicas,periodoncias,2007-11-01,26,26
VINTO,consultas odontologicas,periodoncias,2007-11-01,15,15
VITICHI,consultas odontologicas,periodoncias,2007-11-01,1,1
WARNES,consultas odontologicas,periodoncias,2007-11-01,51,51
YACO,consultas odontologicas,periodoncias,2007-11-01,1,1
YACUIBA,consultas odontologicas,periodoncias,2007-11-01,94,94
YAPACANI,consultas odontologicas,periodoncias,2007-11-01,1,1
YOCALLA,consultas odontologicas,periodoncias,2007-11-01,3,3
YUNCHARA,consultas odontologicas,periodoncias,2007-11-01,12,12
ZUDAÑEZ,consultas odontologicas,periodoncias,2007-11-01,2,2
ACHACACHI,consultas odontologicas,periodoncias,2007-12-01,3,3
ACHOCALLA,consultas odontologicas,periodoncias,2007-12-01,3,3
AIQUILE,consultas odontologicas,periodoncias,2007-12-01,24,24
ALCALA,consultas odontologicas,periodoncias,2007-12-01,174,174
ANCORAIMES,consultas odontologicas,periodoncias,2007-12-01,14,14
ANDAMARCA,consultas odontologicas,periodoncias,2007-12-01,5,5
ANTEQUERA,consultas odontologicas,periodoncias,2007-12-01,8,8
ANZALDO,consultas odontologicas,periodoncias,2007-12-01,13,13
ARAMPAMPA,consultas odontologicas,periodoncias,2007-12-01,5,5
ARANI,consultas odontologicas,periodoncias,2007-12-01,11,11
ARBIETO,consultas odontologicas,periodoncias,2007-12-01,10,10
ASCENCION DE GUARAYOS,consultas odontologicas,periodoncias,2007-12-01,6,6
ATOCHA,consultas odontologicas,periodoncias,2007-12-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,periodoncias,2007-12-01,40,40
BAURES,consultas odontologicas,periodoncias,2007-12-01,5,5
BERMEJO,consultas odontologicas,periodoncias,2007-12-01,28,28
BETANZOS,consultas odontologicas,periodoncias,2007-12-01,9,9
BOLIVAR,consultas odontologicas,periodoncias,2007-12-01,1,1
BUENA VISTA,consultas odontologicas,periodoncias,2007-12-01,1,1
CABEZAS,consultas odontologicas,periodoncias,2007-12-01,4,4
"CAIZA ""D""",consultas odontologicas,periodoncias,2007-12-01,1,1
CAJUATA,consultas odontologicas,periodoncias,2007-12-01,2,2
CAMIRI,consultas odontologicas,periodoncias,2007-12-01,33,33
CAPINOTA,consultas odontologicas,periodoncias,2007-12-01,34,34
CARACOLLO,consultas odontologicas,periodoncias,2007-12-01,22,22
CARANAVI,consultas odontologicas,periodoncias,2007-12-01,4,4
CARAPARI,consultas odontologicas,periodoncias,2007-12-01,17,17
CARIPUYO,consultas odontologicas,periodoncias,2007-12-01,2,2
CARMEN RIVERO TORREZ,consultas odontologicas,periodoncias,2007-12-01,2,2
CHALLAPATA,consultas odontologicas,periodoncias,2007-12-01,7,7
CHARAGUA,consultas odontologicas,periodoncias,2007-12-01,6,6
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,periodoncias,2007-12-01,6,6
CLIZA,consultas odontologicas,periodoncias,2007-12-01,40,40
COBIJA,consultas odontologicas,periodoncias,2007-12-01,121,121
COCHABAMBA,consultas odontologicas,periodoncias,2007-12-01,870,870
COLCAPIRHUA,consultas odontologicas,periodoncias,2007-12-01,38,38
COLLANA,consultas odontologicas,periodoncias,2007-12-01,1,1
COLOMI,consultas odontologicas,periodoncias,2007-12-01,10,10
COLPA BELGICA,consultas odontologicas,periodoncias,2007-12-01,17,17
COMARAPA,consultas odontologicas,periodoncias,2007-12-01,13,13
CONCEPCION,consultas odontologicas,periodoncias,2007-12-01,5,5
COPACABANA,consultas odontologicas,periodoncias,2007-12-01,3,3
CORIPATA,consultas odontologicas,periodoncias,2007-12-01,2,2
COROICO,consultas odontologicas,periodoncias,2007-12-01,21,21
CORQUE,consultas odontologicas,periodoncias,2007-12-01,2,2
COTAGAITA,consultas odontologicas,periodoncias,2007-12-01,21,21
COTOCA,consultas odontologicas,periodoncias,2007-12-01,10,10
EL ALTO,consultas odontologicas,periodoncias,2007-12-01,407,407
EL PUENTE(TJA),consultas odontologicas,periodoncias,2007-12-01,21,21
EL VILLAR,consultas odontologicas,periodoncias,2007-12-01,7,7
ENTRE RIOS,consultas odontologicas,periodoncias,2007-12-01,27,27
ENTRE RIOS,consultas odontologicas,periodoncias,2007-12-01,10,10
EUCALIPTUS,consultas odontologicas,periodoncias,2007-12-01,3,3
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2007-12-01,17,17
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2007-12-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,periodoncias,2007-12-01,5,5
GUANAY,consultas odontologicas,periodoncias,2007-12-01,49,49
GUAQUI,consultas odontologicas,periodoncias,2007-12-01,5,5
GUTIERREZ,consultas odontologicas,periodoncias,2007-12-01,13,13
HUACARETA,consultas odontologicas,periodoncias,2007-12-01,1,1
HUACHACALLA,consultas odontologicas,periodoncias,2007-12-01,6,6
HUANUNI,consultas odontologicas,periodoncias,2007-12-01,6,6
HUARACAJE,consultas odontologicas,periodoncias,2007-12-01,15,15
HUAYLLAMARCA,consultas odontologicas,periodoncias,2007-12-01,1,1
ICLA,consultas odontologicas,periodoncias,2007-12-01,3,3
INQUISIVI,consultas odontologicas,periodoncias,2007-12-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2007-12-01,1,1
JESUS DE MACHACA,consultas odontologicas,periodoncias,2007-12-01,2,2
LA GUARDIA,consultas odontologicas,periodoncias,2007-12-01,19,19
LA PAZ,consultas odontologicas,periodoncias,2007-12-01,1265,1265
LAGUNILLAS,consultas odontologicas,periodoncias,2007-12-01,27,27
LLALLAGUA,consultas odontologicas,periodoncias,2007-12-01,5,5
LLICA,consultas odontologicas,periodoncias,2007-12-01,5,5
LORETO,consultas odontologicas,periodoncias,2007-12-01,3,3
MACHACAMARCA,consultas odontologicas,periodoncias,2007-12-01,4,4
MAGDALENA,consultas odontologicas,periodoncias,2007-12-01,5,5
MAIRANA,consultas odontologicas,periodoncias,2007-12-01,14,14
MAPIRI,consultas odontologicas,periodoncias,2007-12-01,7,7
MINEROS,consultas odontologicas,periodoncias,2007-12-01,3,3
MIZQUE,consultas odontologicas,periodoncias,2007-12-01,9,9
MOCOMOCO,consultas odontologicas,periodoncias,2007-12-01,1,1
MONTERO,consultas odontologicas,periodoncias,2007-12-01,40,40
MORO MORO,consultas odontologicas,periodoncias,2007-12-01,8,8
MOROCHATA,consultas odontologicas,periodoncias,2007-12-01,12,12
OCURI,consultas odontologicas,periodoncias,2007-12-01,3,3
OKINAWA,consultas odontologicas,periodoncias,2007-12-01,11,11
OMEREQUE,consultas odontologicas,periodoncias,2007-12-01,15,15
ORURO,consultas odontologicas,periodoncias,2007-12-01,230,230
PADCAYA,consultas odontologicas,periodoncias,2007-12-01,26,26
PADILLA,consultas odontologicas,periodoncias,2007-12-01,4,4
PAILON,consultas odontologicas,periodoncias,2007-12-01,7,7
PALCA,consultas odontologicas,periodoncias,2007-12-01,4,4
PAMPA GRANDE,consultas odontologicas,periodoncias,2007-12-01,6,6
PASORAPA,consultas odontologicas,periodoncias,2007-12-01,2,2
PATACAMAYA,consultas odontologicas,periodoncias,2007-12-01,6,6
PAZÑA,consultas odontologicas,periodoncias,2007-12-01,12,12
POCOATA,consultas odontologicas,periodoncias,2007-12-01,6,6
POJO (CBBA),consultas odontologicas,periodoncias,2007-12-01,4,4
POOPO,consultas odontologicas,periodoncias,2007-12-01,3,3
PORONGO,consultas odontologicas,periodoncias,2007-12-01,8,8
PORTACHUELO,consultas odontologicas,periodoncias,2007-12-01,1,1
PORVENIR,consultas odontologicas,periodoncias,2007-12-01,8,8
POTOSI,consultas odontologicas,periodoncias,2007-12-01,20,20
PUCARANI,consultas odontologicas,periodoncias,2007-12-01,3,3
PUERTO ACOSTA,consultas odontologicas,periodoncias,2007-12-01,4,4
PUERTO CARABUCO,consultas odontologicas,periodoncias,2007-12-01,8,8
PUERTO PEREZ,consultas odontologicas,periodoncias,2007-12-01,4,4
PUERTO QUIJARRO,consultas odontologicas,periodoncias,2007-12-01,3,3
PUERTO RICO,consultas odontologicas,periodoncias,2007-12-01,45,45
PUERTO SUAREZ,consultas odontologicas,periodoncias,2007-12-01,53,53
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2007-12-01,5,5
PUNA,consultas odontologicas,periodoncias,2007-12-01,6,6
PUNATA,consultas odontologicas,periodoncias,2007-12-01,23,23
QUILLACOLLO,consultas odontologicas,periodoncias,2007-12-01,119,119
QUIME,consultas odontologicas,periodoncias,2007-12-01,10,10
RAVELO,consultas odontologicas,periodoncias,2007-12-01,3,3
REYES,consultas odontologicas,periodoncias,2007-12-01,4,4
RIBERALTA,consultas odontologicas,periodoncias,2007-12-01,51,51
ROBORE,consultas odontologicas,periodoncias,2007-12-01,11,11
SABAYA,consultas odontologicas,periodoncias,2007-12-01,1,1
SACABA,consultas odontologicas,periodoncias,2007-12-01,87,87
SACABAMBA,consultas odontologicas,periodoncias,2007-12-01,16,16
SACACA,consultas odontologicas,periodoncias,2007-12-01,1,1
SALINAS DE GARCI MENDOZA,consultas odontologicas,periodoncias,2007-12-01,2,2
SAMAIPATA,consultas odontologicas,periodoncias,2007-12-01,1,1
SAN AGUSTIN,consultas odontologicas,periodoncias,2007-12-01,3,3
SAN BENITO,consultas odontologicas,periodoncias,2007-12-01,5,5
SAN BORJA,consultas odontologicas,periodoncias,2007-12-01,18,18
SAN BUENA VENTURA,consultas odontologicas,periodoncias,2007-12-01,2,2
SAN CARLOS,consultas odontologicas,periodoncias,2007-12-01,13,13
SAN IGNACIO,consultas odontologicas,periodoncias,2007-12-01,9,9
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2007-12-01,3,3
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2007-12-01,3,3
SAN JULIAN,consultas odontologicas,periodoncias,2007-12-01,29,29
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2007-12-01,39,39
SAN LUCAS,consultas odontologicas,periodoncias,2007-12-01,50,50
SAN MIGUEL DE VELASCO,consultas odontologicas,periodoncias,2007-12-01,2,2
SAN PEDRO,consultas odontologicas,periodoncias,2007-12-01,6,6
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2007-12-01,5,5
SAN PEDRO DE TIQUINA,consultas odontologicas,periodoncias,2007-12-01,1,1
