municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-03-01,43,43
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-03-01,146,146
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-03-01,78,78
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-03-01,112,112
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-03-01,684,684
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-03-01,50,50
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,74,74
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,268,268
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,59,59
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,362,362
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,572,572
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,96,96
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,39,39
ANTEQUERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,66,66
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,68,68
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,96,96
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,244,244
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,37,37
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,124,124
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,106,106
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,811,811
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,30,30
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,230,230
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,667,667
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,687,687
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,121,121
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,89,89
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,16,16
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,182,182
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,545,545
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,17,17
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,80,80
BOLPEBRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,177,177
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,44,44
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,22,22
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,119,119
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,175,175
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,336,336
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,152,152
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,55,55
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,50,50
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,283,283
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,22,22
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,903,903
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,31,31
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,30,30
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,236,236
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,190,190
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,324,324
CARIPUYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,63,63
CATACORA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,38,38
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,291,291
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,395,395
CHARAÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,71,71
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,214,214
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,123,123
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,194,194
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,356,356
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,148,148
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,539,539
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,17437,17437
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,126,126
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,26,26
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,56,56
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,142,142
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,85,85
COLQUENCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,45,45
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,502,502
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,264,264
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,402,402
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,342,342
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,89,89
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,177,177
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,31,31
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,726,726
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,95,95
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,226,226
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,10,10
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,156,156
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,53,53
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,88,88
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,40,40
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,103,103
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,8802,8802
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,138,138
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,199,199
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,98,98
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,158,158
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,651,651
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,69,69
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,46,46
EXALTACION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,157,157
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,171,171
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,154,154
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,88,88
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,207,207
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,106,106
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,128,128
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,803,803
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,423,423
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,239,239
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,37,37
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,239,239
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,30,30
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,24,24
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,26,26
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,283,283
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,75,75
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,62,62
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,162,162
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,2398,2398
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,85,85
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,457,457
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,58,58
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,389,389
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,16907,16907
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,319,319
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,178,178
LAS CARRERAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,156,156
LICOMA PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,150,150
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,185,185
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,71,71
LORETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,80,80
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,8,8
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,73,73
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,90,90
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,98,98
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,226,226
MALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,9,9
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,120,120
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,113,113
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,54,54
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,70,70
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,368,368
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,156,156
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,649,649
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,323,323
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,382,382
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,123,123
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,145,145
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,54,54
OCURI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,15,15
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,98,98
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,127,127
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,3551,3551
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,666,666
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,323,323
PAILON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,767,767
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,107,107
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,431,431
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,277,277
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,177,177
PASORAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,270,270
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,37,37
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,125,125
PELECHUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,64,64
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,81,81
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,68,68
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,117,117
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,65,65
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,55,55
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,301,301
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,230,230
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,75,75
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,44,44
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,1174,1174
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,127,127
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,155,155
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,302,302
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,319,319
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,123,123
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,357,357
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,1051,1051
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,131,131
PUERTO SILES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-04-01,192,192
