municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,13,13
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,558,558
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,284,284
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,24,24
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,28,28
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,47,47
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,34,34
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,59,59
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,17,17
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,236,236
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,6180,6180
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,18,18
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,12,12
LAS CARRERAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,55,55
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,10,10
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,52,52
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,7,7
LORETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,29,29
MACHACAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,10,10
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,114,114
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,7,7
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,70,70
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,54,54
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,12,12
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,11,11
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,156,156
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,52,52
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,47,47
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,279,279
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,166,166
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,12,12
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,104,104
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,20,20
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,12,12
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,14,14
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,39,39
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,46,46
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,717,717
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,73,73
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,70,70
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,49,49
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,26,26
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,115,115
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,26,26
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,97,97
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,38,38
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,15,15
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,13,13
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,20,20
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,19,19
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,29,29
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,29,29
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,32,32
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,18,18
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,49,49
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,34,34
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,11,11
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,9,9
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,517,517
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,163,163
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,57,57
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,108,108
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,93,93
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,6,6
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,109,109
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,27,27
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,116,116
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,29,29
PUERTO SILES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,64,64
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,76,76
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,116,116
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,353,353
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,78,78
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,268,268
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,132,132
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,38,38
RAVELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,19,19
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,38,38
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,65,65
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,6,6
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,39,39
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,6,6
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,359,359
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,373,373
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,7,7
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,174,174
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,126,126
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,8,8
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,69,69
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,47,47
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,37,37
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,61,61
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,43,43
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,26,26
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,21,21
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,52,52
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,6,6
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,27,27
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,40,40
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,20,20
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,208,208
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,240,240
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,56,56
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,2,2
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,11,11
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,19,19
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,6,6
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,6,6
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,30,30
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,89,89
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,111,111
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,6,6
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,4570,4570
SANTA ROSA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,7,7
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,107,107
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,121,121
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,4,4
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,26,26
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,68,68
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,18,18
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,29,29
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,2,2
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,63,63
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,207,207
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,88,88
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,15,15
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,952,952
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,74,74
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,235,235
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,10,10
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,1429,1429
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,9,9
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,24,24
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,208,208
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,53,53
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,13,13
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,209,209
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,47,47
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,432,432
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,219,219
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,33,33
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,15,15
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,31,31
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,52,52
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,126,126
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,19,19
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,102,102
TOTORA(ORR),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,4,4
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,12,12
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,84,84
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,125,125
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,38,38
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,50,50
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,84,84
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,110,110
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,14,14
VACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,2,2
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,112,112
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,124,124
VILA VILA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,30,30
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,13,13
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,5,5
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,50,50
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,346,346
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,93,93
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,139,139
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,66,66
VITICHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,123,123
WALDO BALLIVIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,1,1
WARNES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,226,226
YACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,6,6
YACUIBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,43,43
YAMPARAEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,98,98
YANACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,7,7
YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,23,23
YOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,13,13
YOTALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,130,130
YUNCHARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,10,10
ZUDAÑEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-04-01,76,76
ACACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,25,25
ACHACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,166,166
ACHOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,39,39
AIQUILE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,255,255
ALCALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,188,188
ANCORAIMES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,58,58
ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,67,67
ANTEQUERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,24,24
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,38,38
APOLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,37,37
ARAMPAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,26,26
ARBIETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,20,20
ARQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,34,34
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,4,4
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,67,67
AYATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,34,34
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-05-01,15,15
