municipality,group,variable,month,Endodoncias,TOTAL
PAILON,consultas odontologicas,endodoncias,2007-10-01,5,5
PALCA,consultas odontologicas,endodoncias,2007-10-01,1,1
PAMPA AULLAGAS,consultas odontologicas,endodoncias,2007-10-01,2,2
PAPEL PAMPA,consultas odontologicas,endodoncias,2007-10-01,1,1
PASORAPA,consultas odontologicas,endodoncias,2007-10-01,7,7
PATACAMAYA,consultas odontologicas,endodoncias,2007-10-01,8,8
PAZÑA,consultas odontologicas,endodoncias,2007-10-01,15,15
POCONA,consultas odontologicas,endodoncias,2007-10-01,48,48
POJO (CBBA),consultas odontologicas,endodoncias,2007-10-01,3,3
POOPO,consultas odontologicas,endodoncias,2007-10-01,6,6
PORCO,consultas odontologicas,endodoncias,2007-10-01,43,43
PORONGO,consultas odontologicas,endodoncias,2007-10-01,2,2
PORTACHUELO,consultas odontologicas,endodoncias,2007-10-01,5,5
PORVENIR,consultas odontologicas,endodoncias,2007-10-01,7,7
POSTRER VALLE,consultas odontologicas,endodoncias,2007-10-01,1,1
POTOSI,consultas odontologicas,endodoncias,2007-10-01,250,250
PRESTO,consultas odontologicas,endodoncias,2007-10-01,1,1
PUCARA,consultas odontologicas,endodoncias,2007-10-01,6,6
PUCARANI,consultas odontologicas,endodoncias,2007-10-01,8,8
PUERTO ACOSTA,consultas odontologicas,endodoncias,2007-10-01,191,191
PUERTO QUIJARRO,consultas odontologicas,endodoncias,2007-10-01,1,1
PUERTO SILES,consultas odontologicas,endodoncias,2007-10-01,3,3
PUERTO SUAREZ,consultas odontologicas,endodoncias,2007-10-01,19,19
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2007-10-01,128,128
PUNA,consultas odontologicas,endodoncias,2007-10-01,33,33
PUNATA,consultas odontologicas,endodoncias,2007-10-01,45,45
QUILLACOLLO,consultas odontologicas,endodoncias,2007-10-01,152,152
QUIME,consultas odontologicas,endodoncias,2007-10-01,15,15
QUIRUSILLAS,consultas odontologicas,endodoncias,2007-10-01,5,5
REYES,consultas odontologicas,endodoncias,2007-10-01,19,19
RIBERALTA,consultas odontologicas,endodoncias,2007-10-01,33,33
ROBORE,consultas odontologicas,endodoncias,2007-10-01,12,12
RURRENABAQUE,consultas odontologicas,endodoncias,2007-10-01,16,16
SABAYA,consultas odontologicas,endodoncias,2007-10-01,3,3
SACABA,consultas odontologicas,endodoncias,2007-10-01,65,65
SACABAMBA,consultas odontologicas,endodoncias,2007-10-01,12,12
SACACA,consultas odontologicas,endodoncias,2007-10-01,1,1
SAIPINA,consultas odontologicas,endodoncias,2007-10-01,18,18
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2007-10-01,15,15
SAMAIPATA,consultas odontologicas,endodoncias,2007-10-01,21,21
SAN ANDRES DE MACHACA,consultas odontologicas,endodoncias,2007-10-01,3,3
SAN BENITO,consultas odontologicas,endodoncias,2007-10-01,15,15
SAN BORJA,consultas odontologicas,endodoncias,2007-10-01,11,11
SAN CARLOS,consultas odontologicas,endodoncias,2007-10-01,18,18
SAN IGNACIO,consultas odontologicas,endodoncias,2007-10-01,2,2
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2007-10-01,57,57
SAN JAVIER(STC),consultas odontologicas,endodoncias,2007-10-01,1,1
SAN JOSE DE CHIQUITOS,consultas odontologicas,endodoncias,2007-10-01,4,4
SAN JUAN DE YAPACANI,consultas odontologicas,endodoncias,2007-10-01,3,3
SAN JULIAN,consultas odontologicas,endodoncias,2007-10-01,39,39
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2007-10-01,163,163
SAN LUCAS,consultas odontologicas,endodoncias,2007-10-01,22,22
SAN MATIAS,consultas odontologicas,endodoncias,2007-10-01,21,21
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2007-10-01,10,10
SAN PEDRO,consultas odontologicas,endodoncias,2007-10-01,9,9
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2007-10-01,2,2
SAN PEDRO DE CURAHUARA,consultas odontologicas,endodoncias,2007-10-01,7,7
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2007-10-01,4,4
SAN RAFAEL,consultas odontologicas,endodoncias,2007-10-01,6,6
SAN RAMON,consultas odontologicas,endodoncias,2007-10-01,2,2
SANTA ANA,consultas odontologicas,endodoncias,2007-10-01,10,10
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2007-10-01,538,538
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2007-10-01,16,16
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2007-10-01,7,7
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2007-10-01,1,1
SANTIVAÑES,consultas odontologicas,endodoncias,2007-10-01,4,4
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2007-10-01,2,2
SAPAHAQUI,consultas odontologicas,endodoncias,2007-10-01,1,1
SENA,consultas odontologicas,endodoncias,2007-10-01,2,2
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2007-10-01,11,11
SIPE SIPE,consultas odontologicas,endodoncias,2007-10-01,66,66
SOPACHUY,consultas odontologicas,endodoncias,2007-10-01,9,9
SORACACHI,consultas odontologicas,endodoncias,2007-10-01,23,23
SUCRE,consultas odontologicas,endodoncias,2007-10-01,742,742
TACACOMA,consultas odontologicas,endodoncias,2007-10-01,15,15
TAHUA,consultas odontologicas,endodoncias,2007-10-01,1,1
TAPACARI,consultas odontologicas,endodoncias,2007-10-01,4,4
TARABUCO,consultas odontologicas,endodoncias,2007-10-01,6,6
TARATA,consultas odontologicas,endodoncias,2007-10-01,13,13
TARIJA,consultas odontologicas,endodoncias,2007-10-01,674,674
TARVITA,consultas odontologicas,endodoncias,2007-10-01,1,1
TIAWANACU,consultas odontologicas,endodoncias,2007-10-01,3,3
TIPUANI,consultas odontologicas,endodoncias,2007-10-01,7,7
TIQUIPAYA,consultas odontologicas,endodoncias,2007-10-01,46,46
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2007-10-01,87,87
TOCO,consultas odontologicas,endodoncias,2007-10-01,7,7
TOLATA,consultas odontologicas,endodoncias,2007-10-01,29,29
TOLEDO,consultas odontologicas,endodoncias,2007-10-01,62,62
TOMINA,consultas odontologicas,endodoncias,2007-10-01,5,5
TORO TORO,consultas odontologicas,endodoncias,2007-10-01,4,4
TOTORA(CBBA),consultas odontologicas,endodoncias,2007-10-01,9,9
TRIGAL,consultas odontologicas,endodoncias,2007-10-01,5,5
TRINIDAD,consultas odontologicas,endodoncias,2007-10-01,52,52
TUPIZA,consultas odontologicas,endodoncias,2007-10-01,33,33
TURCO,consultas odontologicas,endodoncias,2007-10-01,3,3
UNCIA,consultas odontologicas,endodoncias,2007-10-01,111,111
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2007-10-01,35,35
URUBICHA,consultas odontologicas,endodoncias,2007-10-01,45,45
UYUNI,consultas odontologicas,endodoncias,2007-10-01,70,70
VACAS,consultas odontologicas,endodoncias,2007-10-01,18,18
VALLEGRANDE,consultas odontologicas,endodoncias,2007-10-01,83,83
VIACHA,consultas odontologicas,endodoncias,2007-10-01,44,44
VILLA MONTES,consultas odontologicas,endodoncias,2007-10-01,131,131
VILLA SERRANO,consultas odontologicas,endodoncias,2007-10-01,10,10
VILLA TUNARI,consultas odontologicas,endodoncias,2007-10-01,49,49
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2007-10-01,8,8
VILLAZON,consultas odontologicas,endodoncias,2007-10-01,154,154
VINTO,consultas odontologicas,endodoncias,2007-10-01,21,21
VITICHI,consultas odontologicas,endodoncias,2007-10-01,2,2
WARNES,consultas odontologicas,endodoncias,2007-10-01,17,17
YACUIBA,consultas odontologicas,endodoncias,2007-10-01,185,185
YAMPARAEZ,consultas odontologicas,endodoncias,2007-10-01,10,10
YANACACHI,consultas odontologicas,endodoncias,2007-10-01,1,1
YAPACANI,consultas odontologicas,endodoncias,2007-10-01,3,3
YUNCHARA,consultas odontologicas,endodoncias,2007-10-01,5,5
ACACIO,consultas odontologicas,endodoncias,2007-11-01,4,4
ACHACACHI,consultas odontologicas,endodoncias,2007-11-01,7,7
AIQUILE,consultas odontologicas,endodoncias,2007-11-01,34,34
ALCALA,consultas odontologicas,endodoncias,2007-11-01,1,1
ANDAMARCA,consultas odontologicas,endodoncias,2007-11-01,1,1
ANTEQUERA,consultas odontologicas,endodoncias,2007-11-01,1,1
ANZALDO,consultas odontologicas,endodoncias,2007-11-01,4,4
APOLO,consultas odontologicas,endodoncias,2007-11-01,1,1
ARANI,consultas odontologicas,endodoncias,2007-11-01,3,3
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2007-11-01,12,12
ATOCHA,consultas odontologicas,endodoncias,2007-11-01,41,41
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2007-11-01,4,4
AZURDUY,consultas odontologicas,endodoncias,2007-11-01,6,6
BATALLAS,consultas odontologicas,endodoncias,2007-11-01,4,4
BAURES,consultas odontologicas,endodoncias,2007-11-01,16,16
BERMEJO,consultas odontologicas,endodoncias,2007-11-01,70,70
BETANZOS,consultas odontologicas,endodoncias,2007-11-01,11,11
BOYUIBE,consultas odontologicas,endodoncias,2007-11-01,1,1
BUENA VISTA,consultas odontologicas,endodoncias,2007-11-01,3,3
CABEZAS,consultas odontologicas,endodoncias,2007-11-01,3,3
CAJUATA,consultas odontologicas,endodoncias,2007-11-01,1,1
CAMARGO,consultas odontologicas,endodoncias,2007-11-01,21,21
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2007-11-01,9,9
CAMIRI,consultas odontologicas,endodoncias,2007-11-01,69,69
CAPINOTA,consultas odontologicas,endodoncias,2007-11-01,90,90
CARACOLLO,consultas odontologicas,endodoncias,2007-11-01,11,11
CARANAVI,consultas odontologicas,endodoncias,2007-11-01,2,2
CARAPARI,consultas odontologicas,endodoncias,2007-11-01,17,17
CARIPUYO,consultas odontologicas,endodoncias,2007-11-01,5,5
CHALLAPATA,consultas odontologicas,endodoncias,2007-11-01,57,57
CHAQUI,consultas odontologicas,endodoncias,2007-11-01,10,10
CHARAGUA,consultas odontologicas,endodoncias,2007-11-01,2,2
CHAYANTA,consultas odontologicas,endodoncias,2007-11-01,5,5
CHIMORE,consultas odontologicas,endodoncias,2007-11-01,18,18
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2007-11-01,16,16
CLIZA,consultas odontologicas,endodoncias,2007-11-01,25,25
COBIJA,consultas odontologicas,endodoncias,2007-11-01,35,35
COCHABAMBA,consultas odontologicas,endodoncias,2007-11-01,1759,1759
COLCAPIRHUA,consultas odontologicas,endodoncias,2007-11-01,44,44
COLLANA,consultas odontologicas,endodoncias,2007-11-01,1,1
COLOMI,consultas odontologicas,endodoncias,2007-11-01,6,6
COLPA BELGICA,consultas odontologicas,endodoncias,2007-11-01,28,28
COLQUIRI,consultas odontologicas,endodoncias,2007-11-01,7,7
COMARAPA,consultas odontologicas,endodoncias,2007-11-01,75,75
CONCEPCION,consultas odontologicas,endodoncias,2007-11-01,3,3
COPACABANA,consultas odontologicas,endodoncias,2007-11-01,10,10
CORIPATA,consultas odontologicas,endodoncias,2007-11-01,6,6
CORO CORO,consultas odontologicas,endodoncias,2007-11-01,7,7
COROICO,consultas odontologicas,endodoncias,2007-11-01,51,51
CORQUE,consultas odontologicas,endodoncias,2007-11-01,10,10
COTAGAITA,consultas odontologicas,endodoncias,2007-11-01,2,2
COTOCA,consultas odontologicas,endodoncias,2007-11-01,17,17
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,endodoncias,2007-11-01,13,13
CUEVO,consultas odontologicas,endodoncias,2007-11-01,2,2
CULPINA,consultas odontologicas,endodoncias,2007-11-01,15,15
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2007-11-01,8,8
CURVA,consultas odontologicas,endodoncias,2007-11-01,2,2
EL ALTO,consultas odontologicas,endodoncias,2007-11-01,1183,1183
EL PUENTE(STC),consultas odontologicas,endodoncias,2007-11-01,2,2
EL PUENTE(TJA),consultas odontologicas,endodoncias,2007-11-01,24,24
EL TORNO,consultas odontologicas,endodoncias,2007-11-01,34,34
EL VILLAR,consultas odontologicas,endodoncias,2007-11-01,1,1
ENTRE RIOS,consultas odontologicas,endodoncias,2007-11-01,12,12
ENTRE RIOS,consultas odontologicas,endodoncias,2007-11-01,9,9
EUCALIPTUS,consultas odontologicas,endodoncias,2007-11-01,8,8
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2007-11-01,19,19
FILADELFIA,consultas odontologicas,endodoncias,2007-11-01,79,79
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2007-11-01,19,19
GUANAY,consultas odontologicas,endodoncias,2007-11-01,28,28
GUAQUI,consultas odontologicas,endodoncias,2007-11-01,3,3
GUAYARAMERIN,consultas odontologicas,endodoncias,2007-11-01,20,20
GUTIERREZ,consultas odontologicas,endodoncias,2007-11-01,12,12
HUACARETA,consultas odontologicas,endodoncias,2007-11-01,19,19
HUACHACALLA,consultas odontologicas,endodoncias,2007-11-01,4,4
HUANUNI,consultas odontologicas,endodoncias,2007-11-01,55,55
HUARACAJE,consultas odontologicas,endodoncias,2007-11-01,12,12
HUAYLLAMARCA,consultas odontologicas,endodoncias,2007-11-01,5,5
ICLA,consultas odontologicas,endodoncias,2007-11-01,40,40
INCAHUASI,consultas odontologicas,endodoncias,2007-11-01,10,10
INQUISIVI,consultas odontologicas,endodoncias,2007-11-01,2,2
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2007-11-01,4,4
IXIAMAS,consultas odontologicas,endodoncias,2007-11-01,6,6
JESUS DE MACHACA,consultas odontologicas,endodoncias,2007-11-01,5,5
LA GUARDIA,consultas odontologicas,endodoncias,2007-11-01,24,24
LA PAZ,consultas odontologicas,endodoncias,2007-11-01,1985,1985
LAGUNILLAS,consultas odontologicas,endodoncias,2007-11-01,4,4
LAS CARRERAS,consultas odontologicas,endodoncias,2007-11-01,6,6
LLALLAGUA,consultas odontologicas,endodoncias,2007-11-01,48,48
LLICA,consultas odontologicas,endodoncias,2007-11-01,1,1
MACHACAMARCA,consultas odontologicas,endodoncias,2007-11-01,7,7
MACHARETI,consultas odontologicas,endodoncias,2007-11-01,2,2
MAGDALENA,consultas odontologicas,endodoncias,2007-11-01,10,10
MAPIRI,consultas odontologicas,endodoncias,2007-11-01,11,11
MINEROS,consultas odontologicas,endodoncias,2007-11-01,2,2
MIZQUE,consultas odontologicas,endodoncias,2007-11-01,5,5
MOCOMOCO,consultas odontologicas,endodoncias,2007-11-01,2,2
MONTEAGUDO,consultas odontologicas,endodoncias,2007-11-01,27,27
MONTERO,consultas odontologicas,endodoncias,2007-11-01,50,50
MORO MORO,consultas odontologicas,endodoncias,2007-11-01,3,3
MOROCHATA,consultas odontologicas,endodoncias,2007-11-01,17,17
OCURI,consultas odontologicas,endodoncias,2007-11-01,1,1
OMEREQUE,consultas odontologicas,endodoncias,2007-11-01,2,2
ORURO,consultas odontologicas,endodoncias,2007-11-01,655,655
PADCAYA,consultas odontologicas,endodoncias,2007-11-01,29,29
PADILLA,consultas odontologicas,endodoncias,2007-11-01,9,9
PAILON,consultas odontologicas,endodoncias,2007-11-01,4,4
PALCA,consultas odontologicas,endodoncias,2007-11-01,116,116
PASORAPA,consultas odontologicas,endodoncias,2007-11-01,2,2
PATACAMAYA,consultas odontologicas,endodoncias,2007-11-01,14,14
PAZÑA,consultas odontologicas,endodoncias,2007-11-01,16,16
PELECHUCO,consultas odontologicas,endodoncias,2007-11-01,2,2
POOPO,consultas odontologicas,endodoncias,2007-11-01,8,8
PORCO,consultas odontologicas,endodoncias,2007-11-01,5,5
PORONGO,consultas odontologicas,endodoncias,2007-11-01,1,1
PORTACHUELO,consultas odontologicas,endodoncias,2007-11-01,2,2
PORVENIR,consultas odontologicas,endodoncias,2007-11-01,5,5
POTOSI,consultas odontologicas,endodoncias,2007-11-01,220,220
PRESTO,consultas odontologicas,endodoncias,2007-11-01,3,3
PUCARA,consultas odontologicas,endodoncias,2007-11-01,5,5
PUCARANI,consultas odontologicas,endodoncias,2007-11-01,7,7
PUERTO ACOSTA,consultas odontologicas,endodoncias,2007-11-01,117,117
PUERTO CARABUCO,consultas odontologicas,endodoncias,2007-11-01,3,3
PUERTO PEREZ,consultas odontologicas,endodoncias,2007-11-01,2,2
PUERTO QUIJARRO,consultas odontologicas,endodoncias,2007-11-01,3,3
PUERTO RICO,consultas odontologicas,endodoncias,2007-11-01,1,1
PUERTO SUAREZ,consultas odontologicas,endodoncias,2007-11-01,14,14
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2007-11-01,102,102
PUNA,consultas odontologicas,endodoncias,2007-11-01,3,3
PUNATA,consultas odontologicas,endodoncias,2007-11-01,77,77
QUILLACOLLO,consultas odontologicas,endodoncias,2007-11-01,151,151
QUIME,consultas odontologicas,endodoncias,2007-11-01,7,7
QUIRUSILLAS,consultas odontologicas,endodoncias,2007-11-01,7,7
REYES,consultas odontologicas,endodoncias,2007-11-01,8,8
RIBERALTA,consultas odontologicas,endodoncias,2007-11-01,81,81
ROBORE,consultas odontologicas,endodoncias,2007-11-01,1,1
RURRENABAQUE,consultas odontologicas,endodoncias,2007-11-01,17,17
SACABA,consultas odontologicas,endodoncias,2007-11-01,60,60
SAIPINA,consultas odontologicas,endodoncias,2007-11-01,99,99
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2007-11-01,4,4
SAMAIPATA,consultas odontologicas,endodoncias,2007-11-01,10,10
SAN AGUSTIN,consultas odontologicas,endodoncias,2007-11-01,2,2
SAN ANDRES,consultas odontologicas,endodoncias,2007-11-01,67,67
SAN ANTONIO DE LOMERIO,consultas odontologicas,endodoncias,2007-11-01,2,2
SAN BENITO,consultas odontologicas,endodoncias,2007-11-01,65,65
SAN BORJA,consultas odontologicas,endodoncias,2007-11-01,9,9
SAN CARLOS,consultas odontologicas,endodoncias,2007-11-01,9,9
SAN IGNACIO,consultas odontologicas,endodoncias,2007-11-01,1,1
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2007-11-01,30,30
SAN JAVIER(STC),consultas odontologicas,endodoncias,2007-11-01,1,1
SAN JOAQUIN,consultas odontologicas,endodoncias,2007-11-01,5,5
SAN JOSE DE CHIQUITOS,consultas odontologicas,endodoncias,2007-11-01,3,3
SAN JULIAN,consultas odontologicas,endodoncias,2007-11-01,31,31
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2007-11-01,147,147
SAN LUCAS,consultas odontologicas,endodoncias,2007-11-01,10,10
SAN MATIAS,consultas odontologicas,endodoncias,2007-11-01,15,15
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2007-11-01,68,68
SAN PEDRO,consultas odontologicas,endodoncias,2007-11-01,5,5
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2007-11-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2007-11-01,2,2
SAN RAFAEL,consultas odontologicas,endodoncias,2007-11-01,2,2
SAN RAMON,consultas odontologicas,endodoncias,2007-11-01,2,2
SAN RAMON,consultas odontologicas,endodoncias,2007-11-01,8,8
SANTA ANA,consultas odontologicas,endodoncias,2007-11-01,17,17
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2007-11-01,515,515
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2007-11-01,7,7
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2007-11-01,16,16
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2007-11-01,2,2
SANTIVAÑES,consultas odontologicas,endodoncias,2007-11-01,17,17
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2007-11-01,2,2
SENA,consultas odontologicas,endodoncias,2007-11-01,5,5
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2007-11-01,7,7
SIPE SIPE,consultas odontologicas,endodoncias,2007-11-01,58,58
SOPACHUY,consultas odontologicas,endodoncias,2007-11-01,16,16
SORACACHI,consultas odontologicas,endodoncias,2007-11-01,4,4
SORATA,consultas odontologicas,endodoncias,2007-11-01,2,2
SUCRE,consultas odontologicas,endodoncias,2007-11-01,686,686
TACACOMA,consultas odontologicas,endodoncias,2007-11-01,15,15
TAPACARI,consultas odontologicas,endodoncias,2007-11-01,10,10
TARABUCO,consultas odontologicas,endodoncias,2007-11-01,9,9
TARATA,consultas odontologicas,endodoncias,2007-11-01,14,14
TARIJA,consultas odontologicas,endodoncias,2007-11-01,569,569
TARVITA,consultas odontologicas,endodoncias,2007-11-01,2,2
TIAWANACU,consultas odontologicas,endodoncias,2007-11-01,2,2
TINGUIPAYA,consultas odontologicas,endodoncias,2007-11-01,1,1
TIPUANI,consultas odontologicas,endodoncias,2007-11-01,1,1
TIQUIPAYA,consultas odontologicas,endodoncias,2007-11-01,30,30
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2007-11-01,68,68
TOCO,consultas odontologicas,endodoncias,2007-11-01,3,3
TOLATA,consultas odontologicas,endodoncias,2007-11-01,12,12
TOMAVE,consultas odontologicas,endodoncias,2007-11-01,2,2
TOMINA,consultas odontologicas,endodoncias,2007-11-01,6,6
TORO TORO,consultas odontologicas,endodoncias,2007-11-01,3,3
TOTORA(CBBA),consultas odontologicas,endodoncias,2007-11-01,13,13
TRIGAL,consultas odontologicas,endodoncias,2007-11-01,2,2
TRINIDAD,consultas odontologicas,endodoncias,2007-11-01,36,36
TUPIZA,consultas odontologicas,endodoncias,2007-11-01,16,16
TURCO,consultas odontologicas,endodoncias,2007-11-01,5,5
UNCIA,consultas odontologicas,endodoncias,2007-11-01,111,111
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2007-11-01,19,19
URUBICHA,consultas odontologicas,endodoncias,2007-11-01,15,15
UYUNI,consultas odontologicas,endodoncias,2007-11-01,75,75
VACAS,consultas odontologicas,endodoncias,2007-11-01,7,7
VALLEGRANDE,consultas odontologicas,endodoncias,2007-11-01,85,85
VIACHA,consultas odontologicas,endodoncias,2007-11-01,39,39
VILLA MONTES,consultas odontologicas,endodoncias,2007-11-01,148,148
VILLA RIVERO,consultas odontologicas,endodoncias,2007-11-01,1,1
VILLA SERRANO,consultas odontologicas,endodoncias,2007-11-01,10,10
VILLA TUNARI,consultas odontologicas,endodoncias,2007-11-01,44,44
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2007-11-01,16,16
VILLAZON,consultas odontologicas,endodoncias,2007-11-01,98,98
VINTO,consultas odontologicas,endodoncias,2007-11-01,16,16
VITICHI,consultas odontologicas,endodoncias,2007-11-01,9,9
WARNES,consultas odontologicas,endodoncias,2007-11-01,23,23
YACUIBA,consultas odontologicas,endodoncias,2007-11-01,128,128
YAMPARAEZ,consultas odontologicas,endodoncias,2007-11-01,10,10
YAPACANI,consultas odontologicas,endodoncias,2007-11-01,3,3
YUNCHARA,consultas odontologicas,endodoncias,2007-11-01,14,14
ACACIO,consultas odontologicas,endodoncias,2007-12-01,2,2
ACHACACHI,consultas odontologicas,endodoncias,2007-12-01,56,56
ACHOCALLA,consultas odontologicas,endodoncias,2007-12-01,3,3
AIQUILE,consultas odontologicas,endodoncias,2007-12-01,51,51
ANDAMARCA,consultas odontologicas,endodoncias,2007-12-01,4,4
ANTEQUERA,consultas odontologicas,endodoncias,2007-12-01,6,6
ANZALDO,consultas odontologicas,endodoncias,2007-12-01,2,2
APOLO,consultas odontologicas,endodoncias,2007-12-01,1,1
ARAMPAMPA,consultas odontologicas,endodoncias,2007-12-01,3,3
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2007-12-01,3,3
ATOCHA,consultas odontologicas,endodoncias,2007-12-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2007-12-01,1,1
AZURDUY,consultas odontologicas,endodoncias,2007-12-01,1,1
BATALLAS,consultas odontologicas,endodoncias,2007-12-01,2,2
BAURES,consultas odontologicas,endodoncias,2007-12-01,7,7
BERMEJO,consultas odontologicas,endodoncias,2007-12-01,63,63
BETANZOS,consultas odontologicas,endodoncias,2007-12-01,64,64
BOLIVAR,consultas odontologicas,endodoncias,2007-12-01,8,8
BOYUIBE,consultas odontologicas,endodoncias,2007-12-01,5,5
BUENA VISTA,consultas odontologicas,endodoncias,2007-12-01,1,1
CABEZAS,consultas odontologicas,endodoncias,2007-12-01,2,2
CAMARGO,consultas odontologicas,endodoncias,2007-12-01,7,7
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2007-12-01,8,8
CAMIRI,consultas odontologicas,endodoncias,2007-12-01,53,53
CAPINOTA,consultas odontologicas,endodoncias,2007-12-01,101,101
CARACOLLO,consultas odontologicas,endodoncias,2007-12-01,5,5
CARANAVI,consultas odontologicas,endodoncias,2007-12-01,8,8
CARAPARI,consultas odontologicas,endodoncias,2007-12-01,10,10
CARIPUYO,consultas odontologicas,endodoncias,2007-12-01,1,1
CARMEN RIVERO TORREZ,consultas odontologicas,endodoncias,2007-12-01,7,7
CHALLAPATA,consultas odontologicas,endodoncias,2007-12-01,16,16
CHAQUI,consultas odontologicas,endodoncias,2007-12-01,5,5
CHAYANTA,consultas odontologicas,endodoncias,2007-12-01,23,23
CHIMORE,consultas odontologicas,endodoncias,2007-12-01,11,11
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2007-12-01,29,29
CLIZA,consultas odontologicas,endodoncias,2007-12-01,21,21
COBIJA,consultas odontologicas,endodoncias,2007-12-01,48,48
COCHABAMBA,consultas odontologicas,endodoncias,2007-12-01,1344,1344
COLCAPIRHUA,consultas odontologicas,endodoncias,2007-12-01,45,45
COLLANA,consultas odontologicas,endodoncias,2007-12-01,1,1
COLOMI,consultas odontologicas,endodoncias,2007-12-01,8,8
COLPA BELGICA,consultas odontologicas,endodoncias,2007-12-01,30,30
COLQUIRI,consultas odontologicas,endodoncias,2007-12-01,2,2
COMARAPA,consultas odontologicas,endodoncias,2007-12-01,63,63
COPACABANA,consultas odontologicas,endodoncias,2007-12-01,9,9
CORIPATA,consultas odontologicas,endodoncias,2007-12-01,11,11
CORO CORO,consultas odontologicas,endodoncias,2007-12-01,6,6
COROICO,consultas odontologicas,endodoncias,2007-12-01,40,40
CORQUE,consultas odontologicas,endodoncias,2007-12-01,7,7
COTAGAITA,consultas odontologicas,endodoncias,2007-12-01,27,27
COTOCA,consultas odontologicas,endodoncias,2007-12-01,5,5
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,endodoncias,2007-12-01,7,7
CUEVO,consultas odontologicas,endodoncias,2007-12-01,2,2
CULPINA,consultas odontologicas,endodoncias,2007-12-01,6,6
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2007-12-01,8,8
EL ALTO,consultas odontologicas,endodoncias,2007-12-01,1081,1081
EL PUENTE(TJA),consultas odontologicas,endodoncias,2007-12-01,14,14
EL TORNO,consultas odontologicas,endodoncias,2007-12-01,38,38
ENTRE RIOS,consultas odontologicas,endodoncias,2007-12-01,5,5
ENTRE RIOS,consultas odontologicas,endodoncias,2007-12-01,19,19
EUCALIPTUS,consultas odontologicas,endodoncias,2007-12-01,9,9
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2007-12-01,20,20
FILADELFIA,consultas odontologicas,endodoncias,2007-12-01,2,2
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2007-12-01,36,36
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2007-12-01,6,6
GUANAY,consultas odontologicas,endodoncias,2007-12-01,25,25
GUAQUI,consultas odontologicas,endodoncias,2007-12-01,4,4
