municipality,group,variable,month,Primeras consultas,TOTAL
COLQUECHACA,consultas odontologicas,primeras consultas,2007-05-01,120,120
COLQUENCHA,consultas odontologicas,primeras consultas,2007-05-01,99,99
COLQUIRI,consultas odontologicas,primeras consultas,2007-05-01,70,70
COMANCHE,consultas odontologicas,primeras consultas,2007-05-01,19,19
COMARAPA,consultas odontologicas,primeras consultas,2007-05-01,5,5
CONCEPCION,consultas odontologicas,primeras consultas,2007-05-01,32,32
COPACABANA,consultas odontologicas,primeras consultas,2007-05-01,74,74
CORIPATA,consultas odontologicas,primeras consultas,2007-05-01,93,93
CORO CORO,consultas odontologicas,primeras consultas,2007-05-01,19,19
COROICO,consultas odontologicas,primeras consultas,2007-05-01,10,10
CORQUE,consultas odontologicas,primeras consultas,2007-05-01,61,61
COTAGAITA,consultas odontologicas,primeras consultas,2007-05-01,363,363
COTOCA,consultas odontologicas,primeras consultas,2007-05-01,59,59
CUATRO CAÑADAS,consultas odontologicas,primeras consultas,2007-05-01,156,156
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,primeras consultas,2007-05-01,16,16
CUEVO,consultas odontologicas,primeras consultas,2007-05-01,130,130
CULPINA,consultas odontologicas,primeras consultas,2007-05-01,335,335
CURAHUARA DE CARANGAS,consultas odontologicas,primeras consultas,2007-05-01,15,15
CURVA,consultas odontologicas,primeras consultas,2007-05-01,60,60
DESAGUADERO,consultas odontologicas,primeras consultas,2007-05-01,3,3
EL ALTO,consultas odontologicas,primeras consultas,2007-05-01,4375,4375
EL PUENTE(STC),consultas odontologicas,primeras consultas,2007-05-01,4,4
EL PUENTE(TJA),consultas odontologicas,primeras consultas,2007-05-01,340,340
EL TORNO,consultas odontologicas,primeras consultas,2007-05-01,128,128
EL VILLAR,consultas odontologicas,primeras consultas,2007-05-01,89,89
ENTRE RIOS,consultas odontologicas,primeras consultas,2007-05-01,152,152
ENTRE RIOS,consultas odontologicas,primeras consultas,2007-05-01,127,127
FERNANDEZ ALONSO,consultas odontologicas,primeras consultas,2007-05-01,121,121
FILADELFIA,consultas odontologicas,primeras consultas,2007-05-01,92,92
GENERAL SAAVEDRA,consultas odontologicas,primeras consultas,2007-05-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,primeras consultas,2007-05-01,159,159
GUANAY,consultas odontologicas,primeras consultas,2007-05-01,237,237
GUAQUI,consultas odontologicas,primeras consultas,2007-05-01,149,149
GUAYARAMERIN,consultas odontologicas,primeras consultas,2007-05-01,131,131
GUTIERREZ,consultas odontologicas,primeras consultas,2007-05-01,578,578
HUACARETA,consultas odontologicas,primeras consultas,2007-05-01,10,10
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,primeras consultas,2007-05-01,149,149
HUACHACALLA,consultas odontologicas,primeras consultas,2007-05-01,10,10
HUANUNI,consultas odontologicas,primeras consultas,2007-05-01,91,91
HUARACAJE,consultas odontologicas,primeras consultas,2007-05-01,5,5
HUAYLLAMARCA,consultas odontologicas,primeras consultas,2007-05-01,25,25
ICHOCA,consultas odontologicas,primeras consultas,2007-05-01,25,25
ICLA,consultas odontologicas,primeras consultas,2007-05-01,68,68
INCAHUASI,consultas odontologicas,primeras consultas,2007-05-01,189,189
INQUISIVI,consultas odontologicas,primeras consultas,2007-05-01,35,35
IRUPANA (VILLA DE LANZA),consultas odontologicas,primeras consultas,2007-05-01,115,115
IXIAMAS,consultas odontologicas,primeras consultas,2007-05-01,6,6
JESUS DE MACHACA,consultas odontologicas,primeras consultas,2007-05-01,145,145
LA ASUNTA,consultas odontologicas,primeras consultas,2007-05-01,61,61
LA GUARDIA,consultas odontologicas,primeras consultas,2007-05-01,132,132
LA PAZ,consultas odontologicas,primeras consultas,2007-05-01,6682,6682
LAGUNILLAS,consultas odontologicas,primeras consultas,2007-05-01,322,322
LAJA,consultas odontologicas,primeras consultas,2007-05-01,118,118
LAS CARRERAS,consultas odontologicas,primeras consultas,2007-05-01,130,130
LICOMA PAMPA,consultas odontologicas,primeras consultas,2007-05-01,40,40
LLALLAGUA,consultas odontologicas,primeras consultas,2007-05-01,312,312
LLICA,consultas odontologicas,primeras consultas,2007-05-01,29,29
LURIBAY,consultas odontologicas,primeras consultas,2007-05-01,129,129
MACHACAMARCA,consultas odontologicas,primeras consultas,2007-05-01,82,82
MACHARETI,consultas odontologicas,primeras consultas,2007-05-01,179,179
MAIRANA,consultas odontologicas,primeras consultas,2007-05-01,28,28
MALLA,consultas odontologicas,primeras consultas,2007-05-01,30,30
MAPIRI,consultas odontologicas,primeras consultas,2007-05-01,80,80
MECAPACA,consultas odontologicas,primeras consultas,2007-05-01,2,2
MINEROS,consultas odontologicas,primeras consultas,2007-05-01,37,37
MIZQUE,consultas odontologicas,primeras consultas,2007-05-01,64,64
MOCOMOCO,consultas odontologicas,primeras consultas,2007-05-01,121,121
MOJOCOYA,consultas odontologicas,primeras consultas,2007-05-01,81,81
MONTEAGUDO,consultas odontologicas,primeras consultas,2007-05-01,40,40
MONTERO,consultas odontologicas,primeras consultas,2007-05-01,326,326
MORO MORO,consultas odontologicas,primeras consultas,2007-05-01,322,322
MOROCHATA,consultas odontologicas,primeras consultas,2007-05-01,360,360
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,primeras consultas,2007-05-01,41,41
OKINAWA,consultas odontologicas,primeras consultas,2007-05-01,24,24
OMEREQUE,consultas odontologicas,primeras consultas,2007-05-01,43,43
ORURO,consultas odontologicas,primeras consultas,2007-05-01,1974,1974
PADCAYA,consultas odontologicas,primeras consultas,2007-05-01,345,345
PADILLA,consultas odontologicas,primeras consultas,2007-05-01,57,57
PAILON,consultas odontologicas,primeras consultas,2007-05-01,48,48
PALCA,consultas odontologicas,primeras consultas,2007-05-01,79,79
PALOS BLANCOS,consultas odontologicas,primeras consultas,2007-05-01,1280,1280
PAMPA AULLAGAS,consultas odontologicas,primeras consultas,2007-05-01,74,74
PASORAPA,consultas odontologicas,primeras consultas,2007-05-01,561,561
PAZÑA,consultas odontologicas,primeras consultas,2007-05-01,40,40
PELECHUCO,consultas odontologicas,primeras consultas,2007-05-01,48,48
POJO (CBBA),consultas odontologicas,primeras consultas,2007-05-01,24,24
POOPO,consultas odontologicas,primeras consultas,2007-05-01,19,19
POROMA,consultas odontologicas,primeras consultas,2007-05-01,1141,1141
PORTACHUELO,consultas odontologicas,primeras consultas,2007-05-01,145,145
PORVENIR,consultas odontologicas,primeras consultas,2007-05-01,24,24
POSTRER VALLE,consultas odontologicas,primeras consultas,2007-05-01,165,165
POTOSI,consultas odontologicas,primeras consultas,2007-05-01,1231,1231
PRESTO,consultas odontologicas,primeras consultas,2007-05-01,131,131
PUCARANI,consultas odontologicas,primeras consultas,2007-05-01,192,192
PUERTO ACOSTA,consultas odontologicas,primeras consultas,2007-05-01,224,224
PUERTO CARABUCO,consultas odontologicas,primeras consultas,2007-05-01,190,190
PUERTO GONZALO MORENO,consultas odontologicas,primeras consultas,2007-05-01,50,50
PUERTO QUIJARRO,consultas odontologicas,primeras consultas,2007-05-01,1412,1412
PUERTO RICO,consultas odontologicas,primeras consultas,2007-05-01,127,127
PUERTO SUAREZ,consultas odontologicas,primeras consultas,2007-05-01,275,275
PUERTO VILLARROEL,consultas odontologicas,primeras consultas,2007-05-01,348,348
PUNA,consultas odontologicas,primeras consultas,2007-05-01,329,329
PUNATA,consultas odontologicas,primeras consultas,2007-05-01,125,125
QUIABAYA,consultas odontologicas,primeras consultas,2007-05-01,204,204
QUILLACOLLO,consultas odontologicas,primeras consultas,2007-05-01,900,900
QUIME,consultas odontologicas,primeras consultas,2007-05-01,311,311
QUIRUSILLAS,consultas odontologicas,primeras consultas,2007-05-01,30,30
RIBERALTA,consultas odontologicas,primeras consultas,2007-05-01,214,214
RURRENABAQUE,consultas odontologicas,primeras consultas,2007-05-01,17,17
SABAYA,consultas odontologicas,primeras consultas,2007-05-01,35,35
SACABA,consultas odontologicas,primeras consultas,2007-05-01,567,567
SACACA,consultas odontologicas,primeras consultas,2007-05-01,126,126
SAIPINA,consultas odontologicas,primeras consultas,2007-05-01,393,393
SALINAS DE GARCI MENDOZA,consultas odontologicas,primeras consultas,2007-05-01,75,75
SAMAIPATA,consultas odontologicas,primeras consultas,2007-05-01,23,23
SAN ANDRES,consultas odontologicas,primeras consultas,2007-05-01,5,5
SAN ANDRES DE MACHACA,consultas odontologicas,primeras consultas,2007-05-01,89,89
SAN BENITO,consultas odontologicas,primeras consultas,2007-05-01,46,46
SAN BORJA,consultas odontologicas,primeras consultas,2007-05-01,730,730
SAN BUENA VENTURA,consultas odontologicas,primeras consultas,2007-05-01,170,170
SAN CARLOS,consultas odontologicas,primeras consultas,2007-05-01,201,201
SAN IGNACIO,consultas odontologicas,primeras consultas,2007-05-01,141,141
SAN IGNACIO DE VELASCO,consultas odontologicas,primeras consultas,2007-05-01,466,466
SAN JAVIER(STC),consultas odontologicas,primeras consultas,2007-05-01,346,346
SAN JOAQUIN,consultas odontologicas,primeras consultas,2007-05-01,221,221
SAN JOSE DE CHIQUITOS,consultas odontologicas,primeras consultas,2007-05-01,35,35
SAN JUAN DE YAPACANI,consultas odontologicas,primeras consultas,2007-05-01,177,177
SAN JULIAN,consultas odontologicas,primeras consultas,2007-05-01,56,56
SAN LORENZO(PND),consultas odontologicas,primeras consultas,2007-05-01,182,182
SAN LORENZO(TJA),consultas odontologicas,primeras consultas,2007-05-01,560,560
SAN LUCAS,consultas odontologicas,primeras consultas,2007-05-01,45,45
SAN MATIAS,consultas odontologicas,primeras consultas,2007-05-01,114,114
SAN MIGUEL DE VELASCO,consultas odontologicas,primeras consultas,2007-05-01,164,164
SAN PEDRO,consultas odontologicas,primeras consultas,2007-05-01,10,10
SAN PEDRO DE BUENA VISTA,consultas odontologicas,primeras consultas,2007-05-01,323,323
SAN PEDRO DE CURAHUARA,consultas odontologicas,primeras consultas,2007-05-01,22,22
SAN PEDRO DE TIQUINA,consultas odontologicas,primeras consultas,2007-05-01,99,99
SAN RAFAEL,consultas odontologicas,primeras consultas,2007-05-01,56,56
SAN RAMON,consultas odontologicas,primeras consultas,2007-05-01,230,230
SANTA CRUZ DE LA SIERRA,consultas odontologicas,primeras consultas,2007-05-01,7963,7963
SANTA ROSA,consultas odontologicas,primeras consultas,2007-05-01,85,85
SANTA ROSA DEL SARA,consultas odontologicas,primeras consultas,2007-05-01,1187,1187
SANTIAGO DE CALLAPA,consultas odontologicas,primeras consultas,2007-05-01,95,95
SANTIAGO DE HUARI,consultas odontologicas,primeras consultas,2007-05-01,100,100
SANTIAGO DE MACHACA,consultas odontologicas,primeras consultas,2007-05-01,25,25
SANTUARIO DE QUILLACAS,consultas odontologicas,primeras consultas,2007-05-01,149,149
SENA,consultas odontologicas,primeras consultas,2007-05-01,22,22
SICA SICA (VILLA AROMA),consultas odontologicas,primeras consultas,2007-05-01,504,504
SICAYA,consultas odontologicas,primeras consultas,2007-05-01,11,11
SIPE SIPE,consultas odontologicas,primeras consultas,2007-05-01,226,226
SOPACHUY,consultas odontologicas,primeras consultas,2007-05-01,151,151
SORACACHI,consultas odontologicas,primeras consultas,2007-05-01,64,64
SORATA,consultas odontologicas,primeras consultas,2007-05-01,122,122
SUCRE,consultas odontologicas,primeras consultas,2007-05-01,2115,2115
TACACOMA,consultas odontologicas,primeras consultas,2007-05-01,91,91
TACOPAYA,consultas odontologicas,primeras consultas,2007-05-01,54,54
TAPACARI,consultas odontologicas,primeras consultas,2007-05-01,128,128
TARABUCO,consultas odontologicas,primeras consultas,2007-05-01,948,948
TARACO,consultas odontologicas,primeras consultas,2007-05-01,123,123
TARATA,consultas odontologicas,primeras consultas,2007-05-01,62,62
TARIJA,consultas odontologicas,primeras consultas,2007-05-01,1178,1178
TARVITA,consultas odontologicas,primeras consultas,2007-05-01,359,359
TEOPONTE,consultas odontologicas,primeras consultas,2007-05-01,91,91
TIAWANACU,consultas odontologicas,primeras consultas,2007-05-01,231,231
TIPUANI,consultas odontologicas,primeras consultas,2007-05-01,203,203
TIQUIPAYA,consultas odontologicas,primeras consultas,2007-05-01,115,115
TIRAQUE (CBBA),consultas odontologicas,primeras consultas,2007-05-01,402,402
TOCO,consultas odontologicas,primeras consultas,2007-05-01,57,57
TOLATA,consultas odontologicas,primeras consultas,2007-05-01,48,48
TOLEDO,consultas odontologicas,primeras consultas,2007-05-01,194,194
TOMAVE,consultas odontologicas,primeras consultas,2007-05-01,44,44
TOMINA,consultas odontologicas,primeras consultas,2007-05-01,467,467
TORO TORO,consultas odontologicas,primeras consultas,2007-05-01,228,228
TOTORA(CBBA),consultas odontologicas,primeras consultas,2007-05-01,125,125
TOTORA(ORR),consultas odontologicas,primeras consultas,2007-05-01,28,28
TRIGAL,consultas odontologicas,primeras consultas,2007-05-01,54,54
TRINIDAD,consultas odontologicas,primeras consultas,2007-05-01,712,712
TUPIZA,consultas odontologicas,primeras consultas,2007-05-01,530,530
TURCO,consultas odontologicas,primeras consultas,2007-05-01,25,25
UMALA,consultas odontologicas,primeras consultas,2007-05-01,66,66
UNCIA,consultas odontologicas,primeras consultas,2007-05-01,176,176
URIONDO (A. CONCEPCION),consultas odontologicas,primeras consultas,2007-05-01,123,123
UYUNI,consultas odontologicas,primeras consultas,2007-05-01,489,489
VACAS,consultas odontologicas,primeras consultas,2007-05-01,287,287
VALLEGRANDE,consultas odontologicas,primeras consultas,2007-05-01,41,41
VIACHA,consultas odontologicas,primeras consultas,2007-05-01,270,270
VILLA MONTES,consultas odontologicas,primeras consultas,2007-05-01,453,453
VILLA NUEVA (LOMA ALTA),consultas odontologicas,primeras consultas,2007-05-01,10,10
VILLA RIVERO,consultas odontologicas,primeras consultas,2007-05-01,20,20
VILLA SERRANO,consultas odontologicas,primeras consultas,2007-05-01,448,448
VILLA TUNARI,consultas odontologicas,primeras consultas,2007-05-01,613,613
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,primeras consultas,2007-05-01,537,537
VILLAZON,consultas odontologicas,primeras consultas,2007-05-01,312,312
VINTO,consultas odontologicas,primeras consultas,2007-05-01,46,46
VITICHI,consultas odontologicas,primeras consultas,2007-05-01,61,61
WALDO BALLIVIAN,consultas odontologicas,primeras consultas,2007-05-01,29,29
WARNES,consultas odontologicas,primeras consultas,2007-05-01,47,47
YACO,consultas odontologicas,primeras consultas,2007-05-01,73,73
YACUIBA,consultas odontologicas,primeras consultas,2007-05-01,508,508
YAMPARAEZ,consultas odontologicas,primeras consultas,2007-05-01,239,239
YAPACANI,consultas odontologicas,primeras consultas,2007-05-01,215,215
YOCALLA,consultas odontologicas,primeras consultas,2007-05-01,96,96
YOTALA,consultas odontologicas,primeras consultas,2007-05-01,187,187
YUNCHARA,consultas odontologicas,primeras consultas,2007-05-01,86,86
ZUDAÑEZ,consultas odontologicas,primeras consultas,2007-05-01,313,313
ACHACACHI,consultas odontologicas,primeras consultas,2007-06-01,419,419
ACHOCALLA,consultas odontologicas,primeras consultas,2007-06-01,53,53
AIQUILE,consultas odontologicas,primeras consultas,2007-06-01,121,121
ANCORAIMES,consultas odontologicas,primeras consultas,2007-06-01,42,42
ANDAMARCA,consultas odontologicas,primeras consultas,2007-06-01,283,283
ANTEQUERA,consultas odontologicas,primeras consultas,2007-06-01,30,30
ANZALDO,consultas odontologicas,primeras consultas,2007-06-01,100,100
APOLO,consultas odontologicas,primeras consultas,2007-06-01,291,291
ARAMPAMPA,consultas odontologicas,primeras consultas,2007-06-01,124,124
ARANI,consultas odontologicas,primeras consultas,2007-06-01,163,163
ARBIETO,consultas odontologicas,primeras consultas,2007-06-01,52,52
ARQUE,consultas odontologicas,primeras consultas,2007-06-01,55,55
ASCENCION DE GUARAYOS,consultas odontologicas,primeras consultas,2007-06-01,264,264
ATOCHA,consultas odontologicas,primeras consultas,2007-06-01,1573,1573
AYATA,consultas odontologicas,primeras consultas,2007-06-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,primeras consultas,2007-06-01,2091,2091
AZURDUY,consultas odontologicas,primeras consultas,2007-06-01,43,43
BATALLAS,consultas odontologicas,primeras consultas,2007-06-01,12,12
BELEN DE ANDAMARCA,consultas odontologicas,primeras consultas,2007-06-01,12,12
BELLA FLOR,consultas odontologicas,primeras consultas,2007-06-01,55,55
BERMEJO,consultas odontologicas,primeras consultas,2007-06-01,314,314
BETANZOS,consultas odontologicas,primeras consultas,2007-06-01,264,264
BOLIVAR,consultas odontologicas,primeras consultas,2007-06-01,117,117
BOYUIBE,consultas odontologicas,primeras consultas,2007-06-01,192,192
BUENA VISTA,consultas odontologicas,primeras consultas,2007-06-01,138,138
CABEZAS,consultas odontologicas,primeras consultas,2007-06-01,271,271
CAIROMA,consultas odontologicas,primeras consultas,2007-06-01,207,207
"CAIZA ""D""",consultas odontologicas,primeras consultas,2007-06-01,313,313
CAJUATA,consultas odontologicas,primeras consultas,2007-06-01,64,64
CALACOTO,consultas odontologicas,primeras consultas,2007-06-01,66,66
CALAMARCA,consultas odontologicas,primeras consultas,2007-06-01,422,422
CAMARGO,consultas odontologicas,primeras consultas,2007-06-01,103,103
