municipality,group,variable,month,Acciones preventivas,TOTAL
PASORAPA,consultas odontologicas,acciones preventivas,2007-05-01,507,507
PAZÑA,consultas odontologicas,acciones preventivas,2007-05-01,49,49
PELECHUCO,consultas odontologicas,acciones preventivas,2007-05-01,18,18
POCOATA,consultas odontologicas,acciones preventivas,2007-05-01,9,9
POJO (CBBA),consultas odontologicas,acciones preventivas,2007-05-01,94,94
POOPO,consultas odontologicas,acciones preventivas,2007-05-01,34,34
PORCO,consultas odontologicas,acciones preventivas,2007-05-01,100,100
POROMA,consultas odontologicas,acciones preventivas,2007-05-01,733,733
PORONGO,consultas odontologicas,acciones preventivas,2007-05-01,866,866
PORTACHUELO,consultas odontologicas,acciones preventivas,2007-05-01,165,165
PORVENIR,consultas odontologicas,acciones preventivas,2007-05-01,58,58
POSTRER VALLE,consultas odontologicas,acciones preventivas,2007-05-01,80,80
POTOSI,consultas odontologicas,acciones preventivas,2007-05-01,670,670
PRESTO,consultas odontologicas,acciones preventivas,2007-05-01,699,699
PUCARANI,consultas odontologicas,acciones preventivas,2007-05-01,69,69
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2007-05-01,35,35
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2007-05-01,54,54
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2007-05-01,585,585
PUERTO RICO,consultas odontologicas,acciones preventivas,2007-05-01,436,436
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2007-05-01,19,19
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2007-05-01,127,127
PUNA,consultas odontologicas,acciones preventivas,2007-05-01,213,213
PUNATA,consultas odontologicas,acciones preventivas,2007-05-01,373,373
QUIABAYA,consultas odontologicas,acciones preventivas,2007-05-01,120,120
QUILLACOLLO,consultas odontologicas,acciones preventivas,2007-05-01,431,431
QUIME,consultas odontologicas,acciones preventivas,2007-05-01,255,255
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2007-05-01,23,23
RAVELO,consultas odontologicas,acciones preventivas,2007-05-01,7,7
REYES,consultas odontologicas,acciones preventivas,2007-05-01,88,88
RIBERALTA,consultas odontologicas,acciones preventivas,2007-05-01,547,547
ROBORE,consultas odontologicas,acciones preventivas,2007-05-01,334,334
RURRENABAQUE,consultas odontologicas,acciones preventivas,2007-05-01,19,19
SABAYA,consultas odontologicas,acciones preventivas,2007-05-01,7,7
SACABA,consultas odontologicas,acciones preventivas,2007-05-01,297,297
SACACA,consultas odontologicas,acciones preventivas,2007-05-01,341,341
SAIPINA,consultas odontologicas,acciones preventivas,2007-05-01,261,261
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2007-05-01,35,35
SAMAIPATA,consultas odontologicas,acciones preventivas,2007-05-01,25,25
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2007-05-01,142,142
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2007-05-01,146,146
SAN BENITO,consultas odontologicas,acciones preventivas,2007-05-01,169,169
SAN BORJA,consultas odontologicas,acciones preventivas,2007-05-01,508,508
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2007-05-01,137,137
SAN CARLOS,consultas odontologicas,acciones preventivas,2007-05-01,19,19
SAN IGNACIO,consultas odontologicas,acciones preventivas,2007-05-01,1149,1149
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2007-05-01,423,423
SAN JAVIER(STC),consultas odontologicas,acciones preventivas,2007-05-01,1,1
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2007-05-01,214,214
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2007-05-01,10,10
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2007-05-01,172,172
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2007-05-01,1210,1210
SAN LUCAS,consultas odontologicas,acciones preventivas,2007-05-01,130,130
SAN MATIAS,consultas odontologicas,acciones preventivas,2007-05-01,15,15
SAN MIGUEL DE VELASCO,consultas odontologicas,acciones preventivas,2007-05-01,90,90
SAN PEDRO,consultas odontologicas,acciones preventivas,2007-05-01,1,1
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2007-05-01,69,69
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2007-05-01,80,80
SAN RAFAEL,consultas odontologicas,acciones preventivas,2007-05-01,56,56
SAN RAMON,consultas odontologicas,acciones preventivas,2007-05-01,225,225
SAN RAMON,consultas odontologicas,acciones preventivas,2007-05-01,65,65
SANTA ANA,consultas odontologicas,acciones preventivas,2007-05-01,128,128
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2007-05-01,4982,4982
SANTA ROSA,consultas odontologicas,acciones preventivas,2007-05-01,194,194
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2007-05-01,816,816
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2007-05-01,78,78
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2007-05-01,28,28
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2007-05-01,6,6
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2007-05-01,40,40
SAPAHAQUI,consultas odontologicas,acciones preventivas,2007-05-01,3,3
SENA,consultas odontologicas,acciones preventivas,2007-05-01,29,29
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2007-05-01,268,268
SIPE SIPE,consultas odontologicas,acciones preventivas,2007-05-01,572,572
SOPACHUY,consultas odontologicas,acciones preventivas,2007-05-01,312,312
SORACACHI,consultas odontologicas,acciones preventivas,2007-05-01,73,73
SORATA,consultas odontologicas,acciones preventivas,2007-05-01,113,113
SUCRE,consultas odontologicas,acciones preventivas,2007-05-01,898,898
TACACOMA,consultas odontologicas,acciones preventivas,2007-05-01,16,16
TACOPAYA,consultas odontologicas,acciones preventivas,2007-05-01,9,9
TAPACARI,consultas odontologicas,acciones preventivas,2007-05-01,809,809
TARABUCO,consultas odontologicas,acciones preventivas,2007-05-01,1297,1297
TARACO,consultas odontologicas,acciones preventivas,2007-05-01,25,25
TARATA,consultas odontologicas,acciones preventivas,2007-05-01,135,135
TARIJA,consultas odontologicas,acciones preventivas,2007-05-01,538,538
TARVITA,consultas odontologicas,acciones preventivas,2007-05-01,382,382
TIAWANACU,consultas odontologicas,acciones preventivas,2007-05-01,83,83
TINGUIPAYA,consultas odontologicas,acciones preventivas,2007-05-01,242,242
TIPUANI,consultas odontologicas,acciones preventivas,2007-05-01,134,134
TIQUIPAYA,consultas odontologicas,acciones preventivas,2007-05-01,1293,1293
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2007-05-01,4287,4287
TOCO,consultas odontologicas,acciones preventivas,2007-05-01,23,23
TOLATA,consultas odontologicas,acciones preventivas,2007-05-01,177,177
TOLEDO,consultas odontologicas,acciones preventivas,2007-05-01,182,182
TOMAVE,consultas odontologicas,acciones preventivas,2007-05-01,26,26
TOMINA,consultas odontologicas,acciones preventivas,2007-05-01,1137,1137
TORO TORO,consultas odontologicas,acciones preventivas,2007-05-01,134,134
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2007-05-01,825,825
TOTORA(ORR),consultas odontologicas,acciones preventivas,2007-05-01,9,9
TRIGAL,consultas odontologicas,acciones preventivas,2007-05-01,3,3
TRINIDAD,consultas odontologicas,acciones preventivas,2007-05-01,856,856
TUPIZA,consultas odontologicas,acciones preventivas,2007-05-01,1028,1028
TURCO,consultas odontologicas,acciones preventivas,2007-05-01,367,367
UNCIA,consultas odontologicas,acciones preventivas,2007-05-01,410,410
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2007-05-01,361,361
URUBICHA,consultas odontologicas,acciones preventivas,2007-05-01,3,3
UYUNI,consultas odontologicas,acciones preventivas,2007-05-01,7,7
VACAS,consultas odontologicas,acciones preventivas,2007-05-01,132,132
VALLEGRANDE,consultas odontologicas,acciones preventivas,2007-05-01,1060,1060
VIACHA,consultas odontologicas,acciones preventivas,2007-05-01,1040,1040
VILLA MONTES,consultas odontologicas,acciones preventivas,2007-05-01,20,20
VILLA NUEVA (LOMA ALTA),consultas odontologicas,acciones preventivas,2007-05-01,53,53
VILLA SERRANO,consultas odontologicas,acciones preventivas,2007-05-01,568,568
VILLA TUNARI,consultas odontologicas,acciones preventivas,2007-05-01,441,441
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2007-05-01,642,642
VILLAZON,consultas odontologicas,acciones preventivas,2007-05-01,1634,1634
VINTO,consultas odontologicas,acciones preventivas,2007-05-01,280,280
WALDO BALLIVIAN,consultas odontologicas,acciones preventivas,2007-05-01,1,1
WARNES,consultas odontologicas,acciones preventivas,2007-05-01,70,70
YACO,consultas odontologicas,acciones preventivas,2007-05-01,19,19
YACUIBA,consultas odontologicas,acciones preventivas,2007-05-01,493,493
YAMPARAEZ,consultas odontologicas,acciones preventivas,2007-05-01,196,196
YAPACANI,consultas odontologicas,acciones preventivas,2007-05-01,27,27
YOTALA,consultas odontologicas,acciones preventivas,2007-05-01,176,176
YUNCHARA,consultas odontologicas,acciones preventivas,2007-05-01,83,83
ACACIO,consultas odontologicas,acciones preventivas,2007-06-01,296,296
ACHACACHI,consultas odontologicas,acciones preventivas,2007-06-01,1118,1118
ACHOCALLA,consultas odontologicas,acciones preventivas,2007-06-01,271,271
AIQUILE,consultas odontologicas,acciones preventivas,2007-06-01,162,162
ALCALA,consultas odontologicas,acciones preventivas,2007-06-01,280,280
ANCORAIMES,consultas odontologicas,acciones preventivas,2007-06-01,202,202
ANDAMARCA,consultas odontologicas,acciones preventivas,2007-06-01,325,325
ANTEQUERA,consultas odontologicas,acciones preventivas,2007-06-01,5,5
ANZALDO,consultas odontologicas,acciones preventivas,2007-06-01,330,330
APOLO,consultas odontologicas,acciones preventivas,2007-06-01,95,95
ARAMPAMPA,consultas odontologicas,acciones preventivas,2007-06-01,43,43
ARANI,consultas odontologicas,acciones preventivas,2007-06-01,75,75
ARBIETO,consultas odontologicas,acciones preventivas,2007-06-01,50,50
ARQUE,consultas odontologicas,acciones preventivas,2007-06-01,33,33
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2007-06-01,897,897
ATOCHA,consultas odontologicas,acciones preventivas,2007-06-01,1232,1232
AUCAPATA,consultas odontologicas,acciones preventivas,2007-06-01,27,27
AYATA,consultas odontologicas,acciones preventivas,2007-06-01,303,303
AYO AYO,consultas odontologicas,acciones preventivas,2007-06-01,71,71
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2007-06-01,3830,3830
AZURDUY,consultas odontologicas,acciones preventivas,2007-06-01,1331,1331
BATALLAS,consultas odontologicas,acciones preventivas,2007-06-01,21,21
BELLA FLOR,consultas odontologicas,acciones preventivas,2007-06-01,87,87
BERMEJO,consultas odontologicas,acciones preventivas,2007-06-01,228,228
BETANZOS,consultas odontologicas,acciones preventivas,2007-06-01,49,49
BOLIVAR,consultas odontologicas,acciones preventivas,2007-06-01,33,33
BOLPEBRA,consultas odontologicas,acciones preventivas,2007-06-01,30,30
BOYUIBE,consultas odontologicas,acciones preventivas,2007-06-01,6,6
BUENA VISTA,consultas odontologicas,acciones preventivas,2007-06-01,2,2
CABEZAS,consultas odontologicas,acciones preventivas,2007-06-01,854,854
CAIROMA,consultas odontologicas,acciones preventivas,2007-06-01,297,297
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2007-06-01,272,272
CAJUATA,consultas odontologicas,acciones preventivas,2007-06-01,2,2
CALACOTO,consultas odontologicas,acciones preventivas,2007-06-01,32,32
CALAMARCA,consultas odontologicas,acciones preventivas,2007-06-01,957,957
CAMARGO,consultas odontologicas,acciones preventivas,2007-06-01,67,67
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2007-06-01,28,28
CAMIRI,consultas odontologicas,acciones preventivas,2007-06-01,160,160
CAPINOTA,consultas odontologicas,acciones preventivas,2007-06-01,79,79
CARACOLLO,consultas odontologicas,acciones preventivas,2007-06-01,55,55
CARANAVI,consultas odontologicas,acciones preventivas,2007-06-01,290,290
CARAPARI,consultas odontologicas,acciones preventivas,2007-06-01,1134,1134
CARIPUYO,consultas odontologicas,acciones preventivas,2007-06-01,90,90
CARMEN RIVERO TORREZ,consultas odontologicas,acciones preventivas,2007-06-01,103,103
CHALLAPATA,consultas odontologicas,acciones preventivas,2007-06-01,370,370
CHAQUI,consultas odontologicas,acciones preventivas,2007-06-01,3,3
CHARAGUA,consultas odontologicas,acciones preventivas,2007-06-01,64,64
CHARAÑA,consultas odontologicas,acciones preventivas,2007-06-01,33,33
CHAYANTA,consultas odontologicas,acciones preventivas,2007-06-01,55,55
CHIMORE,consultas odontologicas,acciones preventivas,2007-06-01,75,75
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2007-06-01,272,272
CHUMA,consultas odontologicas,acciones preventivas,2007-06-01,325,325
CLIZA,consultas odontologicas,acciones preventivas,2007-06-01,411,411
COBIJA,consultas odontologicas,acciones preventivas,2007-06-01,452,452
COCHABAMBA,consultas odontologicas,acciones preventivas,2007-06-01,38535,38535
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2007-06-01,3511,3511
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2007-06-01,6,6
COLLANA,consultas odontologicas,acciones preventivas,2007-06-01,4,4
COLOMI,consultas odontologicas,acciones preventivas,2007-06-01,1096,1096
COLPA BELGICA,consultas odontologicas,acciones preventivas,2007-06-01,1278,1278
COLQUECHACA,consultas odontologicas,acciones preventivas,2007-06-01,59,59
COLQUENCHA,consultas odontologicas,acciones preventivas,2007-06-01,14,14
COLQUIRI,consultas odontologicas,acciones preventivas,2007-06-01,101,101
COMARAPA,consultas odontologicas,acciones preventivas,2007-06-01,1007,1007
CONCEPCION,consultas odontologicas,acciones preventivas,2007-06-01,3,3
COPACABANA,consultas odontologicas,acciones preventivas,2007-06-01,4,4
CORIPATA,consultas odontologicas,acciones preventivas,2007-06-01,13,13
CORO CORO,consultas odontologicas,acciones preventivas,2007-06-01,27,27
COROICO,consultas odontologicas,acciones preventivas,2007-06-01,34,34
CORQUE,consultas odontologicas,acciones preventivas,2007-06-01,31,31
COTAGAITA,consultas odontologicas,acciones preventivas,2007-06-01,873,873
COTOCA,consultas odontologicas,acciones preventivas,2007-06-01,47,47
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,acciones preventivas,2007-06-01,14,14
CUEVO,consultas odontologicas,acciones preventivas,2007-06-01,42,42
CULPINA,consultas odontologicas,acciones preventivas,2007-06-01,23,23
CURVA,consultas odontologicas,acciones preventivas,2007-06-01,49,49
DESAGUADERO,consultas odontologicas,acciones preventivas,2007-06-01,86,86
EL ALTO,consultas odontologicas,acciones preventivas,2007-06-01,3693,3693
EL CHORO,consultas odontologicas,acciones preventivas,2007-06-01,34,34
EL PUENTE(STC),consultas odontologicas,acciones preventivas,2007-06-01,116,116
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2007-06-01,149,149
EL TORNO,consultas odontologicas,acciones preventivas,2007-06-01,15,15
EL VILLAR,consultas odontologicas,acciones preventivas,2007-06-01,119,119
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-06-01,191,191
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-06-01,176,176
EUREKA (SANTOS MERCADO),consultas odontologicas,acciones preventivas,2007-06-01,159,159
EXALTACION,consultas odontologicas,acciones preventivas,2007-06-01,66,66
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2007-06-01,1,1
FILADELFIA,consultas odontologicas,acciones preventivas,2007-06-01,39,39
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2007-06-01,1031,1031
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2007-06-01,249,249
GUANAY,consultas odontologicas,acciones preventivas,2007-06-01,7,7
GUAQUI,consultas odontologicas,acciones preventivas,2007-06-01,15,15
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2007-06-01,281,281
GUTIERREZ,consultas odontologicas,acciones preventivas,2007-06-01,234,234
HUACARETA,consultas odontologicas,acciones preventivas,2007-06-01,204,204
HUANUNI,consultas odontologicas,acciones preventivas,2007-06-01,435,435
HUARACAJE,consultas odontologicas,acciones preventivas,2007-06-01,187,187
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2007-06-01,1,1
ICHOCA,consultas odontologicas,acciones preventivas,2007-06-01,8,8
ICLA,consultas odontologicas,acciones preventivas,2007-06-01,965,965
INCAHUASI,consultas odontologicas,acciones preventivas,2007-06-01,409,409
INQUISIVI,consultas odontologicas,acciones preventivas,2007-06-01,5,5
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2007-06-01,51,51
IXIAMAS,consultas odontologicas,acciones preventivas,2007-06-01,19,19
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2007-06-01,62,62
LA ASUNTA,consultas odontologicas,acciones preventivas,2007-06-01,178,178
LA GUARDIA,consultas odontologicas,acciones preventivas,2007-06-01,639,639
LA PAZ,consultas odontologicas,acciones preventivas,2007-06-01,5467,5467
LAGUNILLAS,consultas odontologicas,acciones preventivas,2007-06-01,158,158
