,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,2,0,0,4
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,3,1,2,0,6
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,2,0,3,7
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,3,2,2,8
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,6,6,1,2,15
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,11,16,8,5,40
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,94,72,116,136,418
LA RIVERA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,0,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,2,20,17,41
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,0,2,2
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,0,2,4
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,3,4,7
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,2,0,0,3
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,7,3,0,0,10
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,1,1,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,7,1,5,14
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,2,0,1,3
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,1,2
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,7,10,4,2,23
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,15,15,14,15,59
MORO MORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,1,0,1
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,4,2,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,1,1,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,1,1,1,7
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,27,28,61,52,168
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,4,26,21,53
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,3,2,2,8
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,3,3,4,2,12
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,2,0,0,3
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,0,0,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,1,2,4
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,1,2,4
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,1,1,3
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,2,0,2
POROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,1,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,7,3,1,1,12
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,4,0,1,7
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,50,45,53,48,196
PRESTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,1,0,2
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,5,3,10,18
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,2,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,0,0,1,5
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,5,5,12
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,3,1,5,11
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,3,10,11,3,27
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,1,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,10,11,10,16,47
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1
QUIRUSILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,0,1,1,4
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,2,0,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,12,12,10,12,46
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,1,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,3,4,1,5,13
SABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,15,12,8,8,43
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,1,2
SAIPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,3,0,0,5
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,0,1,3
SAN AGUSTIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,9,12,21
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,1,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,2,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,10,8,15,23,56
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,4,3,3,11
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,4,0,1,9
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,2,4,3,13
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,21,17,6,13,57
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,5,0,0,5
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,2,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,2,2,5,10
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,4,5,6,19
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,5,1,1,11
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,5,0,0,9
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,1,9,6,20
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,1,9,9,23
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,1,1,2
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,0,1,1,4
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,2,4,0,8
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,1,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,2,0,2
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,0,1,0,3
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,1,1,3
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,1,0,0,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,3,3,3,8,17
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,226,201,179,189,795
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,4,0,0,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,2,1,4
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,2,1,3
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,1,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,2,4,0,6
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,2,1,2,5
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,2,3,0,6
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,0,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,10,5,2,21
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,0,2,3
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,0,1,1,4
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,0,3,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,40,33,30,35,138
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,0,0,2
TARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,2,0,0,4
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,0,2,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,9,19,29,25,82
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,1,1,3
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,0,1,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,2,0,2
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,0,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,3,5,7,17
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,0,2,2
TOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,1,0,1
TOLATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,0,2,0,2
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,2,1,1,4
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,14,12,63,61,150
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,10,3,4,3,20
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,3,1,5
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,2,0,0,4
URUBICHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,7,2,7,4,20
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,11,3,9,15,38
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,1,1,3
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,5,2,4,0,11
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,2,2,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,14,13,7,4,38
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,7,5,2,2,16
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,2,3,7
VITICHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,2,0,1,3
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,19,28,13,14,74
YACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,10,3,7,2,22
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,1,0,3
YANACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,2,1,0,0,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,4,4,6,8,22
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,1,1,0,1,3
YOTALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,2,1,0,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,2,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,2,1,0,3
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,0,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,2,2,2,6
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,1,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,2,1,3
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,2,2,3,7
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,2,4,1,2,9
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,2,0,2
AYO AYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,0,2,3
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,0,1,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,3,3,0,0,6
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,3,0,1,0,4
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,0,1,1
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,3,5,2,11
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,4,3,8
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,3,3,1,1,8
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,2,0,0,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,2,1,0,0,3
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,1,0,1,3
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,1,1,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,3,3,1,2,9
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,1,4,2,8
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,6,5,1,1,13
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,3,4,4,5,16
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,1,1,3
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,0,1,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,1,1,3
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,3,3,4,10
CHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,2,2,6,9,19
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,2,0,0,1,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,3,2,3,9
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,1
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,4,2,0,0,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,1,1,0,3
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,1,2,3
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,7,3,9,7,26
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,2,2,1,5
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,66,68,13,21,168
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,7,7,2,1,17
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,3,1,0,0,4
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,4,0,0,2,6
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,4,1,0,0,5
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,1,1,2
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,2,0,0,0,2
COMANCHE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,3,2,0,0,5
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,3,1,1,6
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,1,2,3,7
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,3,1,0,0,4
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,4,4,1,0,9
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,1,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,17,10,2,3,32
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,4,6,4,14
CUEVO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,90,82,40,46,258
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,1,1,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,5,4,0,1,10
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,0,0,2,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,7,8,0,2,17
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,1,3,5
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,1,0,2,0,3
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,2,0,1,0,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-06-01,3,7,1,0,11
