,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,11,5,1,1,12,6,18
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,13,10,1,1,14,11,25
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,2,2,0,3,2,5
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,20,20,10,13,30,33,63
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,4,0,0,4,4,8
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,5,2,4,5,9,14
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,14,10,11,19,25,44
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,24,10,20,16,44,26,70
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,2,2,2,11,4,15
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,7,0,0,9,7,16
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,4,3,4,4,8
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,8,5,0,1,8,6,14
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,0,0,1,0,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,10,13,7,3,17,16,33
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,50,42,12,13,62,55,117
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,14,7,2,5,16,12,28
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,2,0,0,0,2,2
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,4,0,1,0,5,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,13,17,4,3,17,20,37
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,2,0,3,0,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,1,1,1,2,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,2,0,0,2,2,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,238,302,133,124,371,426,797
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,0,0,1,4,1,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,6,5,8,14,14,28
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,7,3,2,6,9,15
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,26,40,6,3,32,43,75
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,3,9,4,14,7,21
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,11,4,3,2,14,6,20
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,34,30,20,21,54,51,105
ESCARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,0,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,0,0,0,3,0,3
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,0,1,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,2,0,0,1,2,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,12,7,5,7,17,14,31
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,2,5,2,5,4,9
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,10,12,1,3,11,15,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,3,4,8,8,11,19
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,7,11,15,15,22,37
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,0,1,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,12,12,0,2,12,14,26
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,10,5,3,6,13,11,24
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,3,2,3,2,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,1,0,2,0,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,4,6,4,11,8,19
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,0,0,0,2,0,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,1,0,2,0,2
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,1,0,0,2,1,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,3,3,0,4,3,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,0,0,0,1,1
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,6,2,6,6,12,8,20
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,6,4,2,6,8,10,18
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,2,0,0,0,2,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,1,2,1,7,2,9
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,7,3,1,12,8,20
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,6,1,1,5,7,12
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,25,14,6,8,31,22,53
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,81,57,51,48,132,105,237
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,296,288,31,29,327,317,644
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,1,0,1,1,2
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,0,2,1,3,4
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,7,9,0,0,7,9,16
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,3,6,5,11,8,19
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,0,1,0,2,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,1,3,2,4,6
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,4,12,4,12,16
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,6,3,0,1,6,4,10
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,4,0,0,3,4,7
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,7,2,0,3,7,10
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,7,6,7,10,14,16,30
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,4,0,0,5,4,9
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,1,2,1,2,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,14,15,6,1,20,16,36
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,6,9,2,3,8,12,20
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,16,10,7,7,23,17,40
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,10,8,8,4,18,12,30
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,7,9,3,14,10,24
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,1,2,1,2,3
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,3,1,1,5,4,9
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,23,22,6,5,29,27,56
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,74,68,16,13,90,81,171
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,1,3,0,5,1,6
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,1,0,2,1,3
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,0,1,0,4,0,4
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,2,5,2,6,8
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,7,10,2,3,9,13,22
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,3,5,6,10,9,19
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,119,155,19,13,138,168,306
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,16,12,8,16,24,28,52
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,8,6,0,2,8,8,16
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,13,2,0,11,13,24
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,0,0,1,1,2
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,6,12,3,1,9,13,22
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,0,1,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,5,2,4,7,9,16
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,4,4,2,8,6,14
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,0,1,0,2,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,9,9,10,10,20
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,3,0,1,1,4,5
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,6,1,1,6,7,13
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,2,3,2,4,4,8
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,3,8,7,10,10,20
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,4,1,3,3,7,10
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,6,1,1,5,7,12
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,5,7,3,11,8,19
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,17,14,20,15,37,29,66
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,10,5,4,2,14,7,21
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,11,17,0,0,11,17,28
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,2,7,6,11,8,19
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,109,91,23,29,132,120,252
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,0,4,6,8,6,14
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,8,6,9,8,17,14,31
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,1,1,1,3,2,5
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,4,7,3,9,7,16
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,2,2,1,5,3,8
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,3,2,4,6,7,13
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,3,0,0,1,3,4
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,0,2,1,4,1,5
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,2,0,2,1,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,3,9,10,14,13,27
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,24,32,23,18,47,50,97
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,1,11,12,15,13,28
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,21,10,4,2,25,12,37
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,23,16,13,6,36,22,58
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,2,0,1,4,3,7
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,0,0,0,2,0,2
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,7,7,4,5,11,12,23
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,10,2,0,0,10,2,12
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,24,31,2,5,26,36,62
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,8,3,3,12,11,23
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,6,5,3,6,9,15
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,46,33,20,13,66,46,112
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,0,2,2,4,2,6
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,8,2,1,6,9,15
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,2,3,0,4,2,6
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,0,3,5,6,5,11
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,5,2,3,6,8,14
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,2,0,0,1,2,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,5,1,2,5,7,12
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,1,3,2,5,3,8
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,4,2,3,4,7,11
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,17,21,7,7,24,28,52
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,6,2,7,7,13,9,22
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,5,0,0,9,5,14
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,23,18,14,21,37,39,76
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,47,36,31,32,78,68,146
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,0,0,1,1,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,28,18,6,6,34,24,58
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,3,2,3,2,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,12,3,24,20,36,23,59
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,5,3,5,3,8
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,19,21,13,18,32,39,71
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,1,1,2,2,4
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,12,7,6,4,18,11,29
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,30,32,29,35,59,67,126
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,8,4,4,5,12,9,21
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,5,3,11,7,16,23
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,3,6,8,10,11,21
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,2,0,3,3,5,8
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,0,0,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,3,2,3,2,5
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,0,1,2,6,2,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,6,5,6,2,12,7,19
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,14,3,36,20,50,23,73
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,585,597,66,45,651,642,1293
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,4,2,0,5,4,9
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,14,10,2,7,16,17,33
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,0,1,1,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,1,1,3,4,4,8
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,2,1,0,2,2,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,2,1,1,3,3,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,2,1,2,1,3
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,0,1,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,0,1,1,2,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,12,7,0,1,12,8,20
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,17,19,35,22,52,41,93
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,1,15,12,17,13,30
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,5,5,6,6,12
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,4,4,3,7,7,14
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,7,6,3,11,10,21
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,212,194,53,31,265,225,490
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,4,0,1,5,5,10
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,3,2,4,3,7
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,3,2,3,2,5
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,0,3,2,3,2,5
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,12,18,8,14,20,32,52
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,25,17,13,11,38,28,66
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,3,1,0,2,3,5
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,6,2,1,6,7,13
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,132,112,42,39,174,151,325
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,12,13,13,15,25,40
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,8,0,0,3,8,11
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,6,1,1,6,7,13
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,3,8,12,13,15,28
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,10,5,3,8,13,13,26
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,17,10,11,19,28,47
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,8,12,9,15,17,32
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,1,2,0,2,1,3
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,0,5,3,7,3,10
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,8,6,2,10,10,20
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,6,2,3,4,9,13
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,1,6,1,8,2,10
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,3,6,0,5,3,11,14
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,0,3,1,0,1,3,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,1,0,1,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,51,39,39,37,90,76,166
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,19,24,2,3,21,27,48
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,2,0,0,0,2,0,2
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,9,4,7,6,16,10,26
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,14,13,5,4,19,17,36
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,14,12,3,3,17,15,32
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,7,5,7,10,14,24
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,8,10,1,2,9,12,21
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,8,6,6,11,14,17,31
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,5,6,0,2,5,8,13
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,19,14,9,9,28,23,51
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,1,0,4,6,5,6,11
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-04-01,4,5,0,1,4,6,10
