,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,298,263,8,7,306,270,576
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,1,0,0,0,1,0,1
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,6,3,5,2,11,5,16
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,3,0,2,0,5,0,5
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,1,2,0,3,1,5,6
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,0,2,6,4,6,6,12
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,2,2,2,2,4,4,8
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,5,3,1,6,6,9,15
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,166,152,6,15,172,167,339
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,6,3,5,3,11,6,17
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,6,10,0,0,6,10,16
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,9,9,4,1,13,10,23
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,3,3,8,6,11,9,20
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,10,7,4,3,14,10,24
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,22,21,25,30,47,51,98
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,7,5,8,8,15,13,28
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,0,0,1,2,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,5,6,1,2,6,8,14
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,3,3,4,2,7,5,12
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,0,0,1,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,5,2,13,16,18,18,36
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,5,7,2,1,7,8,15
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,5,5,2,8,7,13,20
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,10,5,6,7,16,12,28
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,5,1,1,3,6,4,10
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,2,0,0,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,83,88,5,5,88,93,181
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,23,15,4,5,27,20,47
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,1,2,5,2,6,4,10
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,2,0,0,0,2,0,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,8,5,5,6,13,11,24
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,10,2,5,5,15,7,22
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,4,5,0,4,4,9,13
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,25,22,4,3,29,25,54
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,0,0,4,4,4,4,8
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,7,10,1,0,8,10,18
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,48,26,16,4,64,30,94
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,0,0,1,2,1,2,3
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,5,3,4,3,9,6,15
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,47,45,9,9,56,54,110
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,2,2,0,2,2,4,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,1,4,1,2,2,6,8
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,1,8,4,6,5,14,19
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,47,71,21,16,68,87,155
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,10,4,4,2,14,6,20
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,20,23,5,2,25,25,50
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,28,22,10,15,38,37,75
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,0,5,5,0,5,5,10
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,3,1,0,1,3,2,5
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,103,84,4,4,107,88,195
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,8,7,2,2,10,9,19
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,42,33,20,24,62,57,119
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,3,3,0,2,3,5,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,30,32,19,31,49,63,112
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,2,3,0,1,2,4,6
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,0,1,2,3,2,4,6
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,1,1,1,2,2,3,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-03-01,2,0,0,1,2,1,3
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,2,0,1,2,3,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,11,15,12,16,23,31,54
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,17,10,2,5,19,15,34
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,9,5,5,8,14,13,27
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,0,2,1,2,1,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,2,0,0,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,7,2,1,10,8,18
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,6,2,4,7,10,17
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,1,0,0,2,1,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,0,1,1,6,1,7
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,0,1,3,4,3,7
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,14,15,4,11,18,26,44
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,1,2,1,5,2,7
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,7,2,2,3,9,12
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,13,5,11,5,24,10,34
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,5,8,6,13,11,24
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,35,28,25,23,60,51,111
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,4,6,9,14,13,27
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,4,1,3,4,7,11
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,1,3,2,5,3,8
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,4,1,0,0,4,1,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,7,5,16,18,23,23,46
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,10,4,4,7,14,21
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,13,10,0,0,13,10,23
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,2,1,1,1,3,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,0,0,3,3,3,6
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,0,0,1,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,0,4,6,4,6,10
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,41,15,2,6,43,21,64
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,12,11,4,4,16,15,31
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,0,0,3,2,3,5
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,0,3,4,3,4,7
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,2,2,2,5,4,9
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,18,8,6,5,24,13,37
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,19,12,14,14,33,26,59
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,6,9,5,17,11,28
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,6,2,6,5,12,17
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,12,1,1,4,13,17
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,2,1,0,1,2,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,4,1,0,3,4,7
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,9,8,0,0,9,8,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,37,38,0,3,37,41,78
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,11,13,2,0,13,13,26
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,1,0,3,2,4,6
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,5,14,10,22,15,37
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,40,33,5,5,45,38,83
CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,0,0,0,2,0,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,8,15,9,20,17,37
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,6,3,5,6,11,17
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,1,9,6,11,7,18
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,0,1,2,2,2,4
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,0,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,17,11,8,9,25,20,45
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,6,0,0,3,6,9
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,7,18,20,21,27,48
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,2,0,0,0,2,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,4,2,1,5,5,7,12
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,28,26,8,8,36,34,70
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,2,0,1,2,3,5
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,7,1,1,0,8,1,9
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,12,12,7,20,19,39
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,8,1,4,4,12,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,1,9,7,11,8,19
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,3,4,4,7,7,14
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,12,11,6,3,18,14,32
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,39,33,23,37,62,70,132
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,9,10,11,12,20,22,42
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,568,557,3,4,571,561,1132
COIPASA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,0,2,0,2,0,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,32,30,11,13,43,43,86
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,7,9,1,5,8,14,22
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,1,0,2,1,3,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,10,6,5,14,15,29
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,4,3,0,5,4,9
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,15,14,13,7,28,21,49
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,3,1,2,3,5,8
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,6,6,5,14,11,25
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,1,0,0,1,1,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,22,17,12,8,34,25,59
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,1,1,2,2,3,5
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,16,17,24,18,40,35,75
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,12,4,0,9,12,21
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,12,12,1,1,13,13,26
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,1,6,3,9,4,13
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,8,3,4,11,12,23
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,5,0,0,5,5,10
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,9,1,5,7,14,8,22
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,68,62,25,27,93,89,182
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,16,16,12,11,28,27,55
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,1,1,0,6,1,7
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,1,0,1,0,2,2
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,15,10,2,2,17,12,29
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,0,1,1,4,1,5
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,1,1,1,2,2,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,2,0,0,2,2,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,428,396,244,213,672,609,1281
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,1,0,0,2,1,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,4,2,11,6,15,8,23
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,1,2,4,5,5,10
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,40,46,11,16,51,62,113
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,4,1,3,1,7,8
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,13,11,9,10,22,21,43
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,30,40,1,0,31,40,71
ESCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,0,0,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,0,0,2,0,2,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,6,3,3,4,9,7,16
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,1,0,0,1,1,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,1,0,1,2,2,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,2,8,9,11,11,22
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,0,5,9,6,9,15
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,17,21,3,7,20,28,48
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,7,2,3,5,10,7,17
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,12,5,9,13,21,34
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,3,3,0,4,3,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,31,31,13,9,44,40,84
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,2,0,0,3,2,5
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,6,6,1,0,7,6,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,0,1,2,1,2,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,13,13,4,8,17,21,38
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,0,4,4,4,4,8
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,4,1,1,3,5,8
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,0,1,3,2,3,5
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,1,1,1,2,2,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,1,1,2,1,3,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,7,1,1,6,8,14
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,2,7,2,12,4,16
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,3,1,1,4,4,8
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,0,4,1,6,1,7
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,6,7,3,3,9,10,19
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,12,15,1,5,13,20,33
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,4,8,11,3,15,11,26
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,5,7,3,3,8,10,18
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,37,28,3,5,40,33,73
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,108,103,11,17,119,120,239
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,465,419,43,31,508,450,958
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,2,7,3,10,5,15
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,9,7,1,1,10,8,18
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,1,2,2,3,3,6
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,2,1,0,2,2,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,17,13,17,14,34,27,61
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,1,0,0,0,1,1
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,2,1,6,5,8,6,14
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,3,3,0,2,3,5,8
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,2,0,0,1,2,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,1,3,10,4,11,15
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,0,9,5,10,5,15
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,8,4,3,0,11,4,15
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,0,4,4,2,4,6,10
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,17,18,6,8,23,26,49
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,4,5,3,3,7,8,15
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,23,18,12,1,35,19,54
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,10,12,8,8,18,20,38
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,6,3,6,6,12,9,21
MOJINETE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,1,0,0,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,4,4,2,0,6,4,10
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,18,19,1,2,19,21,40
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-04-01,130,99,19,11,149,110,259
