,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,10,9,8,10,18,19,37
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,8,7,0,1,8,8,16
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,22,16,8,7,30,23,53
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,0,0,0,1,0,1,1
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,1,1,1,2,2,3,5
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,18,31,10,11,28,42,70
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,0,1,3,4,3,5,8
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,11,3,1,2,12,5,17
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,1,7,2,2,3,9,12
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,53,48,16,18,69,66,135
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,3,5,0,0,3,5,8
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,18,25,0,1,18,26,44
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,19,15,26,21,45,36,81
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,3,6,3,3,6,9,15
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,2,2,1,1,3,3,6
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,75,88,31,29,106,117,223
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,4,4,2,1,6,5,11
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,47,42,13,25,60,67,127
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,2,0,1,1,3,1,4
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,1,0,1,0,2,0,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,35,26,27,25,62,51,113
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,3,2,1,2,4,4,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,7,1,4,1,11,2,13
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,0,1,4,4,4,5,9
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-04-01,2,2,1,5,3,7,10
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,2,0,3,1,5,6
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,13,6,1,6,14,12,26
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,12,12,0,0,12,12,24
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,5,4,8,11,13,15,28
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,0,0,0,1,0,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,1,1,0,2,1,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,10,0,0,4,10,14
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,5,0,0,4,5,9
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,2,1,3,2,5,7
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,0,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,4,6,4,6,10
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,10,12,0,0,10,12,22
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,6,4,2,0,8,4,12
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,9,6,1,13,10,23
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,8,4,5,7,13,20
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,18,21,0,0,18,21,39
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,5,8,12,9,17,26
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,0,2,0,4,0,4
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,2,2,2,5,4,9
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,4,0,0,2,4,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,4,3,8,10,12,22
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,1,2,1,4,2,6
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,11,5,0,1,11,6,17
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,4,1,2,8,6,14
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,1,1,1,1,2,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,0,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,1,0,1,2,2,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,24,23,2,5,26,28,54
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,15,14,9,5,24,19,43
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,0,0,3,2,3,5
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,0,2,1,3,1,4
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,5,0,0,3,5,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,9,9,1,4,10,13,23
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,15,16,10,4,25,20,45
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,5,4,1,0,6,4,10
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,4,1,2,5,6,11
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,9,8,0,1,9,9,18
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,2,2,2,2,4
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,7,1,2,4,9,13
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,6,6,5,1,11,7,18
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,26,17,2,4,28,21,49
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,10,1,1,5,11,16
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,4,0,2,2,6,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,3,7,3,14,6,20
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,27,28,1,2,28,30,58
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,9,8,5,1,14,9,23
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,5,4,2,3,7,7,14
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,6,1,10,6,16,7,23
CATACORA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,11,11,4,5,15,16,31
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,1,0,2,1,3,4
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,17,9,23,17,40,26,66
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,1,0,0,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,5,2,0,5,5,10
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,20,9,6,3,26,12,38
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,2,1,0,3,2,5
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,1,1,0,1,1,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,2,1,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,12,7,1,0,13,7,20
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,4,0,0,2,4,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,0,1,0,1,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,6,5,3,8,9,17
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,16,12,1,3,17,15,32
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,31,41,14,12,45,53,98
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,1,9,4,16,5,21
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,429,372,19,15,448,387,835
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,14,23,5,15,19,38,57
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,7,2,3,4,10,14
COLLANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,3,2,3,2,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,13,20,2,3,15,23,38
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,6,0,1,3,7,10
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,11,9,16,11,27,20,47
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,1,0,0,4,1,5
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,7,5,6,12,13,25
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,11,2,4,9,15,24
COMBAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,16,9,7,6,23,15,38
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,5,5,7,2,12,7,19
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,12,0,0,7,12,19
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,1,2,2,4,3,7
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,3,6,5,9,8,17
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,1,0,0,7,1,8
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,15,1,3,4,18,22
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,53,52,12,19,65,71,136
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,8,13,0,0,8,13,21
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,0,1,0,1,1
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,6,3,3,3,9,6,15
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,3,4,0,5,3,8
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,2,0,0,2,2,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,328,368,122,123,450,491,941
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,1,0,0,1,1,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,2,3,4,7,6,13
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,8,5,0,4,8,9,17
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,49,40,8,1,57,41,98
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,1,0,0,2,1,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,10,9,3,2,13,11,24
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,16,29,5,9,21,38,59
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,3,0,1,2,4,6
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,1,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,2,1,2,1,4,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,4,0,0,4,4,8
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,16,3,1,2,17,5,22
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,1,3,4,5,5,10
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,9,10,0,0,9,10,19
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,0,2,3,6,3,9
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,11,5,4,6,15,11,26
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,1,0,4,3,5,8
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,16,14,16,13,32,27,59
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,9,7,8,8,17,15,32
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,5,2,2,2,7,4,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,2,1,1,3,3,6
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,5,4,5,8,10,18
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,2,0,1,3,3,6
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,1,0,3,0,4,4
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,1,4,3,4,4,8
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,0,0,2,1,2,3
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,2,2,3,2,5,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,2,1,2,4,4,8
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,6,2,1,5,7,12
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,2,1,1,5,3,8
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,0,1,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,8,10,0,0,8,10,18
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,6,2,3,6,9,15
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,8,4,1,8,9,17
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,10,4,2,2,12,6,18
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,10,21,8,3,18,24,42
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,112,92,15,13,127,105,232
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,323,355,11,12,334,367,701
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,5,3,4,7,9,16
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,13,14,2,0,15,14,29
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,0,0,1,1,1,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,0,2,0,4,0,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,16,23,37,35,53,58,111
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,1,0,0,1,1,2
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,1,0,0,2,1,3
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,1,0,0,3,1,4
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,2,2,2,3,4,7
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,0,0,0,2,0,2
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,6,4,0,0,6,4,10
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,9,12,2,0,11,12,23
MALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,1,0,3,0,4,4
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,7,13,0,0,7,13,20
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,8,3,1,1,9,4,13
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,14,15,2,3,16,18,34
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,10,8,11,2,21,10,31
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,6,1,5,2,11,3,14
MOJINETE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,1,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,1,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,11,11,2,1,13,12,25
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,68,74,21,23,89,97,186
MORO MORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,1,1,0,2,1,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,2,2,2,3,4,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,5,1,2,2,7,3,10
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,2,0,0,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,3,1,1,1,4,5
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,8,9,1,2,9,11,20
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,0,1,2,3,2,5
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,172,169,30,37,202,206,408
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,15,12,3,1,18,13,31
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,5,4,0,2,5,6,11
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,11,12,43,40,54,52,106
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,6,6,4,3,10,9,19
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,22,19,5,2,27,21,48
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,1,1,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,5,0,2,4,7,11
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,1,1,1,4,2,6
PASORAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,2,0,1,0,3,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,8,9,14,5,22,14,36
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,2,0,0,1,2,3
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,5,4,2,1,7,5,12
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,6,2,6,3,12,5,17
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,4,4,5,7,9,16
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,5,3,4,3,9,6,15
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,2,2,0,2,2,4,6
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,3,0,0,4,3,7
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,11,4,2,7,13,20
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,6,10,4,11,10,21,31
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,12,18,0,2,12,20,32
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,8,2,11,3,19,22
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,0,0,1,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,104,139,35,36,139,175,314
PRESTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,0,3,3,7,3,10
PUCARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,10,10,9,7,19,17,36
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,4,3,2,7,6,13
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,0,4,1,2,1,6,7
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,4,5,3,2,7,7,14
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-05-01,3,5,0,0,3,5,8
