,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-04-01,2,2,0,5,2,7,9
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-04-01,36,34,31,26,67,60,127
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-04-01,6,7,3,3,9,10,19
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-04-01,1,1,5,3,6,4,10
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-04-01,1,1,5,5,6,6,12
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-04-01,4,2,7,7,11,9,20
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,0,0,1,3,1,4
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,10,7,7,15,17,32
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,18,13,2,1,20,14,34
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,7,4,9,6,16,10,26
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,1,3,2,3,3,6
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,7,1,0,4,7,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,7,6,1,3,8,9,17
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,1,2,1,4,2,6
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,0,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,4,3,2,3,6,9
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,13,6,4,5,17,11,28
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,0,3,3,5,3,8
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,11,7,3,3,14,10,24
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,15,13,9,3,24,16,40
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,6,3,7,9,13,22
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,32,34,1,0,33,34,67
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,3,2,9,5,12,17
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,1,1,1,2,2,4
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,3,1,1,2,4,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,2,0,1,6,3,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,8,4,7,5,15,20
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,5,5,2,11,7,18
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,7,7,2,0,9,7,16
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,3,0,0,5,3,8
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,1,2,0,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,0,0,1,1,1,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,30,37,2,5,32,42,74
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,11,6,9,15,20,35
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,3,8,0,8,3,11
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,0,1,4,1,4,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,7,5,1,1,8,6,14
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,7,4,9,13,16,29
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,12,13,19,31,31,44,75
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,14,1,2,4,16,20
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,3,3,6,5,9,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,10,1,1,10,11,21
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,1,3,2,5,3,8
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,14,6,0,4,14,10,24
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,5,0,2,8,7,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,3,1,0,1,3,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,43,27,6,4,49,31,80
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,10,5,1,13,11,24
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,4,5,4,9,8,17
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,12,6,4,9,16,25
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,41,31,4,6,45,37,82
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,2,9,5,11,7,18
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,1,0,1,2,2,4
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,0,9,8,9,8,17
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,0,0,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,3,0,0,1,3,4
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,27,14,8,25,35,39,74
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,5,2,1,8,6,14
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,22,17,56,60,78,77,155
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,2,2,0,3,2,5
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,5,4,4,12,9,21
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,16,14,2,3,18,17,35
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,2,0,0,0,2,2
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,1,1,1,2,2,4
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,2,0,0,4,2,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,7,2,2,11,9,20
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,2,7,3,10,5,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,1,2,4,3,5,8
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,4,1,6,7,10,17
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,19,14,7,8,26,22,48
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,51,45,18,16,69,61,130
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,3,14,11,19,14,33
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,519,502,24,17,543,519,1062
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,1,1,0,1,1,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,34,43,6,10,40,53,93
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,10,6,3,2,13,8,21
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,1,0,0,2,1,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,15,13,8,6,23,19,42
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,5,2,1,2,6,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,20,17,17,13,37,30,67
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,3,4,1,8,4,12
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,6,7,9,11,15,26
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,3,0,0,0,3,3
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,14,16,4,2,18,18,36
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,1,1,0,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,3,10,9,16,12,28
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,7,6,4,1,11,7,18
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,14,2,3,8,17,25
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,6,5,4,8,10,18
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,14,1,4,7,18,25
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,0,0,0,2,0,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,17,14,4,3,21,17,38
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,72,80,25,34,97,114,211
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,22,19,2,5,24,24,48
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,0,0,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,2,4,1,5,3,8
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,12,4,1,10,13,23
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,5,0,1,1,6,7
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,1,0,2,0,3,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,4,0,0,1,4,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,519,511,210,213,729,724,1453
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,2,0,2,2,4,6
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,4,8,2,13,6,19
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,2,2,5,4,7,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,53,39,6,12,59,51,110
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,1,0,1,0,2,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,11,4,10,12,21,33
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,24,30,6,6,30,36,66
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,3,0,1,3,4,7
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,3,1,3,1,6,7
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,3,2,1,2,4,6
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,2,10,2,14,4,18
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,0,8,10,9,10,19
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,13,8,4,1,17,9,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,0,2,1,5,1,6
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,2,8,9,13,11,24
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,1,6,3,10,4,14
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,31,34,32,27,63,61,124
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,11,8,2,10,13,18,31
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,2,3,0,8,2,10
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,10,11,8,5,18,16,34
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,3,0,0,1,3,4
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,0,0,1,3,1,4
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,2,0,0,3,2,5
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,0,0,0,2,0,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,0,3,1,3,1,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,1,0,0,1,1,2
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,3,0,1,2,4,6
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,2,5,6,14,8,22
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,1,1,2,4,3,7
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,15,1,2,10,17,27
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,13,3,1,9,14,23
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,5,6,10,9,15,24
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,7,5,2,3,9,8,17
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,33,36,6,5,39,41,80
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,115,106,21,10,136,116,252
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,519,478,25,24,544,502,1046
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,0,6,2,9,2,11
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,11,13,0,0,11,13,24
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,1,0,0,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,15,20,33,35,48,55,103
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,2,0,0,3,2,5
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,1,0,0,5,1,6
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,6,1,0,6,6,12
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,3,4,2,5,5,10
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,3,1,1,4,4,8
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,7,12,15,20,22,42
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,10,12,1,0,11,12,23
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,2,0,0,0,2,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,14,10,0,0,14,10,24
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,12,2,3,8,15,23
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,22,17,7,5,29,22,51
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,8,3,6,7,14,21
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,5,3,4,4,9,13
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,8,3,1,8,9,17
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,12,0,1,9,13,22
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,96,87,18,6,114,93,207
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,2,3,10,6,12,18
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,0,3,5,4,5,9
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,0,0,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,0,5,2,5,2,7
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,6,5,10,10,16,26
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,7,3,7,12,14,26
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,0,6,5,6,5,11
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,214,246,42,47,256,293,549
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,6,2,1,11,7,18
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,6,2,1,6,7,13
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,15,19,48,45,63,64,127
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,9,12,6,5,15,17,32
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,17,17,5,14,22,31,53
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,0,0,0,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,7,0,3,8,10,18
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,2,0,1,1,3,4
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,2,0,0,2,2,4
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,20,14,10,18,30,32,62
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,1,3,2,7,3,10
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,1,1,2,2,3,5
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,3,11,4,19,7,26
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,3,7,8,12,11,23
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,5,3,0,5,5,10
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,3,1,3,5,6,11
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,1,5,1,9,2,11
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,12,3,4,9,16,25
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,7,7,11,1,18,8,26
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,15,19,4,3,19,22,41
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,3,5,6,7,9,16
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,1,0,0,2,1,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,155,172,36,41,191,213,404
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,5,3,4,4,9,13
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,1,2,0,3,1,4
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,18,10,9,10,27,20,47
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,2,2,7,6,9,15
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,5,11,7,14,12,26
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,2,3,5,5,7,12
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,1,4,4,6,5,11
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,10,9,13,17,23,40
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,2,7,4,7,6,13
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,0,4,3,5,3,8
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,6,5,13,14,19,19,38
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,43,26,17,8,60,34,94
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,3,3,5,6,8,9,17
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,31,19,6,4,37,23,60
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,1,1,0,5,1,6
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,63,77,61,70,124,147,271
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,3,2,2,3,5,8
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,2,0,0,1,2,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,6,0,0,5,6,11
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,4,2,4,6,8,14
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,9,0,2,8,11,19
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,68,57,47,36,115,93,208
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,26,19,12,12,38,31,69
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,7,6,5,14,12,26
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,0,4,1,1,1,5,6
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,98,62,29,27,127,89,216
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,2,1,0,3,2,5
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,17,7,8,8,25,15,40
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,2,0,4,1,6,1,7
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,4,4,4,3,8,7,15
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,5,3,2,2,7,5,12
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,1,0,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,8,13,10,9,18,22,40
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-05-01,1,2,0,0,1,2,3
