,group,variable,month,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,8,4,4,4,12,16
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,1,1,2,1,3,4
SENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,23,4,0,4,23,27
SHINAOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,4,7,3,2,7,9,16
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,2,16,1,0,3,16,19
SICAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,3,17,7,22,10,39,49
SOPACHUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,2,4,0,0,2,4,6
SORACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,8,24,26,25,34,59
SORATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,22,8,26,9,48,57
SUCRE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,41,164,200,181,241,345,586
TACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
TACACOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,5,0,10,1,15,16
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,1,0,4,0,5,5
TACOPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,5,0,2,0,7,7
TAHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,0,0,3,0,3,3
TAPACARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,13,11,12,11,25,36
TARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,3,0,0,1,3,4
TARACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,1,1,6,1,7,8
TARIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,53,371,453,38,506,409,915
TARVITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,0,3,5,4,5,9
TEOPONTE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,4,5,23,27,27,32,59
TIAWANACU,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,11,13,2,3,13,16,29
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,14,7,8,7,22,29
TIPUANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,5,8,8,13,13,21,34
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,4,26,14,42,18,68,86
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,17,1,4,1,21,22
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,2,5,8,5,10,10,20
TOLATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,4,0,4,0,8,8
TOLEDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,2,0,14,19,16,19,35
TOMAVE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,6,0,3,1,9,10
TORO TORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,8,11,29,11,37,48
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,4,10,13,6,17,16,33
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,5,7,1,0,6,7,13
TRIGAL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,41,180,681,478,722,658,1380
TUPIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,8,50,94,91,102,141,243
TURCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,1,1,0,2,1,3
UMALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,10,8,6,10,16,18,34
UNCIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,14,3,8,3,22,25
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,29,88,85,89,114,203
URUBICHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,3,0,0,1,3,4
UYUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,6,18,9,5,15,23,38
VACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,4,13,11,1,15,14,29
VIACHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,12,51,14,27,26,78,104
VILA VILA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,5,0,1,0,6,6
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,2,3,8,9,10,12,22
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,35,90,207,16,242,106,348
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,2,5,0,1,2,6,8
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,4,4,0,0,4,4,8
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,27,38,327,44,354,82,436
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,14,3,19,7,33,10,43
VILLAZON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,5,55,1,5,6,60,66
VINTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,2,35,2,8,4,43,47
VITICHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,13,2,3,2,16,18
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,2,2,0,0,2,2,4
WARNES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,24,51,3,2,27,53,80
YACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,0,0,2,0,2,2
YACUIBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,74,128,42,23,116,151,267
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,3,0,20,32,23,32,55
YANACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,6,0,1,0,7,7
YAPACANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,14,20,60,84,74,104,178
YOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,3,0,1,0,4,4
YOTALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,0,3,0,2,0,5,5
YUNCHARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,3,2,30,29,33,31,64
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-04-01,1,1,1,1,2,2,4
ACACIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,5,0,3,0,8,8
ACHACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,39,23,24,25,63,88
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,8,9,14,10,22,32
AIQUILE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,7,3,1,3,8,6,14
ALALAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,7,1,7,1,8
ALCALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,6,16,0,0,6,16,22
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,4,0,8,0,12,12
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,14,9,2,12,16,28
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,1,5,1,6,7
ANZALDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,2,2,1,2,3,5
APOLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,9,13,24,14,33,47
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,0,5,0,5,5
ARANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,17,0,3,3,20,23
ARBIETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,14,2,33,3,47,50
ARQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,7,4,2,2,9,6,15
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,34,0,1,0,35,35
ATOCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,14,0,5,1,19,20
AUCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,8,1,8,2,10
AYATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,7,2,7,2,14,16
AYO AYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,10,21,66,63,76,84,160
AZURDUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,3,3,2,7,5,12
BATALLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,2,5,6,6,8,14
BAURES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,9,0,6,3,15,18
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,0,0,0,2,0,2
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,0,4,0,4,4
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,2,5,3,6,5,11
BERMEJO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,45,0,2,4,47,51
BETANZOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,18,26,0,9,18,35,53
BOLIVAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,0,0,1,2,1,3
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,2,0,0,0,2,2
BOYUIBE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,5,0,0,0,5,0,5
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,20,1,2,2,22,24
CABEZAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,9,11,7,8,16,19,35
CAIROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,8,2,6,2,14,16
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,8,45,25,49,33,82
CAJUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,10,0,1,1,11,12
CALACOTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,2,0,1,0,3,3
CALAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,6,0,1,0,7,7
CAMARGO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,3,10,11,10,14,24
CAMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,39,43,4,4,43,47,90
CAPINOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,1,0,3,2,4,6
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,2,8,1,10,3,13
CARACOLLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,82,23,3,2,85,25,110
CARANAVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,14,85,125,129,139,214,353
CARAPARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,20,0,0,4,20,24
CARIPUYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,0,2,0,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,4,0,2,3,6,9
CHACARILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,1,1,2,2,3,5
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,26,19,37,20,63,83
CHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,11,0,4,1,15,16
CHARAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,4,0,2,2,6,8
CHARAÑA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,2,0,0,0,2,2
CHAYANTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,10,0,0,0,10,10
CHIMORE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,38,243,34,247,72,319
CHIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,1,1,1,2,3
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,8,34,8,34,42
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,2,36,32,39,34,73
CHUMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,0,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,2,10,14,10,16,26
CKOCHAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,11,2,10,3,21,24
CLIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,16,18,26,22,42,64
COBIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,26,99,71,21,97,120,217
COCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,12,17,28,11,40,28,68
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,103,506,88,124,191,630,821
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,24,25,4,9,28,34,62
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,3,0,3,4,6,10
COLOMI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,6,27,8,21,14,48,62
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,6,12,2,0,8,12,20
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,5,41,5,28,10,69,79
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,3,0,1,1,4,5
COLQUIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,17,10,6,11,23,34
COMARAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,14,0,1,1,15,16
CONCEPCION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,0,2,6,5,6,11
COPACABANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,0,3,0,3,3
CORIPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,10,0,2,0,12,12
CORO CORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,3,0,0,0,3,3
COROICO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,6,7,0,1,6,8,14
CORQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,8,5,23,19,31,24,55
COTAGAITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,8,30,9,13,17,43,60
COTOCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,9,12,33,31,42,43,85
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,6,18,13,20,19,39
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,0,1,0,2,0,2
CULPINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,2,0,0,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,4,86,0,86,4,90
CURVA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,4,4,4,4,8
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,1,4,1,4,5
EL ALTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,92,779,830,808,922,1587,2509
EL CHORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,3,2,2,4,5,9
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,4,3,5,5,9,14
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,3,10,9,11,12,23
EL TORNO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,2,4,2,5,7
EL VILLAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,24,30,24,31,55
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,9,8,2,1,11,9,20
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,17,75,13,18,30,93,123
ESCARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,10,8,10,8,18
ESCOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,3,0,0,0,3,3
ESMERALDA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,1,3,1,3,4
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,6,0,4,0,10,10
EXALTACION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,5,4,0,7,5,11,16
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,20,4,7,7,27,34
FILADELFIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,6,1,4,1,10,11
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,10,2,8,2,18,20
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,7,52,41,54,48,102
GUAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,2,0,0,1,2,3
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,69,10,37,13,106,119
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,42,16,3,7,45,23,68
HUACARETA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,9,14,9,15,24
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,1,1,2,4,3,7
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,0,0,0,3,0,3
HUANUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,18,4,28,7,46,53
HUARACAJE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,3,2,0,2,3,5
HUARINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,3,2,0,2,3,5
HUATAJATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,6,2,4,2,10,12
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,2,1,0,4,2,6
HUMANATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,0,1,0,1,1
ICHOCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,2,3,2,3,5
ICLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,4,0,3,0,7,7
INCAHUASI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,3,5,5,6,8,14
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,2,0,1,0,3,3
INQUISIVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,1,0,0,1,1,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,15,16,15,17,32
IXIAMAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,2,5,8,6,10,16
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,4,44,49,46,53,99
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,8,28,1,2,9,30,39
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,20,28,96,94,116,122,238
LA PAZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,675,855,334,369,1009,1224,2233
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,11,4,6,8,17,25
LAJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,11,21,10,24,21,45
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,18,79,28,78,46,157,203
LORETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,3,0,0,0,3,3
LURIBAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,2,0,1,1,3,4
MACHARETI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,10,1,0,1,10,2,12
MAGDALENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,12,16,0,0,12,16,28
MAIRANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,4,9,15,9,19,28
MALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,4,1,2,2,6,8
MAPIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,19,0,4,2,23,25
MECAPACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,4,31,49,31,53,84
MINEROS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,13,14,15,18,28,46
MIZQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,4,16,16,13,20,29,49
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,6,2,9,2,15,17
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,2,2,1,3,3,5,8
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,23,6,5,4,28,10,38
MONTERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,11,187,69,66,80,253,333
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,3,4,3,4,7
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,1,1,3,2,4,6
OCURI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,15,0,5,0,20,20
OKINAWA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,8,22,4,22,12,34
OMEREQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,3,2,2,3,5,8
ORURO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,40,306,103,165,143,471,614
PADCAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,3,18,7,10,10,28,38
PADILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,6,0,3,0,9,0,9
PAILON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,5,3,5,3,10,13
PALCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,8,4,4,5,12,17
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,10,13,43,33,53,46,99
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,0,0,1,1,1,1,2
PASORAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-05-01,1,0,8,8,9,8,17
