,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,1,0,2,1,3,1,4
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,8,14,26,36,34,50,84
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,5,10,9,13,14,23,37
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,0,0,12,24,12,24,36
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,60,147,14,22,74,169,243
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,0,2,7,15,7,17,24
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,17,27,30,55,47,82,129
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,22,33,52,35,74,68,142
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,2,3,8,4,10,7,17
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,21,53,32,91,53,144,197
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,30,27,118,83,148,110,258
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,0,0,6,5,6,5,11
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,3,3,9,15,12,18,30
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,10,9,45,65,55,74,129
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,43,77,166,156,209,233,442
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,11,10,82,20,93,30,123
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,37,67,22,39,59,106,165
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,31,47,127,262,158,309,467
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,72,136,46,88,118,224,342
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,89,152,153,99,242,251,493
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,1,3,0,3,1,6,7
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,76,95,56,102,132,197,329
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,4,9,67,43,71,52,123
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,6,7,8,4,14,11,25
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,34,34,15,32,49,66,115
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,7,10,7,3,14,13,27
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,7,10,20,33,27,43,70
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,0,1,4,6,4,7,11
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,6,10,19,32,25,42,67
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,0,2,0,2,2
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,12,11,14,14,26,25,51
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,58,9,58,9,67
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,10,10,14,14,24,38
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,0,0,5,2,5,7
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,7,3,3,5,10,15
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,3,2,1,4,4,6,10
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,1,0,1,0,1
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,1,3,3,3,4,7
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,2,4,5,5,7,12
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,4,5,4,5,9
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,6,3,5,7,11,18
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,2,0,0,2,2,4
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,1,64,8,65,9,74
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,0,0,0,1,0,1
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,3,1,3,3,6,9
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,5,5,0,1,5,6,11
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,2,20,38,22,40,62
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,30,10,3,3,33,13,46
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,1,10,13,11,14,25
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,7,0,0,2,7,9
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,5,4,3,5,8,9,17
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,5,4,5,4,9
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,28,51,35,85,63,136,199
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,21,10,5,13,26,23,49
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,2,3,1,5,3,8
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,0,0,0,1,0,1
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,5,2,9,6,14,20
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,2,27,29,27,31,58
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,25,31,37,50,62,81,143
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,10,10,3,3,13,13,26
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,2,1,0,5,2,7
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,24,90,1,2,25,92,117
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,1,2,1,2,3
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,18,24,51,78,69,102,171
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,4,3,21,5,25,30
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,1,2,2,4,3,7
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,22,28,10,9,32,37,69
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,0,1,1,3,1,4
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,5,2,5,3,10,13
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,0,8,23,9,23,32
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,9,6,11,13,20,19,39
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,3,8,18,18,21,26,47
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,3,0,0,1,3,4
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,1,0,1,0,1
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,7,6,12,10,19,29
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,8,10,56,52,64,62,126
CHARAÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,2,2,2,2,4
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,3,2,2,2,5,7
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,36,105,121,212,157,317,474
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,9,19,27,45,36,64,100
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,3,0,0,1,3,4
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,2,0,2,0,2
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,12,12,6,8,18,20,38
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,10,21,62,93,72,114,186
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,15,2,1,6,16,22
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,9,11,9,40,18,51,69
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,343,505,506,565,849,1070,1919
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,38,31,74,77,112,108,220
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,8,0,3,4,11,15
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,0,8,9,9,9,18
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,9,32,8,21,17,53,70
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,16,11,58,62,74,73,147
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,8,11,5,7,13,18,31
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,3,13,26,14,29,43
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,3,5,4,7,7,14
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,14,31,10,12,24,43,67
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,4,164,108,168,112,280
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,3,1,8,8,11,9,20
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,1,8,10,8,11,19
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,6,13,5,15,11,26
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,1,0,1,0,1
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,12,6,14,37,26,43,69
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,75,99,9,18,84,117,201
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,3,4,35,53,38,57,95
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,5,1,4,1,9,10
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,2,1,2,1,4,5
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,14,24,22,62,36,86,122
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,7,9,7,9,16
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,0,1,0,1,1
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,3,10,13,11,16,27
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,684,971,1069,1652,1753,2623,4376
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,6,6,0,2,6,8,14
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,2,2,1,3,3,6
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,156,246,90,151,246,397,643
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,17,20,2,4,19,24,43
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,6,20,13,21,19,40
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,27,31,47,33,74,107
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,2,1,2,1,3
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,3,5,9,36,12,41,53
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,8,37,0,7,8,44,52
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,1,1,0,1,1,2
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,4,7,7,11,11,22
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,6,14,28,52,34,66,100
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,38,30,37,35,75,65,140
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,4,12,10,15,14,27,41
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,0,1,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,4,12,16,14,20,34
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,0,3,2,5,2,7
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,1,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,1,2,1,2,3
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,3,2,0,0,3,2,5
ICLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,3,4,2,1,5,5,10
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,9,8,12,22,21,30,51
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,2,5,8,5,10,15
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,5,5,19,11,24,16,40
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,14,22,20,18,34,40,74
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,2,9,1,1,3,10,13
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,63,51,45,57,108,108,216
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,164,232,131,258,295,490,785
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,556,828,710,618,1266,1446,2712
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,1,1,2,9,3,10,13
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,8,3,5,7,13,10,23
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,2,16,20,16,22,38
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,1,0,0,0,1,1
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,3,2,2,1,5,3,8
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,0,3,7,3,7,10
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,0,5,0,0,0,5,5
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,8,11,8,15,16,26,42
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-07-01,3,2,7,19,10,21,31
