,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,44.0,0.0,37.0,0.0,81.0,81.0
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,23.0,0.0,6.0,0.0,29.0,29.0
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,14.0,0.0,8.0,0.0,22.0,22.0
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,28.0,0.0,19.0,0.0,47.0,47.0
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,6.0,0.0,4.0,0.0,10.0,10.0
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,13.0,0.0,32.0,0.0,45.0,45.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,74.0,0.0,7.0,0.0,81.0,81.0
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
TRIGAL,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,316.0,0.0,6.0,0.0,322.0,322.0
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,30.0,0.0,22.0,0.0,52.0,52.0
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,9.0,0.0,3.0,0.0,12.0,12.0
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,23.0,0.0,16.0,0.0,39.0,39.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,26.0,0.0,11.0,0.0,37.0,37.0
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,2.0,0.0,4.0,0.0,6.0,6.0
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,115.0,0.0,20.0,0.0,135.0,135.0
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,13.0,0.0,10.0,0.0,23.0,23.0
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,243.0,0.0,46.0,0.0,289.0,289.0
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,8.0,0.0,1.0,0.0,9.0,9.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,18.0,0.0,20.0,0.0,38.0,38.0
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,173.0,0.0,21.0,0.0,194.0,194.0
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,1.0,0.0,8.0,0.0,9.0,9.0
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,13.0,0.0,14.0,0.0,27.0,27.0
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,6.0,0.0,10.0,0.0,16.0,16.0
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,188.0,0.0,51.0,0.0,239.0,239.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,8.0,0.0,2.0,0.0,10.0,10.0
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,108.0,0.0,6.0,0.0,114.0,114.0
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,129.0,0.0,40.0,0.0,169.0,169.0
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,28.0,0.0,11.0,0.0,39.0,39.0
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,177.0,0.0,18.0,0.0,195.0,195.0
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,29.0,0.0,18.0,0.0,47.0,47.0
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,284.0,0.0,65.0,0.0,349.0,349.0
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,5.0,0.0,10.0,0.0,15.0,15.0
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,18.0,0.0,2.0,0.0,20.0,20.0
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,101.0,0.0,17.0,0.0,118.0,118.0
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,19.0,0.0,9.0,0.0,28.0,28.0
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,8.0,0.0,7.0,0.0,15.0,15.0
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,8.0,0.0,24.0,0.0,32.0,32.0
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,4.0,0.0,8.0,0.0,12.0,12.0
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,3.0,0.0,6.0,6.0
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,56.0,0.0,6.0,0.0,62.0,62.0
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,0.0,0.0,25.0,0.0,25.0,25.0
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,26.0,0.0,18.0,0.0,44.0,44.0
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,2.0,0.0,3.0,3.0
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,25.0,0.0,4.0,0.0,29.0,29.0
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,16.0,0.0,5.0,0.0,21.0,21.0
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,4.0,0.0,9.0,9.0
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,11.0,0.0,15.0,15.0
ARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,8.0,0.0,11.0,11.0
ARBIETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,11.0,0.0,2.0,0.0,13.0,13.0
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,17.0,0.0,4.0,0.0,21.0,21.0
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,51.0,0.0,0.0,0.0,51.0,51.0
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,4.0,0.0,11.0,11.0
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,7.0,0.0,12.0,12.0
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,12.0,0.0,0.0,0.0,12.0,12.0
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,23.0,0.0,14.0,0.0,37.0,37.0
AZURDUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,91.0,0.0,23.0,0.0,114.0,114.0
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,21.0,0.0,3.0,0.0,24.0,24.0
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,9.0,0.0,2.0,0.0,11.0,11.0
BOYUIBE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,25.0,0.0,2.0,0.0,27.0,27.0
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,20.0,0.0,9.0,0.0,29.0,29.0
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,11.0,0.0,0.0,0.0,11.0,11.0
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,7.0,0.0,10.0,10.0
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,20.0,0.0,11.0,0.0,31.0,31.0
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,32.0,0.0,9.0,0.0,41.0,41.0
CAMARGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,18.0,0.0,1.0,0.0,19.0,19.0
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,21.0,0.0,4.0,0.0,25.0,25.0
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,9.0,0.0,11.0,11.0
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,85.0,0.0,8.0,0.0,93.0,93.0
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,8.0,0.0,11.0,0.0,19.0,19.0
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,2.0,0.0,7.0,7.0
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,17.0,0.0,24.0,24.0
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,14.0,0.0,4.0,0.0,18.0,18.0
CHARAÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,0.0,0.0,4.0,0.0,4.0,4.0
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,23.0,0.0,15.0,0.0,38.0,38.0
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,35.0,0.0,2.0,0.0,37.0,37.0
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,13.0,0.0,0.0,0.0,13.0,13.0
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,0.0,0.0,6.0,0.0,6.0,6.0
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,23.0,0.0,5.0,0.0,28.0,28.0
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,22.0,0.0,0.0,0.0,22.0,22.0
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,81.0,0.0,12.0,0.0,93.0,93.0
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,33.0,0.0,13.0,0.0,46.0,46.0
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,918.0,0.0,248.0,0.0,1166.0,1166.0
COLCAPIRHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,67.0,0.0,79.0,0.0,146.0,146.0
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,20.0,0.0,2.0,0.0,22.0,22.0
COLLANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,3.0,0.0,8.0,8.0
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,39.0,0.0,4.0,0.0,43.0,43.0
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,23.0,0.0,17.0,0.0,40.0,40.0
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,18.0,0.0,8.0,0.0,26.0,26.0
COMANCHE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,28.0,0.0,3.0,0.0,31.0,31.0
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,11.0,0.0,5.0,0.0,16.0,16.0
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,19.0,0.0,24.0,24.0
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,18.0,0.0,14.0,0.0,32.0,32.0
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,25.0,0.0,2.0,0.0,27.0,27.0
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,124.0,0.0,2.0,0.0,126.0,126.0
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,7.0,0.0,11.0,11.0
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
CUEVO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,36.0,0.0,11.0,0.0,47.0,47.0
CURVA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
DESAGUADERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,14.0,0.0,17.0,17.0
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2306.0,0.0,1480.0,0.0,3786.0,3786.0
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,1.0,0.0,8.0,8.0
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,66.0,0.0,19.0,0.0,85.0,85.0
EL VILLAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,15.0,0.0,2.0,0.0,17.0,17.0
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,15.0,0.0,2.0,0.0,17.0,17.0
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,8.0,0.0,1.0,0.0,9.0,9.0
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
EXALTACION,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,10.0,0.0,3.0,0.0,13.0,13.0
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,8.0,0.0,2.0,0.0,10.0,10.0
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,2.0,0.0,9.0,9.0
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,22.0,0.0,8.0,0.0,30.0,30.0
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,170.0,0.0,12.0,0.0,182.0,182.0
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,16.0,0.0,19.0,19.0
HUACARETA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,23.0,0.0,28.0,28.0
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,12.0,0.0,6.0,0.0,18.0,18.0
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,6.0,0.0,2.0,0.0,8.0,8.0
HUATAJATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ICLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,8.0,0.0,9.0,0.0,17.0,17.0
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,2.0,0.0,6.0,6.0
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,11.0,0.0,3.0,0.0,14.0,14.0
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,28.0,0.0,7.0,0.0,35.0,35.0
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,12.0,0.0,2.0,0.0,14.0,14.0
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,70.0,0.0,113.0,0.0,183.0,183.0
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,90.0,0.0,24.0,0.0,114.0,114.0
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1135.0,0.0,354.0,0.0,1489.0,1489.0
LAGUNILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,6.0,0.0,13.0,13.0
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,26.0,0.0,1.0,0.0,27.0,27.0
LAS CARRERAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,2.0,0.0,3.0,3.0
LICOMA PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,32.0,0.0,13.0,0.0,45.0,45.0
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,8.0,0.0,13.0,13.0
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,10.0,0.0,2.0,0.0,12.0,12.0
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,1.0,0.0,8.0,8.0
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,22.0,0.0,1.0,0.0,23.0,23.0
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,24.0,0.0,1.0,0.0,25.0,25.0
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,63.0,0.0,17.0,0.0,80.0,80.0
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,39.0,0.0,9.0,0.0,48.0,48.0
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,14.0,0.0,7.0,0.0,21.0,21.0
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,207.0,0.0,5.0,0.0,212.0,212.0
MORO MORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,8.0,0.0,6.0,0.0,14.0,14.0
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,7.0,0.0,10.0,10.0
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,4.0,0.0,7.0,7.0
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
OMEREQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,295.0,0.0,148.0,0.0,443.0,443.0
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,7.0,0.0,1.0,0.0,8.0,8.0
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,75.0,0.0,80.0,80.0
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,34.0,0.0,3.0,0.0,37.0,37.0
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,11.0,0.0,21.0,0.0,32.0,32.0
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,4.0,0.0,2.0,0.0,6.0,6.0
PASORAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
