,group,variable,month,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,TOTALES,TOTALES,TOTALES
CARAPARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,3,4,7
CHACARILLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,4
CHALLAPATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,3,4,7
CHARAGUA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,3,10,13
CHIMORE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CHOQUE COTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3
CHUA COCANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,8
COBIJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,8,26,12,7,0,1,4,2,24,41,65
COCAPATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,10,0,0,1,1,8,18,26
COLCAPIRHUA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
COLOMI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,0,3,3,6
COLQUIRI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
CONCEPCION,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,1,0,0,5,28,33
CORO CORO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6
COROICO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,3
COTAGAITA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
COTOCA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,7
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,0,0,3,12,15
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CURVA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,2,6
EL ALTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,15,37,29,44,0,0,0,0,46,85,131
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
EL TORNO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,7,11
EL VILLAR,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
EUCALIPTUS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
GAIOC JATUN AYLLU YURA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
GUANAY,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUTIERREZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
HUANUNI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,15,0,0,0,0,3,21,24
HUARINA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,8,8
INQUISIVI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,13,0,0,0,0,7,13,20
IXIAMAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
JESUS DE MACHACA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
LA ASUNTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,6,2,8
LA GUARDIA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,2,9,11
LA PAZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,156,20,128,7,2,0,0,84,286,370
LLALLAGUA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,14,5,10,0,1,0,0,7,31,38
LURIBAY,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
MACHACAMARCA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAGDALENA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,1,0,0,1,0,0,5,17,22
MIZQUE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7
MONTERO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,4,18,22
MOROCHATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
OKINAWA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,80,114,1,3,0,0,1,0,87,123,210
PADCAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PADILLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,8,24,0,0,0,0,0,0,9,35,44
PAILON,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3
PATACAMAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
PAZÑA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
POCONA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
POOPO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,3,12,15
PORONGO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PORVENIR,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4
POTOSI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,16,23,0,0,0,0,22,34,56
PRESTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
PUCARANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
PUERTO RICO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,1,11,12
PUNA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,7,1,2,0,0,0,0,3,12,15
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,43,1,1,0,0,0,0,20,44,64
RAVELO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ROBORE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,8,2,10
RURRENABAQUE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,4,6
SABAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,5,2,7
SACABA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,12,22,1,4,0,0,0,0,17,27,44
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,8
SAN BENITO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
SAN BORJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,3,5
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,6,14,20
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,2,5,7
SAN JULIAN,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,7
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SAN LUCAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
SAN PEDRO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
SANTA ANA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,452,10,27,2,2,1,0,169,481,650
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
SANTIAGO DE MACHACA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,4,5
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
SENA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SHINAOTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,3,0,0,0,0,2,10,12
SORACACHI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SORATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,54,94,1,1,0,0,75,129,204
TACACHI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
TACOPAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
TAPACARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,51,5,26,0,1,0,0,25,78,103
TEOPONTE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TIAHUANACU,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
TIQUIPAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,2,4,6
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,6,6
TOCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
TOLATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,1,6,7
TOMINA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
TORO TORO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,169,2,38,1,42,0,0,45,249,294
TUPIZA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3
TURCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,3,5
URUBICHA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0,0,16,3,19
VACAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,3,5
VIACHA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,1,0,0,0,0,2,12,14
VILLA MONTES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
