,group,variable,month,DT 4TA DOSIS 5 A 9 - D,DT 4TA DOSIS 5 A 9 - D,DT 4TA DOSIS 5 A 9 - F,DT 4TA DOSIS 5 A 9 - F,DT 4TA DOSIS 10 AÑOS - D,DT 4TA DOSIS 10 AÑOS - D,DT 4TA DOSIS 10 AÑOS - F,DT 4TA DOSIS 10 AÑOS - F,DT 4TA DOSIS 11 AÑOS - D,DT 4TA DOSIS 11 AÑOS - D,DT 4TA DOSIS 11 AÑOS - F,DT 4TA DOSIS 11 AÑOS - F,DT 4TA DOSIS 12 A 20 - D,DT 4TA DOSIS 12 A 20 - D,DT 4TA DOSIS 12 A 20 - F,DT 4TA DOSIS 12 A 20 - F,DT 4TA DOSIS 21 A 59 - D,DT 4TA DOSIS 21 A 59 - D,DT 4TA DOSIS 21 A 59 - F,DT 4TA DOSIS 21 A 59 - F,DT 4TA DOSIS 60 Y MAS - D,DT 4TA DOSIS 60 Y MAS - D,DT 4TA DOSIS 60 Y MAS - F,DT 4TA DOSIS 60 Y MAS - F,TOTALES,TOTALES,TOTALES
BELEN DE URMIRI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,7,6,13
BELLA FLOR,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,3
BERMEJO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BETANZOS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4,4
BOLPEBRA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BOYUIBE,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
CABEZAS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,1,2,4,0,0,0,1,5,18,23
CAIROMA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"CAIZA ""D""",otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,4,2,6
CALACOTO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,2,0,0,0,0,7,3,10
CALAMARCA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,0,0,1,8,9
CAMIRI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,3,3,2,0,0,0,0,9,7,16
CAPINOTA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,10,0,0,0,0,9,11,20
CARACOLLO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,2,0,0,0,0,0,2,2,6,6,26,26,5,9,0,0,0,0,41,43,84
CARANAVI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,7,7
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,12,1,5,0,0,0,0,3,25,28
CHAQUI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,3,4
CHARAGUA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5,5
CHIMORE,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,5,1,1,0,4,0,0,0,0,1,1,3,1,3,3,9,2,0,0,0,17,17,34
CHOQUE COTA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,4,5
CHUMA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,3,4,0,0,0,1,0,0,0,0,1,2,4,1,0,1,0,3,0,0,0,0,8,12,20
CKOCHAS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CLIZA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,3,4,7
COBIJA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,1,1,0,0,0,0,0,0,0,1,0,4,3,3,5,12,21,47,0,0,0,0,30,68,98
COCAPATA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,1,0,1,2,1,2,12,7,5,2,16,10,2,3,1,2,0,0,0,0,39,28,67
COCHABAMBA,otras vacunaciones,dt 4ta dosis,2024-04-01,1,0,0,0,0,0,0,0,0,1,0,0,2,11,9,6,14,52,49,120,0,1,3,0,78,191,269
COIPASA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
COLCAPIRHUA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,42,47,0,0,0,0,44,53,97
"COLCHA ""K""",otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,6,1,7
COLOMI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,2,0,0,0,0,0,21,21
COLPA BELGICA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,13,0,0,3,2,6,18,24
COLQUIRI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,4
COMARAPA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,1,4,13,17
CONCEPCION,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
CORIPATA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,4,0,0,0,0,9,13,22
CORO CORO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
COROICO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,5,7,12
CORQUE,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,3,5,8
COTOCA,otras vacunaciones,dt 4ta dosis,2024-04-01,1,0,1,1,0,0,1,3,0,0,6,1,3,5,28,31,12,13,34,101,0,0,1,0,87,155,242
CUATRO CAÑADAS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CUEVO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CULPINA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,2,0,0,7,7,0,1,9,11,1,6,0,0,0,0,0,0,17,27,44
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,1,0,0,1,1,0,0,13,20,0,0,1,0,0,0,0,0,15,22,37
EL ALTO,otras vacunaciones,dt 4ta dosis,2024-04-01,1,1,5,13,3,1,6,10,10,2,8,11,74,126,35,44,19,185,37,138,1,0,0,0,199,531,730
EL CHORO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
EL PUENTE(STC),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,1,0,0,0,4,1,0,0,5,6,1,2,10,35,0,1,1,0,22,45,67
EL TORNO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,2,1,0,17,20,0,9,24,68,11,18,1,9,2,5,56,131,187
EL VILLAR,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,12,7,6,0,0,0,0,8,21,29
ESCOMA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,0,0,0,0,3,7,10
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,4,5
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,5,5
FILADELFIA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,4,0,0,0,1,6,10,16
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
GUANAY,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,4,4
GUAQUI,otras vacunaciones,dt 4ta dosis,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,12,5,17
GUAYARAMERIN,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,6,0,0,0,0,0,9,3,12
HUACHACALLA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
HUANUNI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,11,15,38,0,0,0,0,22,50,72
HUARINA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,3
HUATAJATA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,3,4
HUAYLLAMARCA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,2,5,7
INCAHUASI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
INGAVI (HUMAITA),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,3,3,6
INQUISIVI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,3
IXIAMAS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
JESUS DE MACHACA,otras vacunaciones,dt 4ta dosis,2024-04-01,1,0,3,1,0,0,0,0,0,0,0,0,2,2,3,5,1,1,2,0,0,0,0,0,12,9,21
LA ASUNTA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,4,5
LA GUARDIA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,1,22,18,1,1,9,12,0,1,15,11,7,23,69,82,82,62,201,300,0,1,5,7,411,519,930
LA PAZ,otras vacunaciones,dt 4ta dosis,2024-04-01,5,0,1,0,0,0,0,4,2,0,3,5,14,32,18,18,46,175,35,45,5,4,2,2,131,285,416
LAJA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,0,0,0,1,0,0,0,0,2,7,9
LLALLAGUA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,1,6,5,8,0,0,0,1,11,23,34
LLICA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,4,5
LURIBAY,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,1,1,0,0,1,2,0,1,0,0,1,2,4,3,0,0,0,0,0,0,0,0,7,9,16
MACHACAMARCA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,3,0,0,2,6,0,0,0,0,7,11,18
MAGDALENA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,4
MAIRANA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,3,4
MALLA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3
MECAPACA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,3
MINEROS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,7,1,7,0,0,0,0,1,21,22
MIZQUE,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,3,0,0,0,1,0,0,0,0,1,2,2,19,12,1,4,0,0,0,0,0,0,26,19,45
MOJOCOYA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,8,0,0,0,0,7,11,18
MONTERO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,16,7,0,5,54,69,3,17,115,6,0,0,0,0,188,104,292
MOROCHATA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,1,1,0,0,2,0,0,0,1,3,0,0,11,9,0,3,0,4,0,0,0,0,15,20,35
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,4,2,6
OCURI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
OKINAWA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,13,0,0,0,0,19,14,33
OMEREQUE,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,3,0,0,0,0,2,7,9
ORURO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,6,7,91,17,59,0,0,0,0,27,163,190
PADCAYA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PADILLA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,11,21,0,0,0,0,0,0,12,29,41
PAILON,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,46,0,0,0,0,0,0,0,0,20,47,67
PALOS BLANCOS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PAMPA AULLAGAS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,4,2,6
PAMPA GRANDE,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,1,0,0,1,2,0,0,1,1,0,0,1,0,0,0,0,6,0,0,0,0,3,10,13
PASORAPA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PATACAMAYA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PAZÑA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,7,7
PELECHUCO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3,4
POCOATA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,3
POCONA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,2,0,0,0,0,16,15,31
POJO (CBBA),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POOPO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,4,5,9
PORCO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,5,6
PORONGO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,4,2,0,0,9,10,4,2,11,13,24,7,4,2,0,0,0,1,56,37,93
PORTACHUELO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,12,1,1,1,0,8,16,24
PORVENIR,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,3,0,0,0,0,5,5,10
POSTRER VALLE,otras vacunaciones,dt 4ta dosis,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,8,0,0,0,0,0,0,1,0,0,0,0,3,1,0,4,45,8,4,0,0,0,0,14,60,74
PRESTO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PUCARANI,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,2,0,0,2,1,0,0,3,3,1,3,8,6,0,2,1,4,0,0,0,0,15,21,36
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,1,3,8,0,0,0,0,0,0,0,0,0,1,5,4,0,2,1,4,0,0,0,0,9,20,29
PUERTO QUIJARRO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,6,9
PUERTO RICO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,4,0,0,0,0,7,4,11
PUERTO SUAREZ,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,3,8,0,0,0,1,6,14,20
PUERTO VILLARROEL,otras vacunaciones,dt 4ta dosis,2024-04-01,0,3,0,0,0,0,0,0,1,0,0,0,2,0,4,1,0,8,2,2,0,0,0,0,9,14,23
PUNA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,3
PUNATA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,1,4,5,2,0,0,0,0,7,16,23
QUILLACOLLO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,10,9,13,43,54,0,0,0,0,65,79,144
QUIME,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,6,1,7
RAQAYPAMPA(ETA),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,1,0,0,0,1,0,0,1,2,0,1,18,18,0,0,0,0,0,0,0,0,19,23,42
RAVELO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8,0,0,0,0,2,11,13
REYES,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
RIBERALTA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0,2,0,2,0,0,0,0,12,24,36
ROBORE,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,5,4,2,0,0,0,10,6,16
RURRENABAQUE,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,5,0,0,0,0,1,13,14
SACABA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,1,0,0,1,0,1,0,3,0,1,6,14,5,18,21,36,0,0,0,0,33,74,107
SAIPINA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,5,6
SAMAIPATA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,5,7
SAN AGUSTIN,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN ANDRES,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,3
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,12,1,0,1,1,0,0,0,0,17,13,30
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SAN BENITO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,2,0,0,2,0,0,0,0,15,8,23
SAN BORJA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,3,8,17,0,0,0,0,15,26,41
SAN BUENA VENTURA,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0,0,0,2,8,10
SAN CARLOS,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,1,0,0,0,0,3,12,15
SAN IGNACIO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,12,0,0,0,3,9,16,25
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,4,0,0,1,2,0,0,0,0,2,4,12,17,11,24,52,56,0,0,1,0,79,107,186
SAN JAVIER(BNI),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN JOAQUIN,otras vacunaciones,dt 4ta dosis,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
