,group,variable,month,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,TOTALES,TOTALES,TOTALES
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
SANTA ANA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,66,0,1,0,0,0,0,17,67,84
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SAPAHAQUI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SHINAOTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
SUCRE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,2,9,0,0,0,0,7,22,29
TARATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
TARIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,6,8,14
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,3,4
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TOLATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
TRIGAL,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,6,0,0,0,7,4,11
TUPIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,3,2,5
UNCIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
VACAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VIACHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,7
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7
VILLAZON,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,9,0,0,0,0,5,16,21
WARNES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,13,16,29
YACUIBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,4,5
ZUDAÑEZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ACHOCALLA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
ALCALA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,4
ATOCHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
BERMEJO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
BETANZOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BOLIVAR,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAIROMA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CAMARGO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
CAPINOTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,3,3,6
CARAPARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,1,0,0,0,0,2,12,14
CHARAGUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
COBIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,1,0,0,3,8,11
COCHABAMBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,37,0,0,0,0,19,47,66
COIPASA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COROICO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,3,10,13
EL ALTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,5,0,0,0,0,3,16,19
EL TORNO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL VILLAR,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
LA PAZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,3,0,0,0,0,8,24,32
LAGUNILLAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3
LLALLAGUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,3
LURIBAY,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
MAIRANA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
MINEROS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6
MOROCHATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
OMEREQUE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,3,6,0,0,0,0,16,35,51
PADILLA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,11,21,0,0,0,0,0,0,12,28,40
PAMPA GRANDE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POOPO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,20,33,1,0,0,0,33,72,105
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PUNA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,1,1,0,0,0,0,9,13,22
RAQAYPAMPA(ETA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,2,0,0,0,0,0,8,9,17
SAN BORJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN CARLOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SAN JULIAN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
SAN LUCAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,1,0,0,4,7,11
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,105,0,4,1,1,0,0,31,110,141
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SUCRE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,5,7,0,0,0,0,11,25,36
TARACO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3,5,0,0,0,0,6,9,15
TARIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,1,3,0,0,0,0,7,24,31
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOLATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
TORO TORO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
TUPIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
VILLAZON,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VINTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
WARNES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
YACO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
YACUIBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
YAPACANI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ZUDAÑEZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
ACHOCALLA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ARBIETO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ARQUE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AYO AYO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
