,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,33,30,8,6,41,36,77
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,186,216,34,30,220,246,466
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,64,48,1,0,65,48,113
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,110,84,13,16,123,100,223
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,156,142,15,18,171,160,331
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,234,260,17,7,251,267,518
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,19,11,6,9,25,20,45
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,38,28,0,1,38,29,67
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,50,39,1,0,51,39,90
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,109,43,5,5,114,48,162
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,47,60,4,3,51,63,114
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,288,233,70,104,358,337,695
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,27,34,1,2,28,36,64
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,81,85,5,7,86,92,178
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,88,76,4,6,92,82,174
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,55,60,0,2,55,62,117
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,47,50,6,15,53,65,118
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,12,15,0,0,12,15,27
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,97,93,9,7,106,100,206
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,85,67,2,14,87,81,168
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,9,5,1,0,10,5,15
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,4,4,0,0,4,4,8
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,5,5,2,2,7,7,14
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,11,7,0,0,11,7,18
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,53,42,5,10,58,52,110
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,19,32,1,1,20,33,53
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,40,37,6,4,46,41,87
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,45,41,59,58,104,99,203
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,6390,6216,1613,1497,8003,7713,15716
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,39,30,0,0,39,30,69
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,65,62,4,3,69,65,134
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,2,7,6,4,8,11,19
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,28,21,0,3,28,24,52
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,14,13,0,3,14,16,30
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,6,7,0,0,6,7,13
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,23,21,2,1,25,22,47
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,8,3,0,0,8,3,11
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,26,18,1,4,27,22,49
SENA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,36,27,2,6,38,33,71
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,130,141,21,11,151,152,303
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,68,50,4,0,72,50,122
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,14,13,0,0,14,13,27
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,122,101,24,22,146,123,269
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,27,21,0,2,27,23,50
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,30,20,0,0,30,20,50
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,45,39,3,0,48,39,87
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,1237,1202,417,433,1654,1635,3289
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,7,3,1,0,8,3,11
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,30,32,2,10,32,42,74
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,22,16,1,1,23,17,40
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,16,14,1,0,17,14,31
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,4,2,0,0,4,2,6
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,62,58,3,5,65,63,128
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,40,44,0,0,40,44,84
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,4,2,4,1,8,3,11
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,15,14,3,3,18,17,35
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,1145,1125,256,337,1401,1462,2863
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,70,52,1,0,71,52,123
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,60,59,0,0,60,59,119
TIAWANACU,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,28,31,1,0,29,31,60
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,50,40,1,1,51,41,92
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,31,26,19,20,50,46,96
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,259,175,44,39,303,214,517
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,38,32,2,2,40,34,74
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,0,2,4,0,4,2,6
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,33,16,15,10,48,26,74
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,20,12,8,3,28,15,43
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,6,12,1,1,7,13,20
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,38,34,0,0,38,34,72
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,30,33,0,1,30,34,64
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,37,42,0,1,37,43,80
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,44,42,1,2,45,44,89
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,7,12,0,1,7,13,20
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,5,3,0,0,5,3,8
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,573,474,97,101,670,575,1245
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,172,138,54,41,226,179,405
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,6,4,2,1,8,5,13
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,25,16,4,3,29,19,48
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,64,58,3,3,67,61,128
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,69,82,13,20,82,102,184
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,38,30,0,1,38,31,69
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,103,104,7,4,110,108,218
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,25,18,1,2,26,20,46
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,41,41,5,11,46,52,98
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,220,167,58,43,278,210,488
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,13,14,0,1,13,15,28
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,54,43,2,0,56,43,99
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,214,208,13,16,227,224,451
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,23,11,1,0,24,11,35
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,20,26,3,2,23,28,51
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,36,59,12,8,48,67,115
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,580,517,18,23,598,540,1138
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,30,19,6,3,36,22,58
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,147,123,12,8,159,131,290
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,52,34,84,73,136,107,243
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,14,19,0,0,14,19,33
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,20,9,0,0,20,9,29
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,563,467,31,21,594,488,1082
YACO,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,25,14,5,6,30,20,50
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,379,285,58,75,437,360,797
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,7,20,0,1,7,21,28
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,20,28,0,2,20,30,50
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,193,192,23,19,216,211,427
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,16,9,1,1,17,10,27
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,22,18,0,3,22,21,43
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,19,16,1,0,20,16,36
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2015-03-01,35,28,2,2,37,30,67
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,16,23,0,3,16,26,42
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,86,76,11,11,97,87,184
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,58,52,2,3,60,55,115
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,67,63,8,9,75,72,147
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,3,1,1,0,4,1,5
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,16,14,3,2,19,16,35
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,86,96,3,4,89,100,189
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,24,18,2,2,26,20,46
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,16,14,1,1,17,15,32
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,8,11,0,0,8,11,19
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,8,8,6,3,14,11,25
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,92,79,29,28,121,107,228
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,4,10,0,2,4,12,16
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,29,22,6,6,35,28,63
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,48,54,13,11,61,65,126
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,34,38,0,0,34,38,72
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,88,73,12,9,100,82,182
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,49,27,7,2,56,29,85
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,10,12,0,0,10,12,22
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,32,26,0,0,32,26,58
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,22,15,1,1,23,16,39
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,98,64,12,6,110,70,180
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,39,29,2,1,41,30,71
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,21,26,2,3,23,29,52
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,23,31,2,5,25,36,61
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,17,2,4,0,21,2,23
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,8,3,0,0,8,3,11
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,15,22,3,2,18,24,42
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,415,437,30,13,445,450,895
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,80,82,5,0,85,82,167
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,19,16,0,1,19,17,36
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,5,8,0,1,5,9,14
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,7,6,3,1,10,7,17
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,39,50,18,6,57,56,113
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,139,138,7,7,146,145,291
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,41,25,9,14,50,39,89
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,33,30,0,1,33,31,64
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,33,44,0,0,33,44,77
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,9,11,0,1,9,12,21
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,44,30,1,2,45,32,77
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,41,48,4,4,45,52,97
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,7,4,0,0,7,4,11
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,170,166,17,7,187,173,360
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,66,77,7,9,73,86,159
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,31,9,0,0,31,9,40
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,136,98,1,2,137,100,237
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,181,182,92,101,273,283,556
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,1,1,0,0,1,1,2
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,69,52,3,2,72,54,126
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,14,18,0,0,14,18,32
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,25,11,5,1,30,12,42
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,1,3,0,0,1,3,4
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,5,2,2,0,7,2,9
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,94,63,53,63,147,126,273
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,18,12,0,1,18,13,31
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,145,169,7,0,152,169,321
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,6,4,0,3,6,7,13
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,26,44,4,1,30,45,75
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,181,150,15,10,196,160,356
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,1,3,0,0,1,3,4
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,3,1,0,0,3,1,4
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,6,3,0,0,6,3,9
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,59,52,4,7,63,59,122
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,21,22,3,0,24,22,46
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,12,15,0,0,12,15,27
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,33,29,4,2,37,31,68
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,68,34,55,34,123,68,191
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,248,209,17,23,265,232,497
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,62,55,9,3,71,58,129
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,2523,2648,1317,1203,3840,3851,7691
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,1,1,0,0,1,1,2
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,120,120,40,30,160,150,310
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,68,42,3,1,71,43,114
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,3,20,0,2,3,22,25
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,68,86,1,0,69,86,155
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,32,28,5,3,37,31,68
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,96,84,0,0,96,84,180
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,23,21,1,0,24,21,45
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,62,45,0,0,62,45,107
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,3,3,0,5,3,8,11
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,58,49,11,5,69,54,123
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,8,4,0,0,8,4,12
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,44,14,8,13,52,27,79
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,22,14,0,0,22,14,36
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,60,55,9,5,69,60,129
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,24,14,1,1,25,15,40
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,44,49,16,19,60,68,128
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,10,23,0,0,10,23,33
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,64,69,5,7,69,76,145
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,204,206,12,12,216,218,434
CRUZ DE MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,90,86,5,8,95,94,189
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,6,1,0,0,6,1,7
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,23,19,2,6,25,25,50
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,50,39,1,1,51,40,91
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,17,9,1,0,18,9,27
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,10,6,0,0,10,6,16
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,16,12,0,1,16,13,29
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,3106,2975,771,802,3877,3777,7654
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,10,14,0,1,10,15,25
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,80,73,1,5,81,78,159
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,33,27,2,2,35,29,64
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,355,323,29,24,384,347,731
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,18,14,1,0,19,14,33
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,64,67,0,2,64,69,133
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,246,254,28,25,274,279,553
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,1,1,1,1,2,2,4
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,3,3,7,1,10,4,14
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,15,13,1,1,16,14,30
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,10,3,0,2,10,5,15
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,10,5,2,7,12,12,24
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,73,49,41,34,114,83,197
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,28,24,0,0,28,24,52
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,108,85,4,7,112,92,204
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,27,19,12,6,39,25,64
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,104,73,0,9,104,82,186
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,9,15,1,6,10,21,31
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,195,181,46,47,241,228,469
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,86,99,8,3,94,102,196
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,32,33,1,0,33,33,66
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,9,12,1,2,10,14,24
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,1,1,0,0,1,1,2
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,92,97,17,17,109,114,223
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,14,16,2,0,16,16,32
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,10,7,5,9,15,16,31
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,7,8,4,7,11,15,26
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,4,13,0,0,4,13,17
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,5,4,0,0,5,4,9
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,2,7,1,0,3,7,10
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,34,37,6,2,40,39,79
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,42,50,2,2,44,52,96
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,4,14,0,0,4,14,18
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,21,28,1,0,22,28,50
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,79,62,2,0,81,62,143
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,45,29,0,0,45,29,74
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,26,36,10,9,36,45,81
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,198,148,10,10,208,158,366
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,307,282,18,24,325,306,631
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,2674,2733,621,758,3295,3491,6786
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,1,2,0,0,1,2,3
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,43,38,1,0,44,38,82
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,39,27,2,0,41,27,68
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,5,15,4,4,9,19,28
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,2,11,8,3,10,14,24
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,182,133,26,15,208,148,356
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,6,11,0,1,6,12,18
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,8,6,2,3,10,9,19
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,14,30,3,13,17,43,60
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,5,16,0,1,5,17,22
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,23,21,1,2,24,23,47
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,78,40,2,9,80,49,129
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2015-04-01,31,49,3,4,34,53,87
