,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,17,15,11,13,28,28,56
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,0,0,1,3,1,3,4
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,8,2,1,9,9,11,20
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,25,50,26,35,51,85,136
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,1,1,1,0,2,1,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,3,5,1,1,4,6,10
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,3,5,6,3,9,8,17
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,50,36,9,7,59,43,102
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,1,5,2,0,3,5,8
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,17,12,5,4,22,16,38
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,13,17,8,9,21,26,47
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,4,1,0,2,4,3,7
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,9,5,1,2,10,7,17
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,106,102,51,47,157,149,306
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,2,2,2,5,4,7,11
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,45,25,30,31,75,56,131
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,4,3,1,3,5,6,11
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,5,2,0,2,5,4,9
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,9,13,38,30,47,43,90
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,1,1,2,1,3,2,5
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,7,2,2,3,9,5,14
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,2,1,4,1,6,2,8
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-04-01,0,1,2,3,2,4,6
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,1,1,2,2,3,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,12,8,4,7,16,15,31
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,12,10,0,0,12,10,22
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,8,10,2,15,10,25
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,0,1,3,3,3,6
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,1,1,0,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,7,1,1,0,8,1,9
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,7,4,0,2,7,6,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,1,2,1,2,2,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,2,0,0,0,2,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,1,0,1,0,1
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,12,13,9,4,21,17,38
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,3,3,3,3,6
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,1,2,0,2,1,3
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,13,6,3,5,16,11,27
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,7,0,2,4,9,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,15,18,0,0,15,18,33
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,4,2,1,6,5,11
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,3,0,0,4,3,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,0,0,0,5,0,5
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,0,0,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,13,10,5,10,18,20,38
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,3,3,5,8,8,16
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,14,2,1,1,15,3,18
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,2,1,0,2,2,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,0,1,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,2,0,3,0,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,14,18,2,0,16,18,34
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,15,12,12,7,27,19,46
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,1,1,0,2,1,3
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,1,1,2,1,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,1,1,0,4,1,5
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,8,0,1,6,9,15
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,12,13,10,19,22,41
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,6,1,3,5,9,14
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,4,0,0,4,4,8
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,9,1,0,6,9,15
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,1,0,2,0,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,6,0,0,5,6,11
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,0,1,5,5,5,10
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,14,13,0,0,14,13,27
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,4,1,2,6,6,12
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,7,1,0,7,7,14
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,10,0,1,8,11,19
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,31,16,4,6,35,22,57
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,7,5,6,1,13,6,19
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,5,0,1,2,6,8
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,4,1,2,3,6,9
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,1,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,1,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,11,9,4,7,15,16,31
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,4,1,4,6,8,14
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,7,10,8,8,15,18,33
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,1,0,2,0,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,4,2,2,7,6,13
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,11,0,0,6,11,17
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,3,1,0,6,3,9
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,2,0,2,3,4,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,3,6,4,12,7,19
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,5,2,2,7,7,14
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,11,9,3,1,14,10,24
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,19,24,13,8,32,32,64
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,9,6,6,14,15,29
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,190,227,11,24,201,251,452
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,17,14,4,3,21,17,38
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,15,8,0,1,15,9,24
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,0,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,9,9,0,0,9,9,18
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,0,0,0,2,0,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,4,1,1,3,5,8
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,5,0,0,8,5,13
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,3,2,2,8,5,13
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,11,15,0,2,11,17,28
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,2,0,1,1,3,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,14,16,10,7,24,23,47
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,2,2,4,3,6,9
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,3,0,0,4,3,7
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,3,0,3,3,6,9
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,7,5,6,4,13,9,22
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,0,1,0,3,0,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,12,7,1,2,13,9,22
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,44,33,2,5,46,38,84
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,10,10,1,0,11,10,21
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,1,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,3,2,4,2,7,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,6,1,0,9,6,15
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,3,1,0,3,3,6
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,0,2,1,5,1,6
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,3,0,0,0,3,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,287,292,313,356,600,648,1248
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,2,1,1,3,3,6
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,2,2,5,5,7,12
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,6,1,7,6,13,19
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,23,29,1,0,24,29,53
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,3,0,0,1,3,4
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,16,12,5,3,21,15,36
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,26,18,2,1,28,19,47
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,1,1,1,2,2,4
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,2,0,0,3,2,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,2,0,0,0,2,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,5,6,6,7,11,18
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,1,3,3,5,4,9
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,1,0,1,5,2,7
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,12,3,0,7,12,19
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,4,3,2,8,6,14
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,5,1,3,2,8,10
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,2,0,1,3,3,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,23,23,21,16,44,39,83
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,10,6,5,2,15,8,23
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,1,1,3,2,4,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,2,2,0,2,2,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,7,2,5,3,12,5,17
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,0,0,1,0,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,2,2,1,4,3,7
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,4,1,0,5,4,9
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,3,0,1,1,4,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,0,1,0,1,1
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,0,1,1,4,1,5
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,3,1,6,3,9,12
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,3,2,2,3,5,8
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,0,2,3,4,3,7
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,3,4,0,5,3,8
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,2,4,4,9,6,15
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,6,1,3,9,9,18
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,26,18,5,4,31,22,53
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,81,82,10,6,91,88,179
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,224,211,58,51,282,262,544
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,5,3,7,6,12,18
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,7,9,1,2,8,11,19
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,1,0,0,1,1,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,2,0,0,1,2,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,12,12,10,20,22,42
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,2,1,0,2,2,4
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,2,6,4,9,6,15
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,2,0,0,1,2,3
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,1,0,0,0,1,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,6,2,2,10,8,18
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,5,7,1,13,6,19
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,16,8,0,1,16,9,25
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,9,11,1,6,10,17,27
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,7,1,0,5,7,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,7,5,5,2,12,7,19
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,7,5,3,11,10,21
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,0,2,3,6,3,9
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,1,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,4,5,6,0,10,5,15
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,14,18,1,2,15,20,35
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,65,45,14,11,79,56,135
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,1,2,2,3,3,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,2,1,0,4,2,6
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,1,1,1,1,2
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,2,1,1,6,3,9
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,7,0,0,8,7,15
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,5,2,6,2,8
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,150,128,32,27,182,155,337
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,17,9,2,3,19,12,31
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,8,0,0,3,8,11
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,6,28,21,33,27,60
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,10,0,2,8,12,20
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,10,13,2,5,12,18,30
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,5,1,1,7,6,13
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,1,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,9,7,5,2,14,9,23
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,1,0,1,0,1
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,7,5,1,0,8,5,13
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,9,7,5,2,14,9,23
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,5,1,1,4,6,10
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,2,5,4,11,6,17
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,2,1,0,2,2,4
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,5,3,3,6,8,14
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,10,1,3,4,13,5,18
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,9,6,1,0,10,6,16
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,15,12,1,2,16,14,30
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,1,0,1,3,2,5
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,2,1,1,2,3,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,159,152,30,30,189,182,371
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,2,3,1,8,3,11
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,0,0,0,2,0,2
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,25,9,3,17,28,45
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,2,0,1,6,3,9
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,6,2,0,5,6,11
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,5,1,6,3,11,14
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,0,4,0,4,4
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,5,6,6,7,11,13,24
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,2,0,2,1,4,5
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,1,0,0,1,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,18,21,7,9,25,30,55
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,22,24,9,8,31,32,63
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,3,4,5,6,8,14
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,10,7,8,3,18,10,28
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,3,2,0,0,3,2,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,37,32,38,35,75,67,142
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,2,3,0,2,2,5,7
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,0,0,0,2,0,2,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,4,0,2,6,6,12
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,6,6,4,8,10,14,24
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-05-01,8,7,0,0,8,7,15
