,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-04-01,1,0,0,0,1,0,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-04-01,1,3,4,5,5,8,13
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,1,2,2,3,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,12,8,4,7,16,15,31
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,15,16,0,0,15,16,31
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,8,10,2,15,10,25
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,0,2,3,4,3,7
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,0,1,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,9,0,1,0,10,0,10
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,5,0,1,7,6,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,1,0,1,2,2,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,2,0,0,0,2,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,0,1,0,6,0,6
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,12,13,9,4,21,17,38
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,2,3,3,4,7
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,5,2,0,6,5,11
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,14,6,3,5,17,11,28
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,6,2,4,7,10,17
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,13,13,0,0,13,13,26
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,9,3,2,6,11,17
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,3,0,0,4,3,7
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,0,0,0,5,0,5
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,13,10,7,12,20,22,42
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,3,3,5,8,8,16
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,15,4,0,0,15,4,19
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,4,2,1,6,5,11
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,0,0,1,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,2,0,3,0,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,1,1,0,4,1,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,11,19,1,2,12,21,33
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,17,16,5,5,22,21,43
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,2,1,0,3,2,5
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,0,1,1,1,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,1,1,0,5,1,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,9,8,2,3,11,11,22
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,9,11,8,15,17,32
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,6,0,3,5,9,14
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,5,0,0,3,5,8
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,9,1,0,6,9,15
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,1,0,2,1,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,8,0,0,6,8,14
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,3,3,2,9,5,14
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,14,14,0,1,14,15,29
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,12,0,2,10,14,24
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,5,1,0,4,5,9
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,9,11,0,0,9,11,20
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,33,19,4,6,37,25,62
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,8,4,5,1,13,5,18
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,5,0,1,2,6,8
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,2,1,1,3,3,6
CATACORA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,0,1,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,17,12,5,4,22,16,38
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,4,2,2,7,6,13
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,5,7,4,13,9,22
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,1,1,0,3,1,4
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,4,1,2,6,6,12
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,11,17,0,1,11,18,29
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,0,1,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,2,0,2,2,4,6
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,2,0,2,3,4,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,2,6,2,9,4,13
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,4,3,2,7,6,13
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,11,9,4,2,15,11,26
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,21,23,16,8,37,31,68
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,8,8,8,18,16,34
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,284,328,14,17,298,345,643
COIPASA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,15,19,3,3,18,22,40
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,15,8,0,0,15,8,23
COLLANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,15,11,0,0,15,11,26
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,0,0,0,2,0,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,4,1,4,3,8,11
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,8,5,0,0,8,5,13
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,3,2,2,8,5,13
COMANCHE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,0,0,1,1,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,17,11,0,1,17,12,29
COMBAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,2,0,1,1,3,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,9,12,5,3,14,15,29
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,3,2,3,4,6,10
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,9,0,0,7,9,16
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,6,0,2,2,8,10
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,8,4,6,3,14,7,21
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,0,0,0,3,0,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,15,8,3,3,18,11,29
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,32,28,4,3,36,31,67
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,20,14,2,0,22,14,36
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,0,1,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,2,1,1,2,3,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,6,2,2,9,8,17
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,3,1,0,3,3,6
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,0,2,1,5,1,6
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,3,0,0,0,3,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,335,303,285,305,620,608,1228
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,1,1,1,3,2,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,7,4,4,8,11,19
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,7,3,3,10,10,20
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,34,30,1,0,35,30,65
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,1,0,1,3,2,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,7,4,2,14,9,23
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,29,19,1,1,30,20,50
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,1,1,1,2,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,1,0,0,3,1,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,0,0,0,2,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,10,5,3,7,13,20
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,1,0,3,2,4,6
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,1,1,0,3,1,4
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,8,0,0,5,8,13
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,4,3,2,8,6,14
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,3,2,4,5,7,12
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,2,0,1,3,3,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,25,30,17,20,42,50,92
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,7,0,0,10,7,17
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,1,0,0,3,1,4
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,2,0,0,1,2,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,4,7,3,17,7,24
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,2,2,1,4,3,7
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,3,1,1,5,4,9
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,3,0,1,1,4,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,0,0,3,0,3,3
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,1,2,1,3,4
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,4,3,6,6,10,16
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,0,0,1,1,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,2,3,4,4,6,10
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,6,5,1,10,7,17
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,5,2,6,5,11,16
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,8,7,1,3,9,10,19
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,29,16,4,3,33,19,52
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,77,83,9,7,86,90,176
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,278,269,39,34,317,303,620
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,2,0,2,1,4,5
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,9,1,2,8,11,19
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,0,0,1,1,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,0,0,1,1,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,14,11,23,12,37,23,60
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,1,1,2,1,3
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,3,0,0,1,3,4
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,1,0,1,1,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,2,2,1,9,3,12
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,4,4,1,6,5,11
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,10,0,0,6,10,16
MALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,0,0,1,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,9,11,0,0,9,11,20
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,7,1,2,5,9,14
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,11,6,10,2,21,8,29
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,8,5,3,12,11,23
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,0,2,3,6,3,9
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,5,5,0,9,5,14
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,11,14,4,2,15,16,31
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,74,62,15,14,89,76,165
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,2,4,2,4,4,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,2,1,0,4,2,6
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,1,0,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,2,2,0,4,2,6
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,2,3,4,5,6,11
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,5,1,0,5,5,10
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,5,3,6,3,9
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,159,141,36,38,195,179,374
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,12,8,2,3,14,11,25
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,7,0,0,3,7,10
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,7,19,15,21,22,43
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,11,0,1,10,12,22
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,13,2,5,12,18,30
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,2,1,1,6,3,9
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,9,7,5,2,14,9,23
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,0,0,1,0,1
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,5,1,0,8,5,13
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,5,5,5,11,10,21
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,5,1,1,5,6,11
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,9,2,5,4,14,6,20
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,2,1,1,3,3,6
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,6,1,2,8,8,16
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,1,3,4,13,5,18
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,5,2,1,12,6,18
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,8,3,0,13,8,21
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,8,1,2,3,10,4,14
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,1,1,1,2,2,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,158,165,33,46,191,211,402
PRESTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,2,2,0,6,2,8
PUCARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,9,24,9,3,18,27,45
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,2,0,2,6,4,10
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,6,2,0,6,6,12
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,5,1,8,3,13,16
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,0,0,4,0,4,4
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,4,2,3,8,7,15
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,1,6,4,9,5,14
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,0,1,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,15,15,7,5,22,20,42
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,18,31,8,4,26,35,61
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,4,6,4,5,8,11,19
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,10,12,7,3,17,15,32
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,2,0,0,3,2,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,44,36,46,43,90,79,169
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,2,3,0,2,2,5,7
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,0,0,1,0,1,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,5,0,2,6,7,13
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,7,5,8,11,15,26
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,6,4,0,0,6,4,10
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,50,40,6,10,56,50,106
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,5,9,3,2,8,11,19
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,14,9,0,2,14,11,25
SABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,0,1,1,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,64,67,27,29,91,96,187
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,1,0,1,2,2,2,4
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,7,7,7,5,14,12,26
SAIPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-05-01,3,8,0,0,3,8,11
